scenario,seed,variant,onset_time_s,onset_path_m,left_censored,recovered,right_censored,recovery_start_s,confirmed_s,duration_s,confirmed_phase,observation_end_s,observed_followup_s
hard_contact,9,matched_scan_speed,0.6799999999999757,0.013438004152469856,False,True,False,4.69999999999989,4.899999999999886,4.019999999999914,scan,5.264999999999878,
hard_contact,9,matched_rocking,0.6799999999999757,0.0134380041524729,False,True,False,2.119999999999945,2.3199999999999408,1.4399999999999693,scan,3.2599999999999207,
hard_contact,9,matched_rocking,2.5299999999999363,0.05043800431024038,False,True,False,2.959999999999927,3.159999999999923,0.42999999999999083,stop_tail,3.2599999999999207,
left_gap,0,full,1.3999999999999604,0.027595499355153166,False,True,False,1.5299999999999576,1.7299999999999534,0.12999999999999723,scan,3.28999999999992,
left_gap,0,baseline,1.3849999999999607,0.027538004310240893,False,True,False,1.5199999999999578,1.7199999999999536,0.13499999999999712,scan,3.2599999999999207,
left_gap,0,image_only,1.3899999999999606,0.02763800381241704,False,True,False,1.5199999999999578,1.7199999999999536,0.12999999999999723,scan,3.2599999999999207,
left_gap,0,no_aperture,1.3999999999999604,0.02759549935519283,False,True,False,1.5299999999999576,1.7299999999999534,0.12999999999999723,scan,3.28999999999992,
left_gap,0,full_consistency,1.3999999999999604,0.027595499355153156,False,True,False,1.5299999999999576,1.7299999999999534,0.12999999999999723,scan,3.28999999999992,
left_gap,0,matched_scan_speed,1.3949999999999605,0.027495499353589067,False,True,False,1.5349999999999575,1.7349999999999532,0.13999999999999702,scan,3.28999999999992,
left_gap,0,matched_rocking,1.3799999999999608,0.027438004310240897,False,True,False,1.5349999999999575,1.7349999999999532,0.1549999999999967,scan,3.2599999999999207,
left_gap,1,full,1.4249999999999599,0.027914446024187384,False,True,False,1.5299999999999576,1.7299999999999534,0.10499999999999776,scan,3.3199999999999195,
left_gap,1,baseline,1.3999999999999604,0.02783800431024088,False,True,False,1.514999999999958,1.7149999999999537,0.11499999999999755,scan,3.2599999999999207,
left_gap,1,image_only,1.4049999999999603,0.027938004098414734,False,True,False,1.5049999999999581,1.7049999999999539,0.09999999999999787,scan,3.2599999999999207,
left_gap,1,no_aperture,1.4249999999999599,0.02791444602418299,False,True,False,1.5299999999999576,1.7299999999999534,0.10499999999999776,scan,3.3199999999999195,
left_gap,1,full_consistency,1.4249999999999599,0.027914446024134332,False,True,False,1.5299999999999576,1.7299999999999534,0.10499999999999776,scan,3.3199999999999195,
left_gap,1,matched_scan_speed,1.41999999999996,0.027814446754302693,False,True,False,1.5349999999999575,1.7349999999999532,0.11499999999999755,scan,3.3199999999999195,
left_gap,1,matched_rocking,1.3899999999999606,0.02763800431024089,False,True,False,1.5249999999999577,1.7249999999999535,0.13499999999999712,scan,3.2599999999999207,
left_gap,2,full,1.374999999999961,0.02718912223796884,False,True,False,1.554999999999957,1.7549999999999528,0.17999999999999616,scan,3.3099999999999197,
left_gap,2,baseline,1.3649999999999611,0.027138004310240906,False,True,False,1.5499999999999572,1.749999999999953,0.18499999999999606,scan,3.2599999999999207,
left_gap,2,image_only,1.3649999999999611,0.027138004310402954,False,True,False,1.5499999999999572,1.749999999999953,0.18499999999999606,scan,3.2599999999999207,
left_gap,2,no_aperture,1.374999999999961,0.027189122237643987,False,True,False,1.554999999999957,1.7549999999999528,0.17999999999999616,scan,3.3099999999999197,
