scenario,variant,recorded_n,expected_n,valid_n,complete_n,gaps_n,aborted_n,missing_n,rmse__mean,rmse__min,rmse__max,rmse__n,absolute_mean_bias__mean,absolute_mean_bias__min,absolute_mean_bias__max,absolute_mean_bias__n,peak_absolute_error__mean,peak_absolute_error__min,peak_absolute_error__max,peak_absolute_error__n,bad_path_m__mean,bad_path_m__min,bad_path_m__max,bad_path_m__n,valid_coverage_rate_m_s__mean,valid_coverage_rate_m_s__min,valid_coverage_rate_m_s__max,valid_coverage_rate_m_s__n,valid_coverage_fraction__mean,valid_coverage_fraction__min,valid_coverage_fraction__max,valid_coverage_fraction__n,registered_image_coverage_m__mean,registered_image_coverage_m__min,registered_image_coverage_m__max,registered_image_coverage_m__n,acoustic_coverage_fraction__mean,acoustic_coverage_fraction__min,acoustic_coverage_fraction__max,acoustic_coverage_fraction__n,angular_travel_rad__mean,angular_travel_rad__min,angular_travel_rad__max,angular_travel_rad__n,measured_forward_m__mean,measured_forward_m__min,measured_forward_m__max,measured_forward_m__n,elapsed_s__mean,elapsed_s__min,elapsed_s__max,elapsed_s__n,force_active_fraction__mean,force_active_fraction__min,force_active_fraction__max,force_active_fraction__n,aperture_active_fraction__mean,aperture_active_fraction__min,aperture_active_fraction__max,aperture_active_fraction__n,omega_width_mechanical_mean__mean,omega_width_mechanical_mean__min,omega_width_mechanical_mean__max,omega_width_mechanical_mean__n,omega_width_force_mean__mean,omega_width_force_mean__min,omega_width_force_mean__max,omega_width_force_mean__n,omega_width_complete_mean__mean,omega_width_complete_mean__min,omega_width_complete_mean__max,omega_width_complete_mean__n,controller_p50_ms__mean,controller_p50_ms__min,controller_p50_ms__max,controller_p50_ms__n,controller_p99_ms__mean,controller_p99_ms__min,controller_p99_ms__max,controller_p99_ms__n,controller_max_ms__mean,controller_max_ms__min,controller_max_ms__max,controller_max_ms__n,simulated_deadline_overruns__mean,simulated_deadline_overruns__min,simulated_deadline_overruns__max,simulated_deadline_overruns__n,measured_positive_travel_m__mean,measured_positive_travel_m__min,measured_positive_travel_m__max,measured_positive_travel_m__n,measured_reverse_travel_m__mean,measured_reverse_travel_m__min,measured_reverse_travel_m__max,measured_reverse_travel_m__n,scan_angular_travel_rad__mean,scan_angular_travel_rad__min,scan_angular_travel_rad__max,scan_angular_travel_rad__n,scan_aperture_active_fraction__mean,scan_aperture_active_fraction__min,scan_aperture_active_fraction__max,scan_aperture_active_fraction__n,scan_center_acoustic_bad_fraction__mean,scan_center_acoustic_bad_fraction__min,scan_center_acoustic_bad_fraction__max,scan_center_acoustic_bad_fraction__n,scan_controller_p95_ms__mean,scan_controller_p95_ms__min,scan_controller_p95_ms__max,scan_controller_p95_ms__n,scan_end_s__mean,scan_end_s__min,scan_end_s__max,scan_end_s__n,scan_force_active_fraction__mean,scan_force_active_fraction__min,scan_force_active_fraction__max,scan_force_active_fraction__n,scan_max_abs_angle_rad__mean,scan_max_abs_angle_rad__min,scan_max_abs_angle_rad__max,scan_max_abs_angle_rad__n,scan_omega_width_complete_mean__mean,scan_omega_width_complete_mean__min,scan_omega_width_complete_mean__max,scan_omega_width_complete_mean__n,scan_omega_width_complete_samples__mean,scan_omega_width_complete_samples__min,scan_omega_width_complete_samples__max,scan_omega_width_complete_samples__n,scan_omega_width_force_mean__mean,scan_omega_width_force_mean__min,scan_omega_width_force_mean__max,scan_omega_width_force_mean__n,scan_omega_width_force_samples__mean,scan_omega_width_force_samples__min,scan_omega_width_force_samples__max,scan_omega_width_force_samples__n,scan_omega_width_mechanical_mean__mean,scan_omega_width_mechanical_mean__min,scan_omega_width_mechanical_mean__max,scan_omega_width_mechanical_mean__n,scan_omega_width_mechanical_samples__mean,scan_omega_width_mechanical_samples__min,scan_omega_width_mechanical_samples__max,scan_omega_width_mechanical_samples__n,scan_required_acoustic_bad_fraction__mean,scan_required_acoustic_bad_fraction__min,scan_required_acoustic_bad_fraction__max,scan_required_acoustic_bad_fraction__n,scan_samples__mean,scan_samples__min,scan_samples__max,scan_samples__n,recovery_events,recovery_confirmed,recovery_unconfirmed,recovery_no_deficit_runs,recovery_median_s
both_edges,full,10,10,9,5,4,1,0,0.19112913823255864,0.18768512773356616,0.1940059135470332,10,0.0010128766990577843,1.0659653899423807e-05,0.003478983332673337,10,0.29653752378303183,0.29218028742649116,0.30078956194551854,10,0.0,0.0,0.0,10,0.018279427158150643,0.018072289156626505,0.018376722817764164,10,1.0,1.0,1.0,10,0.05969903126525996,0.05930103412159474,0.05994065498922999,10,1.0,1.0,1.0,10,0.0001769929170318357,2.9669028531121957e-05,0.0006864389888318941,10,0.06000000000000001,0.06,0.06,10,3.2825,3.265,3.3200000000000003,10,0.7073443760083139,0.667175572519084,0.7680722891566265,10,0.0,0.0,0.0,10,0.029999999999999992,0.02999999999999999,0.030000000000000002,10,0.029999999999999992,0.02999999999999999,0.030000000000000002,10,0.02999799270926585,0.029989006077590946,0.0299999999993013,10,1.7109213978983462,1.6661579720675945,1.8875331152230501,10,2.584618686232716,2.3990358179435134,3.7547229742631316,10,2.8411835664883256,2.474152948707342,4.435908980667591,10,0.0,0.0,0.0,10,0.060761290800321555,0.060734934619543594,0.060791375348494193,10,0.0,0.0,0.0,10,0.00017466623084699432,2.9669028526328055e-05,0.000686407561416678,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.339365361258387,2.1388087887316938,3.3701716456562263,10,3.027499999999926,3.009999999999926,3.064999999999925,10,0.7328683967406817,0.7223140495867768,0.749185667752443,10,0.0001507212590463154,2.9662820655688094e-05,0.0006857945375006464,10,0.029997395541136358,0.029984953889678964,0.0299999999993013,10,75.9,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,75.9,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,75.9,75.0,77.0,10,0.0,0.0,0.0,10,606.5,603.0,614.0,10,0,0,0,10,
both_edges,full_consistency,10,10,9,5,4,1,0,0.19099082672004392,0.1872986470785324,0.19365154422888062,10,0.0009742145821369788,4.38284718874268e-05,0.0027757032094752887,10,0.2965375237579039,0.29218028742649116,0.30078956194645823,10,0.0,0.0,0.0,10,0.018279427158150643,0.018072289156626505,0.018376722817764164,10,1.0,1.0,1.0,10,0.05969903126474393,0.05930103412161315,0.059940654989226384,10,1.0,1.0,1.0,10,0.00011497247461558812,2.680886556562269e-05,0.0004635003457189397,10,0.06000000000000001,0.06,0.06,10,3.2825,3.265,3.3200000000000003,10,0.6977776422287957,0.665648854961832,0.7635542168674698,10,0.0,0.0,0.0,10,0.029999999999999992,0.02999999999999999,0.030000000000000002,10,0.029999999999999992,0.02999999999999999,0.030000000000000002,10,0.02999999923978055,0.029999996011559005,0.029999999999235378,10,1.7050840193405747,1.6649870667606592,1.8922861199826002,10,2.6433363775722682,2.375160814262927,3.9194396091625103,10,2.937459386885166,2.461446914821863,4.584986018016934,10,0.0,0.0,0.0,10,0.06076129079984037,0.06073493461754841,0.06079137534850319,10,0.0,0.0,0.0,10,0.00011390711727449489,2.6808865561369227e-05,0.0004634889401810237,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.3181016475427896,2.122947038151324,3.17449988797307,10,3.027499999999926,3.009999999999926,3.064999999999925,10,0.7307392862125146,0.7206611570247934,0.744299674267101,10,0.00010025246533234499,2.6802657701467576e-05,0.00046287591448414603,10,0.02999999913834251,0.029999996011559005,0.029999999999235378,10,75.9,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,75.9,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,75.9,75.0,77.0,10,0.0,0.0,0.0,10,606.5,603.0,614.0,10,0,0,0,10,
both_edges,matched_scan_speed,10,10,9,5,4,1,0,0.1909201690654032,0.18799333663250622,0.19272438970584255,10,0.0014046558551684828,0.001095698825311819,0.0018931127083590018,10,0.2965037601719001,0.2919033822233308,0.30078956190869466,10,0.0,0.0,0.0,10,0.018279427158150643,0.018072289156626505,0.018376722817764164,10,1.0,1.0,1.0,10,0.05969903126511187,0.05930103412143269,0.059940654989067935,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.2825,3.265,3.3200000000000003,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.259341649711132,1.2256845366209745,1.2984720524400473,10,1.5355193915311252,1.372349637094885,2.473267219029371,10,1.650604116730392,1.4227328356355429,2.621461171656847,10,0.0,0.0,0.0,10,0.06076129080017345,0.06073493461938155,0.06079137534833214,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.4716438541654497,1.3304416672326624,2.2994563914835453,10,3.027499999999926,3.009999999999926,3.064999999999925,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.0,0.0,0.0,10,606.5,603.0,614.0,10,0,0,0,10,
both_edges,matched_rocking,10,10,10,0,10,0,0,0.19149595259203797,0.1894984367298092,0.19412542964243112,10,0.0013660967247005893,0.0010264830117405605,0.0017564046428911882,10,0.29587991204690056,0.2925194812399168,0.29985756106432415,10,0.0,0.0,0.0,10,0.01840490797546012,0.01840490797546012,0.01840490797546012,10,1.0,1.0,1.0,10,0.059438004310240176,0.05943800431024018,0.05943800431024018,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.3925473904237151,1.2578944442793727,2.2887064842507243,10,2.09236321458593,1.4100285130552948,2.78751872247085,10,2.3085265420377254,1.4759018085896969,3.01447999663651,10,0.0,0.0,0.0,10,0.060781466524967874,0.06078146652496788,0.06078146652496788,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.8171828053891659,1.3812409131787717,2.584823057986796,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.0,0.0,0.0,10,602.0,602.0,602.0,10,0,0,0,10,
central_gap,baseline,10,10,10,0,10,0,0,0.1488376516131435,0.14383778473917955,0.15251458356063805,10,0.010884495844939886,0.010303398800469722,0.012080569557812554,10,0.26350097390774946,0.2567496313495914,0.2669395718999201,10,0.0,0.0,0.0,10,0.01840490797546012,0.01840490797546012,0.01840490797546012,10,1.0,1.0,1.0,10,0.059438004310240176,0.05943800431024018,0.05943800431024018,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.3764585484750569,1.262165023945272,2.298175939358771,10,1.7561934802215546,1.414412367157638,2.6209511212073267,10,1.9372540060430765,1.4695071149617434,2.838236978277564,10,0.0,0.0,0.0,10,0.060781466524967874,0.06078146652496788,0.06078146652496788,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.33405315614617936,0.33056478405315615,0.3388704318936877,10,1.6107980976812541,1.3889603549614549,2.547477139160037,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.0,0.0,0.0,10,602.0,602.0,602.0,10,0,0,0,10,
central_gap,image_only,10,10,10,0,10,0,0,0.3280375430966127,0.28923746601716277,0.369615031860764,10,0.11888527329227172,0.09228977179221254,0.14839332616572207,10,0.6736777960534563,0.5266185140926947,0.7579499383623194,10,0.0,0.0,0.0,10,0.01839927094392093,0.018376722817764164,0.01840490797546012,10,1.0,1.0,1.0,10,0.0594269756291149,0.05937629059586211,0.059438003607540334,10,1.0,1.0,1.0,10,0.017368257737238275,0.01253492866854263,0.024395193907718927,10,0.06000000000000001,0.06,0.06,10,3.261,3.2600000000000002,3.265,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,1.884273870382458,1.7001398373395205,3.1768485205248,10,2.765205593081191,2.216217634268105,4.208935694769025,10,2.9836043482646346,2.324118046090007,4.417649004608393,10,0.0,0.0,0.0,10,0.060790437857595435,0.060781460831014635,0.06083290865887151,10,0.0,0.0,0.0,10,0.016831447411027566,0.012124952012935458,0.023674317383861658,10,0.0,0.0,0.0,10,0.3337754747855407,0.33056478405315615,0.33996683250414594,10,2.509643483208492,2.0137166022323068,3.8606064859777676,10,3.0059999999999265,3.004999999999926,3.009999999999926,10,0.0,0.0,0.0,10,0.00893030469748755,0.0049942528176085904,0.014537441756889402,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.0,0.0,0.0,10,602.2,602.0,603.0,10,0,0,0,10,
central_gap,no_aperture,10,10,10,3,7,0,0,0.14876848900057932,0.14282212104603656,0.15256284393414105,10,0.008749094470256282,0.006473375370285872,0.011206951787589086,10,0.26134690352555523,0.24673491685829863,0.2667730698138744,10,0.0,0.0,0.0,10,0.01824302068916907,0.018099547511312215,0.018376722817764164,10,1.0,1.0,1.0,10,0.05974704450046976,0.05932893946051201,0.05997317953167442,10,1.0,1.0,1.0,10,0.00034861170314757806,3.516143845130109e-12,0.0006668117356605436,10,0.06000000000000001,0.06,0.06,10,3.289,3.265,3.315,10,0.6453194099946944,0.5996955859969558,0.7071320182094082,10,0.0,0.0,0.0,10,0.029999999999999992,0.029999999999999992,0.030000000000000002,10,0.029999999999999992,0.029999999999999992,0.030000000000000002,10,0.029999999999999992,0.029999999999999992,0.030000000000000002,10,1.897657394874841,1.6587319551035762,3.211857983842492,10,3.2049195205327123,2.3343864222988473,4.51496897265315,10,3.6632752511650324,2.4272447917610407,4.604551009833813,10,0.0,0.0,0.0,10,0.060789286317359824,0.06075677904759295,0.06082443993522675,10,0.0,0.0,0.0,10,0.00034666876335171193,3.5161438451301117e-12,0.0006668117356605044,10,0.0,0.0,0.0,10,0.33366388056549845,0.3284072249589491,0.33881578947368424,10,2.6659643871244043,2.04423984978348,3.9810630725696683,10,3.0339999999999256,3.009999999999926,3.059999999999925,10,0.6655237205431561,0.6490939044481054,0.6830870279146142,10,0.0002126239475751859,2.7372339430959195e-12,0.0006283480771911528,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,76.1,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,76.1,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,76.1,75.0,77.0,10,0.0,0.0,0.0,10,607.8,603.0,613.0,10,0,0,0,10,
central_gap,full,10,10,10,3,7,0,0,0.14877442942257504,0.1427861984982551,0.15256327575446244,10,0.008680897291862893,0.006323451876389894,0.011206948257540159,10,0.2612914638322005,0.24669011065783764,0.26676610989989147,10,0.0,0.0,0.0,10,0.01824302068916907,0.018099547511312215,0.018376722817764164,10,1.0,1.0,1.0,10,0.05974891584083429,0.05932893946055613,0.059973179531929446,10,1.0,1.0,1.0,10,0.0002118386707103092,1.338066293052003e-10,0.00040390806215028565,10,0.06000000000000001,0.06,0.06,10,3.289,3.265,3.315,10,0.6428955225222367,0.5981735159817352,0.7056145675265554,10,0.0,0.0,0.0,10,0.029999999999999992,0.029999999999999992,0.030000000000000002,10,0.029999999999999992,0.029999999999999992,0.030000000000000002,10,0.029996710927275037,0.029978983068588816,0.029999999967196114,10,1.9103130558505654,1.7124555306509137,3.197423997335136,10,3.0529245433863252,2.4532487895339727,4.785487477201967,10,3.2924200408160686,2.5682211853563786,4.987683845683932,10,0.0,0.0,0.0,10,0.06079115765774288,0.06075677904740209,0.060824439935678945,10,0.0,0.0,0.0,10,0.00021152573203196286,1.3380662930520011e-10,0.00040390666221366036,10,0.0,0.0,0.0,10,0.33366388056549845,0.3284072249589491,0.33881578947368424,10,2.6550918258726597,2.1870764903724194,4.259171197190881,10,3.0339999999999256,3.009999999999926,3.059999999999925,10,0.6629011751957501,0.6474464579901154,0.6814449917898193,10,0.00012249996726100554,1.1496995954041811e-10,0.000341126742505992,10,0.029996623469741558,0.029978983068588816,0.029999999967196114,10,76.1,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,76.1,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,76.1,75.0,77.0,10,0.0,0.0,0.0,10,607.8,603.0,613.0,10,0,0,0,10,
central_gap,full_consistency,10,10,10,3,7,0,0,0.14857616432545223,0.14261713214922112,0.1525019034891414,10,0.009464548313144553,0.007223806513323813,0.011206944150978835,10,0.26171224817718397,0.24624862571983552,0.2664492937507479,10,0.0,0.0,0.0,10,0.01824302068916907,0.018099547511312215,0.018376722817764164,10,1.0,1.0,1.0,10,0.05974891584147497,0.0593289394605562,0.05997317953160271,10,1.0,1.0,1.0,10,0.00012080023973732982,1.743030885601662e-10,0.0002574476372941674,10,0.06000000000000001,0.06,0.06,10,3.289,3.265,3.315,10,0.6354453381495466,0.5966514459665144,0.6975683890577508,10,0.0,0.0,0.0,10,0.029999999999999992,0.029999999999999992,0.030000000000000002,10,0.029999999999999992,0.029999999999999992,0.030000000000000002,10,0.029997905836752086,0.029992984624229647,0.029999999953197107,10,1.998554531019181,1.6868844395503402,3.1603234820067883,10,3.251924255862831,2.4681736435741186,4.687545087654143,10,3.548110881820321,2.5063359644263983,4.982060054317117,10,0.0,0.0,0.0,10,0.06079115766035529,0.06075677904733371,0.060824439961316076,10,0.0,0.0,0.0,10,0.00011979709056280868,1.7430308856016638e-10,0.00025744675978026473,10,0.0,0.0,0.0,10,0.33399014483956047,0.3284072249589491,0.33881578947368424,10,2.834052055841312,2.1718117059208453,4.180276324041188,10,3.0339999999999256,3.009999999999926,3.059999999999925,10,0.6630481998059989,0.6457990115321252,0.6748768472906403,10,6.913724365068967e-05,1.2339650584886533e-10,0.0001738930406626162,10,0.029997592990729384,0.029992059892338177,0.029999999953197107,10,76.1,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,76.1,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,76.1,75.0,77.0,10,0.0,0.0,0.0,10,607.8,603.0,613.0,10,0,0,0,10,
central_gap,matched_scan_speed,10,10,10,3,7,0,0,0.1484547800141205,0.1434324735903426,0.15245220940998558,10,0.011016134645787334,0.01057600736899105,0.01189594151998932,10,0.2614558568425605,0.2448875296363795,0.2664494995310305,10,0.0,0.0,0.0,10,0.01824302068916907,0.018099547511312215,0.018376722817764164,10,1.0,1.0,1.0,10,0.05974742185876891,0.05932893946039409,0.059959972281284316,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.289,3.265,3.315,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.3872127630747855,1.271006534807384,2.2723760921508074,10,2.0013954162131995,1.443730143364519,2.6167085440829396,10,2.2005412727594376,1.4790208078920841,2.8637538198381662,10,0.0,0.0,0.0,10,0.06078970246992597,0.06075677904724005,0.06082443993562804,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.3341559823188308,0.3284072249589491,0.33881578947368424,10,1.8144321325235069,1.3957066694274545,2.5319666019640863,10,3.0339999999999256,3.009999999999926,3.059999999999925,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.0,0.0,0.0,10,607.8,603.0,613.0,10,0,0,0,10,
central_gap,matched_rocking,10,10,10,0,10,0,0,0.1488376516131435,0.14383778473917955,0.15251458356063805,10,0.010884495844939886,0.010303398800469722,0.012080569557812554,10,0.26350097390774946,0.2567496313495914,0.2669395718999201,10,0.0,0.0,0.0,10,0.01840490797546012,0.01840490797546012,0.01840490797546012,10,1.0,1.0,1.0,10,0.059438004310240176,0.05943800431024018,0.05943800431024018,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2992560165002942,1.2881074799224734,1.3103863457217813,10,1.9738445379771292,1.453369683586061,2.5909404666163027,10,2.1582778077572584,1.4875722117722034,2.743222052231431,10,0.0,0.0,0.0,10,0.060781466524967874,0.06078146652496788,0.06078146652496788,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.33405315614617936,0.33056478405315615,0.3388704318936877,10,1.7835504654794927,1.4133063843473792,2.42009439971298,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.0,0.0,0.0,10,602.0,602.0,602.0,10,0,0,0,10,
shadow,baseline,10,10,10,0,10,0,0,0.06098282740823082,0.059415145766184826,0.06228600003794264,10,0.06005391089944082,0.05846367897552956,0.06138062208772161,10,0.07505432585302296,0.07340852930218178,0.07643046216919114,10,0.0,0.0,0.0,10,0.01840490797546012,0.01840490797546012,0.01840490797546012,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2705368688330054,1.2464509345591068,1.288373488932848,10,1.6138747779186815,1.395741174928844,2.404173770919442,10,1.8205746775493026,1.409874064847827,2.568333875387907,10,0.0,0.0,0.0,10,0.060781466524967874,0.06078146652496788,0.06078146652496788,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.0,1.0,1.0,10,1.4939615642651913,1.3619080185890196,2.2567449719645074,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,1.0,1.0,1.0,10,602.0,602.0,602.0,10,10,0,10,0,
shadow,image_only,10,10,10,0,10,0,0,0.47633860149788515,0.41440832430923225,0.5919768605778425,10,0.4275837223962512,0.37327575547987474,0.5270250676453311,10,0.7127087151194538,0.5926547293629447,0.9513365765983579,10,0.0,0.0,0.0,10,0.018379541333533762,0.018376722817764164,0.01840490797546012,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.22251705971100955,0.20549706298135928,0.23352394847294292,10,0.06000000000000001,0.06,0.06,10,3.2645000000000004,3.2600000000000002,3.265,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,1.9051752635277808,1.8379040993750095,2.006381982937455,10,3.203542768023909,2.2264727018773556,4.055041084066034,10,3.754280717112124,2.370040165260434,4.579736152663827,10,0.0,0.0,0.0,10,0.06078787497229127,0.0607612865944216,0.060812696026669874,10,0.0,0.0,0.0,10,0.21952376149892924,0.20379512347820006,0.22930637278219546,10,0.0,0.0,0.0,10,1.0,1.0,1.0,10,2.6148235250730067,2.1581589011475444,3.9003803394734855,10,3.0094999999999263,3.004999999999926,3.009999999999926,10,0.0,0.0,0.0,10,0.21952376149892922,0.20379512347820017,0.2293063727821957,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,1.0,1.0,1.0,10,602.9,602.0,603.0,10,10,0,10,0,
shadow,no_aperture,10,10,10,0,10,0,0,0.12373997091052517,0.12339061711736628,0.12423276329282994,10,0.12068757707487592,0.1203085095118709,0.12114506170292784,10,0.15288592686106917,0.1520139516302752,0.15766646959592645,10,0.0,0.0,0.0,10,0.008053691275167783,0.008053691275167784,0.008053691275167784,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0344994048846929,0.03157923096180308,0.03661742984064339,10,0.06000000000000001,0.06,0.06,10,7.45,7.45,7.45,10,0.8599328859060403,0.8295302013422818,0.8684563758389262,10,0.0,0.0,0.0,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,2.072503208182752,1.885914825834334,3.4433200489729643,10,3.1635328670963636,2.329500752966851,4.496357974130659,10,3.8187018129974604,2.421906916424632,4.745570011436939,10,0.0,0.0,0.0,10,0.060274591830191446,0.06027128542766373,0.060280226702954284,10,0.0,0.0,0.0,10,0.034397160216512096,0.03157921289285175,0.03660325666479701,10,0.0,0.0,0.0,10,1.0,1.0,1.0,10,2.8014993749093264,2.2760100895538926,4.2040557018481195,10,7.19499999999996,7.194999999999959,7.194999999999959,10,0.8585416666666665,0.8555555555555555,0.8638888888888889,10,0.03439716021651211,0.03157921289285176,0.03660325666479698,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,180.0,180.0,180.0,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,180.0,180.0,180.0,10,0.030000000000000006,0.030000000000000002,0.030000000000000002,10,180.0,180.0,180.0,10,1.0,1.0,1.0,10,1440.0,1440.0,1440.0,10,10,0,10,0,
