t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
68.7201,0.044177,0.044241,-0.064,-0.02034,-0.04227,-0.02237,-0.03169
68.7401,0.043763,0.043806,-0.043,-0.02092,-0.01638,-0.02215,0.01119
68.7601,0.043343,0.043359,-0.016,-0.02100,0.00757,-0.02125,0.04497
68.7801,0.042926,0.042920,0.007,-0.02063,0.02905,-0.02016,0.05433
68.8001,0.042521,0.042498,0.023,-0.01986,0.04759,-0.01892,0.06211
68.8201,0.042134,0.042098,0.036,-0.01875,0.06284,-0.01737,0.07751
68.8401,0.041772,0.041728,0.045,-0.01737,0.07456,-0.01576,0.08058
68.8601,0.041441,0.041388,0.052,-0.01579,0.08264,-0.01394,0.09095
68.8801,0.041141,0.041078,0.063,-0.01409,0.08709,-0.01183,0.10562
68.9001,0.040877,0.040810,0.067,-0.01233,0.08802,-0.01001,0.09096
68.9201,0.040648,0.040579,0.069,-0.01059,0.08565,-0.00824,0.08835
68.9401,0.040453,0.040388,0.065,-0.00893,0.08032,-0.00675,0.07444
68.9601,0.040290,0.040229,0.061,-0.00740,0.07243,-0.00536,0.06941
68.9801,0.040156,0.040100,0.056,-0.00604,0.06249,-0.00420,0.05825
69.0001,0.040047,0.040001,0.045,-0.00491,0.05103,-0.00348,0.03612
69.0201,0.039958,0.039929,0.029,-0.00401,0.03861,-0.00322,0.01300
69.0401,0.039885,0.039860,0.025,-0.00336,0.02587,-0.00256,0.03279
69.0601,0.039822,0.039802,0.020,-0.00297,0.01337,-0.00235,0.01041
69.0801,0.039764,0.039755,0.009,-0.00282,0.00171,-0.00264,-0.01446
69.1001,0.039707,0.039704,0.003,-0.00290,-0.00858,-0.00286,-0.01113
69.1201,0.039647,0.039650,-0.003,-0.00316,-0.01703,-0.00334,-0.02365
69.1401,0.039580,0.039596,-0.016,-0.00356,-0.02323,-0.00423,-0.04464
69.1601,0.039504,0.039524,-0.020,-0.00407,-0.02686,-0.00478,-0.02768
69.1801,0.039417,0.039442,-0.024,-0.00462,-0.02770,-0.00550,-0.03579
69.2001,0.039319,0.039337,-0.018,-0.00516,-0.02565,-0.00569,-0.00979
69.2201,0.039211,0.039226,-0.015,-0.00562,-0.02069,-0.00609,-0.01961
69.2401,0.039095,0.039113,-0.018,-0.00596,-0.01294,-0.00659,-0.02526
69.2601,0.038974,0.038987,-0.013,-0.00612,-0.00262,-0.00650,0.00474
69.2801,0.038852,0.038861,-0.009,-0.00605,0.00995,-0.00633,0.00839
69.3001,0.038734,0.038724,0.010,-0.00571,0.02437,-0.00518,0.05757
69.3201,0.038625,0.038597,0.028,-0.00507,0.04009,-0.00393,0.06255
69.3401,0.038533,0.038496,0.037,-0.00410,0.05657,-0.00274,0.05912
69.3601,0.038463,0.038424,0.039,-0.00281,0.07316,-0.00146,0.06405
69.3801,0.038423,0.038374,0.049,-0.00118,0.08920,0.00061,0.10357
69.4001,0.038418,0.038349,0.069,0.00075,0.10401,0.00330,0.13442
69.4201,0.038455,0.038359,0.096,0.00296,0.11692,0.00652,0.16121
69.4401,0.038538,0.038415,0.123,0.00541,0.12729,0.00991,0.16950
69.4601,0.038672,0.038544,0.128,0.00804,0.13451,0.01244,0.12666
69.4801,0.038860,0.038742,0.118,0.01077,0.13804,0.01468,0.11157
69.5001,0.039103,0.039001,0.103,0.01353,0.13744,0.01684,0.10839
69.5201,0.039401,0.039300,0.102,0.01624,0.13237,0.01969,0.14213
69.5401,0.039752,0.039646,0.105,0.01879,0.12262,0.02241,0.13642
69.5601,0.040152,0.040050,0.102,0.02111,0.10802,0.02455,0.10663
69.5801,0.040594,0.040503,0.090,0.02308,0.08875,0.02601,0.07338
69.6001,0.041072,0.041001,0.070,0.02463,0.06485,0.02680,0.03954
69.6201,0.041576,0.041526,0.049,0.02565,0.03667,0.02710,0.01469
69.6401,0.042094,0.042068,0.026,0.02607,0.00470,0.02670,-0.01978
69.6601,0.042614,0.042610,0.004,0.02582,-0.03051,0.02570,-0.05015
69.6801,0.043122,0.043140,-0.018,0.02483,-0.06822,0.02396,-0.08697
69.7001,0.043602,0.043646,-0.044,0.02307,-0.10769,0.02132,-0.13226
69.7201,0.044039,0.044121,-0.082,0.02052,-0.14790,0.01733,-0.19946
69.7401,0.044417,0.044535,-0.118,0.01716,-0.18800,0.01276,-0.22834
69.7601,0.044720,0.044867,-0.146,0.01301,-0.22695,0.00773,-0.25167
69.7801,0.044933,0.045110,-0.178,0.00810,-0.26372,0.00171,-0.30092
69.8001,0.045040,0.045242,-0.203,0.00248,-0.29729,-0.00468,-0.31960
69.8201,0.045028,0.045259,-0.231,-0.00377,-0.32667,-0.01195,-0.36335
69.8401,0.044885,0.045174,-0.289,-0.01055,-0.35092,-0.02101,-0.45268
69.8601,0.044603,0.044937,-0.334,-0.01776,-0.36921,-0.02961,-0.43017
69.8801,0.044173,0.044509,-0.336,-0.02527,-0.38078,-0.03673,-0.35631
69.9001,0.043591,0.043902,-0.312,-0.03295,-0.38504,-0.04327,-0.32664
69.9201,0.042855,0.043154,-0.299,-0.04063,-0.38152,-0.05065,-0.36889
69.9401,0.041967,0.042273,-0.307,-0.04815,-0.36992,-0.05867,-0.40103
69.9601,0.040931,0.041243,-0.312,-0.05537,-0.35011,-0.06603,-0.36816
69.9801,0.039756,0.040048,-0.292,-0.06210,-0.32220,-0.07179,-0.28817
70.0001,0.038451,0.038708,-0.257,-0.06820,-0.28637,-0.07657,-0.23881
70.0201,0.037033,0.037252,-0.219,-0.07351,-0.24313,-0.08053,-0.19831
70.0401,0.035517,0.035701,-0.184,-0.07788,-0.19308,-0.08377,-0.16194
70.0601,0.033924,0.034073,-0.149,-0.08119,-0.13702,-0.08587,-0.10463
70.0801,0.032278,0.032383,-0.105,-0.08333,-0.07598,-0.08641,-0.02699
70.1001,0.030600,0.030661,-0.060,-0.08420,-0.01095,-0.08577,0.03179
70.1201,0.028917,0.028933,-0.015,-0.08375,0.05682,-0.08377,0.10024
70.1401,0.027259,0.027219,0.040,-0.08192,0.12591,-0.07996,0.19010
70.1601,0.025651,0.025551,0.101,-0.07871,0.19496,-0.07462,0.26698
70.1801,0.024118,0.023962,0.156,-0.07413,0.26271,-0.06820,0.32140
70.2001,0.022695,0.022485,0.210,-0.06823,0.32739,-0.06050,0.38463
70.2201,0.021400,0.021138,0.261,-0.06107,0.38788,-0.05161,0.44451
70.2401,0.020260,0.019945,0.315,-0.05275,0.44276,-0.04146,0.50775
70.2601,0.019297,0.018930,0.367,-0.04340,0.49073,-0.03035,0.55533
70.2801,0.018529,0.018113,0.416,-0.03317,0.53068,-0.01848,0.59376
70.3001,0.017974,0.017518,0.457,-0.02224,0.56160,-0.00627,0.61039
70.3201,0.017643,0.017159,0.485,-0.01078,0.58268,0.00602,0.61434
70.3401,0.017545,0.017044,0.501,0.00102,0.59330,0.01824,0.61126
70.3601,0.017684,0.017147,0.537,0.01289,0.59302,0.03155,0.66558
70.3801,0.018060,0.017505,0.555,0.02466,0.58167,0.04374,0.60910
70.4001,0.018669,0.018132,0.537,0.03610,0.55926,0.05418,0.52193
70.4201,0.019499,0.019010,0.489,0.04695,0.52620,0.06305,0.44363
70.4401,0.020541,0.020108,0.434,0.05706,0.48281,0.07120,0.40753
70.4601,0.021776,0.021386,0.390,0.06621,0.42992,0.07900,0.38982
70.4801,0.023181,0.022829,0.352,0.07420,0.36852,0.08574,0.33736
70.5001,0.024735,0.024431,0.304,0.08089,0.29962,0.09069,0.24751
70.5201,0.026407,0.026167,0.240,0.08614,0.22464,0.09362,0.14628
70.5401,0.028171,0.027999,0.173,0.08985,0.14488,0.09497,0.06759
70.5601,0.029991,0.029885,0.106,0.09192,0.06212,0.09481,-0.00776
70.5801,0.031836,0.031790,0.047,0.09232,-0.02213,0.09325,-0.07807
70.6001,0.033673,0.033685,-0.012,0.09104,-0.10616,0.08999,-0.16326
70.6201,0.035467,0.035546,-0.079,0.08809,-0.18826,0.08466,-0.26645
70.6401,0.037186,0.037335,-0.150,0.08353,-0.26675,0.07766,-0.34988
70.6601,0.038798,0.039014,-0.216,0.07745,-0.34005,0.06938,-0.41390
70.6801,0.040275,0.040551,-0.276,0.06997,-0.40661,0.05991,-0.47388
70.7001,0.041589,0.041923,-0.334,0.06124,-0.46505,0.04924,-0.53323
70.7201,0.042717,0.043105,-0.387,0.05143,-0.51420,0.03767,-0.57843
70.7401,0.043640,0.044076,-0.436,0.04074,-0.55299,0.02540,-0.61350
70.7601,0.044342,0.044815,-0.473,0.02939,-0.58063,0.01290,-0.62526
70.7801,0.044813,0.045312,-0.499,0.01760,-0.59654,0.00035,-0.62715
70.8001,0.045045,0.045563,-0.518,0.00561,-0.60040,-0.01221,-0.62798
70.8201,0.045037,0.045568,-0.530,-0.00634,-0.59211,-0.02451,-0.61502
70.8401,0.044794,0.045343,-0.549,-0.01799,-0.57188,-0.03688,-0.61853
70.8601,0.044321,0.044855,-0.534,-0.02914,-0.54008,-0.04711,-0.51177
70.8801,0.043633,0.044112,-0.480,-0.03953,-0.49746,-0.05524,-0.40634
70.9001,0.042747,0.043157,-0.410,-0.04896,-0.44496,-0.06212,-0.34400
70.9201,0.041682,0.042033,-0.351,-0.05726,-0.38356,-0.06857,-0.32258
70.9401,0.040465,0.040770,-0.304,-0.06425,-0.31474,-0.07409,-0.27603
70.9601,0.039122,0.039379,-0.257,-0.06981,-0.23983,-0.07800,-0.19565
70.9801,0.037682,0.037874,-0.192,-0.07382,-0.16042,-0.07965,-0.08224
71.0001,0.036180,0.036301,-0.121,-0.07621,-0.07842,-0.07954,0.00541
71.0201,0.034646,0.034703,-0.058,-0.07695,0.00467,-0.07821,0.06645
71.0401,0.033113,0.033113,0.000,-0.07603,0.08700,-0.07538,0.14134
71.0601,0.031615,0.031555,0.061,-0.07349,0.16681,-0.07076,0.23124
71.0801,0.030184,0.030057,0.127,-0.06938,0.24243,-0.06434,0.32098
71.1001,0.028847,0.028655,0.193,-0.06381,0.31239,-0.05654,0.39000
71.1201,0.027637,0.027382,0.255,-0.05692,0.37501,-0.04757,0.44838
71.1401,0.026580,0.026270,0.310,-0.04889,0.42891,-0.03774,0.49166
71.1601,0.025689,0.025335,0.353,-0.03982,0.47341,-0.02733,0.52040
71.1801,0.024991,0.024597,0.394,-0.03002,0.50713,-0.01618,0.55736
71.2001,0.024493,0.024064,0.429,-0.01963,0.52972,-0.00466,0.57613
71.2201,0.024208,0.023757,0.451,-0.00891,0.54065,0.00666,0.56593
71.2401,0.024138,0.023671,0.466,0.00190,0.53978,0.01793,0.56360
71.2601,0.024283,0.023789,0.494,0.01260,0.52716,0.02970,0.58863
71.2801,0.024639,0.024152,0.488,0.02292,0.50316,0.03944,0.48679
71.3001,0.025196,0.024748,0.449,0.03266,0.46835,0.04748,0.40220
71.3201,0.025940,0.025551,0.388,0.04159,0.42358,0.05413,0.33260
71.3401,0.026853,0.026518,0.336,0.04954,0.36979,0.06037,0.31186
71.3601,0.027914,0.027621,0.293,0.05633,0.30828,0.06581,0.27199
71.3801,0.029098,0.028848,0.250,0.06183,0.24040,0.06984,0.20158
71.4001,0.030378,0.030186,0.192,0.06591,0.16765,0.07182,0.09887
71.4201,0.031724,0.031596,0.128,0.06851,0.09168,0.07216,0.01709
71.4401,0.033107,0.033039,0.069,0.06957,0.01401,0.07126,-0.04496
71.4601,0.034496,0.034482,0.014,0.06907,-0.06354,0.06893,-0.11642
71.4801,0.035860,0.035906,-0.046,0.06704,-0.13939,0.06482,-0.20568
71.5001,0.037168,0.037278,-0.110,0.06352,-0.21189,0.05908,-0.28721
71.5201,0.038392,0.038561,-0.169,0.05859,-0.27959,0.05220,-0.34359
71.5401,0.039503,0.039726,-0.223,0.05238,-0.34092,0.04418,-0.40096
71.5601,0.040479,0.040752,-0.273,0.04501,-0.39476,0.03516,-0.45117
71.5801,0.041297,0.041619,-0.322,0.03664,-0.44000,0.02517,-0.49954
71.6001,0.041939,0.042306,-0.367,0.02747,-0.47571,0.01450,-0.53342
71.6201,0.042391,0.042791,-0.400,0.01769,-0.50128,0.00372,-0.53898
71.6401,0.042644,0.043072,-0.428,0.00749,-0.51624,-0.00737,-0.55477
71.6601,0.042690,0.043132,-0.443,-0.00289,-0.52038,-0.01810,-0.53637
71.6801,0.042528,0.043000,-0.472,-0.01325,-0.51374,-0.02963,-0.57656
71.7001,0.042161,0.042636,-0.475,-0.02337,-0.49658,-0.03954,-0.49530
71.7201,0.041596,0.042037,-0.441,-0.03305,-0.46939,-0.04766,-0.40619
71.7401,0.040844,0.041234,-0.390,-0.04208,-0.43286,-0.05480,-0.35685
71.7601,0.039919,0.040265,-0.346,-0.05030,-0.38790,-0.06159,-0.33979
71.7801,0.038838,0.039148,-0.309,-0.05755,-0.33556,-0.06767,-0.30367
71.8001,0.037623,0.037893,-0.270,-0.06369,-0.27702,-0.07246,-0.23940
71.8201,0.036298,0.036520,-0.222,-0.06860,-0.21368,-0.07562,-0.15840
71.8401,0.034888,0.035052,-0.164,-0.07221,-0.14694,-0.07714,-0.07565
71.8601,0.033420,0.033527,-0.107,-0.07447,-0.07821,-0.07750,-0.01804
71.8801,0.031919,0.031976,-0.057,-0.07534,-0.00898,-0.07672,0.03897
71.9001,0.030415,0.030427,-0.012,-0.07483,0.05927,-0.07472,0.09975
71.9201,0.028935,0.028897,0.038,-0.07298,0.12512,-0.07116,0.17823
71.9401,0.027504,0.027411,0.094,-0.06985,0.18722,-0.06604,0.25581
71.9601,0.026148,0.025999,0.149,-0.06552,0.24438,-0.05984,0.31034
71.9801,0.024890,0.024695,0.194,-0.06011,0.29542,-0.05301,0.34140
72.0001,0.023750,0.023514,0.236,-0.05375,0.33943,-0.04528,0.38642
72.0201,0.022745,0.022471,0.274,-0.04659,0.37562,-0.03684,0.42220
72.0401,0.021891,0.021582,0.309,-0.03879,0.40340,-0.02791,0.44609
72.0601,0.021197,0.020865,0.332,-0.03052,0.42241,-0.01897,0.44710
72.0801,0.020672,0.020326,0.346,-0.02195,0.43243,-0.01004,0.44639
72.1001,0.020320,0.019963,0.356,-0.01328,0.43347,-0.00104,0.44995
72.1201,0.020141,0.019785,0.356,-0.00467,0.42573,0.00743,0.42379
72.1401,0.020131,0.019782,0.349,0.00369,0.40963,0.01550,0.40354
72.1601,0.020286,0.019921,0.365,0.01167,0.38569,0.02426,0.43800
72.1801,0.020594,0.020238,0.357,0.01908,0.35467,0.03111,0.34257
72.2001,0.021045,0.020734,0.311,0.02581,0.31743,0.03587,0.23783
72.2201,0.021621,0.021374,0.248,0.03174,0.27493,0.03947,0.18019
72.2401,0.022308,0.022106,0.203,0.03678,0.22825,0.04317,0.18481
72.2601,0.023089,0.022908,0.181,0.04086,0.17832,0.04678,0.18052
72.2801,0.023935,0.023788,0.147,0.04391,0.12686,0.04854,0.08779
72.3001,0.024836,0.024734,0.101,0.04592,0.07441,0.04885,0.01555
72.3201,0.025765,0.025710,0.056,0.04689,0.02239,0.04828,-0.02811
72.3401,0.026704,0.026687,0.018,0.04683,-0.02814,0.04700,-0.06426
72.3601,0.027632,0.027652,-0.020,0.04578,-0.07618,0.04466,-0.11674
72.3801,0.028528,0.028584,-0.056,0.04380,-0.12075,0.04152,-0.15727
72.4001,0.029378,0.029468,-0.090,0.04098,-0.16112,0.03752,-0.20010
72.4201,0.030162,0.030287,-0.124,0.03739,-0.19656,0.03279,-0.23618
72.4401,0.030869,0.031024,-0.155,0.03315,-0.22656,0.02754,-0.26283
72.4601,0.031485,0.031664,-0.179,0.02836,-0.25070,0.02203,-0.27531
72.4801,0.032001,0.032199,-0.198,0.02316,-0.26873,0.01623,-0.29027
72.5001,0.032409,0.032618,-0.209,0.01766,-0.28061,0.01043,-0.28968
72.5201,0.032706,0.032923,-0.217,0.01198,-0.28640,0.00453,-0.29494
72.5401,0.032888,0.033117,-0.229,0.00624,-0.28630,-0.00166,-0.30977
72.5601,0.032956,0.033186,-0.230,0.00057,-0.28068,-0.00728,-0.28107
72.5801,0.032912,0.033156,-0.244,-0.00495,-0.26999,-0.01339,-0.30508
72.6001,0.032760,0.033009,-0.249,-0.01020,-0.25481,-0.01872,-0.26671
72.6201,0.032506,0.032736,-0.230,-0.01512,-0.23577,-0.02274,-0.20125
72.6401,0.032158,0.032349,-0.191,-0.01962,-0.21363,-0.02570,-0.14783
72.6601,0.031724,0.031885,-0.161,-0.02365,-0.18912,-0.02878,-0.15414
72.6801,0.031215,0.031362,-0.147,-0.02717,-0.16302,-0.03201,-0.16121
72.7001,0.030641,0.030773,-0.132,-0.03016,-0.13611,-0.03450,-0.12483
72.7201,0.030012,0.030120,-0.108,-0.03262,-0.10912,-0.03604,-0.07694
72.7401,0.029340,0.029423,-0.083,-0.03453,-0.08279,-0.03708,-0.05159
72.7601,0.028632,0.028697,-0.065,-0.03594,-0.05766,-0.03797,-0.04486
72.7801,0.027906,0.027950,-0.044,-0.03686,-0.03454,-0.03811,-0.00664
72.8001,0.027163,0.027188,-0.025,-0.03733,-0.01362,-0.03798,0.00625
72.8201,0.026415,0.026423,-0.008,-0.03742,0.00461,-0.03752,0.02322
72.8401,0.025668,0.025664,0.004,-0.03717,0.01991,-0.03690,0.03094
72.8601,0.024930,0.024916,0.014,-0.03664,0.03214,-0.03606,0.04165
72.8801,0.024204,0.024181,0.023,-0.03590,0.04128,-0.03502,0.05200
72.9001,0.023495,0.023465,0.030,-0.03501,0.04740,-0.03392,0.05509
72.9201,0.022805,0.022773,0.032,-0.03403,0.05072,-0.03292,0.05000
72.9401,0.022133,0.022095,0.038,-0.03300,0.05150,-0.03163,0.06447
72.9601,0.021484,0.021441,0.043,-0.03198,0.05013,-0.03046,0.05844
72.9801,0.020855,0.020816,0.039,-0.03101,0.04705,-0.02971,0.03758
73.0001,0.020244,0.020209,0.035,-0.03011,0.04275,-0.02897,0.03704
73.0201,0.019649,0.019619,0.030,-0.02930,0.03775,-0.02831,0.03291
73.0401,0.019071,0.019044,0.027,-0.02860,0.03262,-0.02772,0.02941
73.0601,0.018505,0.018480,0.025,-0.02799,0.02788,-0.02716,0.02831
73.0801,0.017950,0.017929,0.021,-0.02748,0.02406,-0.02680,0.01789
73.1001,0.017406,0.017391,0.015,-0.02702,0.02165,-0.02658,0.01126
73.1201,0.016869,0.016857,0.013,-0.02660,0.02105,-0.02618,0.01962
73.1401,0.016342,0.016327,0.015,-0.02617,0.02261,-0.02564,0.02725
73.1601,0.015823,0.015806,0.017,-0.02568,0.02660,-0.02508,0.02786
73.1801,0.015315,0.015297,0.019,-0.02508,0.03318,-0.02443,0.03260
73.2001,0.014821,0.014801,0.019,-0.02433,0.04241,-0.02367,0.03809
73.2201,0.014344,0.014312,0.032,-0.02337,0.05422,-0.02215,0.07585
73.2401,0.013887,0.013845,0.042,-0.02215,0.06851,-0.02060,0.07746
73.2601,0.013460,0.013408,0.051,-0.02062,0.08491,-0.01877,0.09150
73.2801,0.013065,0.013002,0.063,-0.01874,0.10314,-0.01647,0.11484
73.3001,0.012713,0.012635,0.077,-0.01648,0.12268,-0.01370,0.13874
73.3201,0.012409,0.012315,0.094,-0.01383,0.14302,-0.01046,0.16218
73.3401,0.012162,0.012054,0.109,-0.01076,0.16352,-0.00690,0.17780
73.3601,0.011981,0.011860,0.122,-0.00729,0.18352,-0.00301,0.19454
73.3801,0.011873,0.011738,0.135,-0.00343,0.20235,0.00133,0.21693
73.4001,0.011846,0.011689,0.157,0.00079,0.21928,0.00637,0.25227
73.4201,0.011907,0.011710,0.197,0.00533,0.23363,0.01246,0.30411
73.4401,0.012061,0.011838,0.223,0.01012,0.24473,0.01800,0.27699
73.4601,0.012313,0.012098,0.215,0.01509,0.25197,0.02231,0.21579
73.4801,0.012666,0.012465,0.201,0.02017,0.25481,0.02684,0.22640
73.5001,0.013120,0.012922,0.198,0.02525,0.25281,0.03195,0.25533
73.5201,0.013675,0.013474,0.201,0.03024,0.24562,0.03711,0.25790
73.5401,0.014328,0.014132,0.196,0.03504,0.23303,0.04166,0.22764
73.5601,0.015075,0.014889,0.185,0.03953,0.21496,0.04570,0.20227
73.5801,0.015907,0.015737,0.169,0.04360,0.19145,0.04919,0.17440
73.6001,0.016815,0.016665,0.150,0.04715,0.16272,0.05206,0.14336
73.6201,0.017789,0.017666,0.123,0.05008,0.12910,0.05395,0.09440
73.6401,0.018813,0.018716,0.097,0.05229,0.09110,0.05529,0.06694
73.6601,0.019876,0.019803,0.073,0.05370,0.04923,0.05592,0.03169
73.6801,0.020956,0.020916,0.040,0.05424,0.00446,0.05522,-0.03485
73.7001,0.022038,0.022039,-0.001,0.05386,-0.04255,0.05337,-0.09279
73.7201,0.023104,0.023139,-0.035,0.05253,-0.09079,0.05096,-0.12025
73.7401,0.024132,0.024199,-0.066,0.05023,-0.13923,0.04763,-0.16678
73.7601,0.025105,0.025207,-0.101,0.04697,-0.18686,0.04313,-0.22458
73.7801,0.026005,0.026149,-0.144,0.04276,-0.23260,0.03738,-0.28750
73.8001,0.026811,0.026996,-0.185,0.03768,-0.27531,0.03094,-0.32236
73.8201,0.027507,0.027726,-0.220,0.03178,-0.31398,0.02393,-0.35055
73.8401,0.028077,0.028325,-0.248,0.02515,-0.34761,0.01640,-0.37627
73.8601,0.028509,0.028787,-0.278,0.01790,-0.37534,0.00814,-0.41302
73.8801,0.028790,0.029097,-0.307,0.01019,-0.39623,-0.00057,-0.43532
73.9001,0.028914,0.029240,-0.326,0.00211,-0.40975,-0.00919,-0.43114
73.9201,0.028874,0.029225,-0.351,-0.00615,-0.41533,-0.01836,-0.45835
73.9401,0.028668,0.029048,-0.380,-0.01444,-0.41261,-0.02767,-0.46550
73.9601,0.028297,0.028675,-0.378,-0.02259,-0.40142,-0.03542,-0.38756
73.9801,0.027765,0.028108,-0.343,-0.03045,-0.38174,-0.04172,-0.31490
74.0001,0.027083,0.027383,-0.300,-0.03781,-0.35384,-0.04754,-0.29125
74.0201,0.026257,0.026533,-0.275,-0.04454,-0.31801,-0.05363,-0.30425
74.0401,0.025305,0.025564,-0.258,-0.05049,-0.27490,-0.05907,-0.27245
74.0601,0.024245,0.024471,-0.226,-0.05549,-0.22530,-0.06284,-0.18815
74.0801,0.023093,0.023273,-0.179,-0.05946,-0.17005,-0.06503,-0.10942
74.1001,0.021874,0.022001,-0.127,-0.06227,-0.11021,-0.06603,-0.05041
74.1201,0.020610,0.020694,-0.083,-0.06384,-0.04703,-0.06620,-0.00806
74.1401,0.019329,0.019369,-0.040,-0.06414,0.01817,-0.06504,0.05799
74.1601,0.018054,0.018046,0.007,-0.06311,0.08411,-0.06234,0.13494
74.1801,0.016812,0.016753,0.058,-0.06077,0.14937,-0.05823,0.20523
74.2001,0.015630,0.015516,0.115,-0.05715,0.21246,-0.05263,0.28018
74.2201,0.014535,0.014364,0.171,-0.05231,0.27195,-0.04586,0.33836
74.2401,0.013547,0.013326,0.221,-0.04631,0.32665,-0.03825,0.38045
74.2601,0.012689,0.012425,0.263,-0.03927,0.37529,-0.02985,0.42012
74.2801,0.011982,0.011677,0.306,-0.03135,0.41654,-0.02050,0.46768
74.3001,0.011441,0.011090,0.350,-0.02267,0.44958,-0.01027,0.51148
74.3201,0.011079,0.010701,0.378,-0.01343,0.47352,-0.00029,0.49871
74.3401,0.010906,0.010509,0.397,-0.00379,0.48772,0.00994,0.51165
74.3601,0.010928,0.010511,0.417,0.00602,0.49173,0.02042,0.52415
74.3801,0.011147,0.010702,0.445,0.01581,0.48533,0.03125,0.54142
74.4001,0.011559,0.011118,0.441,0.02536,0.46855,0.04032,0.45333
74.4201,0.012158,0.011756,0.403,0.03448,0.44161,0.04775,0.37156
74.4401,0.012934,0.012569,0.365,0.04296,0.40499,0.05498,0.36129
74.4601,0.013871,0.013552,0.320,0.05062,0.35937,0.06098,0.30022
74.4801,0.014952,0.014656,0.297,0.05728,0.30565,0.06712,0.30679
74.5001,0.016154,0.015910,0.245,0.06280,0.24495,0.07055,0.17184
74.5201,0.017455,0.017259,0.196,0.06704,0.17846,0.07316,0.13042
74.5401,0.018828,0.018683,0.144,0.06991,0.10753,0.07425,0.05427
74.5601,0.020243,0.020176,0.066,0.07132,0.03380,0.07272,-0.07636
74.5801,0.021671,0.021653,0.018,0.07125,-0.04123,0.07133,-0.06951
74.6001,0.023082,0.023104,-0.022,0.06968,-0.11581,0.06848,-0.14236
74.6201,0.024447,0.024528,-0.081,0.06663,-0.18848,0.06323,-0.26240
74.6401,0.025738,0.025872,-0.134,0.06216,-0.25756,0.05703,-0.31027
74.6601,0.026926,0.027120,-0.194,0.05636,-0.32147,0.04909,-0.39676
74.6801,0.027984,0.028258,-0.274,0.04935,-0.37877,0.03917,-0.49604
74.7001,0.028892,0.029213,-0.321,0.04127,-0.42811,0.02982,-0.46771
74.7201,0.029629,0.029993,-0.364,0.03229,-0.46840,0.01942,-0.51985
74.7401,0.030179,0.030571,-0.392,0.02259,-0.49867,0.00894,-0.52392
74.7601,0.030530,0.030945,-0.415,0.01240,-0.51813,-0.00197,-0.54557
74.7801,0.030673,0.031110,-0.437,0.00195,-0.52623,-0.01313,-0.55823
74.8001,0.030607,0.031078,-0.471,-0.00856,-0.52274,-0.02495,-0.59089
74.8201,0.030332,0.030820,-0.489,-0.01889,-0.50761,-0.03569,-0.53703
74.8401,0.029854,0.030316,-0.461,-0.02879,-0.48106,-0.04418,-0.42454
74.8601,0.029184,0.029601,-0.417,-0.03806,-0.44357,-0.05174,-0.37802
74.8801,0.028337,0.028693,-0.356,-0.04647,-0.39583,-0.05790,-0.30788
74.9001,0.027333,0.027639,-0.306,-0.05383,-0.33885,-0.06371,-0.29027
74.9201,0.026192,0.026478,-0.286,-0.05997,-0.27370,-0.06946,-0.28759
74.9401,0.024944,0.025168,-0.224,-0.06473,-0.20180,-0.07166,-0.10988
74.9601,0.023614,0.023761,-0.147,-0.06800,-0.12454,-0.07216,-0.02502
74.9801,0.022235,0.022320,-0.085,-0.06969,-0.04358,-0.07191,0.01210
75.0001,0.020838,0.020874,-0.037,-0.06973,0.03941,-0.07044,0.07384
75.0201,0.019456,0.019439,0.017,-0.06811,0.12271,-0.06696,0.17402
75.0401,0.018123,0.018035,0.088,-0.06483,0.20448,-0.06106,0.29508
75.0601,0.016874,0.016708,0.165,-0.05995,0.28295,-0.05348,0.37880
75.0801,0.015736,0.015503,0.233,-0.05355,0.35655,-0.04486,0.43089
75.1001,0.014741,0.014449,0.292,-0.04573,0.42369,-0.03514,0.48597
75.1201,0.013915,0.013565,0.349,-0.03665,0.48294,-0.02414,0.55009
75.1401,0.013282,0.012881,0.401,-0.02647,0.53297,-0.01228,0.59311
75.1601,0.012862,0.012404,0.458,-0.01541,0.57266,0.00082,0.65467
75.1801,0.012671,0.012164,0.506,-0.00363,0.60129,0.01410,0.66419
75.2001,0.012719,0.012170,0.549,0.00857,0.61810,0.02769,0.67975
75.2201,0.013015,0.012436,0.578,0.02099,0.62278,0.04099,0.66461
75.2401,0.013559,0.012977,0.582,0.03339,0.61519,0.05322,0.61143
75.2601,0.014349,0.013807,0.542,0.04552,0.59546,0.06350,0.51448
75.2801,0.015377,0.014876,0.501,0.05714,0.56396,0.07372,0.51101
75.3001,0.016629,0.016146,0.484,0.06801,0.52141,0.08426,0.52692
75.3201,0.018090,0.017636,0.454,0.07792,0.46859,0.09303,0.43849
75.3401,0.019740,0.019339,0.401,0.08670,0.40658,0.09974,0.33534
75.3601,0.021550,0.021245,0.306,0.09414,0.33672,0.10349,0.18759
75.3801,0.023494,0.023261,0.233,0.10012,0.26048,0.10723,0.18700
75.4001,0.025543,0.025352,0.192,0.10452,0.17929,0.11059,0.16773
75.4201,0.027664,0.027515,0.149,0.10727,0.09488,0.11188,0.06449
