t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
90.3015,0.006007,0.005621,0.386,0.00454,0.50192,0.01882,0.57241
90.3201,0.006179,0.005743,0.436,0.01400,0.51580,0.03034,0.57640
90.3401,0.006562,0.006113,0.449,0.02439,0.52115,0.04074,0.52002
90.3601,0.007154,0.006723,0.431,0.03478,0.51619,0.05005,0.46543
90.3801,0.007952,0.007538,0.414,0.04497,0.50078,0.05966,0.48037
90.4001,0.008950,0.008564,0.385,0.05474,0.47496,0.06824,0.42912
90.4201,0.010138,0.009758,0.380,0.06390,0.43902,0.07751,0.46315
90.4401,0.011501,0.011157,0.344,0.07224,0.39353,0.08413,0.33144
90.4601,0.013021,0.012727,0.294,0.07958,0.33922,0.08951,0.26891
90.4801,0.014676,0.014434,0.243,0.08576,0.27704,0.09383,0.21570
90.5001,0.016442,0.016245,0.197,0.09062,0.20812,0.09712,0.16484
90.5201,0.018291,0.018116,0.175,0.09405,0.13378,0.10007,0.14724
90.5426,0.020435,0.020303,0.133,0.09607,0.04541,0.10029,0.01099
90.5603,0.022137,0.022108,0.030,0.09624,-0.02609,0.09597,-0.21579
90.5801,0.024033,0.024086,-0.053,0.09493,-0.10685,0.09194,-0.20148
90.6001,0.025906,0.026021,-0.115,0.09198,-0.18758,0.08705,-0.24474
90.6201,0.027704,0.027826,-0.122,0.08744,-0.26572,0.08294,-0.20549
90.6401,0.029395,0.029572,-0.177,0.08137,-0.33969,0.07429,-0.43252
90.6601,0.030950,0.031218,-0.268,0.07388,-0.40782,0.06304,-0.56252
90.6801,0.032341,0.032690,-0.349,0.06511,-0.46866,0.05149,-0.57718
90.7001,0.033546,0.033941,-0.395,0.05519,-0.52099,0.04038,-0.55561
90.7201,0.034543,0.034945,-0.402,0.04433,-0.56352,0.02976,-0.53120
90.7401,0.035315,0.035751,-0.437,0.03273,-0.59532,0.01656,-0.65975
90.7601,0.035849,0.036324,-0.475,0.02060,-0.61562,0.00298,-0.67935
90.7801,0.036137,0.036653,-0.517,0.00818,-0.62390,-0.01095,-0.69635
90.8001,0.036176,0.036704,-0.528,-0.00426,-0.61990,-0.02343,-0.62409
90.8201,0.035968,0.036513,-0.546,-0.01651,-0.60359,-0.03639,-0.64800
90.8401,0.035518,0.036046,-0.527,-0.02832,-0.57520,-0.04706,-0.53309
90.8601,0.034839,0.035318,-0.479,-0.03944,-0.53519,-0.05604,-0.44927
90.8801,0.033947,0.034366,-0.419,-0.04965,-0.48437,-0.06396,-0.39606
90.9001,0.032860,0.033228,-0.367,-0.05875,-0.42363,-0.07130,-0.36700
90.9201,0.031606,0.031927,-0.322,-0.06654,-0.35423,-0.07754,-0.31177
90.9401,0.030209,0.030480,-0.271,-0.07287,-0.27749,-0.08197,-0.22169
90.9601,0.028700,0.028910,-0.209,-0.07761,-0.19484,-0.08435,-0.11871
90.9801,0.027113,0.027252,-0.139,-0.08064,-0.10805,-0.08471,-0.01803
91.0001,0.025485,0.025557,-0.073,-0.08191,-0.01892,-0.08367,0.05183
91.0201,0.023849,0.023862,-0.013,-0.08139,0.07082,-0.08107,0.13007
91.0401,0.022241,0.022212,0.029,-0.07909,0.15940,-0.07752,0.17748
91.0601,0.020696,0.020602,0.094,-0.07504,0.24497,-0.07078,0.33673
91.0801,0.019252,0.019062,0.190,-0.06933,0.32572,-0.06125,0.47653
91.1001,0.017936,0.017642,0.295,-0.06206,0.40019,-0.05009,0.55821
91.1201,0.016780,0.016442,0.338,-0.05338,0.46687,-0.04066,0.47145
91.1401,0.015810,0.015435,0.375,-0.04345,0.52438,-0.02948,0.55883
91.1601,0.015048,0.014642,0.406,-0.03245,0.57164,-0.01742,0.60321
91.1802,0.014514,0.014063,0.451,-0.02060,0.60771,-0.00377,0.68235
91.2001,0.014226,0.013725,0.501,-0.00823,0.63164,0.01044,0.71086
91.2201,0.014189,0.013647,0.541,0.00453,0.64334,0.02455,0.70544
91.2401,0.014408,0.013827,0.581,0.01742,0.64253,0.03887,0.71582
91.2601,0.014885,0.014307,0.577,0.03016,0.62927,0.05088,0.60047
91.2801,0.015614,0.015079,0.536,0.04254,0.60385,0.06129,0.52030
91.3001,0.016581,0.016104,0.477,0.05424,0.56709,0.07064,0.46779
91.3201,0.017777,0.017345,0.432,0.06513,0.51954,0.08010,0.47316
91.3401,0.019179,0.018757,0.422,0.07496,0.46243,0.09001,0.49511
91.3601,0.020766,0.020400,0.366,0.08356,0.39692,0.09602,0.30079
91.3801,0.022512,0.022197,0.315,0.09079,0.32442,0.10146,0.27193
91.4001,0.024387,0.024165,0.222,0.09650,0.24645,0.10330,0.09215
91.4201,0.026361,0.026212,0.149,0.10062,0.16468,0.10504,0.08662
91.4401,0.028401,0.028266,0.135,0.10307,0.08078,0.10774,0.13504
91.4601,0.030473,0.030408,0.065,0.10385,-0.00352,0.10527,-0.12337
91.4801,0.032543,0.032534,0.009,0.10294,-0.08650,0.10255,-0.13585
91.5001,0.034580,0.034659,-0.080,0.10041,-0.16652,0.09638,-0.30844
91.5201,0.036555,0.036700,-0.145,0.09630,-0.24220,0.09022,-0.30818
91.5401,0.038422,0.038612,-0.190,0.09077,-0.31145,0.08335,-0.34330
91.5601,0.040171,0.040378,-0.207,0.08390,-0.37359,0.07624,-0.35593
91.5801,0.041771,0.042048,-0.277,0.07588,-0.42727,0.06499,-0.56232
91.6001,0.043200,0.043551,-0.352,0.06688,-0.47154,0.05325,-0.58679
91.6201,0.044441,0.044839,-0.398,0.05708,-0.50569,0.04215,-0.55500
91.6401,0.045480,0.045893,-0.413,0.04671,-0.52921,0.03165,-0.52503
91.6602,0.046312,0.046713,-0.401,0.03591,-0.54187,0.02165,-0.50017
91.6801,0.046918,0.047330,-0.413,0.02513,-0.54351,0.01011,-0.57692
91.7001,0.047312,0.047751,-0.439,0.01433,-0.53450,-0.00182,-0.59680
91.7201,0.047493,0.047944,-0.451,0.00382,-0.51520,-0.01258,-0.53756
91.7401,0.047468,0.047918,-0.451,-0.00621,-0.48626,-0.02242,-0.49231
91.7601,0.047249,0.047673,-0.424,-0.01557,-0.44853,-0.03049,-0.40358
91.7801,0.046851,0.047211,-0.361,-0.02410,-0.40301,-0.03625,-0.28799
91.8001,0.046291,0.046584,-0.293,-0.03165,-0.35087,-0.04132,-0.25323
91.8201,0.045592,0.045839,-0.247,-0.03810,-0.29339,-0.04641,-0.25476
91.8401,0.044776,0.044996,-0.220,-0.04336,-0.23196,-0.05093,-0.22590
91.8601,0.043865,0.044051,-0.186,-0.04736,-0.16790,-0.05361,-0.13370
91.8801,0.042889,0.043030,-0.142,-0.05007,-0.10281,-0.05460,-0.04963
91.9001,0.041871,0.041947,-0.076,-0.05148,-0.03808,-0.05334,0.06282
91.9201,0.040838,0.040854,-0.016,-0.05161,0.02489,-0.05140,0.09731
91.9401,0.039816,0.039778,0.039,-0.05050,0.08476,-0.04841,0.14921
91.9601,0.038826,0.038759,0.068,-0.04824,0.14043,-0.04543,0.14920
91.9801,0.037893,0.037812,0.081,-0.04492,0.19066,-0.04181,0.18061
92.0001,0.037036,0.036902,0.134,-0.04066,0.23458,-0.03517,0.33228
92.0201,0.036272,0.036078,0.194,-0.03558,0.27144,-0.02782,0.36762
92.0402,0.035614,0.035392,0.223,-0.02983,0.30063,-0.02144,0.31900
92.0601,0.035081,0.034856,0.225,-0.02361,0.32155,-0.01550,0.29693
92.0801,0.034674,0.034443,0.232,-0.01705,0.33423,-0.00863,0.34365
92.1001,0.034400,0.034147,0.253,-0.01029,0.33860,-0.00089,0.38686
92.1201,0.034262,0.033997,0.265,-0.00355,0.33481,0.00614,0.35128
92.1401,0.034257,0.034000,0.257,0.00305,0.32324,0.01222,0.30409
92.1601,0.034382,0.034114,0.268,0.00933,0.30443,0.01910,0.34379
92.1801,0.034627,0.034363,0.265,0.01517,0.27910,0.02466,0.27820
92.2001,0.034985,0.034756,0.229,0.02046,0.24795,0.02823,0.17874
92.2201,0.035442,0.035256,0.185,0.02506,0.21203,0.03117,0.14691
92.2416,0.036025,0.035872,0.153,0.02917,0.16928,0.03426,0.15416
92.2601,0.036591,0.036471,0.120,0.03193,0.12998,0.03585,0.07955
92.2801,0.037253,0.037168,0.085,0.03410,0.08593,0.03672,0.04361
92.3001,0.037949,0.037881,0.068,0.03537,0.04138,0.03760,0.04409
92.3201,0.038662,0.038629,0.033,0.03575,-0.00260,0.03650,-0.05483
92.3401,0.039374,0.039381,-0.007,0.03528,-0.04497,0.03449,-0.10080
92.3601,0.040068,0.040108,-0.040,0.03397,-0.08476,0.03209,-0.11982
92.3801,0.040727,0.040786,-0.059,0.03191,-0.12112,0.02956,-0.12681
92.4001,0.041339,0.041421,-0.082,0.02916,-0.15329,0.02592,-0.18155
92.4201,0.041891,0.042000,-0.109,0.02580,-0.18069,0.02153,-0.21968
92.4401,0.042369,0.042506,-0.137,0.02196,-0.20275,0.01667,-0.24305
92.4601,0.042766,0.042918,-0.152,0.01774,-0.21915,0.01207,-0.22999
92.4801,0.043076,0.043237,-0.160,0.01323,-0.22978,0.00735,-0.23576
92.5001,0.043295,0.043461,-0.166,0.00858,-0.23457,0.00252,-0.24193
92.5201,0.043419,0.043588,-0.169,0.00389,-0.23364,-0.00221,-0.23623
92.5401,0.043451,0.043622,-0.171,-0.00072,-0.22727,-0.00693,-0.23613
92.5601,0.043391,0.043586,-0.195,-0.00517,-0.21583,-0.01247,-0.27710
92.5801,0.043246,0.043445,-0.200,-0.00933,-0.19986,-0.01658,-0.20520
92.6001,0.043021,0.043188,-0.168,-0.01313,-0.17995,-0.01875,-0.10860
92.6201,0.042724,0.042854,-0.131,-0.01650,-0.15678,-0.02073,-0.09910
92.6401,0.042363,0.042471,-0.108,-0.01939,-0.13108,-0.02296,-0.11150
92.6601,0.041951,0.042049,-0.098,-0.02174,-0.10367,-0.02514,-0.10890
92.6801,0.041498,0.041582,-0.084,-0.02353,-0.07537,-0.02639,-0.06232
92.7001,0.041012,0.041074,-0.061,-0.02476,-0.04683,-0.02667,-0.01408
92.7201,0.040512,0.040543,-0.031,-0.02541,-0.01912,-0.02614,0.02641
92.7401,0.040001,0.040009,-0.008,-0.02553,0.00741,-0.02551,0.03140
92.7601,0.039493,0.039489,0.005,-0.02513,0.03191,-0.02480,0.03578
92.7801,0.038999,0.038983,0.017,-0.02427,0.05384,-0.02350,0.06455
92.8001,0.038526,0.038489,0.037,-0.02300,0.07281,-0.02139,0.10595
92.8201,0.038082,0.038025,0.057,-0.02138,0.08843,-0.01907,0.11590
92.8401,0.037673,0.037608,0.065,-0.01948,0.10045,-0.01704,0.10131
92.8601,0.037304,0.037238,0.066,-0.01738,0.10877,-0.01501,0.10168
92.8801,0.036978,0.036910,0.069,-0.01516,0.11339,-0.01264,0.11815
92.9001,0.036698,0.036617,0.081,-0.01287,0.11441,-0.00981,0.14183
92.9201,0.036463,0.036374,0.089,-0.01060,0.11208,-0.00727,0.12676
92.9401,0.036273,0.036185,0.089,-0.00841,0.10671,-0.00523,0.10217
92.9601,0.036126,0.036051,0.075,-0.00635,0.09873,-0.00382,0.07025
92.9801,0.036018,0.035959,0.059,-0.00447,0.08863,-0.00256,0.06334
93.0001,0.035946,0.035893,0.053,-0.00282,0.07693,-0.00099,0.07824
93.0201,0.035904,0.035850,0.054,-0.00140,0.06423,0.00056,0.07788
93.0426,0.035887,0.035839,0.048,-0.00012,0.04947,0.00152,0.04798
93.0612,0.035893,0.035843,0.050,0.00069,0.03746,0.00254,0.05061
93.0801,0.035912,0.035859,0.053,0.00128,0.02605,0.00323,0.03464
93.1001,0.035942,0.035899,0.043,0.00169,0.01520,0.00310,-0.00642
93.1201,0.035978,0.035958,0.021,0.00190,0.00614,0.00236,-0.03706
93.1401,0.036017,0.036011,0.007,0.00195,-0.00072,0.00200,-0.01779
93.1601,0.036056,0.036047,0.009,0.00189,-0.00508,0.00225,0.01248
93.1801,0.036092,0.036081,0.011,0.00177,-0.00670,0.00220,-0.00250
93.2001,0.036126,0.036126,0.001,0.00164,-0.00548,0.00153,-0.03371
93.2201,0.036158,0.036163,-0.005,0.00157,-0.00141,0.00132,-0.01038
93.2401,0.036190,0.036186,0.004,0.00160,0.00542,0.00186,0.02676
93.2601,0.036224,0.036208,0.015,0.00180,0.01476,0.00249,0.03189
93.2801,0.036263,0.036245,0.018,0.00221,0.02631,0.00290,0.02023
93.3001,0.036314,0.036300,0.014,0.00287,0.03964,0.00332,0.02124
93.3201,0.036380,0.036358,0.022,0.00380,0.05427,0.00471,0.06922
93.3401,0.036468,0.036427,0.041,0.00504,0.06960,0.00675,0.10199
93.3601,0.036584,0.036529,0.054,0.00659,0.08502,0.00871,0.09811
93.3801,0.036733,0.036671,0.062,0.00844,0.09986,0.01080,0.10422
93.4001,0.036923,0.036853,0.070,0.01057,0.11345,0.01320,0.12008
93.4201,0.037158,0.037083,0.076,0.01297,0.12512,0.01576,0.12819
93.4401,0.037443,0.037357,0.086,0.01556,0.13421,0.01881,0.15241
93.4601,0.037782,0.037689,0.093,0.01831,0.14013,0.02175,0.14698
93.4801,0.038176,0.038079,0.098,0.02114,0.14236,0.02472,0.14836
93.5001,0.038628,0.038523,0.105,0.02398,0.14044,0.02784,0.15635
93.5201,0.039135,0.039030,0.104,0.02673,0.13406,0.03048,0.13204
93.5401,0.039696,0.039601,0.095,0.02931,0.12296,0.03263,0.10721
93.5601,0.040306,0.040223,0.082,0.03162,0.10707,0.03442,0.08974
93.5801,0.040958,0.040886,0.072,0.03356,0.08642,0.03603,0.08023
93.6001,0.041644,0.041585,0.059,0.03504,0.06123,0.03701,0.04934
93.6201,0.042356,0.042312,0.043,0.03598,0.03176,0.03734,0.01616
93.6401,0.043080,0.043058,0.022,0.03629,-0.00151,0.03680,-0.02678
93.6601,0.043803,0.043803,-0.000,0.03590,-0.03802,0.03561,-0.05979
93.6801,0.044510,0.044535,-0.025,0.03475,-0.07697,0.03354,-0.10316
93.7001,0.045187,0.045244,-0.056,0.03281,-0.11764,0.03037,-0.15882
93.7201,0.045817,0.045904,-0.087,0.03004,-0.15910,0.02651,-0.19268
93.7401,0.046384,0.046497,-0.113,0.02645,-0.20040,0.02203,-0.22429
93.7601,0.046870,0.047012,-0.142,0.02203,-0.24056,0.01655,-0.27402
93.7801,0.047260,0.047437,-0.177,0.01684,-0.27844,0.01002,-0.32610
93.8001,0.047539,0.047749,-0.210,0.01091,-0.31310,0.00293,-0.35487
93.8201,0.047692,0.047933,-0.241,0.00434,-0.34349,-0.00472,-0.38254
93.8401,0.047709,0.047979,-0.271,-0.00278,-0.36874,-0.01291,-0.40925
93.8601,0.047578,0.047896,-0.318,-0.01036,-0.38799,-0.02245,-0.47681
93.8801,0.047292,0.047631,-0.339,-0.01826,-0.40048,-0.03074,-0.41492
93.9001,0.046846,0.047176,-0.329,-0.02633,-0.40560,-0.03806,-0.36582
93.9201,0.046238,0.046548,-0.310,-0.03443,-0.40289,-0.04532,-0.36297
93.9401,0.045470,0.045772,-0.302,-0.04240,-0.39205,-0.05317,-0.39272
93.9601,0.044545,0.044848,-0.303,-0.05006,-0.37295,-0.06100,-0.39140
93.9801,0.043471,0.043764,-0.294,-0.05726,-0.34566,-0.06771,-0.33544
94.0001,0.042259,0.042526,-0.267,-0.06383,-0.31044,-0.07310,-0.26927
94.0201,0.040923,0.041151,-0.228,-0.06962,-0.26772,-0.07735,-0.21248
94.0401,0.039480,0.039668,-0.189,-0.07450,-0.21812,-0.08077,-0.17142
94.0601,0.037948,0.038102,-0.154,-0.07831,-0.16241,-0.08340,-0.13104
94.0801,0.036353,0.036470,-0.117,-0.08096,-0.10166,-0.08468,-0.06424
94.1001,0.034717,0.034793,-0.076,-0.08235,-0.03686,-0.08456,0.00580
94.1201,0.033067,0.033096,-0.029,-0.08242,0.03067,-0.08286,0.08530
94.1401,0.031429,0.031408,0.021,-0.08112,0.09964,-0.07970,0.15786
94.1602,0.029825,0.029755,0.070,-0.07842,0.16896,-0.07527,0.22134
94.1801,0.028301,0.028172,0.129,-0.07438,0.23631,-0.06898,0.31452
94.2001,0.026867,0.026677,0.190,-0.06901,0.30108,-0.06139,0.37976
94.2216,0.025458,0.025246,0.212,-0.06183,0.36602,-0.05388,0.37539
94.2401,0.024380,0.024095,0.286,-0.05458,0.41673,-0.04335,0.52659
94.2601,0.023375,0.023034,0.341,-0.04575,0.46497,-0.03274,0.53028
94.2801,0.022553,0.022181,0.373,-0.03599,0.50539,-0.02217,0.52867
94.3001,0.021938,0.021541,0.397,-0.02559,0.53658,-0.01098,0.55947
94.3201,0.021535,0.021114,0.421,-0.01462,0.55812,0.00084,0.59108
94.3401,0.021355,0.020911,0.444,-0.00333,0.56923,0.01295,0.60568
94.3601,0.021403,0.020922,0.481,0.00807,0.56953,0.02584,0.64433
94.3801,0.021678,0.021172,0.506,0.01938,0.55881,0.03793,0.60446
94.4001,0.022176,0.021687,0.489,0.03036,0.53712,0.04774,0.49028
94.4201,0.022889,0.022451,0.438,0.04079,0.50473,0.05589,0.40759
94.4401,0.023801,0.023419,0.382,0.05046,0.46224,0.06350,0.38077
94.4601,0.024901,0.024553,0.348,0.05922,0.41012,0.07130,0.38967
94.4801,0.026164,0.025845,0.319,0.06683,0.34957,0.07795,0.33263
94.5036,0.027822,0.027530,0.292,0.07411,0.26916,0.08428,0.31652
94.5212,0.029169,0.028942,0.227,0.07829,0.20326,0.08562,0.06683
94.5401,0.030675,0.030555,0.120,0.08142,0.12914,0.08434,-0.06367
94.5601,0.032324,0.032270,0.053,0.08319,0.04744,0.08424,-0.00510
94.5801,0.033991,0.033960,0.032,0.08331,-0.03569,0.08416,-0.00389
94.6001,0.035645,0.035646,-0.001,0.08176,-0.11857,0.08130,-0.14341
94.6201,0.037251,0.037325,-0.074,0.07858,-0.19950,0.07499,-0.31547
94.6401,0.038780,0.038941,-0.160,0.07380,-0.27691,0.06689,-0.40469
94.6601,0.040193,0.040427,-0.233,0.06754,-0.34881,0.05819,-0.43513
94.6801,0.041471,0.041748,-0.277,0.05989,-0.41419,0.04937,-0.44117
94.7001,0.042581,0.042892,-0.311,0.05103,-0.47129,0.03938,-0.49953
94.7201,0.043505,0.043864,-0.358,0.04110,-0.51919,0.02759,-0.58931
94.7401,0.044221,0.044634,-0.413,0.03032,-0.55667,0.01474,-0.64231
94.7601,0.044714,0.045177,-0.463,0.01891,-0.58299,0.00157,-0.65854
94.7801,0.044974,0.045465,-0.491,0.00709,-0.59756,-0.01093,-0.62524
94.8001,0.044996,0.045493,-0.497,-0.00490,-0.60009,-0.02288,-0.59752
94.8201,0.044779,0.045294,-0.516,-0.01683,-0.59048,-0.03564,-0.63775
94.8401,0.044323,0.044840,-0.517,-0.02849,-0.56881,-0.04712,-0.57398
94.8601,0.043643,0.044122,-0.479,-0.03953,-0.53576,-0.05629,-0.45874
94.8801,0.042749,0.043170,-0.421,-0.04981,-0.49189,-0.06420,-0.39514
94.9001,0.041659,0.042025,-0.366,-0.05912,-0.43809,-0.07156,-0.36813
94.9201,0.040392,0.040721,-0.329,-0.06727,-0.37541,-0.07864,-0.35419
94.9401,0.038974,0.039270,-0.296,-0.07410,-0.30519,-0.08431,-0.28334
94.9601,0.037439,0.037675,-0.235,-0.07944,-0.22920,-0.08712,-0.14078
94.9801,0.035808,0.035969,-0.161,-0.08323,-0.14855,-0.08804,-0.04602
95.0001,0.034121,0.034215,-0.094,-0.08537,-0.06536,-0.08789,0.00787
95.0201,0.032403,0.032450,-0.046,-0.08583,0.01898,-0.08689,0.05006
95.0401,0.030699,0.030694,0.005,-0.08462,0.10225,-0.08375,0.15669
95.0601,0.029033,0.028961,0.071,-0.08176,0.18314,-0.07834,0.27047
95.0801,0.027439,0.027295,0.145,-0.07732,0.25977,-0.07115,0.35967
95.1001,0.025950,0.025742,0.208,-0.07141,0.33059,-0.06312,0.40127
95.1201,0.024591,0.024334,0.257,-0.06414,0.39418,-0.05424,0.44437
95.1401,0.023391,0.023087,0.304,-0.05570,0.44908,-0.04415,0.50455
95.1601,0.022370,0.022019,0.351,-0.04624,0.49430,-0.03299,0.55799
95.1801,0.021546,0.021152,0.393,-0.03598,0.52892,-0.02127,0.58557
95.2001,0.020934,0.020505,0.429,-0.02516,0.55221,-0.00924,0.60171
95.2201,0.020542,0.020089,0.454,-0.01398,0.56381,0.00266,0.59524
95.2401,0.020376,0.019922,0.454,-0.00270,0.56354,0.01365,0.54927
95.2601,0.020434,0.019967,0.467,0.00848,0.55148,0.02546,0.59032
95.2801,0.020712,0.020234,0.478,0.01929,0.52797,0.03666,0.56000
95.3001,0.021201,0.020745,0.456,0.02952,0.49361,0.04565,0.44949
95.3201,0.021888,0.021488,0.399,0.03896,0.44917,0.05260,0.34770
95.3412,0.022805,0.022454,0.351,0.04786,0.39256,0.05986,0.36288
95.3601,0.023777,0.023465,0.311,0.05474,0.33446,0.06543,0.27873
95.3801,0.024936,0.024681,0.255,0.06077,0.26663,0.06923,0.18992
95.4001,0.026200,0.026011,0.189,0.06538,0.19395,0.07132,0.10436
95.4201,0.027542,0.027408,0.134,0.06851,0.11795,0.07260,0.06419
95.4401,0.028930,0.028846,0.084,0.07009,0.04028,0.07247,-0.00671
95.4601,0.030332,0.030304,0.028,0.07012,-0.03724,0.07040,-0.10335
95.4801,0.031725,0.031751,-0.027,0.06861,-0.11339,0.06692,-0.17405
95.5001,0.033069,0.033150,-0.081,0.06560,-0.18613,0.06198,-0.24680
95.5201,0.034339,0.034478,-0.139,0.06119,-0.25406,0.05545,-0.32673
95.5401,0.035508,0.035705,-0.197,0.05548,-0.31579,0.04765,-0.39006
95.5601,0.036551,0.036797,-0.246,0.04861,-0.37003,0.03909,-0.42783
95.5836,0.037585,0.037855,-0.271,0.03928,-0.42272,0.02923,-0.49328
95.6011,0.038208,0.038544,-0.336,0.03158,-0.45359,0.01863,-0.52965
95.6201,0.038723,0.039104,-0.381,0.02274,-0.47811,0.00843,-0.50996
95.6401,0.039081,0.039468,-0.387,0.01301,-0.49373,-0.00102,-0.47276
95.6601,0.039242,0.039623,-0.381,0.00307,-0.49860,-0.01059,-0.47823
95.6801,0.039203,0.039605,-0.402,-0.00687,-0.49273,-0.02160,-0.55057
95.7001,0.038968,0.039396,-0.427,-0.01657,-0.47641,-0.03229,-0.53438
95.7201,0.038543,0.038957,-0.414,-0.02585,-0.45010,-0.04057,-0.41422
95.7401,0.037939,0.038299,-0.360,-0.03451,-0.41452,-0.04679,-0.31111
95.7601,0.037167,0.037472,-0.305,-0.04239,-0.37046,-0.05266,-0.29338
95.7801,0.036250,0.036518,-0.268,-0.04929,-0.31921,-0.05845,-0.28951
95.8001,0.035204,0.035444,-0.240,-0.05510,-0.26179,-0.06340,-0.24740
95.8201,0.034053,0.034255,-0.202,-0.05973,-0.19952,-0.06651,-0.15546
95.8401,0.032823,0.032971,-0.149,-0.06307,-0.13388,-0.06772,-0.06043
95.8601,0.031539,0.031630,-0.091,-0.06507,-0.06631,-0.06759,0.00634
95.8801,0.030229,0.030273,-0.043,-0.06571,0.00172,-0.06667,0.04616
95.9001,0.028920,0.028920,0.000,-0.06501,0.06872,-0.06443,0.11173
95.9201,0.027638,0.027590,0.048,-0.06298,0.13332,-0.06064,0.18939
95.9401,0.026409,0.026308,0.101,-0.05970,0.19414,-0.05536,0.26414
95.9601,0.025255,0.025107,0.149,-0.05524,0.25010,-0.04927,0.30434
95.9801,0.024205,0.024013,0.192,-0.04973,0.29978,-0.04227,0.35000
96.0001,0.023273,0.023045,0.228,-0.04329,0.34249,-0.03464,0.38187
96.0201,0.022478,0.022215,0.262,-0.03608,0.37735,-0.02619,0.42221
96.0401,0.021833,0.021540,0.294,-0.02826,0.40380,-0.01727,0.44611
96.0601,0.021351,0.021036,0.315,-0.02000,0.42145,-0.00840,0.44324
96.0801,0.021036,0.020710,0.326,-0.01147,0.43013,0.00042,0.44143
96.1001,0.020893,0.020557,0.336,-0.00286,0.42985,0.00935,0.44636
96.1201,0.020921,0.020568,0.353,0.00567,0.42079,0.01860,0.46230
96.1401,0.021118,0.020751,0.366,0.01393,0.40338,0.02729,0.43481
96.1601,0.021475,0.021134,0.341,0.02175,0.37816,0.03372,0.32120
96.1801,0.021983,0.021694,0.289,0.02900,0.34592,0.03872,0.24995
96.2001,0.022630,0.022385,0.245,0.03554,0.30744,0.04380,0.25403
96.2201,0.023400,0.023174,0.226,0.04126,0.26372,0.04913,0.26671
96.2401,0.024274,0.024069,0.205,0.04606,0.21586,0.05316,0.20139
96.2601,0.025235,0.025070,0.165,0.04987,0.16495,0.05529,0.10678
96.2801,0.026262,0.026146,0.116,0.05265,0.11216,0.05618,0.04422
96.3001,0.027334,0.027261,0.072,0.05435,0.05866,0.05640,0.01094
96.3201,0.028429,0.028388,0.041,0.05500,0.00559,0.05607,-0.01636
96.3401,0.029527,0.029516,0.011,0.05459,-0.04594,0.05458,-0.07460
96.3601,0.030607,0.030634,-0.027,0.05317,-0.09498,0.05170,-0.14375
96.3801,0.031649,0.031717,-0.068,0.05081,-0.14052,0.04781,-0.19484
96.4001,0.032633,0.032740,-0.107,0.04758,-0.18170,0.04324,-0.22810
96.4201,0.033547,0.033682,-0.135,0.04357,-0.21800,0.03834,-0.24544
96.4401,0.034373,0.034529,-0.156,0.03890,-0.24872,0.03303,-0.26552
96.4601,0.035099,0.035280,-0.180,0.03366,-0.27354,0.02684,-0.30914
96.4801,0.035717,0.035924,-0.207,0.02799,-0.29222,0.02018,-0.33323
96.5001,0.036217,0.036440,-0.223,0.02202,-0.30467,0.01379,-0.31940
96.5216,0.036619,0.036838,-0.219,0.01539,-0.31119,0.00757,-0.31097
96.5401,0.036850,0.037087,-0.237,0.00963,-0.31133,0.00086,-0.33534
96.5601,0.036981,0.037217,-0.236,0.00344,-0.30610,-0.00506,-0.29609
96.5801,0.036989,0.037213,-0.224,-0.00258,-0.29574,-0.01049,-0.27170
96.6001,0.036879,0.037125,-0.246,-0.00836,-0.28081,-0.01750,-0.35050
96.6201,0.036657,0.036912,-0.255,-0.01380,-0.26198,-0.02310,-0.27968
96.6401,0.036330,0.036550,-0.220,-0.01882,-0.23996,-0.02629,-0.15969
96.6601,0.035908,0.036074,-0.166,-0.02337,-0.21556,-0.02864,-0.11760
96.6801,0.035398,0.035538,-0.140,-0.02743,-0.18943,-0.03213,-0.17464
96.7001,0.034814,0.034954,-0.140,-0.03095,-0.16248,-0.03597,-0.19156
96.7201,0.034164,0.034296,-0.132,-0.03393,-0.13534,-0.03860,-0.13150
96.7401,0.033460,0.033565,-0.105,-0.03637,-0.10881,-0.03979,-0.05985
96.7601,0.032714,0.032785,-0.072,-0.03829,-0.08352,-0.04043,-0.03209
96.7801,0.031932,0.031981,-0.050,-0.03972,-0.05994,-0.04122,-0.03920
96.8001,0.031125,0.031167,-0.042,-0.04070,-0.03860,-0.04214,-0.04595
96.8201,0.030307,0.030338,-0.031,-0.04128,-0.01998,-0.04223,-0.00483
96.8401,0.029479,0.029492,-0.013,-0.04152,-0.00416,-0.04176,0.02367
96.8601,0.028648,0.028650,-0.001,-0.04147,0.00866,-0.04136,0.01998
96.8801,0.027821,0.027814,0.008,-0.04119,0.01843,-0.04080,0.02812
96.9001,0.027002,0.026988,0.014,-0.04075,0.02525,-0.04017,0.03131
96.9201,0.026193,0.026174,0.019,-0.04020,0.02932,-0.03945,0.03607
96.9401,0.025394,0.025373,0.020,-0.03959,0.03091,-0.03884,0.03062
96.9601,0.024608,0.024586,0.022,-0.03898,0.03040,-0.03817,0.03357
96.9801,0.023834,0.023813,0.021,-0.03839,0.02822,-0.03762,0.02716
97.0001,0.023072,0.023052,0.020,-0.03786,0.02487,-0.03718,0.02236
