t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
89.7401,0.006672,0.006349,0.323,0.01072,0.30688,0.02280,0.52645
89.7601,0.006945,0.006584,0.361,0.01654,0.27485,0.02922,0.32131
89.7801,0.007328,0.007035,0.294,0.02168,0.23861,0.03093,0.08550
89.8001,0.007807,0.007626,0.181,0.02606,0.19924,0.03097,0.00156
89.8202,0.008368,0.008250,0.118,0.02965,0.15761,0.03296,0.09962
89.8401,0.008987,0.008877,0.110,0.03237,0.11539,0.03604,0.15413
89.8601,0.009654,0.009548,0.106,0.03425,0.07320,0.03782,0.08904
89.8801,0.010352,0.010278,0.073,0.03530,0.03219,0.03744,-0.01907
89.9001,0.011062,0.011036,0.026,0.03555,-0.00653,0.03591,-0.07653
89.9201,0.011769,0.011782,-0.013,0.03506,-0.04201,0.03419,-0.08573
89.9401,0.012460,0.012494,-0.034,0.03390,-0.07344,0.03253,-0.08327
89.9601,0.013122,0.013167,-0.045,0.03215,-0.10009,0.03048,-0.10224
89.9801,0.013744,0.013811,-0.067,0.02993,-0.12135,0.02741,-0.15355
90.0001,0.014316,0.014415,-0.099,0.02734,-0.13681,0.02362,-0.18970
90.0201,0.014835,0.014946,-0.111,0.02450,-0.14628,0.02059,-0.15144
90.0401,0.015296,0.015409,-0.113,0.02153,-0.14963,0.01767,-0.14601
90.0601,0.015696,0.015810,-0.114,0.01856,-0.14695,0.01468,-0.14961
90.0801,0.016039,0.016148,-0.109,0.01569,-0.13849,0.01202,-0.13305
90.1001,0.016326,0.016431,-0.106,0.01305,-0.12470,0.00950,-0.12603
90.1201,0.016563,0.016658,-0.095,0.01073,-0.10614,0.00762,-0.09403
90.1401,0.016758,0.016837,-0.079,0.00883,-0.08347,0.00632,-0.06462
90.1601,0.016919,0.016978,-0.059,0.00742,-0.05757,0.00563,-0.03472
90.1801,0.017058,0.017098,-0.040,0.00654,-0.02929,0.00540,-0.01157
90.2001,0.017185,0.017209,-0.024,0.00625,0.00033,0.00560,0.01030
90.2201,0.017312,0.017320,-0.008,0.00656,0.03038,0.00648,0.04366
90.2401,0.017451,0.017433,0.018,0.00747,0.05983,0.00836,0.09424
90.2601,0.017614,0.017567,0.048,0.00894,0.08757,0.01089,0.12633
90.2801,0.017813,0.017743,0.070,0.01095,0.11272,0.01357,0.13399
90.3001,0.018056,0.017971,0.085,0.01343,0.13437,0.01647,0.14514
90.3201,0.018353,0.018253,0.100,0.01630,0.15169,0.01988,0.17033
90.3401,0.018710,0.018594,0.116,0.01947,0.16399,0.02358,0.18534
90.3601,0.019132,0.019005,0.127,0.02282,0.17071,0.02726,0.18369
90.3801,0.019622,0.019489,0.133,0.02625,0.17148,0.03086,0.17996
90.4001,0.020182,0.020052,0.130,0.02964,0.16602,0.03401,0.15741
90.4201,0.020807,0.020683,0.124,0.03285,0.15428,0.03700,0.14994
90.4401,0.021494,0.021377,0.117,0.03577,0.13635,0.03966,0.13260
90.4601,0.022234,0.022131,0.103,0.03826,0.11253,0.04163,0.09862
90.4801,0.023021,0.022934,0.086,0.04023,0.08319,0.04298,0.06775
90.5001,0.023841,0.023777,0.064,0.04156,0.04895,0.04349,0.02514
90.5201,0.024679,0.024642,0.037,0.04216,0.01063,0.04313,-0.01785
90.5401,0.025521,0.025514,0.006,0.04196,-0.03089,0.04185,-0.06418
90.5601,0.026352,0.026376,-0.024,0.04091,-0.07480,0.03974,-0.10536
90.5801,0.027152,0.027204,-0.052,0.03896,-0.11988,0.03691,-0.14158
90.6001,0.027905,0.027990,-0.085,0.03611,-0.16506,0.03285,-0.20310
90.6201,0.028590,0.028713,-0.123,0.03237,-0.20912,0.02778,-0.25340
90.6401,0.029193,0.029357,-0.163,0.02776,-0.25106,0.02177,-0.30033
90.6601,0.029695,0.029896,-0.201,0.02236,-0.28960,0.01511,-0.33296
90.6801,0.030083,0.030315,-0.232,0.01621,-0.32386,0.00795,-0.35789
90.7001,0.030340,0.030599,-0.259,0.00943,-0.35271,0.00031,-0.38196
90.7201,0.030456,0.030739,-0.283,0.00214,-0.37531,-0.00774,-0.40288
90.7401,0.030423,0.030737,-0.314,-0.00552,-0.39091,-0.01652,-0.43886
90.7601,0.030233,0.030593,-0.360,-0.01345,-0.39899,-0.02618,-0.48298
90.7801,0.029885,0.030264,-0.379,-0.02143,-0.39906,-0.03454,-0.41801
90.8001,0.029377,0.029744,-0.367,-0.02935,-0.39092,-0.04168,-0.35690
90.8201,0.028713,0.029048,-0.335,-0.03701,-0.37449,-0.04806,-0.31931
90.8401,0.027899,0.028204,-0.305,-0.04427,-0.34992,-0.05431,-0.31234
90.8601,0.026947,0.027233,-0.287,-0.05095,-0.31757,-0.06049,-0.30903
90.8801,0.025866,0.026127,-0.261,-0.05692,-0.27788,-0.06550,-0.25066
90.9001,0.024675,0.024897,-0.222,-0.06203,-0.23158,-0.06914,-0.18187
90.9201,0.023390,0.023570,-0.179,-0.06615,-0.17945,-0.07178,-0.13191
90.9401,0.022037,0.022170,-0.133,-0.06917,-0.12269,-0.07319,-0.07043
90.9601,0.020633,0.020722,-0.089,-0.07103,-0.06218,-0.07355,-0.01817
90.9801,0.019203,0.019254,-0.051,-0.07164,0.00084,-0.07297,0.02903
91.0001,0.017775,0.017782,-0.007,-0.07099,0.06500,-0.07073,0.11209
91.0201,0.016373,0.016323,0.049,-0.06905,0.12904,-0.06675,0.19911
91.0401,0.015022,0.014916,0.105,-0.06583,0.19166,-0.06164,0.25527
91.0601,0.013747,0.013595,0.152,-0.06140,0.25156,-0.05571,0.29666
91.0801,0.012572,0.012376,0.196,-0.05579,0.30753,-0.04865,0.35276
91.1001,0.011522,0.011278,0.244,-0.04913,0.35821,-0.04028,0.41847
91.1201,0.010614,0.010317,0.297,-0.04151,0.40278,-0.03084,0.47223
91.1401,0.009867,0.009527,0.341,-0.03307,0.44016,-0.02099,0.49226
91.1601,0.009296,0.008921,0.375,-0.02395,0.46969,-0.01083,0.50818
91.1801,0.008912,0.008512,0.401,-0.01434,0.49066,-0.00044,0.51975
91.2001,0.008725,0.008301,0.423,-0.00439,0.50271,0.01026,0.53474
91.2201,0.008738,0.008296,0.442,0.00571,0.50561,0.02092,0.53317
91.2401,0.008953,0.008483,0.470,0.01578,0.49931,0.03209,0.55814
91.2601,0.009367,0.008904,0.463,0.02562,0.48403,0.04127,0.45910
91.2801,0.009975,0.009555,0.420,0.03508,0.46007,0.04891,0.38193
91.3001,0.010767,0.010398,0.369,0.04398,0.42802,0.05595,0.35202
91.3201,0.011729,0.011393,0.337,0.05215,0.38864,0.06324,0.36481
91.3401,0.012847,0.012527,0.320,0.05947,0.34280,0.07016,0.34599
91.3601,0.014102,0.013810,0.292,0.06582,0.29147,0.07545,0.26422
91.3801,0.015474,0.015233,0.241,0.07111,0.23578,0.07874,0.16471
91.4001,0.016939,0.016762,0.177,0.07524,0.17703,0.08055,0.09065
91.4201,0.018475,0.018349,0.126,0.07818,0.11642,0.08190,0.06742
91.4401,0.020058,0.019971,0.087,0.07989,0.05529,0.08242,0.02563
91.4601,0.021662,0.021614,0.048,0.08039,-0.00510,0.08159,-0.04111
91.4801,0.023265,0.023261,0.004,0.07970,-0.06352,0.07937,-0.11113
91.5001,0.024842,0.024890,-0.047,0.07787,-0.11872,0.07570,-0.18350
91.5201,0.026373,0.026468,-0.096,0.07498,-0.16961,0.07119,-0.22538
91.5401,0.027834,0.027973,-0.138,0.07112,-0.21521,0.06595,-0.26219
91.5601,0.029213,0.029383,-0.170,0.06641,-0.25473,0.06028,-0.28338
91.5801,0.030486,0.030690,-0.203,0.06098,-0.28732,0.05370,-0.32904
91.6001,0.031648,0.031881,-0.233,0.05496,-0.31260,0.04671,-0.34959
91.6201,0.032684,0.032935,-0.251,0.04852,-0.33014,0.03979,-0.34593
91.6401,0.033587,0.033853,-0.267,0.04182,-0.33980,0.03258,-0.36074
91.6601,0.034355,0.034633,-0.278,0.03498,-0.34163,0.02542,-0.35783
91.6801,0.034986,0.035261,-0.275,0.02820,-0.33584,0.01887,-0.32732
91.7001,0.035484,0.035751,-0.267,0.02160,-0.32279,0.01262,-0.31250
91.7201,0.035853,0.036110,-0.258,0.01534,-0.30310,0.00668,-0.29725
91.7401,0.036100,0.036353,-0.253,0.00952,-0.27743,0.00097,-0.28548
91.7601,0.036237,0.036471,-0.234,0.00427,-0.24663,-0.00346,-0.22123
91.7801,0.036276,0.036475,-0.199,-0.00032,-0.21166,-0.00671,-0.16249
91.8001,0.036229,0.036416,-0.186,-0.00418,-0.17347,-0.01037,-0.18320
91.8201,0.036114,0.036283,-0.169,-0.00724,-0.13341,-0.01280,-0.12136
91.8401,0.035945,0.036074,-0.129,-0.00950,-0.09228,-0.01347,-0.03350
91.8601,0.035739,0.035813,-0.073,-0.01094,-0.05143,-0.01282,0.03237
91.8801,0.035513,0.035547,-0.034,-0.01157,-0.01183,-0.01230,0.02616
91.9001,0.035282,0.035295,-0.013,-0.01143,0.02548,-0.01165,0.03224
91.9201,0.035061,0.035054,0.006,-0.01057,0.05950,-0.01013,0.07603
91.9401,0.034863,0.034824,0.039,-0.00907,0.08941,-0.00737,0.13809
91.9601,0.034701,0.034628,0.073,-0.00703,0.11446,-0.00416,0.16062
91.9801,0.034585,0.034491,0.094,-0.00453,0.13406,-0.00110,0.15311
92.0001,0.034522,0.034424,0.099,-0.00170,0.14784,0.00171,0.14029
92.0201,0.034519,0.034410,0.108,0.00134,0.15547,0.00513,0.17085
92.0401,0.034577,0.034432,0.145,0.00448,0.15691,0.00980,0.23344
92.0601,0.034698,0.034531,0.167,0.00758,0.15224,0.01350,0.18515
92.0801,0.034879,0.034731,0.148,0.01053,0.14170,0.01533,0.09181
92.1001,0.035117,0.035005,0.112,0.01321,0.12569,0.01663,0.06454
92.1201,0.035405,0.035316,0.089,0.01552,0.10488,0.01829,0.08315
92.1401,0.035735,0.035655,0.080,0.01738,0.07982,0.02002,0.08675
92.1601,0.036096,0.036027,0.070,0.01870,0.05147,0.02095,0.04617
92.1801,0.036479,0.036431,0.048,0.01942,0.02063,0.02080,-0.00744
92.2001,0.036869,0.036851,0.018,0.01951,-0.01169,0.01981,-0.04948
92.2201,0.037255,0.037262,-0.007,0.01895,-0.04450,0.01842,-0.06967
92.2401,0.037623,0.037656,-0.032,0.01773,-0.07671,0.01636,-0.10290
92.2601,0.037960,0.038015,-0.055,0.01589,-0.10726,0.01378,-0.12878
92.2801,0.038255,0.038335,-0.080,0.01346,-0.13532,0.01047,-0.16572
92.3001,0.038495,0.038598,-0.103,0.01050,-0.15986,0.00673,-0.18695
92.3201,0.038672,0.038797,-0.125,0.00709,-0.18014,0.00260,-0.20649
92.3401,0.038776,0.038915,-0.139,0.00333,-0.19536,-0.00155,-0.20722
92.3601,0.038803,0.038955,-0.152,-0.00069,-0.20504,-0.00599,-0.22195
92.3801,0.038748,0.038934,-0.186,-0.00483,-0.20870,-0.01153,-0.27722
92.4001,0.038610,0.038817,-0.207,-0.00899,-0.20610,-0.01625,-0.23605
92.4201,0.038390,0.038586,-0.196,-0.01303,-0.19715,-0.01959,-0.16699
92.4401,0.038091,0.038256,-0.165,-0.01683,-0.18193,-0.02210,-0.12546
92.4601,0.037719,0.037856,-0.136,-0.02026,-0.16070,-0.02458,-0.12408
92.4801,0.037283,0.037405,-0.122,-0.02322,-0.13382,-0.02721,-0.13144
92.5001,0.036793,0.036906,-0.112,-0.02559,-0.10192,-0.02931,-0.10495
92.5201,0.036264,0.036352,-0.089,-0.02727,-0.06577,-0.03003,-0.03609
92.5401,0.035708,0.035761,-0.053,-0.02820,-0.02622,-0.02959,0.02178
92.5601,0.035141,0.035164,-0.022,-0.02830,0.01591,-0.02873,0.04341
92.5801,0.034582,0.034571,0.011,-0.02755,0.05939,-0.02682,0.09513
92.6001,0.034046,0.034003,0.043,-0.02593,0.10321,-0.02413,0.13483
92.6201,0.033551,0.033471,0.079,-0.02343,0.14628,-0.02032,0.19034
92.6401,0.033114,0.033002,0.111,-0.02008,0.18747,-0.01595,0.21840
92.6601,0.032752,0.032606,0.146,-0.01595,0.22552,-0.01059,0.26820
92.6801,0.032481,0.032302,0.179,-0.01109,0.25954,-0.00465,0.29671
92.7001,0.032313,0.032109,0.204,-0.00560,0.28851,0.00161,0.31337
92.7201,0.032260,0.032033,0.228,0.00041,0.31154,0.00841,0.34005
92.7401,0.032332,0.032058,0.274,0.00681,0.32790,0.01665,0.41160
92.7601,0.032534,0.032225,0.309,0.01348,0.33706,0.02437,0.38628
92.7801,0.032872,0.032566,0.306,0.02025,0.33856,0.03060,0.31130
92.8001,0.033344,0.033063,0.281,0.02697,0.33216,0.03625,0.28249
92.8201,0.033949,0.033693,0.256,0.03348,0.31782,0.04190,0.28276
92.8401,0.034681,0.034433,0.248,0.03963,0.29566,0.04797,0.30354
92.8601,0.035530,0.035285,0.245,0.04525,0.26605,0.05355,0.27860
92.8801,0.036486,0.036265,0.221,0.05022,0.22942,0.05748,0.19669
92.9001,0.037534,0.037352,0.182,0.05439,0.18645,0.06016,0.13392
92.9201,0.038655,0.038519,0.136,0.05764,0.13807,0.06178,0.08091
92.9401,0.039833,0.039733,0.100,0.05988,0.08512,0.06290,0.05611
92.9601,0.041044,0.040978,0.066,0.06102,0.02881,0.06287,-0.00121
92.9801,0.042267,0.042238,0.029,0.06102,-0.02978,0.06158,-0.06479
93.0001,0.043478,0.043493,-0.015,0.05983,-0.08937,0.05885,-0.13636
93.0201,0.044653,0.044715,-0.063,0.05745,-0.14857,0.05479,-0.20312
93.0401,0.045767,0.045886,-0.119,0.05390,-0.20612,0.04922,-0.27818
93.0601,0.046800,0.046969,-0.169,0.04922,-0.26088,0.04292,-0.31515
93.0801,0.047728,0.047936,-0.208,0.04349,-0.31150,0.03599,-0.34642
93.1001,0.048533,0.048778,-0.245,0.03680,-0.35693,0.02805,-0.39701
93.1201,0.049195,0.049481,-0.286,0.02926,-0.39609,0.01908,-0.44883
93.1401,0.049698,0.050022,-0.324,0.02100,-0.42809,0.00958,-0.47492
93.1601,0.050031,0.050386,-0.355,0.01219,-0.45219,-0.00021,-0.48934
93.1801,0.050183,0.050555,-0.372,0.00297,-0.46783,-0.00988,-0.48354
93.2001,0.050148,0.050545,-0.397,-0.00649,-0.47460,-0.02024,-0.51795
93.2201,0.049923,0.050360,-0.437,-0.01598,-0.47230,-0.03128,-0.55232
93.2402,0.049509,0.049958,-0.449,-0.02534,-0.46094,-0.04075,-0.47313
93.2601,0.048914,0.049326,-0.412,-0.03433,-0.44085,-0.04791,-0.35833
93.2801,0.048141,0.048497,-0.356,-0.04288,-0.41222,-0.05438,-0.32318
93.3001,0.047202,0.047522,-0.320,-0.05078,-0.37572,-0.06127,-0.34470
93.3201,0.046114,0.046416,-0.302,-0.05787,-0.33217,-0.06794,-0.33328
93.3401,0.044893,0.045170,-0.277,-0.06403,-0.28241,-0.07315,-0.26053
93.3601,0.043560,0.043788,-0.228,-0.06913,-0.22753,-0.07634,-0.15944
93.3801,0.042138,0.042310,-0.172,-0.07310,-0.16872,-0.07834,-0.10020
93.4001,0.040644,0.040768,-0.124,-0.07586,-0.10698,-0.07956,-0.06085
93.4201,0.039110,0.039193,-0.083,-0.07737,-0.04391,-0.07972,-0.00809
93.4401,0.037557,0.037597,-0.040,-0.07761,0.01937,-0.07850,0.06079
93.4601,0.036014,0.036005,0.010,-0.07660,0.08142,-0.07573,0.13873
93.4801,0.034503,0.034440,0.063,-0.07437,0.14109,-0.07164,0.20454
93.5001,0.033047,0.032938,0.109,-0.07098,0.19716,-0.06677,0.24353
93.5201,0.031670,0.031517,0.153,-0.06652,0.24849,-0.06082,0.29734
93.5401,0.030393,0.030195,0.198,-0.06108,0.29406,-0.05387,0.34746
93.5601,0.029232,0.028997,0.235,-0.05480,0.33309,-0.04640,0.37352
93.5801,0.028205,0.027938,0.266,-0.04780,0.36482,-0.03841,0.39959
93.6001,0.027323,0.027031,0.292,-0.04026,0.38872,-0.03005,0.41819
93.6201,0.026597,0.026281,0.317,-0.03231,0.40450,-0.02128,0.43835
93.6401,0.026032,0.025703,0.330,-0.02413,0.41198,-0.01276,0.42580
93.6601,0.025633,0.025295,0.337,-0.01589,0.41123,-0.00434,0.42127
93.6801,0.025397,0.025060,0.337,-0.00775,0.40247,0.00370,0.40171
93.7001,0.025321,0.024988,0.333,0.00015,0.38610,0.01144,0.38709
93.7201,0.025400,0.025053,0.347,0.00766,0.36267,0.01962,0.40893
93.7401,0.025624,0.025292,0.332,0.01463,0.33298,0.02577,0.30767
93.7601,0.025981,0.025692,0.289,0.02094,0.29792,0.03027,0.22483
93.7801,0.026456,0.026219,0.237,0.02650,0.25839,0.03399,0.18609
93.8001,0.027036,0.026840,0.196,0.03125,0.21535,0.03748,0.17438
93.8201,0.027701,0.027534,0.167,0.03511,0.17016,0.04045,0.14868
93.8401,0.028434,0.028299,0.135,0.03805,0.12383,0.04231,0.09312
93.8601,0.029217,0.029118,0.099,0.04006,0.07757,0.04301,0.03480
93.8801,0.030030,0.029972,0.058,0.04116,0.03246,0.04270,-0.01541
93.9001,0.030858,0.030833,0.025,0.04138,-0.01050,0.04184,-0.04310
93.9201,0.031680,0.031685,-0.004,0.04076,-0.05019,0.04030,-0.07715
93.9401,0.032482,0.032519,-0.037,0.03940,-0.08573,0.03780,-0.12498
93.9601,0.033250,0.033316,-0.066,0.03737,-0.11644,0.03480,-0.14988
93.9801,0.033973,0.034063,-0.090,0.03478,-0.14172,0.03146,-0.16678
94.0001,0.034640,0.034747,-0.107,0.03173,-0.16106,0.02790,-0.17818
94.0201,0.035241,0.035364,-0.123,0.02837,-0.17416,0.02402,-0.19421
94.0401,0.035773,0.035907,-0.134,0.02481,-0.18093,0.02014,-0.19365
94.0601,0.036233,0.036373,-0.140,0.02118,-0.18142,0.01634,-0.19018
94.0801,0.036620,0.036760,-0.139,0.01760,-0.17587,0.01287,-0.17359
94.1001,0.036938,0.037071,-0.134,0.01419,-0.16466,0.00970,-0.15841
94.1201,0.037189,0.037321,-0.132,0.01105,-0.14833,0.00660,-0.15493
94.1401,0.037382,0.037501,-0.119,0.00828,-0.12755,0.00439,-0.11074
94.1601,0.037524,0.037620,-0.096,0.00597,-0.10315,0.00296,-0.07122
94.1801,0.037624,0.037696,-0.072,0.00417,-0.07598,0.00200,-0.04816
94.2001,0.037695,0.037750,-0.056,0.00294,-0.04702,0.00123,-0.03832
94.2201,0.037746,0.037788,-0.042,0.00230,-0.01732,0.00100,-0.01149
94.2401,0.037790,0.037809,-0.019,0.00225,0.01222,0.00186,0.04289
94.2601,0.037840,0.037828,0.011,0.00278,0.04043,0.00349,0.08149
94.2801,0.037905,0.037867,0.038,0.00385,0.06647,0.00542,0.09676
94.3001,0.037997,0.037946,0.051,0.00541,0.08940,0.00730,0.09391
94.3201,0.038124,0.038060,0.065,0.00740,0.10838,0.00975,0.12223
94.3401,0.038295,0.038217,0.078,0.00972,0.12270,0.01251,0.13829
94.3601,0.038515,0.038423,0.091,0.01227,0.13180,0.01552,0.15032
94.3801,0.038787,0.038682,0.105,0.01495,0.13524,0.01867,0.15743
94.4001,0.039113,0.039004,0.109,0.01765,0.13276,0.02141,0.13720
94.4201,0.039492,0.039390,0.102,0.02023,0.12424,0.02362,0.11043
94.4401,0.039921,0.039829,0.092,0.02258,0.10976,0.02560,0.09900
94.4601,0.040393,0.040313,0.080,0.02458,0.08958,0.02715,0.07764
94.4801,0.040900,0.040835,0.065,0.02612,0.06411,0.02818,0.05119
94.5001,0.041435,0.041386,0.049,0.02711,0.03376,0.02860,0.02132
94.5201,0.041980,0.041953,0.027,0.02745,-0.00039,0.02811,-0.02480
94.5401,0.042528,0.042529,-0.001,0.02707,-0.03803,0.02675,-0.06810
94.5601,0.043058,0.043085,-0.027,0.02592,-0.07767,0.02471,-0.10165
94.5801,0.043558,0.043612,-0.053,0.02396,-0.11868,0.02185,-0.14290
94.6001,0.044011,0.044097,-0.087,0.02117,-0.15983,0.01786,-0.19981
94.6201,0.044400,0.044523,-0.124,0.01757,-0.20005,0.01296,-0.24507
94.6401,0.044708,0.044864,-0.156,0.01319,-0.23817,0.00754,-0.27108
94.6601,0.044922,0.045105,-0.183,0.00807,-0.27320,0.00155,-0.29941
94.6801,0.045026,0.045238,-0.211,0.00228,-0.30407,-0.00521,-0.33798
94.7001,0.045009,0.045255,-0.246,-0.00406,-0.32980,-0.01280,-0.37932
94.7201,0.044861,0.045160,-0.299,-0.01087,-0.34957,-0.02161,-0.44058
94.7401,0.044572,0.044897,-0.325,-0.01801,-0.36268,-0.02933,-0.38588
94.7601,0.044139,0.044453,-0.314,-0.02533,-0.36853,-0.03589,-0.32825
94.7801,0.043559,0.043854,-0.296,-0.03270,-0.36674,-0.04254,-0.33245
94.8001,0.042832,0.043123,-0.291,-0.03995,-0.35709,-0.04980,-0.36294
94.8201,0.041963,0.042254,-0.292,-0.04693,-0.33955,-0.05684,-0.35212
94.8401,0.040958,0.041241,-0.283,-0.05348,-0.31424,-0.06301,-0.30852
94.8601,0.039827,0.040084,-0.257,-0.05945,-0.28152,-0.06790,-0.24429
94.8801,0.038586,0.038804,-0.218,-0.06469,-0.24194,-0.07168,-0.18923
94.9001,0.037245,0.037429,-0.184,-0.06908,-0.19604,-0.07495,-0.16322
94.9201,0.035828,0.035979,-0.151,-0.07250,-0.14485,-0.07728,-0.11664
94.9401,0.034353,0.034463,-0.110,-0.07485,-0.08925,-0.07816,-0.04374
94.9601,0.032842,0.032910,-0.068,-0.07605,-0.03035,-0.07790,0.01296
94.9801,0.031319,0.031344,-0.025,-0.07605,0.03065,-0.07642,0.07407
95.0001,0.029809,0.029789,0.020,-0.07482,0.09246,-0.07363,0.13924
95.0201,0.028336,0.028268,0.068,-0.07235,0.15389,-0.06953,0.20512
95.0401,0.026924,0.026806,0.118,-0.06867,0.21359,-0.06412,0.27051
95.0601,0.025597,0.025430,0.167,-0.06383,0.27031,-0.05763,0.32462
95.0801,0.024377,0.024161,0.216,-0.05788,0.32284,-0.05001,0.38082
95.1001,0.023287,0.023027,0.260,-0.05094,0.37002,-0.04164,0.41864
95.1201,0.022344,0.022044,0.300,-0.04311,0.41085,-0.03246,0.45862
95.1401,0.021566,0.021229,0.336,-0.03455,0.44439,-0.02271,0.48763
95.1601,0.020967,0.020593,0.374,-0.02541,0.46987,-0.01229,0.52099
95.1801,0.020553,0.020151,0.402,-0.01581,0.48688,-0.00181,0.52413
95.2001,0.020335,0.019917,0.419,-0.00599,0.49491,0.00842,0.51128
95.2201,0.020314,0.019885,0.429,0.00391,0.49383,0.01863,0.51042
95.2401,0.020491,0.020038,0.454,0.01371,0.48364,0.02939,0.53839
95.2601,0.020861,0.020416,0.445,0.02320,0.46456,0.03823,0.44201
95.2801,0.021416,0.021009,0.407,0.03223,0.43700,0.04566,0.37141
95.3001,0.022146,0.021788,0.358,0.04063,0.40150,0.05226,0.33018
95.3201,0.023035,0.022713,0.322,0.04824,0.35897,0.05881,0.32737
95.3401,0.024070,0.023779,0.291,0.05495,0.31012,0.06450,0.28453
95.3601,0.025227,0.024974,0.252,0.06061,0.25619,0.06877,0.21349
95.3801,0.026487,0.026284,0.202,0.06517,0.19820,0.07150,0.13634
95.4001,0.027826,0.027677,0.149,0.06853,0.13745,0.07299,0.07456
95.4201,0.029221,0.029119,0.102,0.07066,0.07522,0.07362,0.03143
95.4401,0.030645,0.030588,0.057,0.07154,0.01288,0.07297,-0.03268
95.4601,0.032073,0.032061,0.012,0.07118,-0.04827,0.07109,-0.09366
95.4801,0.033482,0.033518,-0.036,0.06962,-0.10701,0.06785,-0.16203
95.5001,0.034849,0.034933,-0.084,0.06692,-0.16216,0.06355,-0.21493
95.5201,0.036152,0.036278,-0.126,0.06317,-0.21257,0.05841,-0.25721
95.5401,0.037370,0.037535,-0.165,0.05846,-0.25724,0.05243,-0.29905
95.5601,0.038485,0.038685,-0.200,0.05292,-0.29534,0.04573,-0.33501
95.5801,0.039482,0.039718,-0.236,0.04669,-0.32617,0.03829,-0.37186
95.6001,0.040350,0.040613,-0.263,0.03992,-0.34925,0.03066,-0.38151
95.6201,0.041078,0.041361,-0.284,0.03277,-0.36418,0.02290,-0.38803
95.6401,0.041659,0.041957,-0.299,0.02542,-0.37084,0.01510,-0.38997
95.6601,0.042093,0.042400,-0.307,0.01799,-0.36931,0.00747,-0.38142
95.6801,0.042380,0.042681,-0.301,0.01070,-0.35983,0.00052,-0.34754
95.7001,0.042523,0.042810,-0.288,0.00365,-0.34278,-0.00598,-0.32520
95.7201,0.042529,0.042803,-0.275,-0.00297,-0.31884,-0.01217,-0.30915
95.7401,0.042407,0.042689,-0.281,-0.00905,-0.28866,-0.01869,-0.32622
95.7601,0.042171,0.042435,-0.265,-0.01448,-0.25316,-0.02329,-0.23018
95.7801,0.041833,0.042055,-0.222,-0.01915,-0.21331,-0.02621,-0.14582
95.8001,0.041411,0.041577,-0.166,-0.02299,-0.17025,-0.02804,-0.09173
95.8201,0.040919,0.041046,-0.127,-0.02595,-0.12499,-0.02981,-0.08846
95.8401,0.040378,0.040475,-0.097,-0.02799,-0.07877,-0.03096,-0.05711
95.8601,0.039806,0.039873,-0.067,-0.02910,-0.03277,-0.03104,-0.00396
95.8801,0.039220,0.039252,-0.032,-0.02931,0.01190,-0.03000,0.05191
95.9001,0.038640,0.038634,0.006,-0.02864,0.05415,-0.02804,0.09805
95.9201,0.038080,0.038041,0.039,-0.02716,0.09305,-0.02547,0.12840
95.9401,0.037558,0.037485,0.073,-0.02495,0.12754,-0.02210,0.16863
95.9601,0.037087,0.036985,0.102,-0.02210,0.15702,-0.01832,0.18858
95.9801,0.036678,0.036548,0.130,-0.01871,0.18082,-0.01398,0.21703
96.0001,0.036341,0.036197,0.144,-0.01490,0.19846,-0.00984,0.20706
96.0201,0.036084,0.035932,0.152,-0.01081,0.20966,-0.00558,0.21319
96.0401,0.035910,0.035755,0.155,-0.00655,0.21430,-0.00126,0.21583
96.0601,0.035822,0.035656,0.165,-0.00228,0.21244,0.00345,0.23539
96.0801,0.035818,0.035646,0.172,0.00190,0.20430,0.00782,0.21877
96.1001,0.035896,0.035705,0.191,0.00585,0.19029,0.01254,0.23576
96.1201,0.036050,0.035867,0.183,0.00947,0.17095,0.01560,0.15317
96.1401,0.036272,0.036121,0.151,0.01266,0.14697,0.01744,0.09213
96.1601,0.036553,0.036441,0.112,0.01533,0.11915,0.01868,0.06199
96.1801,0.036881,0.036791,0.090,0.01741,0.08839,0.02022,0.07665
96.2001,0.037245,0.037168,0.076,0.01885,0.05568,0.02130,0.05410
96.2201,0.037631,0.037577,0.053,0.01963,0.02201,0.02118,-0.00602
96.2401,0.038025,0.038005,0.020,0.01973,-0.01155,0.02005,-0.05621
96.2601,0.038415,0.038426,-0.011,0.01917,-0.04398,0.01845,-0.08031
96.2801,0.038788,0.038819,-0.030,0.01798,-0.07435,0.01674,-0.08522
96.3001,0.039131,0.039179,-0.047,0.01622,-0.10163,0.01441,-0.11646
96.3201,0.039434,0.039505,-0.071,0.01394,-0.12502,0.01127,-0.15728
96.3401,0.039686,0.039781,-0.095,0.01125,-0.14380,0.00777,-0.17500
96.3601,0.039881,0.039995,-0.114,0.00823,-0.15735,0.00414,-0.18135
96.3801,0.040014,0.040137,-0.123,0.00499,-0.16524,0.00070,-0.17192
96.4001,0.040080,0.040204,-0.124,0.00166,-0.16715,-0.00257,-0.16339
96.4201,0.040080,0.040205,-0.125,-0.00165,-0.16296,-0.00591,-0.16709
96.4401,0.040015,0.040166,-0.151,-0.00482,-0.15272,-0.01025,-0.21739
96.4601,0.039889,0.040053,-0.164,-0.00772,-0.13663,-0.01343,-0.15886
