scenario,variant,recorded_n,expected_n,valid_n,complete_n,gaps_n,aborted_n,missing_n,rmse__mean,rmse__min,rmse__max,rmse__n,absolute_mean_bias__mean,absolute_mean_bias__min,absolute_mean_bias__max,absolute_mean_bias__n,peak_absolute_error__mean,peak_absolute_error__min,peak_absolute_error__max,peak_absolute_error__n,bad_path_m__mean,bad_path_m__min,bad_path_m__max,bad_path_m__n,valid_coverage_rate_m_s__mean,valid_coverage_rate_m_s__min,valid_coverage_rate_m_s__max,valid_coverage_rate_m_s__n,valid_coverage_fraction__mean,valid_coverage_fraction__min,valid_coverage_fraction__max,valid_coverage_fraction__n,registered_image_coverage_m__mean,registered_image_coverage_m__min,registered_image_coverage_m__max,registered_image_coverage_m__n,acoustic_coverage_fraction__mean,acoustic_coverage_fraction__min,acoustic_coverage_fraction__max,acoustic_coverage_fraction__n,angular_travel_rad__mean,angular_travel_rad__min,angular_travel_rad__max,angular_travel_rad__n,measured_forward_m__mean,measured_forward_m__min,measured_forward_m__max,measured_forward_m__n,elapsed_s__mean,elapsed_s__min,elapsed_s__max,elapsed_s__n,force_active_fraction__mean,force_active_fraction__min,force_active_fraction__max,force_active_fraction__n,aperture_active_fraction__mean,aperture_active_fraction__min,aperture_active_fraction__max,aperture_active_fraction__n,omega_width_mechanical_mean__mean,omega_width_mechanical_mean__min,omega_width_mechanical_mean__max,omega_width_mechanical_mean__n,omega_width_force_mean__mean,omega_width_force_mean__min,omega_width_force_mean__max,omega_width_force_mean__n,omega_width_complete_mean__mean,omega_width_complete_mean__min,omega_width_complete_mean__max,omega_width_complete_mean__n,controller_p50_ms__mean,controller_p50_ms__min,controller_p50_ms__max,controller_p50_ms__n,controller_p99_ms__mean,controller_p99_ms__min,controller_p99_ms__max,controller_p99_ms__n,controller_max_ms__mean,controller_max_ms__min,controller_max_ms__max,controller_max_ms__n,simulated_deadline_overruns__mean,simulated_deadline_overruns__min,simulated_deadline_overruns__max,simulated_deadline_overruns__n,measured_positive_travel_m__mean,measured_positive_travel_m__min,measured_positive_travel_m__max,measured_positive_travel_m__n,measured_reverse_travel_m__mean,measured_reverse_travel_m__min,measured_reverse_travel_m__max,measured_reverse_travel_m__n,scan_angular_travel_rad__mean,scan_angular_travel_rad__min,scan_angular_travel_rad__max,scan_angular_travel_rad__n,scan_aperture_active_fraction__mean,scan_aperture_active_fraction__min,scan_aperture_active_fraction__max,scan_aperture_active_fraction__n,scan_controller_p95_ms__mean,scan_controller_p95_ms__min,scan_controller_p95_ms__max,scan_controller_p95_ms__n,scan_end_s__mean,scan_end_s__min,scan_end_s__max,scan_end_s__n,scan_force_active_fraction__mean,scan_force_active_fraction__min,scan_force_active_fraction__max,scan_force_active_fraction__n,scan_max_abs_angle_rad__mean,scan_max_abs_angle_rad__min,scan_max_abs_angle_rad__max,scan_max_abs_angle_rad__n,scan_omega_width_complete_mean__mean,scan_omega_width_complete_mean__min,scan_omega_width_complete_mean__max,scan_omega_width_complete_mean__n,scan_omega_width_complete_samples__mean,scan_omega_width_complete_samples__min,scan_omega_width_complete_samples__max,scan_omega_width_complete_samples__n,scan_omega_width_force_mean__mean,scan_omega_width_force_mean__min,scan_omega_width_force_mean__max,scan_omega_width_force_mean__n,scan_omega_width_force_samples__mean,scan_omega_width_force_samples__min,scan_omega_width_force_samples__max,scan_omega_width_force_samples__n,scan_omega_width_mechanical_mean__mean,scan_omega_width_mechanical_mean__min,scan_omega_width_mechanical_mean__max,scan_omega_width_mechanical_mean__n,scan_omega_width_mechanical_samples__mean,scan_omega_width_mechanical_samples__min,scan_omega_width_mechanical_samples__max,scan_omega_width_mechanical_samples__n,scan_required_acoustic_bad_fraction__mean,scan_required_acoustic_bad_fraction__min,scan_required_acoustic_bad_fraction__max,scan_required_acoustic_bad_fraction__n,scan_samples__mean,scan_samples__min,scan_samples__max,scan_samples__n,recovery_events,recovery_confirmed,recovery_unconfirmed,recovery_no_deficit_runs,recovery_median_s
shadow,full_consistency,10,10,6,0,6,4,0,0.12174275724463857,0.120875902718915,0.12244058288959891,10,0.11869314998287886,0.11661451085202659,0.11958619547383555,10,0.15035756179536336,0.14691278734347168,0.15490391549240812,10,0.004626012506038588,0.0,0.02769762683220317,10,0.008038700571418946,0.007888247415823401,0.008088441865530815,10,0.9228997915660235,0.5383728861299472,1.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.024948292237949126,0.017896804755112974,0.027743222060572496,10,0.05537398749396142,0.03230237316779683,0.06,10,6.882000000000001,4.095,7.45,10,0.8617641173769627,0.8461538461538461,0.8677852348993289,10,0.04211848366381346,0.04151404151404151,0.042953020134228186,10,0.030000000000000006,0.029999999999999995,0.03000000000000001,10,0.030000000000000006,0.029999999999999995,0.03000000000000001,10,0.029570215186226177,0.029535926170441366,0.02959735021118401,10,1.8972660414874554,1.8811344634741545,1.9213935593143106,10,2.907998483395204,2.433985681273043,4.046113062649967,10,4.039421095512807,2.6318689342588186,4.920301027595997,10,0.0,0.0,0.0,10,0.05553921978330312,0.03230237316779683,0.06028022670370851,10,0.0,0.0,0.0,10,0.024753927153497533,0.01756192186554679,0.02774320518030449,10,0.043765682321050936,0.043055555555555555,0.044444444444444446,10,2.479698961833492,2.3482516640797257,3.2886551576666534,10,6.626999999999936,3.8399999999999084,7.194999999999959,10,0.8562989458627227,0.8361508452535761,0.8631944444444445,10,0.024753927125193403,0.017561921865546795,0.027743205180286605,10,0.029570215186226177,0.029535926170441366,0.02959735021118401,10,165.8,96.0,180.0,10,0.030000000000000006,0.029999999999999995,0.03000000000000001,10,165.8,96.0,180.0,10,0.030000000000000006,0.029999999999999995,0.03000000000000001,10,165.8,96.0,180.0,10,1.0,1.0,1.0,10,1326.4,769.0,1440.0,10,10,0,10,0,
shadow,matched_scan_speed,10,10,5,0,5,5,0,0.060991065445491696,0.05937200413548517,0.062331634260568626,10,0.06006152414774509,0.05841742429328022,0.06142313509976953,10,0.07505464891071059,0.07340920028835907,0.07643046216919158,10,0.013806661020439415,0.0,0.052500536299288636,10,0.004694612193442061,0.0003092562350808808,0.008053691275167784,10,0.7698889829926765,0.12499106167852267,1.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.046193338979560586,0.00749946370071136,0.06,10,15.85,7.45,24.25,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2534957146272063,1.2453856179490685,1.2626771349459887,10,1.7788647501729429,1.4035473205149174,2.4439010838977997,10,2.3032175842672586,1.4395408798009157,2.7873150538653135,10,0.0,0.0,0.0,10,0.04633059644648742,0.00749946370071136,0.06027642365201344,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.4025088248308792,1.3569204835221171,1.6611865372397452,10,15.594999999999587,7.194999999999959,23.994999999999212,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,1.0,1.0,1.0,10,3120.0,1440.0,4800.0,10,10,0,10,0,
shadow,matched_rocking,10,10,10,0,10,0,0,0.06098282740823082,0.059415145766184826,0.06228600003794264,10,0.06005391089944082,0.05846367897552956,0.06138062208772161,10,0.07505432585302296,0.07340852930218178,0.07643046216919114,10,0.0,0.0,0.0,10,0.01840490797546012,0.01840490797546012,0.01840490797546012,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2741139973513782,1.2583580100908875,1.3085524551570415,10,1.9663379632402211,1.4074141695164144,2.712359433062375,10,2.4504000786691904,1.4552539214491844,5.066513083875179,10,0.1,0.0,1.0,10,0.060781466524967874,0.06078146652496788,0.06078146652496788,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.734580383636057,1.3637763680890203,2.322238415945321,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,1.0,1.0,1.0,10,602.0,602.0,602.0,10,10,0,10,0,
wrong_direction,baseline,9,10,9,0,9,0,1,0.20380616852375677,0.1993369406641848,0.20716854806194063,9,0.00038306533575377703,7.328672597461472e-05,0.0013562377894852503,9,0.3162827139102874,0.30897650602449334,0.3220059054667761,9,0.003777777777777694,0.0013999999999999846,0.005899999999999871,9,0.017246080436264508,0.016595092024539914,0.01797546012269939,9,0.9370370370370384,0.9016666666666688,0.9766666666666669,9,0.054815782088018065,0.05303800431024033,0.05703800431024024,9,0.9370370370370384,0.9016666666666688,0.9766666666666669,9,0.016268172324194786,0.014369644586174204,0.019198312511226806,9,0.060000000000000005,0.06,0.06,9,3.2600000000000002,3.2600000000000002,3.2600000000000002,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,,,,0,,,,0,,,,0,1.2325569469895628,1.2144815409556031,1.2668221024796367,9,1.7984547403951485,1.3704294012859464,2.4282603804022074,9,2.1528335443387427,1.410352997481823,3.0251650605350733,9,0.0,0.0,0.0,9,0.06078146652496788,0.060781466524967874,0.06078146652496788,9,0.0,0.0,0.0,9,0.016268172324194783,0.014369644586174195,0.019198312511226803,9,0.0,0.0,0.0,9,1.6322913941823773,1.3198013766668737,2.307566790841519,9,3.004999999999926,3.004999999999926,3.004999999999926,9,0.0,0.0,0.0,9,0.016268172324194786,0.014369644586174204,0.019198312511226806,9,,,,0,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,0.06109265411590993,0.02159468438538206,0.09634551495016612,9,602.0,602.0,602.0,9,9,9,0,0,0.18999999999999595
wrong_direction,image_only,9,10,9,0,9,0,1,1.0311813749879468,0.9912554595766475,1.0984083011094654,9,0.5708068800924954,0.5456517836201571,0.6199303983281454,9,1.9115684832842144,1.8234906322114028,1.9852886549506241,9,0.0037666661802181803,0.0010999999999999899,0.0059999976772516575,9,0.01724065233276728,0.016539051247396123,0.01806748466257669,9,0.9372222303296971,0.9000000387124724,0.9816666666666668,9,0.05488175766756441,0.05297725755595396,0.05783800197717094,9,0.9372222303296971,0.9000000387124724,0.9816666666666668,9,0.03163360570643945,0.02452142975014263,0.037972744480133956,9,0.060000000000000005,0.06,0.06,9,3.261666666666667,3.2600000000000002,3.265,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.029999999999999995,0.029999999999999995,0.029999999999999995,9,0.029999999999999995,0.029999999999999995,0.029999999999999995,9,0.029999999999999995,0.029999999999999995,0.029999999999999995,9,1.760708297499352,1.688129617832601,1.7954481299966574,9,2.704067634832528,2.123885150067508,3.5889809019863614,9,3.0055402053727045,2.201243070885539,4.449887899681926,9,0.0,0.0,0.0,9,0.06079188575838441,0.060750776108918776,0.06083973790384101,9,0.0,0.0,0.0,9,0.030880183612246575,0.023602689844713764,0.03640138636728097,9,0.0,0.0,0.0,9,2.0945165927211438,2.018827537540346,2.199329226277768,9,3.0066666666665927,3.004999999999926,3.009999999999926,9,0.0,0.0,0.0,9,0.01588302333332061,0.00710431919036785,0.025241707848388577,9,0.029999999999999995,0.029999999999999995,0.029999999999999995,9,75.0,75.0,75.0,9,0.029999999999999995,0.029999999999999995,0.029999999999999995,9,75.0,75.0,75.0,9,0.029999999999999995,0.029999999999999995,0.029999999999999995,9,75.0,75.0,75.0,9,0.06087625120368381,0.016611295681063124,0.0978441127694859,9,602.3333333333334,602.0,603.0,9,9,9,0,0,0.18999999999999595
wrong_direction,no_aperture,9,10,9,0,9,0,1,0.20291276914971132,0.19625380670566578,0.20597452132042404,9,0.0033792193779577633,0.0017666735722260164,0.005983046715458148,9,0.3185007284258846,0.3133443404757994,0.3254288800729155,9,0.003720743001623816,0.0010000000007047288,0.005937325886202563,9,0.016983846101284356,0.015994873998164922,0.017987804877833923,9,0.9379876166396031,0.9010445685632906,0.9833333333215879,9,0.055261232714886255,0.052649285932292095,0.05823913429465638,9,0.9379876166396031,0.9010445685632906,0.9833333333215879,9,0.010654145649566175,0.008423764212744458,0.013958665126457272,9,0.060000000000000005,0.06,0.06,9,3.3144444444444447,3.2800000000000002,3.38,9,0.7147467114005677,0.658284023668639,0.7530487804878049,9,0.0,0.0,0.0,9,0.02999999999999999,0.02999999999999999,0.03,9,0.02999999999999999,0.02999999999999999,0.03,9,0.02999999999999999,0.02999999999999999,0.03,9,1.7499072063300345,1.6508075641468167,1.8328499281778932,9,2.679723751886437,2.2754636011086404,3.6039303336292496,9,3.296388080343604,2.3802020587027073,4.465981852263212,9,0.0,0.0,0.0,9,0.060788753586857106,0.0607493639628992,0.06083553177562758,9,0.0,0.0,0.0,9,0.01065303517514934,0.008423760515804528,0.01395866512645676,9,0.0,0.0,0.0,9,2.273911853424377,2.1253907587379217,2.8469564393162727,9,3.0594444444443694,3.0249999999999257,3.1249999999999236,9,0.7275838930600731,0.7108626198083067,0.7549019607843137,9,0.009965488780378007,0.007941941563534519,0.013955589282363796,9,0.02999999999999999,0.02999999999999999,0.029999999999999992,9,76.44444444444444,76.0,78.0,9,0.02999999999999999,0.02999999999999999,0.029999999999999992,9,76.44444444444444,76.0,78.0,9,0.02999999999999999,0.02999999999999999,0.029999999999999992,9,76.44444444444444,76.0,78.0,9,0.060204754586675895,0.01485148514851485,0.09744408945686901,9,612.8888888888889,606.0,626.0,9,9,9,0,0,0.19499999999999584
wrong_direction,full,9,10,9,0,9,0,1,0.20292796424321877,0.19627503637932797,0.20597095086309827,9,0.003514852059152866,0.001843858532695793,0.006182095484026912,9,0.31848434234466994,0.31328698930405796,0.3254290315551778,9,0.003720776403545476,0.001100000000734777,0.005837325946269789,9,0.01698372052104606,0.01602445977921012,0.01795731707294671,9,0.9379870599409088,0.9027112342288368,0.9816666666544204,9,0.05526123284100795,0.05264928569942988,0.05823913424952405,9,0.9379870599409088,0.9027112342288368,0.9816666666544204,9,0.010689269868284295,0.008584347385485134,0.014183280405829397,9,0.060000000000000005,0.06,0.06,9,3.3144444444444447,3.2800000000000002,3.38,9,0.7150829031264876,0.658284023668639,0.7530487804878049,9,0.00016784155756965425,0.0,0.0015105740181268882,9,0.02999999999999999,0.02999999999999999,0.03,9,0.02999999999999999,0.02999999999999999,0.03,9,0.029921689709893395,0.029900586161324395,0.029957690078226573,9,1.7669167136773467,1.6625230200588703,1.8820895347744226,9,2.8365483973175247,2.3802321520633996,4.132339772768318,9,3.535731411021617,2.4798070080578327,5.004735896363854,9,0.1111111111111111,0.0,1.0,9,0.06078875368626911,0.060749363963002456,0.06083553154681659,9,0.0,0.0,0.0,9,0.010688473703368975,0.008584344756372438,0.01418328040582902,9,0.00018155410312273057,0.0,0.0016339869281045752,9,2.4394465015373292,2.253324876073748,3.4231495577841957,9,3.0594444444443694,3.0249999999999257,3.1249999999999236,9,0.7279475965256731,0.7108626198083067,0.7549019607843137,9,0.010286590376592991,0.008327609072199139,0.014181089940906234,9,0.02991863704598478,0.029900586161324395,0.02993147827948206,9,76.44444444444444,76.0,78.0,9,0.02999999999999999,0.02999999999999999,0.029999999999999992,9,76.44444444444444,76.0,78.0,9,0.02999999999999999,0.02999999999999999,0.029999999999999992,9,76.44444444444444,76.0,78.0,9,0.06021150389990145,0.0165016501650165,0.09584664536741214,9,612.8888888888889,606.0,626.0,9,9,9,0,0,0.19499999999999584
wrong_direction,full_consistency,9,10,9,0,9,0,1,0.2025510367034629,0.1959067630034693,0.20597095087431636,9,0.0026552512411915337,0.0012963877719113558,0.00508230347293674,9,0.31856389126576534,0.31375565679947126,0.3254290315551778,9,0.0037124762979359924,0.001100000000734777,0.0057626249958575085,9,0.016986176173593284,0.016046560652113163,0.01795731707294671,9,0.9381253950344001,0.9039562500690416,0.9816666666544204,9,0.05526123277294692,0.05264928569924267,0.05823913424952405,9,0.9381253950344001,0.9039562500690416,0.9816666666544204,9,0.011020358294819493,0.009310264566229088,0.014183280405725118,9,0.060000000000000005,0.06,0.06,9,3.3144444444444447,3.2800000000000002,3.38,9,0.7112392698845657,0.6553254437869822,0.7530487804878049,9,0.0,0.0,0.0,9,0.02999999999999999,0.02999999999999999,0.03,9,0.02999999999999999,0.02999999999999999,0.03,9,0.02992379730008716,0.02990186650653481,0.029959451113264222,9,1.7622471916385822,1.65048788767308,1.876341411843896,9,2.8419904956697586,2.404195361305028,4.192115617915988,9,3.9790514597876205,2.4826289154589176,9.807117050513625,9,0.3333333333333333,0.0,2.0,9,0.0607887536297429,0.06074936396299388,0.060835531546629254,9,0.0,0.0,0.0,9,0.011019826919275444,0.009310262936583786,0.014183280405724745,9,0.0,0.0,0.0,9,2.497464098915872,2.1832021069712932,3.918652923312038,9,3.0594444444443694,3.0249999999999257,3.1249999999999236,9,0.7237913939409726,0.7038834951456311,0.75,9,0.010866665548338221,0.00925522128429161,0.014181089940931863,9,0.02992087169498357,0.02990186650653481,0.02993317377144202,9,76.44444444444444,76.0,78.0,9,0.02999999999999999,0.02999999999999999,0.029999999999999992,9,76.44444444444444,76.0,78.0,9,0.02999999999999999,0.02999999999999999,0.029999999999999992,9,76.44444444444444,76.0,78.0,9,0.06003401011218401,0.0165016501650165,0.09424920127795527,9,612.8888888888889,606.0,626.0,9,9,9,0,0,0.19499999999999584
wrong_direction,matched_scan_speed,9,10,9,0,9,0,1,0.20228559842633692,0.19626128795617878,0.20649817132182818,9,0.0005651916856032551,6.077918303920977e-05,0.0013859286697309398,9,0.31833199827320385,0.3135563754346409,0.32494476795289495,9,0.0037346935471613174,0.0014000000010389035,0.005762624995858084,9,0.016979366840174714,0.016046560652112993,0.017865853658219844,9,0.9377551075473113,0.9039562500690319,0.9766666666493516,9,0.05526151854576967,0.05265185704352571,0.058239134249362,9,0.9377551075473113,0.9039562500690319,0.9766666666493516,9,0.017054971430821582,0.014973835068687838,0.020651889493269446,9,0.060000000000000005,0.06,0.06,9,3.3144444444444447,3.2800000000000002,3.38,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,,,,0,,,,0,,,,0,1.2314771690095465,1.215574098750949,1.2457058764994144,9,1.8054025335651298,1.3637834787368774,2.360979930963367,9,2.0788497446725764,1.3984199613332748,2.6663069147616625,9,0.0,0.0,0.0,9,0.06078903939103095,0.06074936396284041,0.0608381028909135,9,0.0,0.0,0.0,9,0.017054971430821582,0.014973835068687845,0.020651889493269442,9,0.0,0.0,0.0,9,1.3541923913483818,1.3204738963395357,1.3893842347897587,9,3.0594444444443694,3.0249999999999257,3.1249999999999236,9,0.0,0.0,0.0,9,0.017054971430821582,0.014973835068687838,0.020651889493269446,9,,,,0,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,0.06040280718765012,0.021207177814029365,0.09424920127795527,9,612.8888888888889,606.0,626.0,9,9,9,0,0,0.19499999999999584
wrong_direction,matched_rocking,9,10,9,0,9,0,1,0.20384833340413758,0.19938788382675515,0.20720144877215368,9,0.00042165973324234673,7.21404347270509e-05,0.0014302068614474141,9,0.31650190651212523,0.30924293562602223,0.32216100870109354,9,0.004177777777777683,0.002199999999999959,0.006199999999999858,9,0.017123381049761445,0.01650306748466262,0.017730061349693262,9,0.930370370370372,0.896666666666669,0.963333333333334,9,0.05454911542135141,0.05223800431024031,0.05623800431024027,9,0.930370370370372,0.896666666666669,0.963333333333334,9,0.00965801578654647,0.007862609848112097,0.013080677975115439,9,0.060000000000000005,0.06,0.06,9,3.2600000000000002,3.2600000000000002,3.2600000000000002,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,,,,0,,,,0,,,,0,1.2533370172604918,1.2429214548319578,1.275565940886736,9,1.795619427640405,1.391984128858894,2.4163151043467224,9,2.5213726847949953,1.4415578916668892,6.166449980810285,9,0.2222222222222222,0.0,2.0,9,0.06078146652496788,0.060781466524967874,0.06078146652496788,9,0.0,0.0,0.0,9,0.009658015786546474,0.0078626098481121,0.01308067797511544,9,0.0,0.0,0.0,9,1.6279602837231424,1.3498219661414623,2.2602329030632973,9,3.004999999999926,3.004999999999926,3.004999999999926,9,0.0,0.0,0.0,9,0.00965801578654647,0.007862609848112097,0.013080677975115439,9,,,,0,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,0.06773717238833517,0.03488372093023256,0.10132890365448505,9,602.0,602.0,602.0,9,9,9,0,0,0.20499999999999563
nonmonotonic,baseline,10,10,10,0,10,0,0,0.2041226804018245,0.20042341616416706,0.20919870342966534,10,0.0003071540751353765,3.534325376135366e-05,0.0010381435415304497,10,0.31681954626729236,0.3101938322189608,0.32528135389456736,10,0.0037399999999999144,0.0,0.005799999999999875,10,0.017257668711656467,0.01662576687116568,0.01840490797546012,10,0.9376666666666681,0.9033333333333354,1.0,10,0.0542380043102403,0.05143800431024039,0.05783800431024021,10,0.9266666666666683,0.8900000000000027,0.9800000000000002,10,0.014428894770202238,0.01097425475188119,0.018475148764721776,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2475082534365356,1.213600393384695,1.294868066906929,10,1.9265179003123194,1.3429626543074846,2.280224286951125,10,2.496640873141587,1.405472168698907,6.068211980164051,10,0.1,0.0,1.0,10,0.060781466524967874,0.060781466524967874,0.06078146652496788,10,0.0,0.0,0.0,10,0.014428894770202238,0.010974254751881199,0.01847514876472178,10,0.0,0.0,0.0,10,1.6200856654904783,1.3055454473942516,2.045805344823748,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.014428894770202238,0.01097425475188119,0.018475148764721776,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.07142857142857142,0.018272425249169437,0.1079734219269103,10,602.0,602.0,602.0,10,10,10,0,0,0.22749999999999515
nonmonotonic,image_only,10,10,10,0,10,0,0,1.012374876490102,0.8758509544056275,1.532947806190331,10,0.5548068446977299,0.4678833941046376,0.8787635958590425,10,1.875678458260539,1.6015245081267624,2.8130679665166882,10,0.003719999982416902,0.0,0.005799999959236801,10,0.01726380368637518,0.01662576688366969,0.01840490797546012,10,0.9380000002930515,0.90333333401272,1.0,10,0.05199188108619131,0.02823800431040291,0.057800424422918106,10,0.8862300074770564,0.4823000718400484,0.9800000000000001,10,0.043992059111094405,0.024534302279496063,0.10649073432859704,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,1.724174339324236,1.6725249588489532,1.8220004858449101,10,2.5087015971075743,2.1092939702793956,3.550153758842498,10,2.9347632313147187,2.232849132269621,4.096097080036998,10,0.0,0.0,0.0,10,0.0607753428606697,0.060743886637324614,0.06078146601520447,10,0.0,0.0,0.0,10,0.04328633830415958,0.024491129016326,0.10513527360749855,10,0.0,0.0,0.0,10,2.124127922579646,1.9723474746569991,2.8433945029973975,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.02619724929990217,0.010882725928663333,0.09213364689380243,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.11179401993355483,0.018272425249169437,0.5149501661129569,10,602.0,602.0,602.0,10,10,9,1,0,0.20499999999999563
nonmonotonic,no_aperture,10,10,10,0,10,0,0,0.2023854302786257,0.1978449551009265,0.20683359476389368,10,0.0014696147608904912,8.097369484343805e-05,0.01007030505087952,10,0.32056622726671236,0.3102207601167666,0.35434932528302454,10,0.003600465347341073,0.0,0.005587674669105563,10,0.016876059632355882,0.016242485173401322,0.017954198473009966,10,0.939992244210982,0.9068720888482406,1.0,10,0.05490079556034959,0.053010821378847134,0.05838068888496084,10,0.929497134456077,0.8950489024509474,0.9799999999851273,10,0.018222097616285696,0.010771891507614097,0.028307279076351582,10,0.06000000000000001,0.06,0.06,10,3.3425000000000002,3.275,3.52,10,0.699401055622032,0.65424739195231,0.7606060606060606,10,0.0,0.0,0.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000013,10,0.02999999999999999,0.02999999999999999,0.030000000000000013,10,0.02999999999999999,0.02999999999999999,0.030000000000000013,10,1.7636930337175727,1.6550600994378328,1.9075280288234353,10,2.9659161909949043,2.2761281579732895,4.02464423328638,10,3.555868472903967,2.4164849892258644,4.537411034107208,10,0.0,0.0,0.0,10,0.06080133441115804,0.06072402947065862,0.06083282283285479,10,0.0,0.0,0.0,10,0.018214405317465394,0.010771891507544562,0.028307173877459575,10,0.0,0.0,0.0,10,2.3713588365353644,2.081189095042646,3.5414003883488467,10,3.0874999999999244,3.019999999999926,3.2649999999999206,10,0.7315799798362985,0.7069243156199678,0.7706422018348624,10,0.01806777241254008,0.009661852529434948,0.02828066800067926,10,0.02999999999999999,0.02999999999999999,0.03,10,77.3,76.0,82.0,10,0.02999999999999999,0.02999999999999999,0.03,10,77.3,76.0,82.0,10,0.02999999999999999,0.02999999999999999,0.03,10,77.3,76.0,82.0,10,0.07301357969961682,0.01818181818181818,0.13302752293577982,10,618.5,605.0,654.0,10,10,10,0,0,0.22749999999999515
nonmonotonic,full,10,10,10,0,10,0,0,0.2024454254146162,0.1979160855846989,0.20683311224362508,10,0.0014812059285299476,0.00010861667855185105,0.00980504489177502,10,0.32099953800881587,0.3102205242188276,0.3586740650454665,10,0.0036004653472226263,0.0,0.005587674668719143,10,0.016880915887248032,0.016242485173516674,0.017954198473009966,10,0.9399922442129564,0.906872088854681,1.0,10,0.05483595862181538,0.05237056253826237,0.05837257839535501,10,0.9294971346023315,0.895048903893752,0.9799999999851273,10,0.017872802074799,0.01035984337182978,0.027421316938486096,10,0.06000000000000001,0.06,0.06,10,3.3415,3.275,3.5100000000000002,10,0.7070267068952244,0.6557377049180327,0.7891737891737892,10,0.00028490028490028494,0.0,0.002849002849002849,10,0.029999999999999992,0.02999999999999999,0.030000000000000013,10,0.029999999999999992,0.02999999999999999,0.030000000000000013,10,0.029915308638267118,0.0298937856485008,0.029954360923539924,10,1.745573547668755,1.6434293938800693,1.9033098360523582,10,2.8927423786371937,2.4085128307342534,3.620671294629574,10,3.390115825459361,2.488930942490697,4.641002044081688,10,0.0,0.0,0.0,10,0.0607966568181007,0.06072402939655121,0.06083282283234315,10,0.0,0.0,0.0,10,0.01786742455606504,0.0103598433717514,0.027421240919701183,10,0.00030674846625766873,0.0,0.003067484662576687,10,2.4545153696089983,2.1296429680660363,3.018365171737968,10,3.0864999999999245,3.019999999999926,3.254999999999921,10,0.7321397414078957,0.7085346215780999,0.7730061349693251,10,0.01779525360620799,0.00988206744646015,0.027402112786384852,10,0.029907348664465355,0.02987309048366031,0.029935938239510518,10,77.2,76.0,81.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,77.2,76.0,81.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,77.2,76.0,81.0,10,0.07305438568824743,0.01818181818181818,0.1334355828220859,10,618.3,605.0,652.0,10,10,10,0,0,0.22749999999999515
