scenario,seed,variant,status,reason,valid,elapsed_s,reference_s,measured_forward_m,bad_path_m,valid_coverage_fraction,valid_coverage_rate_m_s,acoustic_bad_path_m,acoustic_coverage_fraction,registered_image_coverage_m,invalid_forward_travel_m,qp_failure,mechanical_violations,angular_travel_rad,force_active_fraction,aperture_active_fraction,controller_p50_ms,controller_p99_ms,controller_max_ms,simulated_deadline_overruns,wall_s,rmse,absolute_mean_bias,peak_absolute_error,omega_width_mechanical_mean,omega_width_force_mean,omega_width_complete_mean,source_metrics,trace_available,trace_samples,scan_samples,stop_tail_samples,measured_positive_travel_m,measured_reverse_travel_m,scan_angular_travel_rad,scan_max_abs_angle_rad,scan_end_s,scan_controller_p95_ms,scan_force_active_fraction,scan_aperture_active_fraction,scan_required_acoustic_bad_fraction,recovery_events,recovered_events,unconfirmed_events,no_acoustic_deficit,recovery_confirmed_during_scan,recovery_confirmed_during_stop_tail,scan_omega_width_mechanical_mean,scan_omega_width_mechanical_samples,scan_omega_width_force_mean,scan_omega_width_force_samples,scan_omega_width_complete_mean,scan_omega_width_complete_samples
delayed_execution,9,matched_rocking,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.0038997807167230544,0.9350036547212824,0.017208656221864092,0.0038997807167230544,0.9350036547212824,0.05463815218824384,0.0038997807167230544,,[],0.013792533847621464,0.0,0.0,1.2508098734542727,1.4177940622903407,1.8538078293204308,0,1.9284095570910722,0.20456627351401085,0.0189834695642533,0.3821704183608512,,,,MD/contact_qp/design_v1/delayed_execution/9/metrics.json,True,652,602,50,0.06148146649202434,0.0,0.01379253384762146,0.013792533847621464,3.004999999999926,1.3538953848183153,0.0,0.0,0.06312292358803986,1,1,0,False,1,0,,0,,0,,0
hard_contact,0,full,complete_with_gaps,,True,5.275,3.0,0.06,0.045880853601192366,0.23531910664679387,0.0026766154310535794,0.045880853601192366,0.23531910664679387,0.013627531632511972,0.045880853601192366,,[],0.23318815205034527,0.36682464454976305,0.027488151658767772,1.9351569935679436,3.6451337020844226,4.3165599927306175,0,3.7671822630800307,0.294216024552156,0.021570281398029516,1.0860857800369796,0.030000000000000002,0.028770763559408264,0.028467289977328687,MD/contact_qp/design_v1/hard_contact/0/metrics.json,True,1055,1005,50,0.060567245412997114,0.0,0.23155528333338107,0.14812782633737268,5.019999999999883,2.4360215291380882,0.3850746268656716,0.028855721393034824,0.8527363184079602,1,0,1,False,0,0,0.030000000000000002,126,0.02827906898317158,125,0.027854205968260166,125
hard_contact,0,baseline,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.039600000181091555,0.33999999698180744,0.006257668656106885,0.039600000181091555,0.33999999698180744,0.01863800404245551,0.039600000181091555,,[],0.09695467195194406,0.0,0.0,1.2373505160212517,1.9440955598838636,2.3833480663597584,0,1.9286846560426056,0.48028658046064227,0.02872177182034079,1.1511886364899047,,,,MD/contact_qp/design_v1/hard_contact/0/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.09541798018494595,0.07369212817897439,3.004999999999926,1.3425723300315437,0.0,0.0,0.6511627906976745,2,2,0,False,1,1,,0,,0,,0
hard_contact,0,image_only,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.028561995997788796,0.5239667333701867,0.009643559509880736,0.028561995997788796,0.5239667333701867,0.02983800396632806,0.028561995997788796,,[],0.1239735623991717,0.0,0.0,1.8557559233158827,3.737575265113265,4.313231213018298,0,2.3634949140250683,2.229599340097258,1.2756935435955512,4.563904789965674,0.029999999999999995,0.029999999999999995,0.029999999999999995,MD/contact_qp/design_v1/hard_contact/0/metrics.json,True,652,602,50,0.06078146016408246,0.0,0.12329921309306802,0.11082889440796477,3.004999999999926,2.242875704541802,0.0,0.0,0.4717607973421927,2,1,1,False,1,0,0.029999999999999995,75,0.029999999999999995,75,0.029999999999999995,75
hard_contact,0,no_aperture,complete_with_gaps,,True,5.26,3.0,0.06,0.046099644689326945,0.23167258851121755,0.002642653100888413,0.046099644689326945,0.23167258851121755,0.013037748341292352,0.046099644689326945,,[],0.24364982079097536,0.41825095057034223,0.0,1.8860293785110116,2.4166977358981967,4.358150996267796,0,3.6619051820598543,0.2847438500153888,0.0013541175964906793,0.9950248310095873,0.03,0.028480135023933303,0.028480135023933303,MD/contact_qp/design_v1/hard_contact/0/metrics.json,True,1052,1002,50,0.06056558615969615,0.0,0.24210439251848634,0.15384052738659484,5.0049999999998835,2.230255212634802,0.43912175648702595,0.0,0.8542914171656687,1,0,1,False,0,0,0.03,125,0.028480135023933303,122,0.028480135023933303,122
hard_contact,0,full_consistency,complete_with_gaps,,True,5.18,3.0,0.06,0.04377226693713004,0.27046221771449935,0.0031327670005540467,0.04377226693713004,0.27046221771449935,0.015977294881125086,0.04377226693713004,,[],0.1582408053477008,0.5974903474903475,0.017374517374517374,1.9144535763189197,3.3502854290418327,4.087415989488363,0,3.671017813961953,0.2883807053845747,0.02745354423281946,1.086085780036977,0.03,0.02833695611246721,0.02811625867698355,MD/contact_qp/design_v1/hard_contact/0/metrics.json,True,1036,986,50,0.060662307450662076,0.0,0.1571443744009239,0.10986147924638075,4.924999999999885,2.4106307537294924,0.6277890466531441,0.018255578093306288,0.8204868154158215,2,1,1,False,1,0,0.03,123,0.02833695611246721,123,0.02811625867698355,123
hard_contact,0,matched_scan_speed,complete_with_gaps,,True,5.275,3.0,0.06,0.03848467709313936,0.358588715114344,0.004078734200352727,0.03848467709313936,0.358588715114344,0.020695465395804892,0.03848467709313936,,[],0.17631141565212954,0.0,0.0,1.244335900992155,1.4115921780467033,1.976181985810399,0,2.9499161310959607,0.29911432576718233,0.05574129403880873,1.1511886363273396,,,,MD/contact_qp/design_v1/hard_contact/0/metrics.json,True,1055,1005,50,0.06056724541300699,0.0,0.17592178865394745,0.10705245867384941,5.019999999999883,1.3424946460872889,0.0,0.0,0.7592039800995025,1,1,0,False,1,0,,0,,0,,0
hard_contact,0,matched_rocking,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.03370000018109172,0.43833333031513805,0.00806748460702708,0.03370000018109172,0.43833333031513805,0.02343800404245537,0.03370000018109172,,[],0.06206165503734976,0.0,0.0,1.2610350968316197,1.4456937042996287,1.6020669136196375,0,1.9471771861426532,0.5055023790471874,0.04309503488169827,1.1511886364899047,,,,MD/contact_qp/design_v1/hard_contact/0/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.06151371021074493,0.05361287074342577,3.004999999999926,1.3986806385219097,0.0,0.0,0.553156146179402,2,2,0,False,1,1,,0,,0,,0
hard_contact,1,full,complete_with_gaps,,True,5.325,3.0,0.06,0.045902124679761507,0.2349645886706415,0.0026474883230494816,0.045902124679761507,0.2349645886706415,0.013038004020498503,0.045902124679761507,,[],0.23341686595224023,0.46572769953051646,0.02629107981220657,1.9133319146931171,3.4725178405642505,4.677211865782738,0,3.7571835019625723,0.2864375940181112,0.0013636925902997738,1.0978360863690817,0.029999999999999995,0.028341030809357955,0.02792724402171369,MD/contact_qp/design_v1/hard_contact/1/metrics.json,True,1065,1015,50,0.06056781297374681,0.0,0.23160481118684614,0.1475466382845974,5.069999999999882,2.3967104963958263,0.4886699507389163,0.027586206896551724,0.8551724137931035,1,0,1,False,0,0,0.029999999999999995,127,0.028341030809357955,127,0.02792724402171369,127
hard_contact,1,baseline,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.03850000015776745,0.3583333307038758,0.006595091976144952,0.03850000015776745,0.3583333307038758,0.01863800404245551,0.038500000157767444,,[],0.09159788492596181,0.0,0.0,1.2336749350652099,2.3924027592875063,2.5778720155358315,0,2.0605653380043805,0.49685944621222616,0.034764014935349107,1.1596585608673013,,,,MD/contact_qp/design_v1/hard_contact/1/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.09015129685694652,0.06973239611331927,3.004999999999926,2.277244522701949,0.0,0.0,0.632890365448505,2,2,0,False,1,1,,0,,0,,0
hard_contact,1,image_only,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.027199992484059354,0.5466667919323441,0.010061351998754797,0.027199992484059354,0.5466667919323441,0.03143800099533392,0.027199992484059354,,[],0.10974532469547336,0.0,0.0,1.8280365038663149,3.97689622361213,4.481486976146698,0,2.39110399200581,2.582577857203795,1.4770487083177108,4.9885625669150855,0.029999999999999995,0.029999999999999995,0.029999999999999995,MD/contact_qp/design_v1/hard_contact/1/metrics.json,True,652,602,50,0.06078145596513901,0.0,0.10948656177638226,0.09783518735400062,3.004999999999926,2.662771777249872,0.0,0.0,0.45016611295681064,1,1,0,False,1,0,0.029999999999999995,75,0.029999999999999995,75,0.029999999999999995,75
hard_contact,1,no_aperture,complete_with_gaps,,True,5.3,3.0,0.06,0.04585004332495308,0.235832611250782,0.002669803146235268,0.04585004332495308,0.235832611250782,0.013661823783988754,0.04585004332495308,,[],0.22881384860135237,0.5141509433962265,0.0,1.876762486062944,3.436256921850147,4.059631144627929,0,3.7414476650301367,0.28006152286533,0.002383875184254209,1.020876986146658,0.029999999999999995,0.028825873192581303,0.028825873192581303,MD/contact_qp/design_v1/hard_contact/1/metrics.json,True,1060,1010,50,0.06051967775466109,0.0,0.22708683335549926,0.1451206159552643,5.044999999999883,2.4393217405304304,0.5396039603960396,0.0,0.8534653465346534,1,0,1,False,0,0,0.029999999999999995,126,0.028825873192581303,123,0.028825873192581303,123
hard_contact,1,full_consistency,complete_with_gaps,,True,5.245,3.0,0.06,0.04374070402010489,0.2709882663315852,0.003099961101981908,0.04374070402010489,0.2709882663315852,0.015801897014829043,0.04374070402010489,,[],0.15512382841829767,0.6081982840800763,0.02478551000953289,1.9021681509912014,2.7990727964788675,3.787935944274068,0,3.699035875033587,0.2904021077171275,0.02469644914881169,1.0978360863690817,0.029999999999999995,0.02830089445797146,0.02811185496958736,MD/contact_qp/design_v1/hard_contact/1/metrics.json,True,1049,999,50,0.06058357837786606,0.0,0.1540647460673114,0.10878598415993035,4.989999999999884,2.3610594682395454,0.6386386386386387,0.026026026026026026,0.8208208208208209,2,1,1,False,1,0,0.029999999999999995,125,0.02830089445797146,124,0.02811185496958736,124
hard_contact,1,matched_scan_speed,complete_with_gaps,,True,5.325,3.0,0.06,0.03743665233262182,0.376055794456303,0.004237248388240033,0.03743665233262182,0.376055794456303,0.02111736516976107,0.03743665233262182,,[],0.1734409561725624,0.0,0.0,1.264501130208373,2.4054171890020366,2.6172189973294735,0,3.246916363015771,0.29894470572232085,0.053707522028552335,1.1596585542134488,,,,MD/contact_qp/design_v1/hard_contact/1/metrics.json,True,1065,1015,50,0.060567812973756685,0.0,0.17309706946377765,0.10443623980415213,5.069999999999882,2.2165012545883656,0.0,0.0,0.7487684729064039,1,1,0,False,1,0,,0,,0,,0
hard_contact,1,matched_rocking,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.03310000015776761,0.44833333070387316,0.008251533693936315,0.03310000015776761,0.44833333070387316,0.02343800404245537,0.03310000015776761,,[],0.05869101640959206,0.0,0.0,1.2478940188884735,1.4087844686582685,1.8804820720106363,0,1.9301370021421462,0.5132656649698218,0.04589780603570595,1.1596585608673013,,,,MD/contact_qp/design_v1/hard_contact/1/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.058182615945425196,0.05075323306974997,3.004999999999926,1.358001912012696,0.0,0.0,0.5431893687707641,2,2,0,False,1,1,,0,,0,,0
hard_contact,3,full,complete_with_gaps,,True,5.34,3.0,0.06,0.04504105207555874,0.24931579874068763,0.0028013011094459284,0.04504105207555874,0.24931579874068763,0.013493130560786775,0.04504105207555874,,[],0.24912416738836313,0.45131086142322097,0.02902621722846442,1.889930572360754,3.527494166046379,4.59516211412847,0,3.815092282835394,0.2919029845972814,0.01763229282868046,1.1057149827182133,0.029999999999999992,0.028405031873576417,0.027989266300646336,MD/contact_qp/design_v1/hard_contact/3/metrics.json,True,1068,1018,50,0.060537023028196725,0.0,0.24741104469544595,0.14784053280076448,5.084999999999882,2.5412311544641852,0.47347740667976423,0.030451866404715127,0.8428290766208252,1,1,0,False,0,1,0.029999999999999992,127,0.028405031873576417,125,0.027989266300646336,125
hard_contact,3,baseline,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.039700000181091544,0.33833333031514096,0.006226993809481121,0.039700000181091544,0.33833333031514096,0.01863800404245551,0.03970000018109154,,[],0.09631631540815964,0.0,0.0,1.2300244998186827,1.3663393422029912,1.4306700322777033,0,1.9098640279844403,0.4564733549567062,0.013834415376618368,1.1724490226498463,,,,MD/contact_qp/design_v1/hard_contact/3/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.09479958040257408,0.0735071991385682,3.004999999999926,1.3417583075352013,0.0,0.0,0.6528239202657807,2,2,0,False,1,1,,0,,0,,0
hard_contact,3,image_only,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.02689999476745175,0.5516667538758041,0.010153375838204982,0.02689999476745175,0.5516667538758041,0.031428740902039856,0.02689999476745175,,[],0.10951969179280789,0.0,0.0,1.7860524822026491,2.200112002901733,2.278798958286643,0,2.260294368956238,2.283391622065067,1.3379859565423282,4.74345683466815,0.029999999999999995,0.029999999999999995,0.029999999999999995,MD/contact_qp/design_v1/hard_contact/3/metrics.json,True,652,602,50,0.06077219794418785,0.0,0.10854126016997409,0.09523497633133841,3.004999999999926,2.0705725881271055,0.0,0.0,0.44518272425249167,1,1,0,False,1,0,0.029999999999999995,75,0.029999999999999995,75,0.029999999999999995,75
hard_contact,3,no_aperture,complete_with_gaps,,True,5.245,3.0,0.06,0.04398347120118661,0.26694214664688976,0.0030536756527766227,0.04398347120118661,0.26694214664688976,0.01361881249901239,0.04398347120118661,,[],0.24726308007180275,0.49952335557673977,0.0,1.8679378554224968,2.9111926537007085,3.4190339501947165,0,3.6180529340635985,0.29206470681464997,0.009877534581865561,1.0035662534449195,0.030000000000000002,0.0284591882756305,0.0284591882756305,MD/contact_qp/design_v1/hard_contact/3/metrics.json,True,1049,999,50,0.06064807837213184,0.0,0.24546767888456358,0.14715609607372196,4.989999999999884,2.2436879808083177,0.4744744744744745,0.0,0.8248248248248248,1,1,0,False,0,1,0.030000000000000002,125,0.0284591882756305,123,0.0284591882756305,123
hard_contact,3,full_consistency,aborted,mechanical_infeasible,False,5.17,3.0,0.06,0.04347519143926974,0.2754134760121709,0.00319628792277181,0.04347519143926974,0.2754134760121709,0.015891790431059035,0.04347519143926974,"{""quality_policy_version"": ""synthetic_quality_policy_v1_unverified_hardware"", ""acoustic_derivative_certified"": false, ""port_verified"": false, ""omega_interval_mechanical"": null, ""omega_interval_force_priority"": null, ""omega_interval_complete"": null, ""force_sign_reliable"": true, ""interval_diagnostics_computed"": false, ""nominal_subspace_residual"": 0.0, ""image_valid"": true, ""acquisition_loss"": 0.14859121179792512, ""alpha_preferred"": 0.8885565911515562, ""visual_rows_active"": true, ""visual_requests_m_s"": [-0.001649179326260251, 0.0001953859641420888], ""gamma_effective"": [0.3101485268024408, 0.6574613726409394], ""quality"": [0.7061474157825314, 0.42570439410103744], ""transparent"": false, ""iterations"": 493, ""solver_status"": ""QPSolverOutput.PROXQP_MAX_ITER_REACHED"", ""reason"": ""mechanical_rows_infeasible"", ""total_time_s"": 0.0034189941361546516}",[],0.15996585024380608,0.7292069632495164,0.022243713733075435,1.933773630298674,3.4247654676437373,4.703497048467398,0,3.6851910289842635,0.29418234699677664,0.049534660060524184,1.1057149824549883,0.03,0.028426579341452315,0.028155874041797622,MD/contact_qp/design_v1/hard_contact/3/metrics.json,True,1034,984,50,0.06059220438492766,0.0,0.15805655109112512,0.10502137529168215,4.9149999999998855,2.425309072714298,0.7154471544715447,0.023373983739837397,0.8160569105691057,2,2,0,False,1,1,0.03,123,0.028426579341452315,122,0.028155874041797622,122
hard_contact,3,matched_scan_speed,complete_with_gaps,,True,5.34,3.0,0.06,0.03873172299180683,0.3544712834698862,0.003982823409774002,0.03873172299180683,0.3544712834698862,0.01905008396944728,0.03873172299180683,,[],0.17728398505309628,0.0,0.0,1.2501981109380722,1.5061220363713794,2.256745006889105,0,3.034940091893077,0.31281963226479154,0.03464420824150565,1.1701653928357518,,,,MD/contact_qp/design_v1/hard_contact/3/metrics.json,True,1068,1018,50,0.06053702302805105,0.0,0.17685356356968157,0.10770480251846025,5.084999999999882,1.383748126681894,0.0,0.0,0.7642436149312377,1,1,0,False,1,0,,0,,0,,0
hard_contact,3,matched_rocking,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.03370000018109172,0.43833333031513794,0.008067484607027078,0.03370000018109172,0.43833333031513794,0.02263800404245537,0.03370000018109172,,[],0.06324133652948513,0.0,0.0,1.2316860957071185,2.2247947519645095,2.610462950542569,0,1.924874837975949,0.47194262695784517,0.023612896273919343,1.1724490226498463,,,,MD/contact_qp/design_v1/hard_contact/3/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.06265915397209111,0.05430584466289963,3.004999999999926,1.363167271483689,0.0,0.0,0.553156146179402,2,2,0,False,1,1,,0,,0,,0
hard_contact,7,full,complete_with_gaps,,True,5.285,3.0,0.06,0.04552510581306148,0.2412482364489753,0.0027388636115304667,0.04552510581306148,0.2412482364489753,0.013506388590691025,0.04552510581306148,,[],0.21866072218627208,0.4645222327341533,0.023651844843897825,1.8845910672098398,2.4371361453086138,2.559483051300049,0,3.652011496014893,0.28750013488486026,0.006434820847590715,1.0897953229933397,0.030000000000000002,0.028463319741529065,0.02807937276139656,MD/contact_qp/design_v1/hard_contact/7/metrics.json,True,1057,1007,50,0.06063518615216895,0.0,0.21723111588522245,0.14190275047331902,5.029999999999883,2.3318723076954484,0.48758689175769615,0.024826216484607744,0.846077457795432,1,0,1,False,0,0,0.030000000000000002,126,0.028463319741529065,125,0.02807937276139656,125
hard_contact,7,baseline,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.03890000018109155,0.3516666636484741,0.006472392582487252,0.03890000018109155,0.3516666636484741,0.01863800404245551,0.038900000181091555,,[],0.08876018799303724,0.0,0.0,1.2522879987955093,2.6875570812262595,2.76887696236372,0,2.236791644943878,0.482575589333167,0.029341490794602017,1.1902801817661435,,,,MD/contact_qp/design_v1/hard_contact/7/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.08755674320811396,0.07096346291939228,3.004999999999926,2.4897580849938095,0.0,0.0,0.6395348837209303,2,2,0,False,1,1,,0,,0,,0
hard_contact,7,image_only,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.026399992179660228,0.5600001303389962,0.010306750865134898,0.026399992179660228,0.5600001303389962,0.03223800177867689,0.026399992179660225,,[],0.1112723367978189,0.0,0.0,1.6561700031161308,2.1212746552191675,2.5365641340613365,0,2.1784433419816196,2.3724391591456824,1.3905807215350685,4.754258811125304,0.029999999999999995,0.029999999999999995,0.029999999999999995,MD/contact_qp/design_v1/hard_contact/7/metrics.json,True,652,602,50,0.0607814558113314,0.0,0.1110010685242596,0.10509958652387565,3.004999999999926,1.9885092973709104,0.0,0.0,0.4368770764119601,1,1,0,False,1,0,0.029999999999999995,75,0.029999999999999995,75,0.029999999999999995,75
hard_contact,7,no_aperture,complete_with_gaps,,True,5.2,3.0,0.06,0.0443722185360473,0.2604630243992116,0.003005342589221672,0.0443722185360473,0.2604630243992116,0.015036762026578982,0.0443722185360473,,[],0.22670790420881023,0.45865384615384613,0.0,1.6248010797426105,2.10886766668409,3.238270990550518,0,3.155292305164039,0.2913085942141395,0.004171793047893447,1.052267331892744,0.030000000000000002,0.02840739681649282,0.02840739681649282,MD/contact_qp/design_v1/hard_contact/7/metrics.json,True,1040,990,50,0.060612952565819216,0.0,0.22587741619858379,0.14560187671010202,4.944999999999885,1.951639086473733,0.4818181818181818,0.0,0.8303030303030303,1,0,1,False,0,0,0.030000000000000002,124,0.02840739681649282,122,0.02840739681649282,122
hard_contact,7,full_consistency,complete_with_gaps,,True,5.19,3.0,0.06,0.04321577719250437,0.2797370467915938,0.003233954298168714,0.04321577719250437,0.2797370467915938,0.016415449431885026,0.04321577719250437,,[],0.15565170492363106,0.6011560693641619,0.02601156069364162,1.620911993086338,2.2331339330412403,3.7002689205110073,0,3.1129590519703925,0.2897690820387551,0.03196043537577529,1.0897953230063,0.03,0.02839605901375876,0.028193472828116007,MD/contact_qp/design_v1/hard_contact/7/metrics.json,True,1038,988,50,0.06059488995663866,0.0,0.15489440141779992,0.11039722532077939,4.934999999999885,2.0121513050980866,0.631578947368421,0.027327935222672066,0.819838056680162,2,1,1,False,1,0,0.03,123,0.02839605901375876,122,0.028193472828116007,122
hard_contact,7,matched_scan_speed,complete_with_gaps,,True,5.285,3.0,0.06,0.03988238495468749,0.3352935840885418,0.0038065496774479677,0.03988238495468749,0.3352935840885418,0.018475320032126707,0.03988238495468749,,[],0.16404863035828532,0.0,0.0,1.0516010224819183,1.8579289503395557,2.1864220034331083,0,2.5672338409349322,0.295330731958354,0.05826823052060393,1.1848899480120485,,,,MD/contact_qp/design_v1/hard_contact/7/metrics.json,True,1057,1007,50,0.06063518615220608,0.0,0.16339247300405135,0.10366191788065927,5.029999999999883,1.1697553331032395,0.0,0.0,0.7835153922542205,1,1,0,False,1,0,,0,,0,,0
hard_contact,7,matched_rocking,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.03340000018109174,0.4433333303151376,0.008159509146904373,0.03340000018109174,0.4433333303151376,0.02423800404245534,0.033400000181091745,,[],0.055913422899644155,0.0,0.0,1.0399201419204473,1.9562093401327734,2.2381010930985212,0,1.623793464154005,0.4828987001564211,0.034642574057558106,1.1902801817661435,,,,MD/contact_qp/design_v1/hard_contact/7/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.05559603262998856,0.05104082528122006,3.004999999999926,1.128163025714457,0.0,0.0,0.5481727574750831,2,2,0,False,1,1,,0,,0,,0
hard_contact,8,full,complete_with_gaps,,True,5.415,3.0,0.06,0.04624118798414191,0.22931353359763482,0.0025408701783671446,0.04624118798414191,0.22931353359763482,0.012905019783233511,0.04624118798414191,,[],0.2496699470976711,0.4441366574330563,0.03139427516158818,1.8889489583671093,2.476194091141225,2.751890104264021,0,3.7417490240186453,0.2908722657274339,0.012853000449138254,1.0869658537447875,0.030000000000000002,0.028403235845036085,0.0278999360447724,MD/contact_qp/design_v1/hard_contact/8/metrics.json,True,1083,1033,50,0.06048850618502111,0.0,0.2479378436449449,0.15549180170403565,5.15999999999988,2.349705807864666,0.46563407550822844,0.03291384317521781,0.8596321393998064,1,0,1,False,0,0,0.030000000000000002,129,0.028403235845036085,127,0.0278999360447724,127
hard_contact,8,baseline,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.039100000181091554,0.3483333303151408,0.006411042889235719,0.039100000181091554,0.3483333303151408,0.01863800404245551,0.03910000018109155,,[],0.09197934823658978,0.0,0.0,1.0988505091518164,1.2613514950498939,1.386319985613227,0,1.7149473500903696,0.4700230283872416,0.023372459949382026,1.1836160347913651,,,,MD/contact_qp/design_v1/hard_contact/8/metrics.json,True,652,602,50,0.06078146652496788,0.0,0.09063473634332947,0.0720363461068916,3.004999999999926,1.2159451842308042,0.0,0.0,0.6428571428571429,2,2,0,False,1,1,,0,,0,,0
hard_contact,8,image_only,complete_with_gaps,,True,3.2600000000000002,3.0,0.06,0.02599999245602671,0.5666667923995549,0.010429450166862971,0.02599999245602671,0.5666667923995549,0.03302686845534807,0.02599999245602671,,[],0.11480429834560245,0.0,0.0,1.5293094329535961,1.8817203654907646,1.9998790230602026,0,1.945775831118226,2.4989884060663368,1.470287667291586,5.05739733284711,0.029999999999999995,0.029999999999999995,0.029999999999999995,MD/contact_qp/design_v1/hard_contact/8/metrics.json,True,652,602,50,0.06077032314478494,0.0,0.1144820554739211,0.11213375465354199,3.004999999999926,1.7519354005344212,0.0,0.0,0.43023255813953487,1,1,0,False,1,0,0.029999999999999995,75,0.029999999999999995,75,0.029999999999999995,75
