t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,force_reference_accel_m_s2,force_reference_reversal_reset,force_reference_fast_clear,force_fast_z,retract_guard_armed,retract_fast_hold,retract_fast_stop_count,retract_fast_rearm_count,force_task_latched,physical_contact_state,physical_contact_acquire_event,physical_contact_loss_event,physical_contact_reacquire_event,physical_contact_low_timer_s,physical_contact_high_timer_s,mass_z_eff,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
25.2778,scan,legacy_symmetric,7.4400,0.497185,-0.032563,-0.413491,-0.080074,1.472896,0.089597,1.064723,1.464176,0.497252,-0.032393,-0.413695,-0.080390,1.472185,0.089082,1.065244,1.465326,0.312275,0.079446,0.417535,3.119341,0.152101,3.116505,0.00037,-0.00207,-0.00276,0.00054,0.00121,0.00035,0.00037,-0.00207,-0.00276,0.00054,0.00121,0.00035,-0.00108,0.00221,-0.01267,0.00808,0.02802,-0.00758,0.349,0.0528,0.00000,1,0,0,0,0.936,1.201,2.166,0.3644,49.76,47.98,0.73,0.00274,289.2,2.000,-0.00015,0.3000,-0.159712,1.0000,-0.015971,0,0,2.292,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.4574,0,0.005974,0.000426,0.922,1.095,2.274,0.012397,1,1.0000,1.0000,0.11938,0.07003,0.0291,0.00000,0.9997,0.0000,0.017,-0.01790,0.0000,0.497185,0.497252,,0,
25.2836,scan,legacy_symmetric,7.4450,0.497198,-0.032714,-0.413487,-0.080136,1.472947,0.089789,1.064696,1.463950,0.497252,-0.032585,-0.413713,-0.080425,1.472307,0.089256,1.065174,1.465117,0.312275,0.079414,0.417510,3.119347,0.152086,3.116473,0.00030,-0.00210,-0.00230,0.00055,0.00119,0.00040,0.00030,-0.00210,-0.00230,0.00055,0.00119,0.00040,-0.00002,-0.00542,-0.00423,-0.00098,0.00249,-0.00574,0.369,0.0539,0.00000,1,0,0,0,0.950,1.196,2.181,0.3597,49.70,47.80,0.72,0.00228,289.2,2.000,-0.00027,0.3000,-0.245924,1.0000,-0.024592,0,0,2.283,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.4390,0,0.005811,0.000414,0.922,1.095,2.274,0.004080,1,1.0000,1.0000,0.11938,0.06872,0.0287,0.00000,0.9997,0.0000,0.016,-0.01793,0.0000,0.497198,0.497252,,0,
25.2891,scan,legacy_symmetric,7.4500,0.497212,-0.032865,-0.413479,-0.080197,1.472983,0.089979,1.064680,1.463728,0.497252,-0.032638,-0.413730,-0.080495,1.472342,0.089466,1.065122,1.464995,0.312279,0.079423,0.417518,3.119239,0.152143,3.116502,0.00023,-0.00214,-0.00184,0.00040,0.00128,0.00033,0.00023,-0.00214,-0.00184,0.00040,0.00128,0.00033,0.00343,0.00663,0.00643,0.08014,-0.04490,0.03435,0.352,0.0598,0.00000,1,0,0,0,0.960,1.189,2.195,0.3554,49.63,47.64,0.71,0.00181,289.2,2.000,-0.00042,0.3000,-0.313749,1.0000,-0.031375,0,0,2.278,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.4216,0,0.005537,0.004637,0.995,1.264,2.122,-0.005706,1,1.0000,1.0000,0.11938,0.06754,0.0284,0.00000,0.9997,0.0000,0.014,-0.01795,0.0000,0.497212,0.497252,,0,
25.2951,scan,legacy_symmetric,7.4550,0.497225,-0.033016,-0.413469,-0.080257,1.473009,0.090168,1.064673,1.463507,0.497252,-0.032899,-0.413713,-0.080617,1.472517,0.089832,1.064982,1.464611,0.312294,0.079382,0.417482,3.119190,0.152132,3.116490,0.00017,-0.00217,-0.00149,0.00032,0.00127,0.00034,0.00017,-0.00217,-0.00149,0.00032,0.00127,0.00034,0.00142,-0.00396,-0.00356,0.00480,0.00091,-0.00044,0.375,0.0506,0.00000,1,0,0,0,0.967,1.184,2.205,0.3509,49.55,47.46,0.70,0.00146,289.2,2.000,-0.00051,0.3000,-0.184575,1.0000,-0.018457,0,0,2.276,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.4037,0,0.006000,0.000453,0.838,1.041,2.276,0.003659,1,1.0000,1.0000,0.11939,0.06688,0.0281,0.00000,0.9997,0.0000,0.013,-0.01798,0.0000,0.497225,0.497267,,0,
25.3010,scan,legacy_symmetric,7.4600,0.497237,-0.033166,-0.413456,-0.080315,1.473024,0.090356,1.064674,1.463288,0.497267,-0.033074,-0.413730,-0.080669,1.472534,0.089989,1.064965,1.464418,0.312291,0.079361,0.417488,3.119196,0.152168,3.116443,0.00012,-0.00220,-0.00114,0.00033,0.00132,0.00041,0.00012,-0.00220,-0.00114,0.00033,0.00132,0.00041,-0.00051,-0.00386,0.00113,-0.00122,-0.00653,-0.00855,0.385,0.0522,0.00000,1,0,0,0,0.970,1.177,2.214,0.3464,49.48,47.28,0.69,0.00111,289.3,2.000,-0.00061,0.3000,-0.214786,1.0000,-0.021479,0,0,2.276,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.3854,0,0.005842,0.000782,0.838,1.041,2.276,-0.001267,1,1.0000,1.0000,0.11939,0.06624,0.0279,0.00000,0.9997,0.0000,0.012,-0.01800,0.0000,0.497237,0.497267,,0,
25.3067,scan,legacy_symmetric,7.4650,0.497250,-0.033317,-0.413441,-0.080373,1.473030,0.090542,1.064682,1.463071,0.497267,-0.033161,-0.413695,-0.080739,1.472639,0.090216,1.064895,1.464244,0.312303,0.079363,0.417456,3.119113,0.152123,3.116477,0.00007,-0.00223,-0.00080,0.00021,0.00126,0.00034,0.00007,-0.00223,-0.00080,0.00021,0.00126,0.00034,0.00218,0.00032,-0.00575,0.01481,0.00767,0.00819,0.372,0.0548,0.00000,1,0,0,0,0.969,1.168,2.224,0.3416,49.39,47.10,0.68,0.00076,289.3,2.000,-0.00072,0.3000,-0.245892,1.0000,-0.024589,0,0,2.276,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.3665,0,0.005742,0.000892,0.981,1.176,2.335,0.006016,1,1.0000,1.0000,0.11939,0.06575,0.0276,0.00000,0.9997,0.0000,0.012,-0.01803,0.0000,0.497250,0.497267,,0,
25.3123,scan,legacy_symmetric,7.4700,0.497261,-0.033467,-0.413424,-0.080430,1.473025,0.090728,1.064698,1.462856,0.497267,-0.033301,-0.413765,-0.080809,1.472691,0.090286,1.064913,1.464122,0.312282,0.079312,0.417454,3.119124,0.152133,3.116376,0.00001,-0.00226,-0.00046,0.00022,0.00127,0.00049,0.00001,-0.00226,-0.00046,0.00022,0.00127,0.00049,-0.00341,-0.00832,-0.00037,-0.00187,-0.00157,-0.01679,0.416,0.0602,0.00000,1,0,0,0,0.969,1.161,2.234,0.3368,49.30,46.91,0.67,0.00041,289.3,2.000,-0.00085,0.3000,-0.280421,1.0000,-0.028042,0,0,2.306,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.3471,0,0.005641,0.000445,1.226,1.210,2.359,-0.000303,1,1.0000,1.0000,0.11939,0.06542,0.0274,0.00000,0.9997,0.0000,0.012,-0.01805,0.0000,0.497261,0.497267,,0,
25.3183,scan,legacy_symmetric,7.4750,0.497273,-0.033616,-0.413405,-0.080485,1.473011,0.090912,1.064721,1.462643,0.497267,-0.033493,-0.413713,-0.080809,1.472779,0.090478,1.064895,1.463982,0.312289,0.079299,0.417410,3.119069,0.152031,3.116343,-0.00004,-0.00229,-0.00011,0.00014,0.00112,0.00053,-0.00004,-0.00229,-0.00011,0.00014,0.00112,0.00053,0.00123,-0.00231,-0.00783,0.01026,0.01805,-0.00444,0.418,0.0645,0.00000,1,0,0,0,0.974,1.157,2.245,0.3320,49.20,46.72,0.66,0.00006,289.3,2.000,-0.00099,0.3000,-0.316494,1.0000,-0.031649,0,0,2.321,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.3279,0,0.006003,0.000892,0.993,1.199,2.252,0.007878,1,1.0000,1.0000,0.11939,0.06517,0.0272,0.00000,0.9997,0.0000,0.011,-0.01807,0.0000,0.497273,0.497296,,0,
25.3244,scan,legacy_symmetric,7.4800,0.497284,-0.033765,-0.413384,-0.080540,1.472986,0.091096,1.064753,1.462432,0.497296,-0.033493,-0.413713,-0.080809,1.472779,0.090478,1.064895,1.463982,0.312289,0.079328,0.417410,3.119069,0.152031,3.116343,-0.00009,-0.00232,0.00024,0.00014,0.00112,0.00053,-0.00009,-0.00232,0.00024,0.00014,0.00112,0.00053,0.00000,0.00446,0.00000,0.00000,0.00000,0.00000,0.382,0.0767,0.00000,1,0,0,0,0.979,1.154,2.255,0.3271,49.10,46.52,0.65,-0.00029,289.4,2.000,-0.00115,0.3000,-0.348368,1.0000,-0.034837,0,0,2.299,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.3086,0,0.006100,0.000611,0.847,1.091,2.280,0.000083,1,1.0000,1.0000,0.11939,0.06495,0.0269,0.00000,0.9997,0.0000,0.012,-0.01809,0.0000,0.497284,0.497296,,0,
25.3307,scan,legacy_symmetric,7.4850,0.497294,-0.033914,-0.413360,-0.080593,1.472949,0.091277,1.064794,1.462224,0.497296,-0.033790,-0.413765,-0.080931,1.472814,0.090879,1.064808,1.463598,0.312291,0.079285,0.417443,3.118999,0.152181,3.116312,-0.00015,-0.00236,0.00059,0.00004,0.00135,0.00056,-0.00015,-0.00236,0.00059,0.00004,0.00135,0.00056,0.00026,-0.00663,0.00501,0.01009,-0.02344,-0.00330,0.409,0.0668,0.00000,1,0,0,0,0.981,1.152,2.263,0.3223,49.00,46.33,0.64,-0.00065,289.4,2.000,-0.00132,0.3000,-0.375421,1.0000,-0.037542,0,0,2.288,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.2891,0,0.006298,0.000451,1.091,1.177,2.308,-0.005040,1,1.0000,1.0000,0.11939,0.06485,0.0265,0.00000,0.9997,0.0000,0.012,-0.01812,0.0000,0.497294,0.497296,,0,
25.3367,scan,legacy_symmetric,7.4900,0.497304,-0.034063,-0.413333,-0.080646,1.472902,0.091457,1.064842,1.462017,0.497296,-0.033859,-0.413713,-0.081036,1.472814,0.091089,1.064843,1.463476,0.312295,0.079278,0.417423,3.118876,0.152116,3.116297,-0.00020,-0.00239,0.00094,-0.00014,0.00125,0.00056,-0.00020,-0.00239,0.00094,-0.00014,0.00125,0.00056,0.00074,-0.00134,-0.00355,0.02276,0.01148,0.00076,0.407,0.0717,0.00000,1,0,0,0,0.984,1.150,2.271,0.3173,48.89,46.13,0.63,-0.00101,289.4,2.000,-0.00150,0.3000,-0.402369,1.0000,-0.040237,0,0,2.299,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.2693,0,0.005943,0.000981,0.998,1.129,2.393,0.003590,1,1.0000,1.0000,0.11938,0.06494,0.0264,0.00000,0.9997,0.0000,0.013,-0.01814,0.0000,0.497304,0.497296,,0,
25.3426,scan,legacy_symmetric,7.4950,0.497314,-0.034211,-0.413304,-0.080697,1.472843,0.091636,1.064899,1.461813,0.497296,-0.033999,-0.413783,-0.081053,1.472848,0.091246,1.064843,1.463319,0.312280,0.079266,0.417435,3.118864,0.152169,3.116299,-0.00026,-0.00242,0.00130,-0.00016,0.00133,0.00055,-0.00026,-0.00242,0.00130,-0.00016,0.00133,0.00055,-0.00226,-0.00178,0.00179,0.00160,-0.00829,0.00061,0.412,0.0746,0.00001,1,0,0,0,0.987,1.146,2.280,0.3123,48.77,45.93,0.62,-0.00137,289.5,2.000,-0.00169,0.3000,-0.434058,1.0000,-0.043406,0,0,2.348,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.2492,0,0.005913,0.000454,0.964,0.910,2.412,-0.002144,1,1.0000,1.0000,0.11938,0.06508,0.0260,0.00000,0.9997,0.0000,0.014,-0.01816,0.0000,0.497314,0.497353,,0,
25.3491,scan,legacy_symmetric,7.5000,0.497323,-0.034359,-0.413272,-0.080747,1.472773,0.091814,1.064966,1.461611,0.497353,-0.034121,-0.413765,-0.081123,1.472848,0.091385,1.064808,1.463162,0.312288,0.079292,0.417441,3.118850,0.152203,3.116257,-0.00032,-0.00245,0.00167,-0.00018,0.00138,0.00061,-0.00032,-0.00245,0.00167,-0.00018,0.00138,0.00061,0.00130,0.00443,0.00107,0.00229,-0.00598,-0.00699,0.376,0.0773,0.00001,1,0,0,0,0.989,1.139,2.292,0.3072,48.65,45.72,0.61,-0.00174,289.5,2.000,-0.00190,0.3000,-0.471958,1.0000,-0.047196,0,0,2.384,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.2289,0,0.006452,0.001178,0.930,1.064,2.426,-0.000780,1,1.0000,1.0000,0.11938,0.06546,0.0257,0.00000,0.9997,0.0000,0.015,-0.01818,0.0000,0.497323,0.497353,,0,
25.3551,scan,legacy_symmetric,7.5050,0.497332,-0.034507,-0.413238,-0.080796,1.472692,0.091990,1.065041,1.461411,0.497353,-0.034435,-0.413783,-0.081193,1.472883,0.091717,1.064808,1.462830,0.312281,0.079248,0.417441,3.118814,0.152224,3.116209,-0.00038,-0.00248,0.00206,-0.00023,0.00142,0.00068,-0.00038,-0.00248,0.00206,-0.00023,0.00142,0.00068,-0.00103,-0.00692,-0.00005,0.00558,-0.00347,-0.00675,0.407,0.0699,0.00001,1,0,0,0,0.989,1.129,2.305,0.3021,48.52,45.51,0.60,-0.00214,289.5,2.000,-0.00212,0.3000,-0.515292,1.0000,-0.051529,0,0,2.406,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.2085,0,0.006004,0.000878,0.965,0.991,2.450,-0.000238,1,1.0000,1.0000,0.11937,0.06595,0.0254,0.00000,0.9997,0.0000,0.016,-0.01820,0.0000,0.497332,0.497353,,0,
25.3609,scan,legacy_symmetric,7.5100,0.497341,-0.034654,-0.413201,-0.080844,1.472598,0.092164,1.065126,1.461215,0.497353,-0.034453,-0.413713,-0.081245,1.472883,0.091892,1.064773,1.462638,0.312301,0.079263,0.417432,3.118806,0.152209,3.116324,-0.00044,-0.00252,0.00246,-0.00024,0.00140,0.00050,-0.00044,-0.00252,0.00246,-0.00024,0.00140,0.00050,0.00332,0.00261,-0.00157,0.00142,0.00243,0.01973,0.375,0.0703,0.00001,1,0,0,0,0.987,1.117,2.319,0.2970,48.39,45.30,0.59,-0.00255,289.5,2.000,-0.00237,0.3000,-0.563661,1.0000,-0.056366,0,0,2.429,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.1878,0,0.005826,0.000844,0.843,0.953,2.474,0.002109,1,1.0000,1.0000,0.11937,0.06650,0.0250,0.00000,0.9997,0.0000,0.018,-0.01823,0.0000,0.497341,0.497353,,0,
25.3667,scan,legacy_symmetric,7.5150,0.497349,-0.034802,-0.413160,-0.080890,1.472490,0.092337,1.065221,1.461021,0.497353,-0.034627,-0.413730,-0.081263,1.472848,0.092084,1.064808,1.462481,0.312294,0.079249,0.417448,3.118768,0.152248,3.116306,-0.00051,-0.00255,0.00289,-0.00030,0.00146,0.00052,-0.00051,-0.00255,0.00289,-0.00030,0.00146,0.00052,-0.00121,-0.00245,0.00297,0.00645,-0.00696,-0.00214,0.379,0.0726,0.00001,1,0,0,0,0.984,1.105,2.336,0.2918,48.25,45.09,0.58,-0.00299,289.6,2.000,-0.00264,0.3000,-0.618652,1.0000,-0.061865,0,0,2.452,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.1674,0,0.005855,0.000982,1.112,1.116,2.567,-0.003170,1,1.0000,1.0000,0.11936,0.06742,0.0247,0.00000,0.9997,0.0000,0.019,-0.01825,0.0000,0.497349,0.497391,,0,
25.3726,scan,legacy_symmetric,7.5200,0.497356,-0.034948,-0.413117,-0.080936,1.472369,0.092509,1.065327,1.460830,0.497391,-0.034750,-0.413713,-0.081332,1.472848,0.092171,1.064773,1.462324,0.312300,0.079243,0.417453,3.118800,0.152277,3.116245,-0.00058,-0.00258,0.00336,-0.00025,0.00150,0.00062,-0.00058,-0.00258,0.00336,-0.00025,0.00150,0.00062,0.00106,-0.00102,0.00077,-0.00520,-0.00462,-0.01065,0.369,0.0747,0.00001,1,0,0,0,0.983,1.094,2.355,0.2867,48.11,44.88,0.57,-0.00346,289.6,2.000,-0.00294,0.3000,-0.682474,1.0000,-0.068247,0,0,2.512,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.1470,0,0.005889,0.000696,1.051,1.085,2.567,-0.000617,1,1.0000,1.0000,0.11936,0.06858,0.0243,0.00000,0.9997,0.0000,0.021,-0.01827,0.0000,0.497356,0.497391,,0,
25.3789,scan,legacy_symmetric,7.5250,0.497363,-0.035094,-0.413070,-0.080980,1.472233,0.092679,1.065444,1.460642,0.497391,-0.034889,-0.413713,-0.081385,1.472901,0.092310,1.064808,1.462167,0.312291,0.079216,0.417427,3.118785,0.152207,3.116210,-0.00066,-0.00262,0.00386,-0.00027,0.00139,0.00067,-0.00066,-0.00262,0.00386,-0.00027,0.00139,0.00067,-0.00160,-0.00449,-0.00433,0.00259,0.01153,-0.00530,0.388,0.0766,0.00001,1,0,0,0,0.984,1.085,2.376,0.2816,47.97,44.67,0.56,-0.00397,289.6,2.000,-0.00326,0.3000,-0.752633,1.0000,-0.075263,0,0,2.542,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.1265,0,0.006286,0.000971,0.934,0.909,2.534,0.003952,1,1.0000,1.0000,0.11935,0.06990,0.0240,0.00000,0.9997,0.0000,0.024,-0.01829,0.0000,0.497363,0.497391,,0,
25.3871,scan,legacy_symmetric,7.5300,0.497369,-0.035240,-0.413019,-0.081023,1.472079,0.092847,1.065575,1.460458,0.497391,-0.035133,-0.413695,-0.081489,1.472831,0.092607,1.064773,1.461731,0.312302,0.079168,0.417466,3.118866,0.152332,3.116248,-0.00074,-0.00265,0.00440,-0.00015,0.00158,0.00063,-0.00074,-0.00265,0.00440,-0.00015,0.00158,0.00063,0.00147,-0.00637,0.00518,-0.01097,-0.01624,0.00336,0.412,0.0624,0.00001,1,0,0,0,0.986,1.076,2.397,0.2765,47.82,44.45,0.55,-0.00451,289.6,2.000,-0.00362,0.3000,-0.824184,1.0000,-0.082418,0,0,2.548,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.1059,0,0.008205,0.001843,1.141,1.192,2.552,-0.005019,1,1.0000,1.0000,0.11934,0.07173,0.0234,0.00000,0.9997,0.0000,0.026,-0.01831,0.0000,0.497369,0.497398,,0,
25.4001,scan,legacy_symmetric,7.5350,0.497375,-0.035386,-0.412965,-0.081064,1.471908,0.093014,1.065719,1.460278,0.497398,-0.035448,-0.413608,-0.081612,1.472848,0.093078,1.064773,1.461102,0.312316,0.079141,0.417444,3.118943,0.152287,3.116391,-0.00083,-0.00269,0.00498,-0.00004,0.00151,0.00043,-0.00083,-0.00269,0.00498,-0.00004,0.00151,0.00043,0.00102,-0.00188,-0.00158,-0.00533,0.00337,0.00938,0.419,0.0460,0.00001,1,0,0,0,0.990,1.070,2.419,0.2714,47.67,44.24,0.54,-0.00510,289.7,2.000,-0.00401,0.3000,-0.897564,1.0000,-0.089756,0,0,2.551,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.0856,0,0.012979,0.000605,1.152,1.170,2.664,0.001680,1,1.0000,1.0000,0.11933,0.07371,0.0229,0.00000,0.9997,0.0000,0.029,-0.01833,0.0000,0.497375,0.497398,,0,
25.4084,scan,legacy_symmetric,7.5400,0.497381,-0.035531,-0.412906,-0.081104,1.471719,0.093178,1.065877,1.460102,0.497398,-0.035535,-0.413538,-0.081647,1.472848,0.093253,1.064773,1.460963,0.312329,0.079143,0.417427,3.118895,0.152236,3.116423,-0.00093,-0.00272,0.00561,-0.00011,0.00143,0.00037,-0.00093,-0.00272,0.00561,-0.00011,0.00143,0.00037,0.00159,0.00022,-0.00210,0.00591,0.00599,0.00471,0.402,0.0542,0.00001,1,0,0,0,1.000,1.069,2.443,0.2663,47.51,44.03,0.53,-0.00573,289.7,2.000,-0.00443,0.3000,-0.975426,1.0000,-0.097543,0,0,2.601,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.0653,0,0.008278,0.000835,1.273,1.286,2.628,0.002319,1,1.0000,1.0000,0.11932,0.07607,0.0241,0.00000,0.9997,0.0000,0.031,-0.01835,0.0000,0.497381,0.497398,,0,
25.4161,scan,legacy_symmetric,7.5450,0.497386,-0.035675,-0.412843,-0.081142,1.471510,0.093341,1.066050,1.459930,0.497398,-0.035849,-0.413521,-0.081716,1.472831,0.093497,1.064773,1.460596,0.312330,0.079076,0.417435,3.118970,0.152268,3.116365,-0.00103,-0.00276,0.00627,0.00000,0.00148,0.00048,-0.00103,-0.00276,0.00627,0.00000,0.00148,0.00048,0.00014,-0.00862,0.00105,-0.00957,-0.00383,-0.00878,0.451,0.0637,0.00001,1,0,0,0,1.014,1.074,2.466,0.2612,47.36,43.81,0.52,-0.00641,289.7,2.000,-0.00486,0.3000,-1.000000,1.0000,-0.100000,0,0,2.618,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.0450,0,0.007746,0.000581,1.173,1.145,2.598,-0.001177,1,1.0000,1.0000,0.11931,0.07905,0.0267,0.00000,0.9997,0.0000,0.035,-0.01837,0.0000,0.497386,0.497398,,0,
25.4227,scan,legacy_symmetric,7.5500,0.497390,-0.035819,-0.412777,-0.081179,1.471281,0.093502,1.066238,1.459762,0.497398,-0.036024,-0.413451,-0.081751,1.472814,0.093637,1.064843,1.460509,0.312331,0.079045,0.417408,3.118907,0.152162,3.116270,-0.00114,-0.00280,0.00697,-0.00010,0.00132,0.00060,-0.00114,-0.00280,0.00697,-0.00010,0.00132,0.00060,0.00012,-0.00477,-0.00412,0.00998,0.01602,-0.01304,0.470,0.0747,0.00001,1,0,0,0,1.031,1.083,2.488,0.2562,47.19,43.60,0.51,-0.00711,289.7,2.000,-0.00528,0.3000,-1.000000,1.0000,-0.100000,0,0,2.606,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.0249,0,0.006573,0.000586,1.181,1.380,2.524,0.003998,1,1.0000,1.0000,0.11930,0.08211,0.0292,0.00000,0.9997,0.0000,0.038,-0.01838,0.0000,0.497390,0.497423,,0,
25.4293,scan,legacy_symmetric,7.5550,0.497393,-0.035962,-0.412704,-0.081213,1.471029,0.093661,1.066444,1.459598,0.497423,-0.036146,-0.413451,-0.081838,1.472726,0.093759,1.064808,1.460317,0.312340,0.079026,0.417456,3.118939,0.152300,3.116226,-0.00125,-0.00284,0.00768,-0.00004,0.00153,0.00068,-0.00125,-0.00284,0.00768,-0.00004,0.00153,0.00068,0.00130,-0.00288,0.00716,-0.00531,-0.02076,-0.00747,0.470,0.0828,0.00001,1,0,0,0,1.049,1.098,2.506,0.2514,47.03,43.39,0.50,-0.00783,289.8,2.000,-0.00569,0.3000,-1.000000,1.0000,-0.100000,0,0,2.560,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,2.0057,0,0.006600,0.000579,1.365,1.503,2.450,-0.006935,1,1.0000,1.0000,0.11929,0.08598,0.0321,0.00000,0.9997,0.0000,0.041,-0.01840,0.0000,0.497393,0.497423,,0,
25.4357,scan,legacy_symmetric,7.5600,0.497400,-0.036104,-0.412625,-0.081245,1.470752,0.093818,1.066670,1.459441,0.497423,-0.036442,-0.413381,-0.081891,1.472534,0.093899,1.064773,1.459985,0.312364,0.078939,0.417525,3.119099,0.152477,3.116136,-0.00134,-0.00175,0.00842,0.00020,0.00179,0.00085,-0.00134,-0.00175,0.00842,0.00020,0.00179,0.00085,0.00405,-0.01431,0.01145,-0.02679,-0.02859,-0.01886,0.530,0.0958,0.00001,1,0,0,0,1.071,1.120,2.521,0.2466,46.86,43.19,0.49,-0.00856,289.8,2.000,-0.00609,0.3000,-1.000000,1.0000,-0.100000,0,0,2.540,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,1.9865,0,0.006397,0.000891,1.228,1.392,2.685,-0.010966,1,1.0000,1.0000,0.11927,0.09035,0.0353,0.00000,0.9997,0.0000,0.043,-0.01842,0.0000,0.497400,0.497423,,0,
25.4423,scan,legacy_symmetric,7.5650,0.497407,-0.036246,-0.412541,-0.081275,1.470454,0.093973,1.066911,1.459288,0.497423,-0.036495,-0.413311,-0.081943,1.472517,0.094038,1.064808,1.459846,0.312373,0.078937,0.417506,3.119075,0.152407,3.116176,-0.00145,-0.00184,0.00914,0.00016,0.00168,0.00078,-0.00145,-0.00184,0.00914,0.00016,0.00168,0.00078,0.00128,-0.00023,-0.00296,0.00396,0.01088,0.00684,0.518,0.1067,0.00001,1,0,0,0,1.094,1.147,2.535,0.2419,46.69,42.98,0.48,-0.00929,289.8,2.000,-0.00649,0.3000,-1.000000,1.0000,-0.100000,0,0,2.622,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,1.9675,0,0.006620,0.001127,1.228,1.391,2.685,0.003112,1,1.0000,1.0000,0.11925,0.09428,0.0379,0.00000,0.9997,0.0000,0.047,-0.01844,0.0000,0.497407,0.497423,,0,
25.4487,scan,legacy_symmetric,7.5700,0.497413,-0.036386,-0.412452,-0.081304,1.470134,0.094125,1.067169,1.459140,0.497423,-0.036687,-0.413189,-0.081943,1.472307,0.094143,1.064860,1.459741,0.312396,0.078899,0.417545,3.119088,0.152453,3.116091,-0.00156,-0.00183,0.00988,0.00018,0.00175,0.00092,-0.00156,-0.00183,0.00988,0.00018,0.00175,0.00092,0.00331,-0.00542,0.00559,-0.00202,-0.00657,-0.01239,0.537,0.1175,0.00001,1,0,0,0,1.117,1.177,2.550,0.2371,46.52,42.78,0.47,-0.01003,289.8,2.000,-0.00688,0.3000,-1.000000,1.0000,-0.100000,0,0,2.657,1,0,2,2,1,contact,0,0,0,0.000000,0.000000,1.9485,0,0.006385,0.000438,1.479,1.741,2.621,-0.005123,1,1.0000,1.0000,0.11924,0.09866,0.0408,0.00000,0.9997,0.0000,0.051,-0.01845,0.0000,0.497413,0.497429,,0,
