t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,damping_passivity_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,fz_dot,fz_predicted,fz_error_predicted,vz_surface,vz_surface_raw,vz_surface_observed,vz_integral,vz_feedback,vz_unclamped,vz_achieved_tool,surface_confidence,passivity_scale,passivity_energy_j,contact_present,active_reference_reset,force_event_active,force_event_reason,force_event_count,sensor_stale,safety_stop,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
17.0617,scan,legacy_symmetric,1.3200,0.411285,-0.229508,-0.509235,0.062350,1.546623,0.188053,1.094141,1.427933,0.411116,-0.232513,-0.506198,0.063181,1.540393,0.189770,1.096311,1.426301,0.204278,0.012268,0.387710,3.130546,-0.550156,-3.139734,-0.01463,0.01725,-0.02380,0.00021,0.00137,0.00028,-0.01463,0.01725,-0.02380,0.00021,0.00137,0.00028,-0.01043,0.02513,-0.01962,0.00831,0.02017,-0.00988,0.583,0.3111,0.00003,0,0,0,0,0.140,1.278,0.316,0.5227,26.06,25.00,0.00,0.00,0.02811,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.006415,0.000687,0.245,1.253,0.099,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022426,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12638,0.21948,0.1475,0.00000,0.9898,0.0000,0.164,-0.00045,1.7878,0.411285,0.411116,,0,
17.0676,scan,legacy_symmetric,1.3250,0.411359,-0.229144,-0.509704,0.062229,1.547423,0.187834,1.093797,1.428078,0.411116,-0.231954,-0.506774,0.063059,1.541597,0.189386,1.095596,1.426615,0.204222,0.012288,0.387532,3.130520,-0.550112,-3.139760,-0.01463,0.01729,-0.02380,0.00018,0.00144,0.00034,-0.01463,0.01729,-0.02380,0.00018,0.00144,0.00034,-0.00949,0.00333,-0.03010,0.00373,-0.00737,-0.00667,0.657,0.2880,0.00003,0,0,0,0,0.136,1.282,0.315,0.5207,26.06,25.00,0.00,0.00,0.02812,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005895,0.000671,-0.095,1.103,0.480,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030654,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12643,0.21913,0.1483,0.00000,0.9897,0.0000,0.164,-0.00044,1.7925,0.411359,0.411116,,0,
17.0730,scan,legacy_symmetric,1.3300,0.411434,-0.228780,-0.510172,0.062107,1.548223,0.187616,1.093453,1.428222,0.411116,-0.231954,-0.506774,0.063059,1.541597,0.189386,1.095596,1.426615,0.204222,0.012288,0.387532,3.130520,-0.550112,-3.139760,-0.01463,0.01732,-0.02380,0.00018,0.00144,0.00034,-0.01463,0.01732,-0.02380,0.00018,0.00144,0.00034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.741,0.3338,0.00003,0,0,0,0,0.130,1.280,0.317,0.5186,26.05,25.00,0.00,0.00,0.02812,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005394,0.000732,0.052,1.128,0.456,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12648,0.21889,0.1492,0.00000,0.9897,0.0000,0.164,-0.00043,1.7972,0.411434,0.411116,,0,
17.0790,scan,legacy_symmetric,1.3350,0.411509,-0.228417,-0.510645,0.062009,1.549024,0.187385,1.093104,1.428393,0.411116,-0.231413,-0.507350,0.062902,1.542749,0.189229,1.095351,1.426754,0.204089,0.012349,0.387308,3.130390,-0.550448,-3.139509,-0.01463,0.01837,-0.02378,0.00001,0.00094,0.00006,-0.01463,0.01837,-0.02378,0.00001,0.00094,0.00006,-0.02111,0.00979,-0.03558,0.01756,0.05329,0.02913,0.769,0.3136,0.00003,0,0,0,0,0.123,1.276,0.323,0.5165,26.05,25.00,0.00,0.00,0.02811,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005965,0.000414,0.237,1.402,0.469,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041461,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12653,0.22067,0.1502,0.00000,0.9896,0.0000,0.167,-0.00042,1.8017,0.411509,0.411424,,0,
17.0847,scan,legacy_symmetric,1.3400,0.411584,-0.228057,-0.511116,0.061887,1.549827,0.187168,1.092757,1.428536,0.411424,-0.230802,-0.507996,0.062710,1.543988,0.188845,1.094897,1.426981,0.203972,0.012675,0.387096,3.130400,-0.550621,-3.139483,-0.01463,0.01740,-0.02377,0.00002,0.00068,0.00002,-0.01463,0.01740,-0.02377,0.00002,0.00068,0.00002,-0.02021,0.05591,-0.03644,-0.00150,0.02981,0.00543,0.539,0.2886,0.00003,0,0,0,0,0.118,1.273,0.331,0.5143,26.05,25.00,0.00,0.00,0.02809,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005726,0.000322,-0.004,1.197,0.306,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042191,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12658,0.21943,0.1509,0.00000,0.9896,0.0000,0.164,-0.00040,1.8062,0.411584,0.411424,,0,
17.0905,scan,legacy_symmetric,1.3450,0.411660,-0.227697,-0.511587,0.061764,1.550628,0.186954,1.092410,1.428676,0.411424,-0.230523,-0.508362,0.062640,1.544756,0.188548,1.094513,1.427173,0.203922,0.012663,0.386970,3.130441,-0.550673,-3.139611,-0.01462,0.01743,-0.02374,0.00008,0.00060,0.00018,-0.01462,0.01743,-0.02374,0.00008,0.00060,0.00018,-0.00999,-0.00229,-0.02515,-0.00707,0.01046,-0.02140,0.641,0.2905,0.00003,0,0,0,0,0.113,1.271,0.338,0.5118,26.04,25.00,0.00,0.00,0.02806,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005741,0.001102,0.057,1.280,0.371,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026634,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12663,0.21906,0.1516,0.00000,0.9895,0.0000,0.164,-0.00039,1.8106,0.411660,0.411424,,0,
17.0960,scan,legacy_symmetric,1.3500,0.411736,-0.227339,-0.512058,0.061641,1.551429,0.186741,1.092063,1.428815,0.411424,-0.230191,-0.508798,0.062605,1.545698,0.188304,1.094147,1.427295,0.203847,0.012681,0.386800,3.130501,-0.550843,-3.139606,-0.01460,0.01747,-0.02371,0.00015,0.00034,0.00012,-0.01460,0.01747,-0.02371,0.00015,0.00034,0.00012,-0.01192,0.00285,-0.02724,-0.00816,0.02708,0.00579,0.715,0.2824,0.00003,0,0,0,0,0.109,1.269,0.344,0.5092,26.04,25.00,0.00,0.00,0.02802,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005535,0.000336,0.348,1.323,0.413,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029474,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12668,0.21894,0.1524,0.00000,0.9895,0.0000,0.164,-0.00038,1.8149,0.411736,0.411424,,0,
17.1017,scan,legacy_symmetric,1.3550,0.411813,-0.226980,-0.512532,0.061541,1.552229,0.186516,1.091714,1.428980,0.411424,-0.229999,-0.508990,0.062483,1.546240,0.188164,1.093955,1.427365,0.203807,0.012665,0.386690,3.130460,-0.551005,-3.139649,-0.01457,0.01857,-0.02365,0.00010,0.00010,0.00022,-0.01457,0.01857,-0.02365,0.00010,0.00010,0.00022,-0.00689,-0.00277,-0.01918,0.00596,0.02815,-0.01112,0.824,0.2973,0.00003,0,0,0,0,0.111,1.269,0.349,0.5067,26.03,25.00,0.00,0.00,0.02797,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005742,0.000327,0.246,1.301,0.224,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019923,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12673,0.21996,0.1534,0.00000,0.9894,0.0000,0.167,-0.00036,1.8192,0.411813,0.411780,,0,
17.1075,scan,legacy_symmetric,1.3600,0.411890,-0.226625,-0.513003,0.061417,1.553029,0.186305,1.091366,1.429116,0.411780,-0.229563,-0.509444,0.062413,1.547147,0.187972,1.093606,1.427505,0.203730,0.013066,0.386533,3.130441,-0.551129,-3.139507,-0.01456,0.01753,-0.02362,0.00008,-0.00009,0.00002,-0.01456,0.01753,-0.02362,0.00008,-0.00009,0.00002,-0.01349,0.07003,-0.02740,0.00281,0.02181,0.02300,0.536,0.2912,0.00003,0,0,0,0,0.115,1.269,0.349,0.5046,26.03,25.00,0.00,0.00,0.02792,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005813,0.000445,0.054,1.157,0.118,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031109,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12678,0.21854,0.1541,0.00000,0.9894,0.0000,0.164,-0.00035,1.8233,0.411890,0.411780,,0,
17.1132,scan,legacy_symmetric,1.3650,0.411967,-0.226270,-0.513474,0.061292,1.553829,0.186095,1.091019,1.429251,0.411780,-0.229232,-0.509898,0.062291,1.548020,0.187710,1.093257,1.427592,0.203653,0.013056,0.386387,3.130522,-0.551224,-3.139575,-0.01454,0.01757,-0.02359,0.00018,-0.00023,0.00006,-0.01454,0.01757,-0.02359,0.00018,-0.00023,0.00006,-0.01424,-0.00180,-0.02700,-0.01284,0.01741,-0.00475,0.629,0.2870,0.00003,0,0,0,0,0.119,1.267,0.346,0.5025,26.02,25.00,0.00,0.00,0.02789,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005613,0.000631,0.208,1.302,0.442,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030442,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12683,0.21824,0.1547,0.00000,0.9893,0.0000,0.164,-0.00034,1.8274,0.411967,0.411780,,0,
17.1188,scan,legacy_symmetric,1.3700,0.412045,-0.225916,-0.513946,0.061167,1.554628,0.185887,1.090671,1.429385,0.411780,-0.228795,-0.510282,0.062186,1.548875,0.187448,1.092890,1.427749,0.203591,0.013075,0.386236,3.130529,-0.551353,-3.139523,-0.01453,0.01760,-0.02356,0.00019,-0.00042,-0.00002,-0.01453,0.01760,-0.02356,0.00019,-0.00042,-0.00002,-0.01115,0.00332,-0.02717,-0.00120,0.02321,0.01005,0.705,0.2838,0.00003,0,0,0,0,0.124,1.267,0.343,0.5002,26.02,25.00,0.00,0.00,0.02785,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005671,0.000731,0.213,1.444,0.327,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029020,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12688,0.21812,0.1555,0.00000,0.9893,0.0000,0.164,-0.00033,1.8314,0.412045,0.411780,,0,
17.1244,scan,legacy_symmetric,1.3750,0.412123,-0.225565,-0.514418,0.061043,1.555427,0.185678,1.090322,1.429520,0.411780,-0.228097,-0.511189,0.062064,1.550411,0.187256,1.092471,1.427941,0.203413,0.013179,0.385976,3.130428,-0.551580,-3.139178,-0.01452,0.01763,-0.02354,0.00006,-0.00076,-0.00046,-0.01452,0.01763,-0.02354,0.00006,-0.00076,-0.00046,-0.02990,0.01745,-0.04353,0.01439,0.03793,0.04897,0.686,0.2416,0.00003,0,0,0,0,0.130,1.269,0.340,0.4982,26.02,25.00,0.00,0.00,0.02783,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005618,0.000389,0.111,1.100,0.149,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052918,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12693,0.21840,0.1562,0.00000,0.9892,0.0000,0.164,-0.00032,1.8354,0.412123,0.412054,,0,
17.1299,scan,legacy_symmetric,1.3800,0.412202,-0.225215,-0.514889,0.060919,1.556225,0.185468,1.089974,1.429656,0.412054,-0.227643,-0.511486,0.062029,1.550917,0.186995,1.092070,1.428098,0.203397,0.013487,0.385923,3.130526,-0.551424,-3.139088,-0.01451,0.01766,-0.02354,0.00019,-0.00053,-0.00067,-0.01451,0.01766,-0.02354,0.00019,-0.00053,-0.00067,-0.00282,0.05583,-0.00946,-0.01515,-0.02828,0.02554,0.493,0.2584,0.00003,0,0,0,0,0.136,1.269,0.332,0.4967,26.02,25.00,0.00,0.00,0.02782,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005484,0.000340,0.273,1.248,0.008,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010080,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12697,0.21777,0.1570,0.00000,0.9892,0.0000,0.164,-0.00031,1.8392,0.412202,0.412054,,0,
17.1357,scan,legacy_symmetric,1.3850,0.412281,-0.224866,-0.515361,0.060796,1.557023,0.185260,1.089627,1.429791,0.412054,-0.227434,-0.512010,0.061959,1.551668,0.186925,1.091843,1.428151,0.203303,0.013513,0.385816,3.130512,-0.551430,-3.139047,-0.01452,0.01769,-0.02355,0.00017,-0.00054,-0.00072,-0.01452,0.01769,-0.02355,0.00017,-0.00054,-0.00072,-0.01633,0.00446,-0.01866,0.00213,0.00108,0.00581,0.533,0.2611,0.00003,0,0,0,0,0.143,1.269,0.319,0.4952,26.01,25.00,0.00,0.00,0.02783,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005798,0.000383,0.267,1.450,0.341,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024494,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12702,0.21766,0.1577,0.00000,0.9891,0.0000,0.164,-0.00030,1.8430,0.412281,0.412054,,0,
17.1415,scan,legacy_symmetric,1.3900,0.412360,-0.224519,-0.515832,0.060672,1.557821,0.185052,1.089280,1.429925,0.412054,-0.227067,-0.512464,0.061854,1.552383,0.186785,1.091511,1.428290,0.203238,0.013547,0.385721,3.130459,-0.551372,-3.138953,-0.01453,0.01773,-0.02357,0.00010,-0.00045,-0.00082,-0.01453,0.01773,-0.02357,0.00010,-0.00045,-0.00082,-0.01109,0.00581,-0.01634,0.00775,-0.00992,0.01143,0.578,0.2659,0.00003,0,0,0,0,0.151,1.270,0.308,0.4939,26.01,25.00,0.00,0.00,0.02786,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005807,0.000359,0.020,1.129,0.499,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019784,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12707,0.21752,0.1584,0.00000,0.9891,0.0000,0.164,-0.00029,1.8467,0.412360,0.412054,,0,
17.1473,scan,legacy_symmetric,1.3950,0.412440,-0.224173,-0.516305,0.060549,1.558620,0.184844,1.088933,1.430059,0.412054,-0.226666,-0.512935,0.061767,1.553273,0.186593,1.091127,1.428430,0.203166,0.013580,0.385578,3.130442,-0.551426,-3.138866,-0.01455,0.01776,-0.02360,0.00008,-0.00053,-0.00094,-0.01455,0.01776,-0.02360,0.00008,-0.00053,-0.00094,-0.01361,0.00615,-0.02687,0.00271,0.01018,0.01475,0.634,0.2606,0.00003,0,0,0,0,0.154,1.268,0.306,0.4935,26.01,25.00,0.00,0.00,0.02790,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005771,0.000815,-0.005,1.048,0.634,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030071,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12712,0.21765,0.1592,0.00000,0.9890,0.0000,0.164,-0.00028,1.8504,0.412440,0.412393,,0,
17.1529,scan,legacy_symmetric,1.4000,0.412519,-0.223828,-0.516776,0.060425,1.559418,0.184638,1.088587,1.430191,0.412393,-0.226439,-0.513232,0.061732,1.553675,0.186401,1.090796,1.428587,0.203148,0.013924,0.385551,3.130486,-0.551226,-3.138927,-0.01456,0.01779,-0.02362,0.00014,-0.00023,-0.00088,-0.01456,0.01779,-0.02362,0.00014,-0.00023,-0.00088,-0.00300,0.05700,-0.00445,-0.00606,-0.03301,-0.00628,0.411,0.2834,0.00003,0,0,0,0,0.152,1.261,0.314,0.4935,26.01,25.00,0.00,0.00,0.02791,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005581,0.000360,-0.005,1.048,0.635,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005916,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12717,0.21705,0.1599,0.00000,0.9890,0.0000,0.165,-0.00027,1.8539,0.412519,0.412393,,0,
17.1585,scan,legacy_symmetric,1.4050,0.412600,-0.223484,-0.517247,0.060301,1.560216,0.184433,1.088242,1.430321,0.412393,-0.226160,-0.513633,0.061610,1.554495,0.186227,1.090464,1.428709,0.203082,0.013925,0.385411,3.130440,-0.551325,-3.138950,-0.01456,0.01782,-0.02361,0.00008,-0.00038,-0.00081,-0.01456,0.01782,-0.02361,0.00008,-0.00038,-0.00081,-0.05375,0.00082,-0.11353,0.03142,0.08005,-0.03821,0.495,0.2821,0.00003,0,0,0,0,0.148,1.250,0.327,0.4932,26.01,25.00,0.00,0.00,0.02791,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005567,0.004688,0.223,1.260,0.323,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124866,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12722,0.21700,0.1606,0.00000,0.9889,0.0000,0.165,-0.00026,1.8574,0.412600,0.412393,,0,
17.1640,scan,legacy_symmetric,1.4100,0.412680,-0.223142,-0.517718,0.060177,1.561013,0.184229,1.087897,1.430451,0.412393,-0.225776,-0.514087,0.061523,1.555263,0.186035,1.090168,1.428814,0.203006,0.013953,0.385292,3.130470,-0.551362,-3.138871,-0.01454,0.01785,-0.02359,0.00012,-0.00044,-0.00096,-0.01454,0.01785,-0.02359,0.00012,-0.00044,-0.00096,-0.01373,0.00506,-0.02148,-0.00465,0.00665,0.01706,0.544,0.2838,0.00003,0,0,0,0,0.145,1.241,0.340,0.4927,26.01,25.00,0.00,0.00,0.02788,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005567,0.004707,0.223,1.260,0.322,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025539,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12727,0.21672,0.1612,0.00000,0.9889,0.0000,0.165,-0.00025,1.8609,0.412680,0.412393,,0,
17.1696,scan,legacy_symmetric,1.4150,0.412761,-0.222800,-0.518187,0.060052,1.561806,0.184025,1.087554,1.430580,0.412393,-0.225339,-0.514837,0.061331,1.556362,0.185773,1.089574,1.429058,0.202913,0.013962,0.385168,3.130410,-0.551141,-3.138941,-0.01452,0.01789,-0.02355,0.00004,-0.00010,-0.00080,-0.01452,0.01789,-0.02355,0.00004,-0.00010,-0.00080,-0.00945,0.00090,-0.01266,0.00523,-0.02249,-0.01026,0.608,0.2664,0.00003,0,0,0,0,0.144,1.234,0.349,0.4919,26.01,25.00,0.00,0.00,0.02784,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005570,0.000451,0.165,1.210,0.325,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015740,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12732,0.21570,0.1619,0.00000,0.9888,0.0000,0.165,-0.00024,1.8642,0.412761,0.412719,,0,
17.1753,scan,legacy_symmetric,1.4200,0.412843,-0.222461,-0.518656,0.059929,1.562599,0.183821,1.087211,1.430709,0.412719,-0.224816,-0.515343,0.061156,1.557322,0.185598,1.089295,1.429250,0.202810,0.014337,0.384996,3.130260,-0.551321,-3.138744,-0.01449,0.01792,-0.02351,-0.00015,-0.00037,-0.00098,-0.01449,0.01792,-0.02351,-0.00015,-0.00037,-0.00098,-0.01855,0.06772,-0.03098,0.02311,0.03257,0.02134,0.379,0.2569,0.00003,0,0,0,0,0.145,1.229,0.356,0.4910,26.01,25.00,0.00,0.00,0.02779,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005706,0.000637,0.190,1.403,0.507,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036765,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12736,0.21565,0.1626,0.00000,0.9888,0.0000,0.164,-0.00024,1.8675,0.412843,0.412719,,0,
17.1812,scan,legacy_symmetric,1.4250,0.412924,-0.222122,-0.519124,0.059806,1.563390,0.183618,1.086869,1.430837,0.412719,-0.224816,-0.515343,0.061156,1.557322,0.185598,1.089295,1.429250,0.202810,0.014337,0.384996,3.130260,-0.551321,-3.138744,-0.01446,0.01795,-0.02345,-0.00015,-0.00037,-0.00098,-0.01446,0.01795,-0.02345,-0.00015,-0.00037,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.445,0.3024,0.00003,0,0,0,0,0.147,1.229,0.364,0.4900,26.00,25.00,0.00,0.00,0.02773,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005874,0.000707,0.203,1.297,0.289,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12741,0.21501,0.1633,0.00000,0.9887,0.0000,0.164,-0.00023,1.8707,0.412924,0.412719,,0,
17.1869,scan,legacy_symmetric,1.4300,0.413006,-0.221785,-0.519591,0.059683,1.564179,0.183415,1.086528,1.430964,0.412719,-0.224380,-0.515797,0.061034,1.558125,0.185371,1.088946,1.429372,0.202739,0.014359,0.384873,3.130285,-0.551341,-3.138675,-0.01443,0.01798,-0.02339,-0.00012,-0.00041,-0.00110,-0.01443,0.01798,-0.02339,-0.00012,-0.00041,-0.00110,-0.01278,0.00392,-0.02224,-0.00395,0.00366,0.01490,0.502,0.3017,0.00003,0,0,0,0,0.151,1.232,0.370,0.4887,26.00,25.00,0.00,0.00,0.02766,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005728,0.000869,0.239,1.254,0.378,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025674,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12746,0.21443,0.1639,0.00000,0.9887,0.0000,0.164,-0.00022,1.8739,0.413006,0.412719,,0,
17.1927,scan,legacy_symmetric,1.4350,0.413088,-0.221449,-0.520056,0.059561,1.564966,0.183214,1.086188,1.431091,0.412719,-0.224380,-0.515797,0.061034,1.558125,0.185371,1.088946,1.429372,0.202739,0.014359,0.384873,3.130285,-0.551341,-3.138675,-0.01439,0.01801,-0.02333,-0.00012,-0.00041,-0.00110,-0.01439,0.01801,-0.02333,-0.00012,-0.00041,-0.00110,-0.01278,0.00392,-0.02224,-0.00395,0.00366,0.01490,0.578,0.3469,0.00003,0,0,0,0,0.156,1.234,0.374,0.4872,26.00,25.00,0.00,0.00,0.02759,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005749,0.006564,0.239,1.254,0.378,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025674,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12751,0.21374,0.1646,0.00000,0.9886,0.0000,0.164,-0.00021,1.8770,0.413088,0.413041,,0,
17.1990,scan,legacy_symmetric,1.4400,0.413171,-0.221115,-0.520519,0.059439,1.565748,0.183012,1.085850,1.431218,0.413041,-0.223838,-0.516495,0.060842,1.559155,0.185127,1.088405,1.429617,0.202650,0.014715,0.384754,3.130203,-0.551152,-3.138610,-0.01434,0.01804,-0.02327,-0.00023,-0.00012,-0.00114,-0.01434,0.01804,-0.02327,-0.00023,-0.00012,-0.00114,-0.00709,0.02827,-0.00948,0.00559,-0.01503,0.00177,0.353,0.3329,0.00003,0,0,0,0,0.163,1.237,0.377,0.4855,26.00,25.00,0.00,0.00,0.02751,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.006356,0.000369,0.356,1.204,0.430,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012069,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12756,0.21264,0.1652,0.00000,0.9886,0.0000,0.164,-0.00020,1.8800,0.413171,0.413041,,0,
17.2046,scan,legacy_symmetric,1.4450,0.413254,-0.220782,-0.520980,0.059316,1.566528,0.182811,1.085515,1.431344,0.413041,-0.223140,-0.517490,0.060615,1.560726,0.184691,1.087776,1.429861,0.202487,0.014736,0.384526,3.130270,-0.551141,-3.138620,-0.01430,0.01806,-0.02320,-0.00014,-0.00010,-0.00118,-0.01430,0.01806,-0.02320,-0.00014,-0.00010,-0.00118,-0.02886,0.00373,-0.04044,-0.01013,-0.00191,0.00452,0.391,0.2878,0.00003,0,0,0,0,0.171,1.238,0.383,0.4839,26.00,25.00,0.00,0.00,0.02743,80.0,1.200,0.00000,0.3000,1.000000,1.0000,0,0.005575,0.000313,-0.006,1.133,0.662,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049596,0.0000,1.0000,0.000000,0,0,0,,0,0,0,1.0000,1.0000,0.12760,0.21187,0.1658,0.00000,0.9885,0.0000,0.163,-0.00020,1.8830,0.413254,0.413041,,0,
