t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,damping_passivity_z,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,fz_dot,fz_predicted,fz_error_predicted,vz_surface,vz_surface_raw,vz_surface_observed,vz_integral,vz_feedback,vz_unclamped,vz_achieved_tool,surface_confidence,passivity_scale,passivity_energy_j,contact_present,active_reference_reset,sensor_stale,safety_stop,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
7.2400,move->d,none,5.2470,0.092725,0.097832,-0.143367,-0.207059,1.669826,0.051421,0.522700,1.553352,0.090864,0.094422,-0.102172,-0.222320,1.681921,0.092014,0.463472,1.522486,0.343194,-0.342804,0.321224,3.061305,-0.471632,3.072438,-0.02053,0.04908,0.01571,-0.01075,0.01394,0.01785,-0.02053,0.04908,0.01571,-0.01075,0.01394,0.01785,-0.00703,0.00080,0.00418,0.00871,0.00936,-0.00871,3.382,3.3625,0.00003,0,0,0,0,0.173,0.987,0.420,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006388,0.000667,0.106,0.955,0.474,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000482,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13175,0.17959,0.4099,0.41768,0.0000,0.0000,0.277,0.31139,4.0000,0.092725,0.090864,0.040994,1,0.040994
7.2461,move->d,none,5.2520,0.092930,0.097882,-0.143735,-0.206871,1.669697,0.050989,0.523245,1.553717,0.090864,0.094422,-0.102172,-0.222320,1.681921,0.092014,0.463472,1.522486,0.343194,-0.342804,0.321224,3.061305,-0.471632,3.072438,-0.02071,0.04958,0.01584,-0.01083,0.01406,0.01800,-0.02071,0.04958,0.01584,-0.01083,0.01406,0.01800,-0.00703,0.00080,0.00418,0.00871,0.00936,-0.00871,3.591,3.3935,0.00003,0,0,0,0,0.167,0.986,0.425,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006120,0.006721,0.106,0.955,0.474,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000482,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13175,0.18435,0.4103,0.41854,0.0000,0.0000,0.280,0.31119,4.0000,0.092930,0.090864,0.041031,1,0.041031
7.2522,move->d,none,5.2570,0.093135,0.097936,-0.144104,-0.206676,1.669570,0.050538,0.523792,1.554103,0.090864,0.094475,-0.102503,-0.222198,1.681834,0.091822,0.463717,1.522660,0.343144,-0.342758,0.321329,3.061289,-0.471469,3.072569,-0.02078,0.04998,0.01577,-0.01091,0.01450,0.01790,-0.02078,0.04998,0.01577,-0.01091,0.01450,0.01790,-0.00429,0.00404,0.00901,0.00029,-0.01411,0.01058,3.695,3.4107,0.00003,0,0,0,0,0.150,0.966,0.432,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006080,0.001260,0.008,0.768,0.478,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.005634,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13174,0.18828,0.4107,0.41942,0.0000,0.0000,0.282,0.31098,4.0000,0.093135,0.092845,0.041068,1,0.041068
7.2587,move->d,none,5.2620,0.093341,0.097957,-0.144465,-0.206540,1.669432,0.050243,0.524346,1.554305,0.092845,0.094492,-0.102643,-0.222128,1.681834,0.091577,0.464013,1.522904,0.343082,-0.340757,0.321327,3.061281,-0.471638,3.072584,-0.02083,0.04647,0.01591,-0.01103,0.01427,0.01802,-0.02083,0.04647,0.01591,-0.01103,0.01427,0.01802,-0.00954,0.30990,-0.00030,0.00284,0.02610,0.00191,3.050,3.4251,0.00003,0,0,0,0,0.139,0.967,0.460,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006439,0.001325,0.120,1.072,0.675,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.039001,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13174,0.16071,0.4110,0.42032,0.0000,0.0000,0.267,0.31078,4.0000,0.093341,0.092845,0.041104,1,0.041104
7.2654,move->d,none,5.2670,0.093547,0.097981,-0.144829,-0.206396,1.669296,0.049930,0.524901,1.554528,0.092845,0.094492,-0.102835,-0.222041,1.681712,0.091368,0.464380,1.523114,0.343026,-0.340736,0.321377,3.061265,-0.471701,3.072625,-0.02089,0.04693,0.01594,-0.01114,0.01426,0.01811,-0.02089,0.04693,0.01594,-0.01114,0.01426,0.01811,-0.00807,0.00306,0.00723,0.00265,0.00885,0.00471,3.111,3.4358,0.00003,0,0,0,0,0.126,0.963,0.489,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006734,0.001033,0.069,0.926,0.609,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.002480,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13174,0.16367,0.4114,0.42105,0.0000,0.0000,0.269,0.31057,4.0000,0.093547,0.092845,0.041141,1,0.041141
7.2713,move->d,none,5.2720,0.093753,0.098010,-0.145194,-0.206246,1.669159,0.049598,0.525457,1.554772,0.092845,0.094527,-0.103097,-0.221919,1.681694,0.091246,0.464589,1.523236,0.342976,-0.340687,0.321438,3.061234,-0.471638,3.072765,-0.02097,0.04733,0.01595,-0.01127,0.01450,0.01800,-0.02097,0.04733,0.01595,-0.01127,0.01450,0.01800,-0.00829,0.00825,0.01020,0.00396,-0.01081,0.02088,3.176,3.4556,0.00003,0,0,0,0,0.112,0.948,0.506,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005905,0.000917,0.023,0.816,0.546,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004445,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13174,0.16700,0.4118,0.42180,0.0000,0.0000,0.271,0.31037,4.0000,0.093753,0.092845,0.041177,1,0.041177
7.2777,move->d,none,5.2770,0.093959,0.098041,-0.145560,-0.206089,1.669023,0.049251,0.526010,1.555035,0.092845,0.094597,-0.103411,-0.221727,1.681642,0.090670,0.465287,1.523672,0.342842,-0.340634,0.321448,3.061366,-0.471998,3.072851,-0.02087,0.04772,0.01607,-0.01116,0.01388,0.01786,-0.02087,0.04772,0.01607,-0.01116,0.01388,0.01786,-0.02130,0.00830,0.00149,-0.01469,0.05829,0.02316,3.214,3.4475,0.00003,0,0,0,0,0.108,0.935,0.516,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006402,0.001021,0.151,0.883,0.513,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.009117,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13173,0.16930,0.4121,0.42257,0.0000,0.0000,0.272,0.31016,4.0000,0.093959,0.092845,0.041214,1,0.041214
7.2838,move->d,none,5.2820,0.094165,0.098076,-0.145928,-0.205925,1.668887,0.048886,0.526564,1.555320,0.092845,0.094667,-0.103655,-0.221692,1.681572,0.090373,0.465706,1.523829,0.342762,-0.340623,0.321486,3.061478,-0.472119,3.072882,-0.02089,0.04820,0.01612,-0.01106,0.01374,0.01785,-0.02089,0.04820,0.01612,-0.01106,0.01374,0.01785,-0.01248,0.00175,0.00598,-0.01429,0.01993,0.01276,3.301,3.4552,0.00003,0,0,0,0,0.114,0.933,0.508,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006132,0.000752,0.197,0.986,0.374,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000460,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13173,0.17255,0.4125,0.42336,0.0000,0.0000,0.275,0.30995,4.0000,0.094165,0.094052,0.041250,1,0.041250
7.2900,move->d,none,5.2870,0.094371,0.098093,-0.146290,-0.205794,1.668746,0.048609,0.527122,1.555502,0.094052,0.094614,-0.103952,-0.221604,1.681503,0.090111,0.465968,1.523969,0.342703,-0.339430,0.321568,3.061575,-0.472030,3.072839,-0.02094,0.04631,0.01610,-0.01095,0.01402,0.01799,-0.02094,0.04631,0.01610,-0.01095,0.01402,0.01799,-0.01029,0.20642,0.01415,-0.01600,-0.01438,0.00022,3.086,3.4719,0.00003,0,0,0,0,0.119,0.927,0.496,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006200,0.001175,0.132,0.883,0.431,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.014924,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13173,0.15915,0.4129,0.42417,0.0000,0.0000,0.266,0.30975,4.0000,0.094371,0.094052,0.041286,1,0.041286
7.2964,move->d,none,5.2920,0.094578,0.098114,-0.146656,-0.205656,1.668605,0.048314,0.527681,1.555706,0.094052,0.094667,-0.104091,-0.221552,1.681450,0.089867,0.466300,1.524126,0.342644,-0.339412,0.321579,3.061654,-0.472181,3.072874,-0.02100,0.04677,0.01621,-0.01091,0.01382,0.01800,-0.02100,0.04677,0.01621,-0.01091,0.01382,0.01800,-0.00851,0.00260,0.00164,-0.00872,0.02267,0.01035,3.157,3.4849,0.00003,0,0,0,0,0.128,0.936,0.478,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006418,0.000690,0.188,1.040,0.371,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002633,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13172,0.16207,0.4132,0.42488,0.0000,0.0000,0.269,0.30954,4.0000,0.094578,0.094052,0.041323,1,0.041323
7.3023,move->d,none,5.2970,0.094785,0.098139,-0.147023,-0.205509,1.668465,0.048002,0.528240,1.555930,0.094052,0.094614,-0.104283,-0.221482,1.681398,0.089466,0.466701,1.524388,0.342564,-0.339439,0.321595,3.061793,-0.472360,3.072756,-0.02101,0.04732,0.01631,-0.01077,0.01356,0.01826,-0.02101,0.04732,0.01631,-0.01077,0.01356,0.01826,-0.01433,-0.00496,0.00288,-0.01983,0.03330,-0.00979,3.232,3.4939,0.00003,0,0,0,0,0.145,0.954,0.459,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005868,0.000967,0.282,1.106,0.344,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003296,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13172,0.16484,0.4136,0.42562,0.0000,0.0000,0.271,0.30934,4.0000,0.094785,0.094052,0.041359,1,0.041359
7.3087,move->d,none,5.3020,0.094992,0.098168,-0.147391,-0.205356,1.668324,0.047672,0.528802,1.556176,0.094052,0.094649,-0.104545,-0.221412,1.681328,0.089291,0.466858,1.524458,0.342529,-0.339425,0.321683,3.061873,-0.472196,3.072810,-0.02112,0.04779,0.01627,-0.01068,0.01399,0.01823,-0.02112,0.04779,0.01627,-0.01068,0.01399,0.01823,-0.00570,0.00233,0.01406,-0.01330,-0.02542,0.01448,3.305,3.5169,0.00003,0,0,0,0,0.166,0.968,0.435,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006360,0.001109,0.269,1.004,0.314,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.009680,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13172,0.16823,0.4139,0.42637,0.0000,0.0000,0.273,0.30913,4.0000,0.094992,0.094052,0.041395,1,0.041395
7.3156,move->d,none,5.3070,0.095199,0.098196,-0.147729,-0.205205,1.668196,0.047351,0.529316,1.556426,0.094052,0.095051,-0.108193,-0.220330,1.680420,0.085678,0.471815,1.526901,0.341543,-0.339190,0.322426,3.062685,-0.472794,3.073355,-0.01932,0.04782,0.01492,-0.00940,0.01281,0.01655,-0.01932,0.04782,0.01492,-0.00940,0.01281,0.01655,-0.14261,0.03332,0.10715,-0.09900,0.09305,0.12965,2.238,3.2651,0.00003,0,0,0,0,0.185,0.983,0.407,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006884,0.001076,0.242,1.037,0.288,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.027629,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13171,0.15841,0.4143,0.42715,0.0000,0.0000,0.268,0.30892,4.0000,0.095199,0.095333,0.041431,1,0.041431
7.3216,move->d,none,5.3120,0.095406,0.098205,-0.148063,-0.205090,1.668062,0.047124,0.529834,1.556566,0.095333,0.094981,-0.108472,-0.220208,1.680316,0.085416,0.472251,1.527076,0.341462,-0.337910,0.322488,3.062747,-0.472859,3.073345,-0.01933,0.04576,0.01493,-0.00938,0.01279,0.01666,-0.01933,0.04576,0.01493,-0.00938,0.01279,0.01666,-0.01312,0.20705,0.00990,-0.00818,0.01117,0.00293,2.044,3.2696,0.00003,0,0,0,0,0.200,0.974,0.387,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006048,0.000932,0.260,0.809,0.315,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.019766,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13171,0.14491,0.4147,0.42788,0.0000,0.0000,0.259,0.30871,4.0000,0.095406,0.095333,0.041467,1,0.041467
7.3276,move->d,none,5.3170,0.095614,0.098218,-0.148398,-0.204967,1.667928,0.046879,0.530352,1.556729,0.095333,0.094981,-0.108612,-0.220173,1.680298,0.085120,0.472670,1.527233,0.341379,-0.337921,0.322471,3.062876,-0.473135,3.073296,-0.01934,0.04629,0.01510,-0.00927,0.01233,0.01679,-0.01934,0.04629,0.01510,-0.00927,0.01233,0.01679,-0.01334,-0.00180,-0.00265,-0.01543,0.04555,0.00149,2.090,3.2753,0.00003,0,0,0,0,0.195,0.952,0.376,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005958,0.000663,0.065,0.782,0.381,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.008130,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13171,0.14745,0.4150,0.42851,0.0000,0.0000,0.262,0.30851,4.0000,0.095614,0.095333,0.041503,1,0.041503
7.3336,move->d,none,5.3220,0.095821,0.098235,-0.148734,-0.204837,1.667796,0.046614,0.530872,1.556913,0.095333,0.095033,-0.108961,-0.220138,1.680176,0.085015,0.472845,1.527303,0.341343,-0.337903,0.322605,3.062861,-0.472847,3.073374,-0.01945,0.04675,0.01497,-0.00933,0.01302,0.01680,-0.01945,0.04675,0.01497,-0.00933,0.01302,0.01680,-0.00594,0.00299,0.02214,-0.00101,-0.04762,0.01182,2.103,3.2949,0.00003,0,0,0,0,0.185,0.941,0.387,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006013,0.000618,0.109,0.947,0.553,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.016660,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13170,0.15040,0.4154,0.42916,0.0000,0.0000,0.264,0.30830,4.0000,0.095821,0.095333,0.041539,1,0.041539
7.3395,move->d,none,5.3270,0.096029,0.098256,-0.149073,-0.204699,1.667663,0.046333,0.531391,1.557118,0.095333,0.095033,-0.109153,-0.220069,1.680089,0.084631,0.473421,1.527530,0.341240,-0.337908,0.322606,3.063008,-0.473163,3.073335,-0.01942,0.04726,0.01510,-0.00920,0.01249,0.01689,-0.01942,0.04726,0.01510,-0.00920,0.01249,0.01689,-0.01890,-0.00091,0.00023,-0.02013,0.05984,0.00505,2.172,3.2917,0.00003,0,0,0,0,0.173,0.959,0.411,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005962,0.001180,0.106,1.201,0.602,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.008165,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13170,0.15292,0.4157,0.42984,0.0000,0.0000,0.266,0.30809,4.0000,0.096029,0.095333,0.041575,1,0.041575
7.3457,move->d,none,5.3320,0.096237,0.098281,-0.149412,-0.204553,1.667532,0.046033,0.531910,1.557345,0.095333,0.095051,-0.109484,-0.219999,1.679967,0.084456,0.473682,1.527652,0.341190,-0.337894,0.322720,3.063021,-0.472982,3.073386,-0.01949,0.04774,0.01501,-0.00923,0.01296,0.01693,-0.01949,0.04774,0.01501,-0.00923,0.01296,0.01693,-0.00754,0.00211,0.01700,-0.00356,-0.02688,0.00853,2.230,3.3064,0.00003,0,0,0,0,0.154,0.983,0.433,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006146,0.000637,0.025,1.135,0.521,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.011485,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13170,0.15604,0.4161,0.43053,0.0000,0.0000,0.268,0.30788,4.0000,0.096237,0.096362,0.041610,1,0.041610
7.3517,move->d,none,5.3370,0.096446,0.098291,-0.149748,-0.204435,1.667396,0.045804,0.532434,1.557489,0.096362,0.095103,-0.109642,-0.219946,1.679897,0.084282,0.474049,1.527739,0.341128,-0.336841,0.322739,3.063088,-0.473130,3.073458,-0.01954,0.04613,0.01511,-0.00921,0.01277,0.01687,-0.01954,0.04613,0.01511,-0.00921,0.01277,0.01687,-0.01140,0.19220,0.00339,-0.00916,0.02769,0.01879,2.132,3.3152,0.00003,0,0,0,0,0.133,1.002,0.448,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006065,0.001226,0.029,1.058,0.485,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.023079,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13169,0.14650,0.4165,0.43125,0.0000,0.0000,0.261,0.30768,4.0000,0.096446,0.096362,0.041646,1,0.041646
7.3579,move->d,none,5.3420,0.096654,0.098305,-0.150086,-0.204310,1.667261,0.045556,0.532957,1.557655,0.096362,0.095103,-0.109886,-0.219824,1.679827,0.084073,0.474450,1.527914,0.341053,-0.336809,0.322782,3.063098,-0.473227,3.073538,-0.01957,0.04657,0.01516,-0.00928,0.01269,0.01685,-0.01957,0.04657,0.01516,-0.00928,0.01269,0.01685,-0.01217,0.00521,0.00695,-0.00038,0.01582,0.01360,2.154,3.3222,0.00003,0,0,0,0,0.117,1.019,0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006151,0.001208,0.073,1.085,0.386,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000144,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13169,0.14897,0.4168,0.43189,0.0000,0.0000,0.264,0.30747,4.0000,0.096654,0.096362,0.041682,1,0.041682
7.3639,move->d,none,5.3470,0.096863,0.098322,-0.150427,-0.204177,1.667126,0.045289,0.533481,1.557842,0.096362,0.095173,-0.109991,-0.219737,1.679757,0.083863,0.474799,1.528071,0.340999,-0.336767,0.322785,3.063150,-0.473410,3.073635,-0.01964,0.04699,0.01528,-0.00929,0.01243,0.01676,-0.01964,0.04699,0.01528,-0.00929,0.01243,0.01676,-0.00817,0.00630,0.00059,-0.00514,0.02832,0.01843,2.233,3.3322,0.00003,0,0,0,0,0.112,1.029,0.455,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005982,0.000636,0.143,1.044,0.497,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003822,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13168,0.15183,0.4172,0.43255,0.0000,0.0000,0.266,0.30726,4.0000,0.096863,0.096362,0.041717,1,0.041717
7.3698,move->d,none,5.3520,0.097071,0.098343,-0.150770,-0.204037,1.666991,0.045005,0.534006,1.558050,0.096362,0.095173,-0.110183,-0.219667,1.679775,0.083619,0.475166,1.528263,0.340917,-0.336756,0.322783,3.063182,-0.473614,3.073643,-0.01965,0.04747,0.01542,-0.00934,0.01213,0.01687,-0.01965,0.04747,0.01542,-0.00934,0.01213,0.01687,-0.01385,0.00185,-0.00039,-0.00244,0.03472,0.00370,2.317,3.3412,0.00003,0,0,0,0,0.115,1.025,0.462,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005950,0.000639,0.175,0.927,0.509,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.006760,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13168,0.15476,0.4175,0.43323,0.0000,0.0000,0.268,0.30705,4.0000,0.097071,0.096362,0.041753,1,0.041753
7.3759,move->d,none,5.3570,0.097280,0.098367,-0.151114,-0.203890,1.666856,0.044704,0.534530,1.558279,0.096362,0.095225,-0.110479,-0.219493,1.679653,0.083322,0.475550,1.528385,0.340850,-0.336710,0.322864,3.063344,-0.473594,3.073778,-0.01969,0.04788,0.01540,-0.00913,0.01227,0.01660,-0.01969,0.04788,0.01540,-0.00913,0.01227,0.01660,-0.01096,0.00765,0.01344,-0.02396,-0.00175,0.03445,2.368,3.3493,0.00003,0,0,0,0,0.119,1.016,0.459,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006033,0.000619,0.140,0.945,0.388,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006171,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13168,0.15763,0.4179,0.43393,0.0000,0.0000,0.270,0.30684,4.0000,0.097280,0.096362,0.041788,1,0.041788
7.3818,move->d,none,5.3620,0.097489,0.098395,-0.151460,-0.203736,1.666722,0.044383,0.535056,1.558529,0.096362,0.095225,-0.110706,-0.219353,1.679653,0.083182,0.475864,1.528577,0.340782,-0.336660,0.322891,3.063265,-0.473687,3.073899,-0.01973,0.04828,0.01548,-0.00937,0.01221,0.01658,-0.01973,0.04828,0.01548,-0.00937,0.01221,0.01658,-0.01153,0.00844,0.00442,0.01284,0.01482,0.01427,2.462,3.3613,0.00003,0,0,0,0,0.136,1.013,0.453,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005929,0.000593,0.295,1.027,0.406,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002170,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13167,0.16093,0.4182,0.43466,0.0000,0.0000,0.272,0.30663,4.0000,0.097489,0.097341,0.041823,1,0.041823
7.3878,move->d,none,5.3670,0.097699,0.098409,-0.151802,-0.203608,1.666583,0.044129,0.535585,1.558702,0.097341,0.095260,-0.111038,-0.219283,1.679600,0.082921,0.476248,1.528751,0.340698,-0.335665,0.322958,3.063312,-0.473702,3.073942,-0.01974,0.04680,0.01548,-0.00936,0.01228,0.01660,-0.01974,0.04680,0.01548,-0.00936,0.01228,0.01660,-0.01535,0.18189,0.01230,-0.00743,0.00324,0.01180,2.280,3.3695,0.00003,0,0,0,0,0.159,1.004,0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006018,0.001149,0.306,0.928,0.449,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.015757,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13167,0.15106,0.4186,0.43540,0.0000,0.0000,0.265,0.30642,4.0000,0.097699,0.097341,0.041859,1,0.041859
7.3941,move->d,none,5.3720,0.097908,0.098426,-0.152145,-0.203472,1.666444,0.043856,0.536117,1.558895,0.097341,0.095260,-0.111335,-0.219178,1.679513,0.082833,0.476370,1.528874,0.340670,-0.335634,0.323071,3.063244,-0.473446,3.074032,-0.01986,0.04724,0.01539,-0.00953,0.01292,0.01664,-0.01986,0.04724,0.01539,-0.00953,0.01292,0.01664,-0.00454,0.00506,0.01845,0.00698,-0.04244,0.00971,2.314,3.3928,0.00003,0,0,0,0,0.171,0.982,0.438,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006312,0.001347,0.154,0.826,0.346,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.013784,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13167,0.15416,0.4189,0.43607,0.0000,0.0000,0.267,0.30621,4.0000,0.097908,0.097341,0.041894,1,0.041894
7.4002,move->d,none,5.3770,0.098118,0.098448,-0.152489,-0.203329,1.666306,0.043566,0.536648,1.559110,0.097341,0.095330,-0.111561,-0.219144,1.679443,0.082449,0.476824,1.529066,0.340584,-0.335635,0.323096,3.063423,-0.473624,3.074014,-0.01986,0.04774,0.01548,-0.00932,0.01266,0.01666,-0.01986,0.04774,0.01548,-0.00932,0.01266,0.01666,-0.01337,-0.00016,0.00392,-0.02258,0.02898,0.00979,2.382,3.3972,0.00003,0,0,0,0,0.170,0.976,0.426,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006127,0.000988,0.108,1.032,0.366,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002498,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13166,0.15688,0.4193,0.43677,0.0000,0.0000,0.270,0.30600,4.0000,0.098118,0.097341,0.041929,1,0.041929
7.4061,move->d,none,5.3820,0.098328,0.098473,-0.152834,-0.203178,1.666168,0.043258,0.537180,1.559346,0.097341,0.095312,-0.111928,-0.219056,1.679373,0.082257,0.477156,1.529258,0.340509,-0.335620,0.323191,3.063374,-0.473531,3.074052,-0.01989,0.04822,0.01543,-0.00947,0.01296,0.01678,-0.01989,0.04822,0.01543,-0.00947,0.01296,0.01678,-0.01211,0.00235,0.01541,0.00598,-0.01554,0.00246,2.432,3.4087,0.00003,0,0,0,0,0.173,0.984,0.432,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005862,0.000693,0.210,1.101,0.560,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.007985,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13166,0.15988,0.4196,0.43748,0.0000,0.0000,0.272,0.30580,4.0000,0.098328,0.097341,0.041964,1,0.041964
7.4120,move->d,none,5.3870,0.098538,0.098503,-0.153181,-0.203020,1.666032,0.042933,0.537711,1.559603,0.097341,0.095330,-0.112137,-0.218952,1.679286,0.081943,0.477644,1.529449,0.340423,-0.335602,0.323213,3.063485,-0.473737,3.074085,-0.01989,0.04869,0.01552,-0.00938,0.01265,0.01676,-0.01989,0.04869,0.01552,-0.00938,0.01265,0.01676,-0.01538,0.00324,0.00392,-0.01509,0.03800,0.01487,2.533,3.4111,0.00003,0,0,0,0,0.178,0.998,0.445,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005923,0.001010,0.209,1.101,0.560,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003771,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13165,0.16288,0.4200,0.43822,0.0000,0.0000,0.274,0.30559,4.0000,0.098538,0.097341,0.041999,1,0.041999
7.4179,move->d,none,5.3920,0.098748,0.098536,-0.153532,-0.202854,1.665894,0.042587,0.538247,1.559882,0.097341,0.095330,-0.112137,-0.218952,1.679286,0.081943,0.477644,1.529449,0.340423,-0.335602,0.323213,3.063485,-0.473737,3.074085,-0.02007,0.04919,0.01565,-0.00946,0.01276,0.01692,-0.02007,0.04919,0.01565,-0.00946,0.01276,0.01692,-0.01538,0.00324,0.00392,-0.01509,0.03800,0.01487,2.728,3.4416,0.00003,0,0,0,0,0.183,1.014,0.462,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005884,0.006841,0.209,1.101,0.560,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003771,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.13165,0.16720,0.4203,0.43898,0.0000,0.0000,0.277,0.30538,4.0000,0.098748,0.098164,0.042034,1,0.042034
