t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,damping_passivity_z,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,fz_dot,fz_predicted,fz_error_predicted,vz_surface,vz_surface_raw,vz_surface_observed,vz_integral,vz_feedback,vz_unclamped,vz_achieved_tool,surface_confidence,passivity_scale,passivity_energy_j,contact_present,active_reference_reset,sensor_stale,safety_stop,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
19.5502,scan,legacy,3.4250,0.450212,-0.054637,-0.682519,0.004917,1.816654,0.055199,0.987427,1.528943,0.450127,-0.054402,-0.680958,0.004957,1.813781,0.054838,0.987560,1.530095,0.176083,0.050839,0.344882,3.127757,-0.548425,-3.140421,-0.01368,0.01598,-0.02237,-0.00060,0.00067,0.00007,-0.01368,0.01598,-0.02237,-0.00060,0.00067,0.00007,-0.02604,0.04793,-0.03379,-0.00074,-0.02811,0.00882,0.248,0.1273,0.00002,0,0,0,0,0.198,1.077,0.433,0.3353,25.64,25.00,0.00,0.00,0.02643,80.0,1.200,0.00000,0,0.006137,0.000750,0.158,1.220,0.437,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043038,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14098,0.16732,0.1610,0.00000,0.8630,0.0000,0.153,-0.00021,1.5903,0.450212,0.450127,,0,
19.5559,scan,legacy,3.4300,0.450293,-0.054732,-0.682954,0.004912,1.817302,0.055308,0.987222,1.528816,0.450127,-0.054576,-0.681411,0.004904,1.814444,0.054943,0.987403,1.529938,0.176002,0.050812,0.344763,3.127759,-0.548471,-3.140520,-0.01362,0.01597,-0.02226,-0.00060,0.00061,0.00022,-0.01362,0.01597,-0.02226,-0.00060,0.00061,0.00022,-0.01320,-0.00439,-0.01965,-0.00030,0.00752,-0.01613,0.358,0.1266,0.00002,0,0,0,0,0.198,1.081,0.438,0.3352,25.64,25.00,0.00,0.00,0.02631,80.0,1.200,0.00000,0,0.005737,0.000400,0.147,1.047,0.480,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023594,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14101,0.16665,0.1609,0.00000,0.8621,0.0000,0.153,-0.00021,1.5877,0.450293,0.450127,,0,
19.5618,scan,legacy,3.4350,0.450373,-0.054828,-0.683386,0.004907,1.817946,0.055415,0.987018,1.528691,0.450127,-0.054542,-0.681638,0.004887,1.814898,0.055048,0.987141,1.529799,0.175984,0.050827,0.344689,3.127770,-0.548431,-3.140401,-0.01355,0.01595,-0.02215,-0.00058,0.00067,0.00003,-0.01355,0.01595,-0.02215,-0.00058,0.00067,0.00003,-0.00305,0.00261,-0.01266,-0.00169,-0.00690,0.02140,0.413,0.1377,0.00002,0,0,0,0,0.195,1.083,0.443,0.3350,25.64,25.00,0.00,0.00,0.02618,80.0,1.200,0.00000,0,0.005848,0.000392,0.026,1.007,0.547,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012427,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14104,0.16571,0.1607,0.00000,0.8612,0.0000,0.152,-0.00021,1.5851,0.450373,0.450127,,0,
19.5677,scan,legacy,3.4400,0.450453,-0.054924,-0.683817,0.004903,1.818587,0.055523,0.986816,1.528566,0.450127,-0.054681,-0.682179,0.004922,1.815666,0.055187,0.986966,1.529746,0.175889,0.050841,0.344551,3.127695,-0.548478,-3.140399,-0.01348,0.01593,-0.02204,-0.00068,0.00060,0.00009,-0.01348,0.01593,-0.02204,-0.00068,0.00060,0.00009,-0.01769,0.00261,-0.02543,0.01192,0.00877,-0.00679,0.486,0.1306,0.00002,0,0,0,0,0.189,1.083,0.448,0.3346,25.65,25.00,0.00,0.00,0.02605,80.0,1.200,0.00000,0,0.005905,0.000910,0.182,0.982,0.246,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030952,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14107,0.16498,0.1605,0.00000,0.8602,0.0000,0.152,-0.00021,1.5825,0.450453,0.450447,,0,
19.5739,scan,legacy,3.4450,0.450533,-0.055019,-0.684244,0.004898,1.819224,0.055632,0.986616,1.528439,0.450447,-0.054838,-0.682546,0.004887,1.816050,0.055222,0.986827,1.529554,0.175840,0.051122,0.344507,3.127829,-0.548353,-3.140546,-0.01341,0.01591,-0.02193,-0.00051,0.00078,0.00020,-0.01341,0.01591,-0.02193,-0.00051,0.00078,0.00020,-0.00726,0.04188,-0.00661,-0.01712,-0.01863,-0.01150,0.285,0.1454,0.00002,0,0,0,0,0.184,1.081,0.448,0.3341,25.65,25.00,0.00,0.00,0.02592,80.0,1.200,0.00000,0,0.006247,0.000466,0.212,1.130,0.314,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009979,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14109,0.16397,0.1604,0.00000,0.8593,0.0000,0.151,-0.00021,1.5799,0.450533,0.450447,,0,
19.5801,scan,legacy,3.4500,0.450613,-0.055115,-0.684672,0.004893,1.819860,0.055740,0.986415,1.528314,0.450447,-0.054873,-0.682703,0.004922,1.816608,0.055379,0.986652,1.529415,0.175804,0.051148,0.344373,3.127810,-0.548574,-3.140414,-0.01336,0.01590,-0.02184,-0.00053,0.00045,0.00002,-0.01336,0.01590,-0.02184,-0.00053,0.00045,0.00002,-0.02880,0.02130,-0.10773,0.01288,0.17708,0.09758,0.327,0.1499,0.00002,0,0,0,0,0.182,1.080,0.443,0.3335,25.65,25.00,0.00,0.00,0.02581,80.0,1.200,0.00000,0,0.006196,0.005423,0.354,1.070,0.256,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107209,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14112,0.16369,0.1602,0.00000,0.8584,0.0000,0.151,-0.00021,1.5773,0.450613,0.450447,,0,
19.5861,scan,legacy,3.4550,0.450693,-0.055211,-0.685096,0.004888,1.820491,0.055849,0.986216,1.528187,0.450447,-0.055065,-0.683698,0.004904,1.817883,0.055501,0.986216,1.529258,0.175662,0.051132,0.344183,3.127827,-0.548411,-3.140519,-0.01331,0.01588,-0.02176,-0.00051,0.00070,0.00016,-0.01331,0.01588,-0.02176,-0.00051,0.00070,0.00016,-0.01291,-0.00150,-0.01720,-0.00126,-0.01473,-0.00873,0.429,0.1133,0.00002,0,0,0,0,0.183,1.079,0.435,0.3328,25.65,25.00,0.00,0.00,0.02572,80.0,1.200,0.00000,0,0.005989,0.000350,0.193,1.040,0.400,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021381,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14115,0.16281,0.1601,0.00000,0.8574,0.0000,0.150,-0.00021,1.5747,0.450693,0.450447,,0,
19.5921,scan,legacy,3.4600,0.450773,-0.055307,-0.685519,0.004882,1.821121,0.055959,0.986019,1.528060,0.450447,-0.055187,-0.684239,0.004922,1.818459,0.055571,0.986111,1.529100,0.175571,0.051121,0.344099,3.127927,-0.548339,-3.140575,-0.01327,0.01586,-0.02171,-0.00038,0.00080,0.00017,-0.01327,0.01586,-0.02171,-0.00038,0.00080,0.00017,-0.01549,-0.00180,-0.01430,-0.01454,-0.01233,-0.00068,0.518,0.1165,0.00002,0,0,0,0,0.186,1.078,0.426,0.3319,25.65,25.00,0.00,0.00,0.02565,80.0,1.200,0.00000,0,0.005996,0.000546,0.250,1.156,0.401,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020253,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14117,0.16223,0.1599,0.00000,0.8565,0.0000,0.150,-0.00021,1.5721,0.450773,0.450812,,0,
19.6023,scan,legacy,3.4650,0.450853,-0.055403,-0.685941,0.004876,1.821749,0.056069,0.985823,1.527932,0.450812,-0.055379,-0.685129,0.004922,1.819680,0.055763,0.985727,1.528839,0.175435,0.051480,0.343901,3.127982,-0.548278,-3.140600,-0.01324,0.01584,-0.02166,-0.00031,0.00090,0.00016,-0.01324,0.01584,-0.02166,-0.00031,0.00090,0.00016,-0.01324,0.03498,-0.01935,-0.00455,-0.00595,0.00035,0.250,0.0825,0.00002,0,0,0,0,0.188,1.076,0.421,0.3312,25.65,25.00,0.00,0.00,0.02559,80.0,1.200,0.00000,0,0.010162,0.000529,-0.000,0.808,0.692,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023868,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14120,0.16175,0.1597,0.00000,0.8556,0.0000,0.150,-0.00021,1.5694,0.450853,0.450812,,0,
19.6107,scan,legacy,3.4700,0.450933,-0.055499,-0.686360,0.004870,1.822374,0.056179,0.985628,1.527805,0.450812,-0.055484,-0.685443,0.004887,1.820029,0.055885,0.985552,1.528751,0.175403,0.051476,0.343865,3.127919,-0.548132,-3.140612,-0.01321,0.01583,-0.02161,-0.00039,0.00111,0.00023,-0.01321,0.01583,-0.02161,-0.00039,0.00111,0.00023,-0.00402,-0.00042,-0.00443,0.00665,-0.01803,-0.00543,0.339,0.0985,0.00002,0,0,0,0,0.186,1.071,0.423,0.3304,25.65,25.00,0.00,0.00,0.02554,80.0,1.200,0.00000,0,0.008420,0.000714,0.093,1.145,0.554,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005871,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14123,0.16107,0.1596,0.00000,0.8546,0.0000,0.149,-0.00021,1.5668,0.450933,0.450812,,0,
19.6187,scan,legacy,3.4750,0.451013,-0.055596,-0.686780,0.004864,1.822998,0.056289,0.985433,1.527677,0.450812,-0.055606,-0.686211,0.004887,1.821251,0.056077,0.985291,1.528489,0.175257,0.051484,0.343627,3.127961,-0.548315,-3.140555,-0.01318,0.01581,-0.02156,-0.00034,0.00084,0.00011,-0.01318,0.01581,-0.02156,-0.00034,0.00084,0.00011,-0.01840,0.00094,-0.03009,-0.00461,0.02313,0.01001,0.399,0.0643,0.00002,0,0,0,0,0.182,1.068,0.428,0.3295,25.65,25.00,0.00,0.00,0.02547,80.0,1.200,0.00000,0,0.007971,0.000784,0.244,1.263,0.437,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035278,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14125,0.16103,0.1594,0.00000,0.8537,0.0000,0.149,-0.00021,1.5641,0.451013,0.450812,,0,
19.6243,scan,legacy,3.4800,0.451092,-0.055692,-0.687199,0.004858,1.823621,0.056399,0.985239,1.527550,0.450812,-0.055606,-0.686211,0.004887,1.821251,0.056077,0.985291,1.528489,0.175257,0.051484,0.343627,3.127961,-0.548315,-3.140555,-0.01315,0.01579,-0.02150,-0.00034,0.00084,0.00011,-0.01315,0.01579,-0.02150,-0.00034,0.00084,0.00011,-0.01840,0.00094,-0.03009,-0.00461,0.02313,0.01001,0.474,0.1001,0.00002,0,0,0,0,0.180,1.071,0.433,0.3284,25.65,25.00,0.00,0.00,0.02540,80.0,1.200,0.00000,0,0.005660,0.006352,0.244,1.263,0.437,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035278,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14128,0.16058,0.1592,0.00000,0.8527,0.0000,0.149,-0.00021,1.5614,0.451092,0.451153,,0,
19.6301,scan,legacy,3.4850,0.451172,-0.055789,-0.687616,0.004853,1.824240,0.056509,0.985046,1.527422,0.451153,-0.055816,-0.687101,0.004852,1.822455,0.056322,0.984854,1.528245,0.175133,0.051822,0.343443,3.127920,-0.548180,-3.140564,-0.01310,0.01578,-0.02143,-0.00039,0.00104,0.00016,-0.01310,0.01578,-0.02143,-0.00039,0.00104,0.00016,-0.01042,0.02843,-0.01552,0.00299,-0.01130,-0.00258,0.243,0.0668,0.00002,0,0,0,0,0.179,1.077,0.438,0.3272,25.65,25.00,0.00,0.00,0.02533,80.0,1.200,0.00000,0,0.005791,0.000326,0.099,0.998,0.564,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019046,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14131,0.15981,0.1591,0.00000,0.8518,0.0000,0.148,-0.00022,1.5588,0.451172,0.451153,,0,
19.6359,scan,legacy,3.4900,0.451251,-0.055886,-0.688031,0.004847,1.824858,0.056620,0.984854,1.527294,0.451153,-0.055955,-0.687904,0.004835,1.823677,0.056479,0.984523,1.527983,0.174997,0.051814,0.343221,3.127991,-0.548260,-3.140571,-0.01306,0.01576,-0.02136,-0.00030,0.00092,0.00011,-0.01306,0.01576,-0.02136,-0.00030,0.00092,0.00011,-0.02378,-0.00134,-0.03871,-0.01057,0.01382,0.00520,0.315,0.0323,0.00002,0,0,0,0,0.178,1.083,0.445,0.3258,25.65,25.00,0.00,0.00,0.02524,80.0,1.200,0.00000,0,0.005721,0.000328,0.157,1.170,0.612,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045407,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14133,0.15943,0.1589,0.00000,0.8508,0.0000,0.148,-0.00022,1.5561,0.451251,0.451153,,0,
19.6415,scan,legacy,3.4950,0.451331,-0.055983,-0.688445,0.004841,1.825473,0.056730,0.984663,1.527167,0.451153,-0.056008,-0.688026,0.004904,1.823939,0.056601,0.984348,1.527879,0.174992,0.051838,0.343180,3.128015,-0.548222,-3.140485,-0.01301,0.01574,-0.02127,-0.00027,0.00098,-0.00003,-0.01301,0.01574,-0.02127,-0.00027,0.00098,-0.00003,-0.00075,0.00424,-0.00725,-0.00373,-0.00675,0.01743,0.354,0.0527,0.00002,0,0,0,0,0.175,1.086,0.455,0.3242,25.65,25.00,0.00,0.00,0.02514,80.0,1.200,0.00000,0,0.005628,0.000287,0.116,0.858,0.516,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006632,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14136,0.15869,0.1588,0.00000,0.8499,0.0000,0.147,-0.00022,1.5534,0.451331,0.451442,,0,
19.6479,scan,legacy,3.5000,0.451410,-0.056080,-0.688857,0.004835,1.826085,0.056840,0.984473,1.527040,0.451442,-0.056130,-0.688550,0.004887,1.824707,0.056706,0.984226,1.527756,0.174889,0.052121,0.343031,3.128005,-0.548338,-3.140516,-0.01295,0.01572,-0.02118,-0.00028,0.00081,0.00002,-0.01295,0.01572,-0.02118,-0.00028,0.00081,0.00002,-0.01735,0.04758,-0.02497,0.00150,0.01956,-0.00606,0.173,0.0439,0.00002,0,0,0,0,0.172,1.086,0.462,0.3231,25.65,25.00,0.00,0.00,0.02503,80.0,1.200,0.00000,0,0.006387,0.000734,0.160,1.076,0.193,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030970,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14139,0.15825,0.1586,0.00000,0.8489,0.0000,0.147,-0.00022,1.5506,0.451410,0.451442,,0,
19.6538,scan,legacy,3.5050,0.451489,-0.056178,-0.689269,0.004830,1.826695,0.056950,0.984283,1.526913,0.451442,-0.056182,-0.688847,0.004852,1.825230,0.056863,0.984121,1.527687,0.174829,0.052138,0.342923,3.127873,-0.548452,-3.140430,-0.01290,0.01571,-0.02108,-0.00045,0.00063,-0.00000,-0.01290,0.01571,-0.02108,-0.00045,0.00063,-0.00000,-0.00945,0.00263,-0.01708,0.01781,0.01797,0.00261,0.225,0.0490,0.00002,0,0,0,0,0.169,1.083,0.462,0.3221,25.65,25.00,0.00,0.00,0.02492,80.0,1.200,0.00000,0,0.005901,0.000296,0.160,1.075,0.192,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019535,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14141,0.15778,0.1584,0.00000,0.8480,0.0000,0.146,-0.00022,1.5479,0.451489,0.451442,,0,
19.6598,scan,legacy,3.5100,0.451568,-0.056276,-0.689677,0.004825,1.827301,0.057060,0.984096,1.526785,0.451442,-0.056287,-0.689300,0.004852,1.825527,0.056933,0.983894,1.527599,0.174797,0.052130,0.342936,3.127905,-0.548065,-3.140489,-0.01285,0.01569,-0.02102,-0.00041,0.00121,0.00006,-0.01285,0.01569,-0.02102,-0.00041,0.00121,0.00006,-0.00574,-0.00148,0.00228,-0.00489,-0.06851,-0.00741,0.332,0.0669,0.00002,0,0,0,0,0.167,1.082,0.452,0.3216,25.65,25.00,0.00,0.00,0.02484,80.0,1.200,0.00000,0,0.006024,0.000680,0.212,1.131,0.032,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001023,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14144,0.15649,0.1583,0.00000,0.8470,0.0000,0.146,-0.00022,1.5452,0.451568,0.451442,,0,
19.6655,scan,legacy,3.5150,0.451647,-0.056374,-0.690084,0.004820,1.827906,0.057170,0.983910,1.526658,0.451442,-0.056461,-0.689894,0.004852,1.826644,0.057212,0.983388,1.527338,0.174725,0.052143,0.342739,3.127858,-0.548069,-3.140413,-0.01282,0.01567,-0.02098,-0.00047,0.00121,-0.00002,-0.01282,0.01567,-0.02098,-0.00047,0.00121,-0.00002,-0.01193,0.00230,-0.03273,0.00672,0.00072,0.00850,0.376,0.0405,0.00002,0,0,0,0,0.164,1.080,0.436,0.3209,25.65,25.00,0.00,0.00,0.02479,80.0,1.200,0.00000,0,0.005745,0.000398,-0.036,0.990,0.473,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034178,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14146,0.15616,0.1581,0.00000,0.8460,0.0000,0.146,-0.00022,1.5425,0.451647,0.451608,,0,
19.6717,scan,legacy,3.5200,0.451726,-0.056472,-0.690491,0.004816,1.828510,0.057280,0.983723,1.526531,0.451608,-0.056461,-0.690208,0.004852,1.827220,0.057299,0.983249,1.527338,0.174664,0.052331,0.342621,3.127755,-0.548187,-3.140332,-0.01282,0.01566,-0.02096,-0.00060,0.00103,-0.00006,-0.01282,0.01566,-0.02096,-0.00060,0.00103,-0.00006,-0.00976,0.03026,-0.01908,0.01414,0.01902,0.00452,0.271,0.0393,0.00002,0,0,0,0,0.159,1.079,0.423,0.3202,25.65,25.00,0.00,0.00,0.02478,80.0,1.200,0.00000,0,0.006194,0.000389,0.141,1.086,0.583,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021764,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14149,0.15625,0.1580,0.00000,0.8451,0.0000,0.146,-0.00022,1.5397,0.451726,0.451608,,0,
19.6777,scan,legacy,3.5250,0.451805,-0.056571,-0.690899,0.004812,1.829115,0.057390,0.983537,1.526404,0.451608,-0.056584,-0.690644,0.004835,1.827779,0.057404,0.983161,1.527163,0.174584,0.052320,0.342522,3.127803,-0.548217,-3.140363,-0.01282,0.01564,-0.02096,-0.00054,0.00099,-0.00005,-0.01282,0.01564,-0.02096,-0.00054,0.00099,-0.00005,-0.01411,-0.00196,-0.01724,-0.00710,0.00512,-0.00116,0.358,0.0419,0.00002,0,0,0,0,0.153,1.077,0.416,0.3195,25.65,25.00,0.00,0.00,0.02477,80.0,1.200,0.00000,0,0.006015,0.000679,0.141,1.086,0.583,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022039,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14151,0.15628,0.1578,0.00000,0.8441,0.0000,0.146,-0.00022,1.5370,0.451805,0.451608,,0,
19.6834,scan,legacy,3.5300,0.451884,-0.056669,-0.691307,0.004807,1.829720,0.057500,0.983349,1.526276,0.451608,-0.056706,-0.691115,0.004852,1.828494,0.057509,0.983039,1.527111,0.174491,0.052326,0.342381,3.127748,-0.548335,-3.140380,-0.01282,0.01563,-0.02096,-0.00061,0.00081,0.00002,-0.01282,0.01563,-0.02096,-0.00061,0.00081,0.00002,-0.01647,0.00105,-0.02500,0.00831,0.02092,-0.00811,0.432,0.0405,0.00002,0,0,0,0,0.149,1.075,0.415,0.3187,25.65,25.00,0.00,0.00,0.02477,80.0,1.200,0.00000,0,0.005639,0.000692,0.189,1.039,0.352,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029932,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14154,0.15650,0.1576,0.00000,0.8431,0.0000,0.145,-0.00022,1.5342,0.451884,0.451608,,0,
19.6895,scan,legacy,3.5350,0.451963,-0.056768,-0.691716,0.004803,1.830325,0.057610,0.983162,1.526148,0.451608,-0.056706,-0.691115,0.004852,1.828494,0.057509,0.983039,1.527111,0.174491,0.052326,0.342381,3.127748,-0.548335,-3.140380,-0.01282,0.01561,-0.02096,-0.00061,0.00081,0.00002,-0.01282,0.01561,-0.02096,-0.00061,0.00081,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.507,0.0702,0.00002,0,0,0,0,0.146,1.073,0.414,0.3177,25.65,25.00,0.00,0.00,0.02477,80.0,1.200,0.00000,0,0.006103,0.000501,0.205,1.085,0.392,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14156,0.15648,0.1575,0.00000,0.8421,0.0000,0.145,-0.00022,1.5314,0.451963,0.451608,,0,
19.6960,scan,legacy,3.5400,0.452042,-0.056867,-0.692123,0.004799,1.830928,0.057719,0.982977,1.526020,0.451608,-0.056898,-0.691674,0.004887,1.829280,0.057753,0.982655,1.526954,0.174432,0.052344,0.342271,3.127673,-0.548167,-3.140343,-0.01282,0.01560,-0.02097,-0.00071,0.00106,0.00002,-0.01282,0.01560,-0.02097,-0.00071,0.00106,0.00002,-0.00903,0.00278,-0.01679,0.00979,-0.02556,-0.00031,0.572,0.0599,0.00002,0,0,0,0,0.147,1.073,0.410,0.3169,25.65,25.00,0.00,0.00,0.02478,80.0,1.200,0.00000,0,0.006499,0.000455,0.288,1.169,0.124,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019068,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14159,0.15614,0.1573,0.00000,0.8412,0.0000,0.145,-0.00022,1.5286,0.452042,0.451879,,0,
19.7021,scan,legacy,3.5450,0.452120,-0.056966,-0.692530,0.004796,1.831532,0.057829,0.982792,1.525892,0.451879,-0.057037,-0.692320,0.004817,1.830152,0.057997,0.982324,1.526727,0.174346,0.052617,0.342140,3.127588,-0.548049,-3.140291,-0.01283,0.01558,-0.02099,-0.00082,0.00124,0.00001,-0.01283,0.01558,-0.02099,-0.00082,0.00124,0.00001,-0.01567,0.04966,-0.02386,0.01317,-0.02156,0.00150,0.393,0.0445,0.00002,0,0,0,0,0.150,1.072,0.405,0.3163,25.65,25.00,0.00,0.00,0.02480,80.0,1.200,0.00000,0,0.006074,0.001057,0.116,0.874,0.670,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029195,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14161,0.15596,0.1572,0.00000,0.8402,0.0000,0.145,-0.00022,1.5258,0.452120,0.451879,,0,
19.7081,scan,legacy,3.5500,0.452199,-0.057065,-0.692937,0.004792,1.832135,0.057939,0.982607,1.525764,0.451879,-0.057037,-0.692320,0.004817,1.830152,0.057997,0.982324,1.526727,0.174346,0.052617,0.342140,3.127588,-0.548049,-3.140291,-0.01284,0.01557,-0.02101,-0.00082,0.00124,0.00001,-0.01284,0.01557,-0.02101,-0.00082,0.00124,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.465,0.0790,0.00002,0,0,0,0,0.152,1.069,0.403,0.3155,25.65,25.00,0.00,0.00,0.02482,80.0,1.200,0.00000,0,0.006050,0.000480,0.034,0.970,0.501,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14164,0.15606,0.1570,0.00000,0.8392,0.0000,0.146,-0.00022,1.5230,0.452199,0.451879,,0,
19.7140,scan,legacy,3.5550,0.452277,-0.057164,-0.693344,0.004788,1.832739,0.058049,0.982423,1.525635,0.451879,-0.057177,-0.692774,0.004817,1.830798,0.058085,0.982027,1.526605,0.174293,0.052604,0.342045,3.127618,-0.547940,-3.140362,-0.01284,0.01555,-0.02102,-0.00078,0.00140,0.00009,-0.01284,0.01555,-0.02102,-0.00078,0.00140,0.00009,-0.00919,-0.00223,-0.01663,-0.00441,-0.01905,-0.00984,0.554,0.0766,0.00002,0,0,0,0,0.150,1.063,0.406,0.3146,25.64,25.00,0.00,0.00,0.02484,80.0,1.200,0.00000,0,0.005873,0.000614,0.032,1.102,0.435,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018950,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14166,0.15593,0.1568,0.00000,0.8382,0.0000,0.146,-0.00023,1.5202,0.452277,0.451879,,0,
19.7203,scan,legacy,3.5600,0.452355,-0.057263,-0.693751,0.004785,1.833342,0.058159,0.982239,1.525506,0.451879,-0.057247,-0.693105,0.004817,1.831374,0.058189,0.981818,1.526517,0.174244,0.052611,0.341940,3.127587,-0.547970,-3.140339,-0.01284,0.01554,-0.02102,-0.00082,0.00136,0.00008,-0.01284,0.01554,-0.02102,-0.00082,0.00136,0.00008,-0.00864,0.00111,-0.01845,0.00458,0.00524,0.00130,0.622,0.0782,0.00002,0,0,0,0,0.146,1.059,0.412,0.3140,25.64,25.00,0.00,0.00,0.02484,80.0,1.200,0.00000,0,0.006286,0.001211,0.181,1.053,0.744,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020264,0.0000,1.0000,0.000000,0,0,0,0,1.0000,1.0000,0.14169,0.15597,0.1567,0.00000,0.8372,0.0000,0.146,-0.00023,1.5174,0.452355,0.452323,,0,
