t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w
0.2411,move->d,0.1643,0.236224,-0.167286,0.098897,0.269462,0.559649,-0.024266,1.449490,0.309469,0.231583,-0.183068,0.098437,0.259496,0.559727,0.000349,1.450281,0.293390,0.479348,-0.137903,0.467681,2.649187,0.954801,2.650653,0.00005,-0.09996,-0.00001,0.00008,-0.00016,-0.00416,235.734,1.1580,0.00018,0,1,1,0,0.664,1.425,0.107,nan,nan,nan,nan,nan,nan,0,0.3510,0.0000,0.04805,1.29164,2.3149,0.23903,0.0000,0.0000,5.298,0.00000,0.0000
0.2461,move->d,0.1660,0.240857,-0.164231,0.099016,0.271494,0.559566,-0.028785,1.449447,0.312406,0.236224,-0.181619,0.098437,0.260403,0.559745,-0.003124,1.450299,0.295816,0.479368,-0.133465,0.467646,2.649204,0.954677,2.649030,0.00004,-0.09996,0.00001,-0.00002,-0.00039,-0.00088,240.172,1.2114,0.00019,0,1,1,0,0.633,1.313,0.091,nan,nan,nan,nan,nan,nan,0,0.3423,0.0000,0.04809,1.32557,2.3613,0.24516,0.0000,0.0000,5.314,0.00000,0.0000
0.2511,move->d,0.1676,0.245483,-0.161063,0.099153,0.273596,0.559462,-0.033471,1.449419,0.315458,0.240857,-0.179141,0.098402,0.262166,0.559710,-0.006824,1.450281,0.297195,0.479334,-0.128236,0.467673,2.650484,0.955206,2.650671,0.00006,-0.09996,-0.00000,0.00179,-0.00015,-0.00207,245.400,1.2583,0.00020,0,1,1,0,0.598,1.186,0.076,nan,nan,nan,nan,nan,nan,0,0.3337,0.0000,0.04814,1.37407,2.4076,0.25143,0.0000,0.0000,5.329,0.00000,0.0000
0.2561,move->d,0.1693,0.250102,-0.157780,0.099311,0.275770,0.559338,-0.038324,1.449405,0.318602,0.245483,-0.177500,0.098332,0.263405,0.559779,-0.009250,1.450281,0.299987,0.479292,-0.123172,0.467669,2.649027,0.954620,2.649011,0.00007,-0.09996,-0.00000,-0.00025,-0.00039,-0.00113,250.465,1.3877,0.00021,0,1,1,0,0.560,1.052,0.066,nan,nan,nan,nan,nan,nan,0,0.3254,0.0000,0.04819,1.42111,2.4538,0.25785,0.0000,0.0000,5.345,0.00000,0.0000
0.2611,move->d,0.1709,0.254713,-0.154379,0.099490,0.278015,0.559193,-0.043350,1.449408,0.321851,0.250102,-0.174655,0.098402,0.265116,0.559797,-0.013055,1.450177,0.302640,0.479289,-0.117849,0.467655,2.648834,0.954524,2.649031,0.00007,-0.09997,0.00000,-0.00054,-0.00045,-0.00149,255.788,1.4478,0.00023,0,1,1,0,0.520,0.913,0.060,nan,nan,nan,nan,nan,nan,0,0.3172,0.0000,0.04824,1.47023,2.5000,0.26445,0.0000,0.0000,5.361,0.00000,0.0000
0.2661,move->d,0.1724,0.259316,-0.150864,0.099691,0.280330,0.559024,-0.048540,1.449429,0.325201,0.254713,-0.171897,0.098437,0.266983,0.559779,-0.017174,1.450177,0.305398,0.479265,-0.112621,0.467641,2.648806,0.954456,2.648954,0.00008,-0.09997,0.00001,-0.00063,-0.00056,-0.00138,261.015,1.4998,0.00024,0,1,1,0,0.483,0.774,0.057,nan,nan,nan,nan,nan,nan,0,0.3093,0.0000,0.04829,1.51732,2.5461,0.27122,0.0000,0.0000,5.376,0.00000,0.0000
0.2711,move->d,0.1739,0.263912,-0.147206,0.099919,0.282728,0.558826,-0.053949,1.449472,0.328685,0.259316,-0.168965,0.098437,0.268816,0.559710,-0.019914,1.450159,0.307143,0.479190,-0.106813,0.467684,2.648712,0.954525,2.650569,0.00010,-0.09997,-0.00001,-0.00066,-0.00038,-0.00476,266.823,1.6401,0.00026,0,1,1,0,0.449,0.642,0.057,nan,nan,nan,nan,nan,nan,0,0.3016,0.0000,0.04834,1.57870,2.5921,0.27817,0.0000,0.0000,5.392,0.00000,0.0000
0.2761,move->d,0.1754,0.268500,-0.143440,0.100173,0.285190,0.558601,-0.059508,1.449537,0.332262,0.263912,-0.165230,0.098471,0.270264,0.559745,-0.024976,1.450107,0.310267,0.479184,-0.101677,0.467661,2.649121,0.954617,2.650475,0.00010,-0.09997,0.00000,-0.00016,-0.00045,-0.00391,271.959,1.6601,0.00027,0,1,1,0,0.418,0.518,0.063,nan,nan,nan,nan,nan,nan,0,0.2940,0.0000,0.04839,1.62231,2.6380,0.28533,0.0000,0.0000,5.407,0.00000,0.0000
0.2811,move->d,0.1768,0.273081,-0.139586,0.100455,0.287702,0.558346,-0.065176,1.449625,0.335902,0.268500,-0.163241,0.098506,0.272498,0.559745,-0.030473,1.450089,0.313548,0.479217,-0.097194,0.467656,2.649580,0.954766,2.649032,0.00009,-0.09997,0.00000,0.00045,-0.00043,-0.00027,276.442,1.6636,0.00029,0,1,1,0,0.396,0.403,0.075,nan,nan,nan,nan,nan,nan,0,0.2867,0.0000,0.04844,1.65530,2.6839,0.29267,0.0000,0.0000,5.422,0.00000,0.0000
0.2861,move->d,0.1782,0.277655,-0.135590,0.100764,0.290296,0.558064,-0.071060,1.449736,0.339675,0.273081,-0.159855,0.098629,0.274436,0.559745,-0.033790,1.450107,0.315608,0.479155,-0.091364,0.467605,2.649737,0.954688,2.650796,0.00011,-0.09997,0.00002,0.00054,-0.00066,-0.00354,282.272,1.7983,0.00030,0,1,1,0,0.388,0.312,0.090,nan,nan,nan,nan,nan,nan,0,0.2795,0.0000,0.04850,1.71577,2.7297,0.30018,0.0000,0.0000,5.438,0.00000,0.0000
0.2911,move->d,0.1796,0.282221,-0.131515,0.101102,0.292932,0.557753,-0.077029,1.449870,0.343494,0.277655,-0.157027,0.098786,0.276355,0.559710,-0.040387,1.450107,0.319849,0.479231,-0.087056,0.467558,2.650048,0.954683,2.648395,0.00008,-0.09997,0.00004,0.00085,-0.00084,0.00177,286.580,1.7574,0.00032,0,1,1,0,0.391,0.265,0.109,nan,nan,nan,nan,nan,nan,0,0.2725,0.0000,0.04855,1.74274,2.7754,0.30792,0.0000,0.0000,5.453,0.00000,0.0000
0.2961,move->d,0.1809,0.286779,-0.127317,0.101475,0.295636,0.557403,-0.083173,1.450036,0.347415,0.282221,-0.153240,0.098908,0.278729,0.559605,-0.045815,1.450089,0.323235,0.479216,-0.081647,0.467579,2.650190,0.954802,2.648628,0.00009,-0.09997,0.00003,0.00110,-0.00070,0.00153,291.988,1.7885,0.00034,0,1,1,0,0.400,0.271,0.130,nan,nan,nan,nan,nan,nan,0,0.2657,0.0000,0.04861,1.79246,2.8210,0.31581,0.0000,0.0000,5.468,0.00000,0.0000
0.3011,move->d,0.1822,0.291330,-0.122954,0.101882,0.298430,0.557018,-0.089569,1.450233,0.351484,0.286779,-0.149610,0.099117,0.281103,0.559535,-0.048747,1.450089,0.325539,0.479134,-0.075383,0.467540,2.649570,0.954479,2.650614,0.00011,-0.09997,0.00004,0.00017,-0.00093,-0.00345,298.253,1.9724,0.00036,0,1,1,0,0.412,0.319,0.150,nan,nan,nan,nan,nan,nan,0,0.2591,0.0000,0.04867,1.86248,2.8666,0.32390,0.0000,0.0000,5.484,0.00000,0.0000
0.3061,move->d,0.1835,0.295873,-0.118528,0.102326,0.301259,0.556591,-0.096024,1.450462,0.355579,0.291330,-0.147306,0.099274,0.282796,0.559448,-0.055676,1.450054,0.329780,0.479262,-0.071575,0.467546,2.650063,0.954718,2.647349,0.00007,-0.09997,0.00004,0.00090,-0.00078,0.00388,302.060,1.9419,0.00038,0,1,1,0,0.422,0.395,0.165,nan,nan,nan,nan,nan,nan,0,0.2526,0.0000,0.04873,1.88235,2.9121,0.33226,0.0000,0.0000,5.499,0.00000,0.0000
0.3111,move->d,0.1847,0.300409,-0.113964,0.102811,0.304159,0.556119,-0.102674,1.450730,0.359785,0.295873,-0.143204,0.099484,0.285885,0.559291,-0.061488,1.450089,0.333480,0.479226,-0.065861,0.467558,2.650028,0.954754,2.647998,0.00008,-0.09997,0.00003,0.00089,-0.00070,0.00253,307.774,1.9788,0.00040,0,1,1,0,0.432,0.481,0.177,nan,nan,nan,nan,nan,nan,0,0.2463,0.0000,0.04878,1.93772,2.9575,0.34077,0.0000,0.0000,5.514,0.00000,0.0000
0.3161,move->d,0.1859,0.304938,-0.109270,0.103338,0.307132,0.555599,-0.109509,1.451038,0.364095,0.300409,-0.138719,0.099798,0.288625,0.559064,-0.067684,1.450089,0.337302,0.479235,-0.060276,0.467569,2.650166,0.954880,2.648457,0.00007,-0.09997,0.00003,0.00115,-0.00055,0.00184,313.359,2.0048,0.00042,0,1,1,0,0.442,0.565,0.186,nan,nan,nan,nan,nan,nan,0,0.2401,0.0000,0.04884,1.99063,3.0028,0.34951,0.0000,0.0000,5.529,0.00000,0.0000
0.3211,move->d,0.1871,0.309459,-0.104429,0.103908,0.310183,0.555034,-0.116562,1.451386,0.368528,0.304938,-0.134268,0.100182,0.290650,0.558872,-0.072239,1.450089,0.340217,0.479227,-0.054424,0.467522,2.650187,0.954812,2.649837,0.00008,-0.09997,0.00004,0.00111,-0.00068,-0.00089,319.210,2.1354,0.00044,0,1,1,0,0.454,0.642,0.192,nan,nan,nan,nan,nan,nan,0,0.2341,0.0000,0.04890,2.05163,3.0481,0.35848,0.0000,0.0000,5.544,0.00000,0.0000
0.3261,move->d,0.1882,0.313972,-0.099483,0.104528,0.313288,0.554407,-0.123745,1.451785,0.373024,0.309459,-0.131441,0.100374,0.293320,0.558593,-0.078697,1.450089,0.344266,0.479286,-0.049775,0.467628,2.650106,0.955113,2.648065,0.00006,-0.09997,0.00001,0.00131,-0.00011,0.00252,323.860,2.1695,0.00047,0,1,1,0,0.463,0.709,0.195,nan,nan,nan,nan,nan,nan,0,0.2283,0.0000,0.04896,2.09039,3.0933,0.36770,0.0000,0.0000,5.559,0.00000,0.0000
0.3311,move->d,0.1893,0.318478,-0.094345,0.105202,0.316487,0.553720,-0.131218,1.452238,0.377687,0.313972,-0.125926,0.100828,0.296165,0.558209,-0.082973,1.450107,0.346797,0.479200,-0.042953,0.467646,2.650056,0.955193,2.651680,0.00008,-0.09997,0.00001,0.00134,0.00006,-0.00479,330.681,2.3361,0.00050,0,1,1,0,0.473,0.776,0.195,nan,nan,nan,nan,nan,nan,0,0.2226,0.0000,0.04902,2.17092,3.1384,0.37713,0.0000,0.0000,5.574,0.00000,0.0000
0.3361,move->d,0.1904,0.322976,-0.089174,0.105924,0.319700,0.552972,-0.138683,1.452737,0.382333,0.318478,-0.123726,0.101107,0.298032,0.558017,-0.092171,1.450089,0.351370,0.479447,-0.040016,0.467710,2.651876,0.956152,2.647597,0.00001,-0.09997,-0.00001,0.00410,0.00075,0.00635,333.618,2.2373,0.00052,0,1,1,0,0.487,0.860,0.193,nan,nan,nan,nan,nan,nan,0,0.2170,0.0000,0.04908,2.17474,3.1835,0.38688,0.0000,0.0000,5.589,0.00000,0.0000
0.3411,move->d,0.1915,0.327467,-0.083667,0.106707,0.322937,0.552153,-0.146533,1.453303,0.387197,0.322976,-0.117338,0.101857,0.302500,0.557301,-0.095173,1.450107,0.354564,0.479268,-0.031583,0.467752,2.649436,0.955408,2.652410,0.00006,-0.09997,-0.00003,0.00091,0.00078,-0.00726,342.051,2.4930,0.00057,0,1,1,0,0.512,0.963,0.189,nan,nan,nan,nan,nan,nan,0,0.2116,0.0000,0.04914,2.28285,3.2284,0.39672,0.0000,0.0000,5.604,0.00000,0.0000
0.3461,move->d,0.1925,0.331951,-0.078080,0.107541,0.326143,0.551272,-0.154383,1.453916,0.392032,0.327467,-0.115262,0.102049,0.303722,0.557144,-0.102957,1.450229,0.360253,0.479456,-0.028480,0.467794,2.648814,0.955340,2.646119,0.00000,-0.09997,-0.00004,0.00022,0.00100,0.00430,345.154,2.4967,0.00060,0,1,1,0,0.546,1.071,0.181,nan,nan,nan,nan,nan,nan,0,0.2063,0.0000,0.04920,2.28927,3.2733,0.40698,0.0000,0.0000,5.619,0.00000,0.0000
0.3511,move->d,0.1935,0.336427,-0.072043,0.108384,0.328912,0.550398,-0.162233,1.454539,0.396943,0.331951,-0.108804,0.102835,0.308138,0.556324,-0.111369,1.450316,0.362226,0.479481,-0.022089,0.467922,2.652419,0.957157,2.652212,-0.00000,-0.09997,-0.00007,0.00559,0.00224,-0.00199,351.544,2.4645,0.00223,0,1,1,0,0.574,1.170,0.172,nan,nan,nan,nan,nan,nan,0,0.2011,0.0000,0.04925,2.31927,3.3181,0.41735,0.0000,0.0000,5.630,0.00000,0.0000
0.3561,move->d,0.1945,0.340895,-0.065555,0.109259,0.331253,0.549489,-0.170083,1.455193,0.401886,0.336427,-0.108804,0.102835,0.308138,0.556324,-0.111369,1.450316,0.362226,0.479481,-0.017614,0.467922,2.652419,0.957157,2.652212,-0.00000,-0.09997,-0.00007,0.00559,0.00224,-0.00199,356.020,2.9143,0.00279,0,1,1,0,0.583,1.244,0.161,nan,nan,nan,nan,nan,nan,0,0.1961,0.0000,0.04932,2.35349,3.3629,0.42787,0.0000,0.0000,5.643,0.00000,0.0000
0.3611,move->d,0.1954,0.345356,-0.058624,0.110103,0.333145,0.548673,-0.177933,1.455810,0.406865,0.340895,-0.098402,0.104179,0.314491,0.554910,-0.122295,1.450613,0.372610,0.479421,-0.009436,0.468058,2.647141,0.955654,2.650622,0.00001,-0.09997,-0.00011,-0.00119,0.00246,-0.00743,364.197,2.7381,0.00619,0,1,1,0,0.572,1.270,0.150,nan,nan,nan,nan,nan,nan,0,0.1912,0.0000,0.04938,2.38914,3.4076,0.43855,0.0000,0.0000,5.650,0.00000,0.0000
0.3661,move->d,0.1964,0.349809,-0.051242,0.110979,0.334603,0.547822,-0.185783,1.456458,0.411882,0.345356,-0.091944,0.105016,0.318191,0.554002,-0.130812,1.450927,0.377654,0.479439,-0.003438,0.468151,2.647141,0.955980,2.651397,0.00001,-0.09997,-0.00013,-0.00089,0.00304,-0.00899,370.196,2.6998,0.00708,0,1,1,0,0.557,1.249,0.137,nan,nan,nan,nan,nan,nan,0,0.1864,0.0000,0.04945,2.43557,3.4522,0.44938,0.0000,0.0000,5.662,0.00000,0.0000
0.3711,move->d,0.1973,0.354255,-0.043410,0.111939,0.335612,0.546829,-0.193589,1.457194,0.416917,0.349809,-0.087476,0.105662,0.321385,0.553252,-0.141075,1.451398,0.379941,0.479586,0.000715,0.468256,2.652263,0.958254,2.653878,-0.00003,-0.09997,-0.00016,0.00646,0.00427,-0.00558,374.349,2.5616,0.00597,0,1,1,0,0.555,1.205,0.122,nan,nan,nan,nan,nan,nan,0,0.1818,0.0000,0.04952,2.48314,3.4967,0.46036,0.0000,0.0000,5.678,0.00000,0.0000
0.3761,move->d,0.1982,0.358694,-0.035560,0.112841,0.336642,0.546011,-0.201439,1.457847,0.421979,0.354255,-0.081734,0.106552,0.324928,0.552205,-0.146346,1.451695,0.387533,0.479515,0.007504,0.468352,2.646183,0.956262,2.650086,-0.00001,-0.09997,-0.00018,-0.00159,0.00406,-0.00793,381.137,2.7069,0.01080,0,1,1,0,0.569,1.141,0.109,nan,nan,nan,nan,nan,nan,0,0.1772,0.0000,0.04959,2.48978,3.5411,0.47150,0.0000,0.0000,5.681,0.00000,0.0000
0.3811,move->d,0.1990,0.363125,-0.027710,0.113538,0.337277,0.545644,-0.208880,1.458234,0.426938,0.358694,-0.081734,0.106552,0.324928,0.552205,-0.146346,1.451695,0.387533,0.479515,0.011942,0.468352,2.646183,0.956262,2.650086,-0.00001,-0.09997,-0.00018,-0.00159,0.00406,-0.00793,385.575,3.1566,0.02008,0,1,1,0,0.588,1.042,0.098,nan,nan,nan,nan,nan,nan,0,0.1728,0.0000,0.04967,2.41623,3.5855,0.48275,0.0000,0.0000,5.671,0.00000,0.0000
0.3861,move->d,0.1999,0.367548,-0.019860,0.114386,0.338218,0.545037,-0.216583,1.458778,0.431965,0.363125,-0.077964,0.107198,0.326987,0.551524,-0.155544,1.452306,0.393188,0.479684,0.015620,0.468374,2.646516,0.956477,2.645948,-0.00006,-0.09997,-0.00018,-0.00104,0.00426,0.00089,389.254,3.0559,0.01715,0,1,1,0,0.596,0.910,0.092,nan,nan,nan,nan,nan,nan,0,0.1685,0.0000,0.04978,2.46424,3.6298,0.49377,0.0000,0.0000,5.693,0.00000,0.0000
0.3911,move->d,0.2007,0.371964,-0.012010,0.115263,0.339317,0.544440,-0.224433,1.459336,0.437095,0.367548,-0.070250,0.108333,0.330007,0.550355,-0.164532,1.452917,0.396452,0.479707,0.021684,0.468405,2.649215,0.957649,2.650002,-0.00006,-0.09997,-0.00019,0.00280,0.00485,-0.00281,395.317,2.9823,0.01889,0,1,1,0,0.585,0.768,0.098,nan,nan,nan,nan,nan,nan,0,0.1642,0.0000,0.04988,2.49459,3.6740,0.50509,0.0000,0.0000,5.703,0.00000,0.0000
0.3961,move->d,0.2015,0.376372,-0.004160,0.116130,0.340434,0.543921,-0.232283,1.459863,0.442243,0.371964,-0.063076,0.109188,0.332311,0.549447,-0.173556,1.453196,0.402106,0.479788,0.027169,0.468568,2.648791,0.958097,2.649038,-0.00008,-0.09998,-0.00023,0.00280,0.00587,-0.00157,400.802,2.9259,0.02214,0,1,1,0,0.574,0.643,0.118,nan,nan,nan,nan,nan,nan,0,0.1601,0.0000,0.04999,2.49600,3.7182,0.51660,0.0000,0.0000,5.709,0.00000,0.0000
0.4011,move->d,0.2023,0.380773,0.003690,0.116801,0.341250,0.543851,-0.239843,1.460127,0.447345,0.376372,-0.055763,0.109799,0.333689,0.548958,-0.177989,1.453685,0.407412,0.479577,0.034013,0.468470,2.645799,0.956692,2.649015,-0.00003,-0.09998,-0.00020,-0.00157,0.00502,-0.00641,407.646,3.1108,0.03163,0,1,1,0,0.591,0.552,0.142,nan,nan,nan,nan,nan,nan,0,0.1561,0.0000,0.05010,2.44568,3.7622,0.52819,0.0000,0.0000,5.697,0.00000,0.0000
0.4061,move->d,0.2030,0.385167,0.011178,0.117446,0.342515,0.543928,-0.247479,1.460316,0.452470,0.380773,-0.051086,0.110846,0.335697,0.547859,-0.186052,1.454592,0.413224,0.479695,0.038478,0.468414,2.644932,0.956194,2.645524,-0.00006,-0.09998,-0.00018,-0.00292,0.00463,-0.00085,412.111,3.1384,0.03474,0,1,1,0,0.641,0.490,0.160,nan,nan,nan,nan,nan,nan,0,0.1522,0.0000,0.05026,2.41925,3.8062,0.53961,0.0000,0.0000,5.699,0.00000,0.0000
0.4111,move->d,0.2038,0.389553,0.018815,0.117878,0.343331,0.544430,-0.254765,1.460281,0.457594,0.385167,-0.042603,0.111806,0.337302,0.546881,-0.191358,1.454976,0.416209,0.479546,0.045642,0.468442,2.645008,0.956373,2.649872,-0.00002,-0.09998,-0.00019,-0.00268,0.00489,-0.00942,419.275,3.2155,0.04782,0,1,1,0,0.698,0.426,0.170,nan,nan,nan,nan,nan,nan,0,0.1484,0.0000,0.05042,2.38726,3.8502,0.55106,0.0000,0.0000,5.712,0.00000,0.0000
0.4161,move->d,0.2045,0.393931,0.026097,0.118371,0.344597,0.544951,-0.262180,1.460217,0.462716,0.389553,-0.037333,0.112399,0.338000,0.546498,-0.201184,1.455674,0.422597,0.479718,0.049152,0.468414,2.645260,0.956506,2.644931,-0.00006,-0.09998,-0.00018,-0.00229,0.00500,0.00087,422.785,3.2170,0.04520,0,1,1,0,0.739,0.342,0.183,nan,nan,nan,nan,nan,nan,0,0.1447,0.0000,0.05062,2.36768,3.8940,0.56235,0.0000,0.0000,5.694,0.00000,0.0000
0.4211,move->d,0.2052,0.398302,0.033829,0.119080,0.345571,0.545021,-0.269740,1.460440,0.467866,0.393931,-0.025918,0.113481,0.339100,0.545817,-0.207886,1.456076,0.426960,0.479498,0.056962,0.468301,2.645205,0.956336,2.649801,-0.00001,-0.09998,-0.00015,-0.00251,0.00472,-0.00896,430.594,3.1108,0.04746,0,1,1,0,0.776,0.262,0.195,nan,nan,nan,nan,nan,nan,0,0.1411,0.0000,0.05083,2.44013,3.9378,0.57369,0.0000,0.0000,5.697,0.00000,0.0000
0.4261,move->d,0.2059,0.402665,0.041679,0.119766,0.346735,0.545267,-0.277590,1.460586,0.473231,0.398302,-0.016842,0.114529,0.340409,0.545084,-0.217485,1.456966,0.433365,0.479459,0.062630,0.468180,2.645164,0.956097,2.649168,0.00000,-0.09998,-0.00012,-0.00278,0.00432,-0.00776,436.262,2.9939,0.04470,0,1,1,0,0.835,0.214,0.186,nan,nan,nan,nan,nan,nan,0,0.1376,0.0000,0.05100,2.51307,3.9815,0.58530,0.0000,0.0000,5.734,0.00000,0.0000
0.4311,move->d,0.2066,0.407021,0.049526,0.120271,0.347542,0.545928,-0.285077,1.460480,0.478539,0.402665,-0.010699,0.115017,0.341142,0.544752,-0.222809,1.457385,0.436821,0.479354,0.068254,0.468155,2.645178,0.956119,2.650022,0.00003,-0.09998,-0.00011,-0.00275,0.00435,-0.00944,441.886,3.1387,0.05363,0,1,1,0,0.902,0.199,0.158,nan,nan,nan,nan,nan,nan,0,0.1341,0.0000,0.05120,2.45944,4.0251,0.59725,0.0000,0.0000,5.724,0.00000,0.0000
0.4361,move->d,0.2072,0.411370,0.057040,0.120846,0.348799,0.546549,-0.292656,1.460396,0.483832,0.407021,-0.005079,0.115576,0.341683,0.544647,-0.234118,1.457961,0.444134,0.479612,0.071297,0.468180,2.645409,0.956548,2.643625,-0.00003,-0.09998,-0.00012,-0.00209,0.00499,0.00373,444.929,3.1287,0.05357,0,1,1,0,0.943,0.213,0.130,nan,nan,nan,nan,nan,nan,0,0.1308,0.0000,0.05142,2.43609,4.0686,0.60896,0.0000,0.0000,5.726,0.00000,0.0000
0.4411,move->d,0.2079,0.415711,0.064890,0.121635,0.349837,0.546721,-0.300344,1.460601,0.489124,0.411370,0.005411,0.116413,0.342887,0.544578,-0.239215,1.458066,0.447345,0.479303,0.079311,0.467986,2.645713,0.956373,2.649875,0.00004,-0.09998,-0.00007,-0.00196,0.00451,-0.00828,452.943,3.0620,0.05794,0,1,1,0,0.954,0.254,0.110,nan,nan,nan,nan,nan,nan,0,0.1275,0.0000,0.05165,2.48778,4.1121,0.62069,0.0000,0.0000,5.722,0.00000,0.0000
0.4461,move->d,0.2085,0.420044,0.072523,0.122312,0.351284,0.547268,-0.308194,1.460613,0.494611,0.415711,0.011083,0.116763,0.343428,0.544682,-0.248116,1.458048,0.450696,0.479481,0.083306,0.468149,2.648468,0.958245,2.649589,-0.00000,-0.09998,-0.00011,0.00261,0.00630,-0.00320,456.938,3.0829,0.05762,0,1,1,0,0.958,0.321,0.097,nan,nan,nan,nan,nan,nan,0,0.1243,0.0000,0.05184,2.50726,4.1555,0.63264,0.0000,0.0000,5.755,0.00000,0.0000
0.4511,move->d,0.2091,0.424370,0.080199,0.122991,0.352697,0.547880,-0.316044,1.460598,0.500101,0.420044,0.019007,0.117321,0.344807,0.544892,-0.255935,1.458066,0.459248,0.479424,0.089155,0.468128,2.644070,0.956884,2.644766,0.00001,-0.09998,-0.00010,-0.00313,0.00631,-0.00074,462.786,3.0663,0.06096,0,1,1,0,0.972,0.395,0.084,nan,nan,nan,nan,nan,nan,0,0.1212,0.0000,0.05207,2.51350,4.1988,0.64473,0.0000,0.0000,5.760,0.00000,0.0000
0.4561,move->d,0.2097,0.428688,0.088018,0.123471,0.353660,0.548867,-0.323515,1.460397,0.505585,0.424370,0.027629,0.118019,0.345924,0.544962,-0.261154,1.458258,0.462861,0.479175,0.096168,0.467938,2.644076,0.956599,2.648520,0.00006,-0.09998,-0.00006,-0.00341,0.00580,-0.00824,469.800,3.1450,0.07573,0,1,1,0,0.998,0.445,0.062,nan,nan,nan,nan,nan,nan,0,0.1182,0.0000,0.05232,2.47933,4.2421,0.65687,0.0000,0.0000,5.778,0.00000,0.0000
0.4611,move->d,0.2103,0.432999,0.095868,0.124006,0.354636,0.549908,-0.331111,1.460135,0.511136,0.428688,0.036809,0.118700,0.347321,0.545136,-0.269461,1.458572,0.468551,0.479014,0.102415,0.467822,2.643921,0.956555,2.649471,0.00010,-0.09998,-0.00003,-0.00361,0.00581,-0.01039,476.046,3.0970,0.07257,0,1,1,0,1.022,0.454,0.021,nan,nan,nan,nan,nan,nan,0,0.1152,0.0000,0.05258,2.50689,4.2853,0.66881,0.0000,0.0000,5.755,0.00000,0.0000
0.4661,move->d,0.2108,0.437303,0.103472,0.124704,0.356061,0.550800,-0.338961,1.459936,0.516714,0.432999,0.041870,0.118979,0.347844,0.545346,-0.279514,1.458502,0.474346,0.479303,0.105670,0.468103,2.644280,0.957963,2.644479,0.00003,-0.09998,-0.00009,-0.00189,0.00810,0.00017,479.301,3.0938,0.06996,0,1,1,0,1.016,0.430,-0.019,nan,nan,nan,nan,nan,nan,0,0.1123,0.0000,0.05286,2.51876,4.3284,0.68089,0.0000,0.0000,5.740,0.00000,0.0000
0.4711,move->d,0.2114,0.441599,0.110627,0.125054,0.357036,0.551246,-0.346361,1.459837,0.521842,0.437303,0.050615,0.119538,0.349171,0.545904,-0.283197,1.458450,0.478499,0.478910,0.113409,0.467794,2.642687,0.956779,2.648254,0.00011,-0.09998,-0.00003,-0.00465,0.00688,-0.00998,487.040,3.1950,0.00000,0,1,1,0,0.982,0.382,-0.038,nan,nan,nan,nan,nan,nan,0,0.1095,0.0000,0.05313,1.31541,4.3714,0.69312,0.0000,0.0000,5.465,0.00000,0.0000
0.5148,move->d,0.2119,0.445887,0.118231,0.125811,0.358461,0.552078,-0.354149,1.459716,0.527420,0.441599,0.064595,0.120672,0.351300,0.546620,-0.300790,1.458607,0.487837,0.479029,0.118862,0.467804,2.645250,0.958733,2.647835,0.00009,-0.09998,-0.00003,-0.00019,0.00892,-0.00496,492.493,2.6375,0.07909,0,1,1,0,0.951,0.322,-0.041,nan,nan,nan,nan,nan,nan,0,0.1068,0.0000,0.05334,2.51217,4.4143,0.70471,0.0000,0.0000,5.751,0.00000,0.0000
0.5198,move->d,0.2124,0.450168,0.126081,0.126530,0.359748,0.553056,-0.361999,1.459550,0.533149,0.445887,0.073461,0.121318,0.352958,0.547283,-0.309045,1.458607,0.493666,0.478882,0.125109,0.467660,2.644935,0.958737,2.648659,0.00012,-0.09998,0.00000,-0.00051,0.00910,-0.00712,498.740,2.5842,0.08121,0,1,1,0,0.927,0.268,-0.025,nan,nan,nan,nan,nan,nan,0,0.1041,0.0000,0.05361,2.56273,4.4572,0.71696,0.0000,0.0000,5.786,0.00000,0.0000
0.5248,move->d,0.2129,0.454441,0.133931,0.127208,0.361018,0.554208,-0.369849,1.459295,0.538932,0.450168,0.091281,0.122540,0.355035,0.549150,-0.322903,1.458345,0.506617,0.478487,0.133806,0.467137,2.641396,0.957008,2.648305,0.00019,-0.09998,0.00010,-0.00574,0.00799,-0.01219,507.438,2.2400,0.08669,0,1,1,0,0.913,0.213,0.015,nan,nan,nan,nan,nan,nan,0,0.1015,0.0000,0.05390,2.57070,4.5000,0.72940,0.0000,0.0000,5.784,0.00000,0.0000
