t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,force_reference_accel_m_s2,force_reference_reversal_reset,mass_z_eff,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
10.7102,scan,legacy_symmetric,6.8600,0.504661,-0.139132,-0.871714,-0.094100,2.085854,0.167277,0.928944,1.314078,0.504251,-0.138823,-0.868319,-0.089972,2.081200,0.166016,0.931762,1.320900,0.145051,0.089336,0.294893,3.127627,-0.551361,-3.138960,-0.02143,0.00129,-0.03484,-0.00120,-0.00284,0.00049,-0.02143,0.00129,-0.03484,-0.00120,-0.00284,0.00049,-0.03201,0.09313,-0.04651,0.07136,0.02529,-0.05964,0.290,0.3404,0.00003,0,0,0,0,0.311,1.291,0.250,0.1403,76.66,74.96,0.28,0.04092,1111.0,2.000,0.02075,0.3000,1.000000,1.0000,0.100000,0,1.5610,0,0.005125,0.000289,0.351,1.377,0.203,0.057557,1,1.0000,1.0000,0.14478,0.32135,0.2716,0.00000,0.7002,0.2332,0.205,-0.01580,0.0000,0.504661,0.504251,,0,
10.7154,scan,legacy_symmetric,6.8650,0.504799,-0.139102,-0.872321,-0.094945,2.086699,0.167334,0.928805,1.313189,0.504251,-0.138823,-0.868581,-0.090321,2.081602,0.166138,0.931552,1.319905,0.145030,0.089244,0.294829,3.128164,-0.551229,-3.138923,-0.02153,0.00124,-0.03502,-0.00051,-0.00264,0.00002,-0.02153,0.00124,-0.03502,-0.00051,-0.00264,0.00002,-0.00428,-0.01929,-0.01347,-0.09615,-0.02802,0.06702,0.272,0.3339,0.00003,0,0,0,0,0.308,1.286,0.252,0.1412,76.60,75.05,0.28,0.04113,1111.0,2.000,0.02090,0.3000,1.000000,1.0000,0.100000,0,1.5648,0,0.005145,0.000671,0.276,1.065,0.481,0.013486,1,1.0000,1.0000,0.14475,0.32434,0.2763,0.00000,0.7068,0.2356,0.206,-0.01593,0.0000,0.504799,0.504251,,0,
10.7205,scan,legacy_symmetric,6.8700,0.504940,-0.139066,-0.872929,-0.095806,2.087546,0.167387,0.928665,1.312284,0.504251,-0.138841,-0.869523,-0.091333,2.082806,0.166173,0.931447,1.319242,0.144856,0.089115,0.294577,3.127784,-0.551256,-3.138975,-0.02164,0.00124,-0.03518,-0.00100,-0.00268,0.00039,-0.02164,0.00124,-0.03518,-0.00100,-0.00268,0.00039,-0.03403,-0.02509,-0.04936,0.06345,0.00540,-0.04900,0.099,0.3468,0.00003,0,0,0,0,0.304,1.279,0.254,0.1419,76.54,75.12,0.28,0.04132,1111.0,2.000,0.02106,0.3000,1.000000,1.0000,0.100000,0,1.5676,0,0.005093,0.000653,0.263,1.323,0.040,0.059553,1,1.0000,1.0000,0.14473,0.32816,0.2821,0.00000,0.7134,0.2380,0.207,-0.01606,0.0000,0.504940,0.504251,,0,
10.7256,scan,legacy_symmetric,6.8750,0.505083,-0.139028,-0.873537,-0.096683,2.088395,0.167439,0.928525,1.311369,0.504251,-0.138841,-0.869959,-0.091909,2.083382,0.166208,0.931343,1.318212,0.144783,0.088987,0.294462,3.128220,-0.551217,-3.139006,-0.02173,0.00120,-0.03533,-0.00044,-0.00262,0.00010,-0.02173,0.00120,-0.03533,-0.00044,-0.00262,0.00010,-0.01437,-0.02510,-0.02244,-0.07238,-0.00788,0.03845,0.069,0.3397,0.00003,0,0,0,0,0.303,1.273,0.257,0.1430,76.48,75.22,0.29,0.04149,1111.0,2.000,0.02120,0.3000,1.000000,1.0000,0.100000,0,1.5718,0,0.005112,0.000640,0.537,1.284,0.483,0.026333,1,1.0000,1.0000,0.14470,0.33116,0.2867,0.00000,0.7201,0.2404,0.207,-0.01619,0.0000,0.505083,0.504795,,0,
10.7308,scan,legacy_symmetric,6.8800,0.505230,-0.138984,-0.874146,-0.097578,2.089247,0.167487,0.928385,1.310438,0.504795,-0.138858,-0.870815,-0.092921,2.084551,0.166278,0.931308,1.317601,0.144606,0.089417,0.294200,3.127730,-0.551355,-3.139001,-0.02182,0.00120,-0.03547,-0.00107,-0.00283,0.00047,-0.02182,0.00120,-0.03547,-0.00107,-0.00283,0.00047,-0.03212,0.07832,-0.04771,0.07596,0.02539,-0.04552,0.351,0.3571,0.00003,0,0,0,0,0.303,1.269,0.258,0.1438,76.44,75.31,0.29,0.04166,1111.0,2.000,0.02135,0.3000,1.000000,1.0000,0.100000,0,1.5754,0,0.005249,0.000404,0.016,1.239,-0.062,0.058444,1,1.0000,1.0000,0.14467,0.33519,0.2929,0.00000,0.7269,0.2428,0.208,-0.01633,0.0000,0.505230,0.504795,,0,
10.7360,scan,legacy_symmetric,6.8850,0.505379,-0.138937,-0.874756,-0.098488,2.090100,0.167531,0.928244,1.309496,0.504795,-0.138823,-0.871338,-0.093585,2.085267,0.166382,0.931168,1.316764,0.144521,0.089318,0.294057,3.127807,-0.551308,-3.138939,-0.02191,0.00117,-0.03562,-0.00097,-0.00276,0.00032,-0.02191,0.00117,-0.03562,-0.00097,-0.00276,0.00032,-0.01722,-0.02008,-0.02888,-0.01330,-0.00969,0.02086,0.264,0.3625,0.00003,0,0,0,0,0.298,1.262,0.255,0.1446,76.40,75.38,0.29,0.04183,1111.0,2.000,0.02150,0.3000,1.000000,1.0000,0.100000,0,1.5783,0,0.005160,0.000633,0.016,0.830,0.217,0.033363,1,1.0000,1.0000,0.14464,0.33829,0.2979,0.00000,0.7337,0.2452,0.209,-0.01647,0.0000,0.505379,0.504795,,0,
10.7410,scan,legacy_symmetric,6.8900,0.505530,-0.138886,-0.875365,-0.099416,2.090954,0.167574,0.928104,1.308540,0.504795,-0.138823,-0.871966,-0.094475,2.086105,0.166435,0.931028,1.315699,0.144412,0.089161,0.293888,3.127953,-0.551263,-3.138984,-0.02200,0.00114,-0.03577,-0.00078,-0.00269,0.00027,-0.02200,0.00114,-0.03577,-0.00078,-0.00269,0.00027,-0.02178,-0.03126,-0.03379,-0.02476,-0.00908,0.00638,0.124,0.3554,0.00003,0,0,0,0,0.286,1.249,0.252,0.1455,76.37,75.47,0.29,0.04201,1111.0,2.000,0.02164,0.3000,1.000000,1.0000,0.100000,0,1.5822,0,0.005010,0.000621,0.162,1.186,0.433,0.039803,1,1.0000,1.0000,0.14461,0.34187,0.3033,0.00000,0.7405,0.2476,0.210,-0.01661,0.0000,0.505530,0.504795,,0,
10.7461,scan,legacy_symmetric,6.8950,0.505684,-0.138832,-0.875974,-0.100361,2.091810,0.167613,0.927964,1.307574,0.504795,-0.138841,-0.872403,-0.094981,2.086750,0.166470,0.930854,1.314774,0.144344,0.089047,0.293759,3.128339,-0.551231,-3.139025,-0.02209,0.00110,-0.03592,-0.00029,-0.00264,0.00003,-0.02209,0.00110,-0.03592,-0.00029,-0.00264,0.00003,-0.01325,-0.02221,-0.02536,-0.06449,-0.00636,0.03160,0.077,0.3572,0.00003,0,0,0,0,0.272,1.235,0.252,0.1464,76.34,75.55,0.29,0.04218,1111.0,2.000,0.02178,0.3000,1.000000,1.0000,0.100000,0,1.5857,0,0.005127,0.000653,0.032,1.244,0.297,0.028275,1,1.0000,1.0000,0.14458,0.34512,0.3081,0.00000,0.7474,0.2500,0.211,-0.01676,0.0000,0.505684,0.505450,,0,
10.7515,scan,legacy_symmetric,6.9000,0.505837,-0.138773,-0.876583,-0.101323,2.092666,0.167649,0.927825,1.306590,0.505450,-0.138789,-0.873275,-0.096063,2.087833,0.166574,0.930732,1.314285,0.144193,0.089600,0.293542,3.127661,-0.551168,-3.138970,-0.02216,0.00010,-0.03605,-0.00116,-0.00255,0.00048,-0.02216,0.00010,-0.03605,-0.00116,-0.00255,0.00048,-0.02701,0.09886,-0.03883,0.10348,-0.01117,-0.05347,0.498,0.3845,0.00003,0,0,0,0,0.253,1.221,0.258,0.1487,76.33,75.77,0.30,0.04232,1111.0,2.000,0.02191,0.3000,1.000000,1.0000,0.100000,0,1.5947,0,0.005324,0.000390,-0.094,0.868,0.809,0.048464,1,1.0000,1.0000,0.14455,0.34891,0.3046,0.00000,0.7543,0.2524,0.212,-0.01691,0.0000,0.505837,0.505450,,0,
10.7567,scan,legacy_symmetric,6.9050,0.505996,-0.138710,-0.877189,-0.102299,2.093522,0.167682,0.927686,1.305598,0.505450,-0.138771,-0.873886,-0.096970,2.088705,0.166749,0.930575,1.313029,0.144089,0.089456,0.293364,3.127843,-0.551128,-3.138883,-0.02219,0.00107,-0.03610,-0.00092,-0.00249,0.00021,-0.02219,0.00107,-0.03610,-0.00092,-0.00249,0.00021,-0.02113,-0.02915,-0.03614,-0.03125,-0.00809,0.03695,0.381,0.3689,0.00003,0,0,0,0,0.229,1.198,0.280,0.1542,76.34,76.29,0.31,0.04239,1111.0,2.000,0.02205,0.3000,1.000000,1.0000,0.100000,0,1.6169,0,0.005247,0.000719,-0.072,0.360,1.231,0.041497,1,1.0000,1.0000,0.14452,0.35142,0.3192,0.00000,0.7612,0.2549,0.212,-0.01706,0.0000,0.505996,0.505450,,0,
10.7617,scan,legacy_symmetric,6.9100,0.506159,-0.138644,-0.877792,-0.103291,2.094374,0.167711,0.927547,1.304592,0.505450,-0.138701,-0.874497,-0.097826,2.089491,0.166836,0.930452,1.312313,0.143987,0.089349,0.293208,3.127637,-0.551061,-3.138819,-0.02217,0.00105,-0.03606,-0.00119,-0.00239,0.00027,-0.02217,0.00105,-0.03606,-0.00119,-0.00239,0.00027,-0.02002,-0.02083,-0.03046,0.03423,-0.01297,-0.00840,0.244,0.3847,0.00003,0,0,0,0,0.200,1.156,0.322,0.1618,76.39,77.00,0.32,0.04234,1111.0,2.000,0.02218,0.3000,1.000000,1.0000,0.100000,0,1.6471,0,0.005043,0.000626,-0.126,0.134,1.157,0.036172,1,1.0000,1.0000,0.14449,0.35423,0.3252,0.00000,0.7681,0.2573,0.212,-0.01721,0.0000,0.506159,0.505450,,0,
10.7670,scan,legacy_symmetric,6.9150,0.506324,-0.138576,-0.878387,-0.104298,2.095219,0.167738,0.927411,1.303580,0.505450,-0.138701,-0.874689,-0.098140,2.089892,0.167115,0.930226,1.311039,0.143980,0.089274,0.293140,3.128306,-0.550950,-3.138629,-0.02206,0.00099,-0.03590,-0.00033,-0.00222,-0.00054,-0.02206,0.00099,-0.03590,-0.00033,-0.00222,-0.00054,-0.00121,-0.01352,-0.01212,-0.10225,-0.02026,0.09696,0.276,0.3694,0.00003,1,0,0,0,0.170,1.091,0.383,0.1724,76.49,77.99,0.34,0.04215,1111.0,2.000,0.02231,0.3000,1.000000,1.0000,0.100000,0,1.6897,0,0.005298,0.000357,-0.014,-0.307,1.448,0.010801,1,1.0000,1.0000,0.14446,0.35538,0.3294,0.00000,0.7749,0.2597,0.211,-0.01737,0.0000,0.506324,0.506107,,0,
10.7723,scan,legacy_symmetric,6.9200,0.506485,-0.138503,-0.878973,-0.105319,2.096055,0.167760,0.927276,1.302553,0.506107,-0.138631,-0.875684,-0.099746,2.091149,0.167342,0.930121,1.310219,0.143798,0.089774,0.292884,3.127334,-0.550868,-3.138500,-0.02188,-0.00029,-0.03562,-0.00158,-0.00210,0.00003,-0.02188,-0.00029,-0.03562,-0.00158,-0.00210,0.00003,-0.03688,0.10165,-0.05203,0.16832,-0.01622,-0.07690,0.639,0.3803,0.00003,1,0,0,0,0.136,0.998,0.462,0.1853,76.64,79.17,0.37,0.04180,1111.0,2.000,0.02244,0.3000,1.000000,1.0000,0.100000,0,1.7413,0,0.005227,0.000654,-0.392,-0.641,1.476,0.064920,1,1.0000,1.0000,0.14443,0.35724,0.3233,0.00000,0.7818,0.2621,0.209,-0.01753,0.0000,0.506485,0.506107,,0,
10.7776,scan,legacy_symmetric,6.9250,0.506650,-0.138427,-0.879547,-0.106350,2.096877,0.167779,0.927144,1.301521,0.506107,-0.138631,-0.876085,-0.100322,2.091725,0.167674,0.929877,1.309172,0.143763,0.089703,0.292792,3.127481,-0.550663,-3.138296,-0.02161,-0.00022,-0.03519,-0.00139,-0.00179,-0.00039,-0.02161,-0.00022,-0.03519,-0.00139,-0.00179,-0.00039,-0.00681,-0.01385,-0.01783,-0.02436,-0.04016,0.05484,0.600,0.3792,0.00003,1,0,0,0,0.098,0.877,0.556,0.2020,76.86,80.67,0.40,0.04129,1111.0,2.000,0.02256,0.3000,1.000000,0.9951,0.099508,0,1.8079,0,0.005333,0.000868,-0.326,-0.751,1.832,0.018588,1,1.0000,1.0000,0.14439,0.35674,0.3284,0.00000,0.7886,0.2644,0.206,-0.01769,0.0000,0.506650,0.506107,,0,
10.7826,scan,legacy_symmetric,6.9300,0.506821,-0.138349,-0.880108,-0.107389,2.097683,0.167797,0.927014,1.300482,0.506107,-0.138562,-0.876836,-0.101299,2.092789,0.167621,0.929824,1.308578,0.143604,0.089580,0.292547,3.127136,-0.550814,-3.138308,-0.02126,0.00094,-0.03460,-0.00183,-0.00202,-0.00010,-0.02126,0.00094,-0.03460,-0.00183,-0.00202,-0.00010,-0.03000,-0.02328,-0.04633,0.05558,0.02867,-0.03631,0.421,0.4043,0.00003,1,0,0,0,0.056,0.736,0.663,0.2196,77.15,82.23,0.44,0.04062,1111.0,2.000,0.02266,0.3000,1.000000,0.9511,0.095106,0,1.8783,0,0.005039,0.000610,-0.183,-0.618,1.598,0.054881,1,1.0000,1.0000,0.14436,0.35637,0.3434,0.00000,0.7953,0.2668,0.203,-0.01786,0.0000,0.506821,0.506107,,0,
10.7879,scan,legacy_symmetric,6.9350,0.506996,-0.138265,-0.880650,-0.108443,2.098469,0.167811,0.926889,1.299436,0.506107,-0.138527,-0.877168,-0.102049,2.093278,0.167726,0.929632,1.307304,0.143562,0.089422,0.292461,3.127597,-0.550673,-3.138299,-0.02083,0.00089,-0.03392,-0.00124,-0.00180,-0.00048,-0.02083,0.00089,-0.03392,-0.00124,-0.00180,-0.00048,-0.00815,-0.03027,-0.01664,-0.07532,-0.02726,0.04820,0.326,0.3908,0.00003,1,0,0,0,0.016,0.586,0.776,0.2373,77.51,83.76,0.47,0.03982,1111.0,2.000,0.02274,0.3000,1.000000,0.9069,0.090685,0,1.9490,0,0.005249,0.000658,-0.117,-0.394,1.539,0.018070,1,1.0000,1.0000,0.14433,0.35627,0.3490,0.00000,0.8020,0.2691,0.199,-0.01803,0.0000,0.506996,0.506626,,0,
10.7935,scan,legacy_symmetric,6.9400,0.507166,-0.138179,-0.881176,-0.109504,2.099234,0.167824,0.926766,1.298380,0.506626,-0.138509,-0.878005,-0.103376,2.094430,0.167796,0.929580,1.306902,0.143388,0.089812,0.292203,3.126609,-0.550758,-3.138299,-0.02037,-0.00026,-0.03317,-0.00250,-0.00193,0.00030,-0.02037,-0.00026,-0.03317,-0.00250,-0.00193,0.00030,-0.03261,0.07327,-0.04827,0.15806,0.01632,-0.09684,0.569,0.4278,0.00003,1,0,0,0,-0.021,0.436,0.886,0.2542,77.91,85.10,0.51,0.03892,1108.2,2.000,0.02279,0.3000,1.000000,0.8645,0.086450,0,2.0168,0,0.005590,0.000906,-0.238,-0.656,1.397,0.059167,1,1.0000,1.0000,0.14430,0.35525,0.3414,0.00000,0.8085,0.2713,0.195,-0.01820,0.0000,0.507166,0.506626,,0,
10.7987,scan,legacy_symmetric,6.9450,0.507345,-0.138089,-0.881682,-0.110570,2.099976,0.167832,0.926648,1.297322,0.506626,-0.138387,-0.878564,-0.104441,2.095285,0.168128,0.929266,1.305663,0.143322,0.089691,0.292050,3.126480,-0.550548,-3.138032,-0.01985,0.00085,-0.03233,-0.00267,-0.00162,0.00000,-0.01985,0.00085,-0.03233,-0.00267,-0.00162,0.00000,-0.04072,-0.07485,-0.09480,0.06870,-0.12999,0.12342,0.446,0.4173,0.00003,1,0,0,0,-0.057,0.288,0.995,0.2750,78.38,86.72,0.55,0.03795,1105.5,2.000,0.02282,0.3000,1.000000,0.8126,0.081261,0,2.0998,0,0.005194,0.004486,-0.568,-0.841,2.370,0.101090,1,1.0000,1.0000,0.14427,0.35297,0.3564,0.00000,0.8150,0.2734,0.190,-0.01837,0.0000,0.507345,0.506626,,0,
10.8037,scan,legacy_symmetric,6.9500,0.507525,-0.137996,-0.882166,-0.111646,2.100694,0.167839,0.926534,1.296257,0.506626,-0.138317,-0.879210,-0.105505,2.096228,0.168302,0.929074,1.304791,0.143214,0.089570,0.291858,3.126124,-0.550488,-3.137909,-0.01930,0.00082,-0.03144,-0.00312,-0.00153,0.00009,-0.01930,0.00082,-0.03144,-0.00312,-0.00153,0.00009,-0.02056,-0.02294,-0.03664,0.05785,-0.01117,-0.01180,0.279,0.4279,0.00003,1,0,0,0,-0.099,0.141,1.116,0.3003,78.93,88.70,0.60,0.03690,1103.2,2.000,0.02281,0.3000,1.000000,0.7492,0.074917,0,2.2013,0,0.005046,0.004282,-0.626,-0.884,2.734,0.041671,1,1.0000,1.0000,0.14424,0.35191,0.3613,0.00000,0.8213,0.2755,0.184,-0.01854,0.0000,0.507525,0.506626,,0,
10.8090,scan,legacy_symmetric,6.9550,0.507707,-0.137902,-0.882625,-0.112727,2.101384,0.167843,0.926425,1.295194,0.506626,-0.138282,-0.879524,-0.105976,2.096559,0.168546,0.928864,1.303586,0.143202,0.089477,0.291828,3.126652,-0.550193,-3.137760,-0.01869,0.00076,-0.03047,-0.00245,-0.00109,-0.00054,-0.01869,0.00076,-0.03047,-0.00245,-0.00109,-0.00054,-0.00230,-0.01842,-0.00586,-0.08868,-0.05855,0.08395,0.274,0.4200,0.00003,1,0,0,0,-0.147,-0.004,1.257,0.3279,79.55,90.70,0.66,0.03575,1101.5,2.000,0.02277,0.3000,1.000000,0.6802,0.068021,0,2.3117,0,0.005261,0.004486,-0.625,-0.883,2.734,0.005964,1,1.0000,1.0000,0.14421,0.34859,0.3634,0.00000,0.8276,0.2776,0.179,-0.01872,0.0000,0.507707,0.506626,,0,
10.8144,scan,legacy_symmetric,6.9600,0.507891,-0.137805,-0.883060,-0.113813,2.102044,0.167845,0.926322,1.294125,0.506626,-0.138143,-0.880763,-0.108350,2.098409,0.169035,0.928463,1.301422,0.142997,0.089199,0.291455,3.125992,-0.550015,-3.137431,-0.01803,0.00074,-0.02940,-0.00330,-0.00083,-0.00052,-0.01803,0.00074,-0.02940,-0.00330,-0.00083,-0.00052,-0.02138,-0.02888,-0.03909,0.05915,-0.01846,-0.00156,0.097,0.3568,0.00002,1,0,0,0,-0.200,-0.147,1.411,0.3559,80.24,92.70,0.71,0.03450,1100.3,2.000,0.02270,0.3000,1.000000,0.6101,0.061014,0,2.4238,0,0.005440,0.000355,-0.858,-1.422,2.724,0.044108,1,1.0000,1.0000,0.14418,0.34649,0.3682,0.00000,0.8337,0.2795,0.172,-0.01889,0.0000,0.507891,0.507282,,0,
10.8200,scan,legacy_symmetric,6.9650,0.508077,-0.137704,-0.883470,-0.114902,2.102674,0.167846,0.926222,1.293052,0.507282,-0.138056,-0.881321,-0.109502,2.099299,0.169035,0.928410,1.301143,0.142867,0.089743,0.291242,3.125122,-0.550154,-3.137415,-0.01732,0.00072,-0.02824,-0.00441,-0.00104,0.00014,-0.01732,0.00072,-0.02824,-0.00441,-0.00104,0.00014,-0.02592,0.10817,-0.04225,0.14733,0.02805,-0.08690,0.331,0.4021,0.00002,1,0,0,0,-0.260,-0.291,1.573,0.3849,81.00,94.70,0.77,0.03314,1099.5,2.000,0.02257,0.3000,0.923100,0.5378,0.049643,0,2.5395,0,0.005548,0.000872,-0.873,-1.321,3.062,0.051107,1,1.0000,1.0000,0.14416,0.34398,0.3712,0.00000,0.8396,0.2814,0.166,-0.01907,0.0000,0.508077,0.507282,,0,
10.8253,scan,legacy_symmetric,6.9700,0.508263,-0.137601,-0.883850,-0.115994,2.103271,0.167844,0.926129,1.291982,0.507282,-0.137986,-0.881793,-0.110462,2.099945,0.169297,0.928096,1.299537,0.142826,0.089575,0.291144,3.125561,-0.549850,-3.137277,-0.01655,0.00066,-0.02700,-0.00385,-0.00058,-0.00041,-0.01655,0.00066,-0.02700,-0.00385,-0.00058,-0.00041,-0.00742,-0.03057,-0.01785,-0.06772,-0.05535,0.06663,0.239,0.3716,0.00002,1,0,0,0,-0.325,-0.434,1.741,0.4132,81.83,96.70,0.83,0.03167,1099.0,2.000,0.02228,0.3000,0.363603,0.4669,0.016976,0,2.6530,0,0.005311,0.000673,-0.872,-1.320,3.063,0.018672,1,1.0000,1.0000,0.14413,0.34004,0.3732,0.00000,0.8454,0.2832,0.158,-0.01926,0.0000,0.508263,0.507282,,0,
10.8305,scan,legacy_symmetric,6.9750,0.508451,-0.137496,-0.884201,-0.117088,2.103833,0.167844,0.926043,1.290910,0.507282,-0.137933,-0.882421,-0.111614,2.100626,0.169297,0.927957,1.298717,0.142729,0.089399,0.291024,3.125310,-0.549631,-3.137372,-0.01578,0.00062,-0.02575,-0.00417,-0.00025,-0.00007,-0.01578,0.00062,-0.02575,-0.00417,-0.00025,-0.00007,-0.01917,-0.03470,-0.02372,0.04261,-0.04305,-0.04466,0.107,0.3859,0.00002,1,0,0,0,-0.392,-0.574,1.912,0.4404,82.72,98.70,0.88,0.03021,1098.9,2.000,0.02191,0.3000,0.000000,1.0000,0.000000,0,2.7617,0,0.005180,0.000784,-0.927,-1.661,3.169,0.029746,1,1.0000,1.0000,0.14411,0.33715,0.3756,0.00000,0.8511,0.2849,0.151,-0.01944,0.0000,0.508451,0.507282,,0,
10.8359,scan,legacy_symmetric,6.9800,0.508640,-0.137388,-0.884528,-0.118187,2.104366,0.167844,0.925962,1.289837,0.507282,-0.137933,-0.882630,-0.112434,2.101097,0.169297,0.927712,1.297565,0.142698,0.089211,0.290929,3.125687,-0.549559,-3.137507,-0.01512,0.00057,-0.02467,-0.00369,-0.00014,-0.00017,-0.01512,0.00057,-0.02467,-0.00369,-0.00014,-0.00017,-0.00563,-0.03383,-0.01728,-0.05809,-0.01333,0.01123,0.165,0.3813,0.00002,1,0,0,0,-0.460,-0.717,2.082,0.4660,83.66,100.70,0.93,0.02894,1102.3,2.000,0.02154,0.3000,0.000000,1.0000,0.000000,0,2.8641,0,0.005408,0.000676,-0.918,-2.080,3.285,0.017207,1,1.0000,1.0000,0.14408,0.33475,0.3771,0.00000,0.8566,0.2865,0.145,-0.01962,0.0000,0.508640,0.508103,,0,
10.8412,scan,legacy_symmetric,6.9850,0.508826,-0.137276,-0.884779,-0.119260,2.104807,0.167844,0.925896,1.288790,0.508103,-0.137916,-0.883259,-0.113813,2.101865,0.169297,0.927520,1.296832,0.142596,0.089831,0.290786,3.125131,-0.549350,-3.137672,-0.01285,0.00050,-0.02098,-0.00440,0.00017,0.00052,-0.01285,0.00050,-0.02098,-0.00440,0.00017,0.00052,-0.01816,0.11077,-0.02546,0.08502,-0.03704,-0.08121,0.411,0.4008,0.00002,1,0,0,0,-0.526,-0.861,2.247,0.4890,84.66,102.70,0.98,0.02461,1107.2,2.000,-0.00016,0.3000,-0.324426,1.0000,-0.032443,1,2.9562,0,0.005339,0.000417,-0.853,-1.661,3.071,0.032791,1,1.0000,1.0000,0.14406,0.31984,0.3730,0.00000,0.8619,0.2880,0.123,-0.01981,0.0000,0.508826,0.508103,,0,
10.8466,scan,legacy_symmetric,6.9900,0.509012,-0.137161,-0.884958,-0.120321,2.105159,0.167848,0.925844,1.287759,0.508103,-0.137916,-0.883259,-0.113813,2.101865,0.169297,0.927520,1.296832,0.142596,0.089831,0.290786,3.125131,-0.549350,-3.137672,-0.01071,0.00042,-0.01749,-0.00440,0.00017,0.00052,-0.01071,0.00042,-0.01749,-0.00440,0.00017,0.00052,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.410,0.4608,0.00002,1,0,0,0,-0.586,-0.997,2.407,0.5110,88.88,104.70,1.02,0.02051,1113.2,2.000,-0.00059,0.3000,-0.857342,1.0000,-0.085734,0,3.0442,0,0.005373,0.000703,-0.662,-1.229,3.801,0.000000,1,1.0000,1.0000,0.14404,0.30954,0.3724,0.00000,0.8670,0.2892,0.103,-0.01999,0.0000,0.509012,0.508103,,0,
10.8519,scan,legacy_symmetric,6.9950,0.509196,-0.137044,-0.885069,-0.121360,2.105428,0.167855,0.925807,1.286753,0.508103,-0.137829,-0.883852,-0.115646,2.103000,0.169349,0.926979,1.294528,0.142515,0.089465,0.290564,3.125646,-0.549136,-3.137828,-0.00869,0.00033,-0.01419,-0.00374,0.00049,0.00035,-0.00869,0.00033,-0.01419,-0.00374,0.00049,0.00035,-0.01551,-0.06930,-0.04221,-0.08300,-0.04086,0.02155,0.146,0.3879,0.00001,1,0,0,0,-0.636,-1.113,2.569,0.5317,92.61,106.48,1.06,0.01664,1119.2,2.000,-0.00108,0.3000,-1.000000,1.0000,-0.100000,0,3.1268,0,0.005294,0.000724,-0.701,-1.339,3.982,0.043132,1,1.0000,1.0000,0.14403,0.29828,0.3676,0.00000,0.8718,0.2902,0.083,-0.02018,0.0001,0.509196,0.508103,,0,
10.8572,scan,legacy_symmetric,7.0000,0.509378,-0.136927,-0.885117,-0.122377,2.105620,0.167867,0.925782,1.285769,0.508103,-0.137829,-0.883852,-0.115646,2.103000,0.169349,0.926979,1.294528,0.142515,0.089465,0.290564,3.125646,-0.549136,-3.137828,-0.00678,0.00026,-0.01109,-0.00374,0.00049,0.00035,-0.00678,0.00026,-0.01109,-0.00374,0.00049,0.00035,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.145,0.4455,0.00001,1,0,0,0,-0.676,-1.208,2.737,0.5508,95.92,108.06,1.10,0.01300,1125.2,2.000,-0.00156,0.3000,-1.000000,1.0000,-0.100000,0,3.2032,0,0.005299,0.000758,-0.829,-1.394,4.154,0.000000,1,1.0000,1.0000,0.14401,0.28917,0.3635,0.00000,0.8763,0.2910,0.065,-0.02036,0.0002,0.509378,0.508968,,0,
10.8627,scan,legacy_symmetric,7.0050,0.509552,-0.136807,-0.885105,-0.123382,2.105738,0.167882,0.925769,1.284798,0.508968,-0.137811,-0.884289,-0.117007,2.103628,0.169349,0.926857,1.293237,0.142425,0.090082,0.290430,3.125652,-0.549050,-3.137976,-0.00500,-0.00119,-0.00818,-0.00374,0.00062,0.00056,-0.00500,-0.00119,-0.00818,-0.00374,0.00062,0.00056,-0.01628,0.11198,-0.02425,-0.00088,-0.01560,-0.02625,0.699,0.4279,0.00001,1,0,0,0,-0.710,-1.285,2.908,0.5674,98.80,109.18,1.13,0.00957,1125.2,2.000,-0.00203,0.3000,-1.000000,1.0000,-0.100000,0,3.2697,0,0.005477,0.000721,-0.563,-1.226,4.023,0.030752,1,1.0000,1.0000,0.14400,0.28357,0.3485,0.00000,0.8806,0.2915,0.048,-0.02054,0.0005,0.509552,0.508968,,0,
