t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w
0.2408,move->d,0.1643,0.236187,-0.711974,-1.107872,0.244854,1.461422,0.704513,1.684381,0.254359,0.231547,-0.706422,-1.106399,0.235078,1.469881,0.699563,1.681136,0.240925,0.239931,-0.001181,0.353506,2.644713,0.957791,2.642840,-0.00001,-0.09998,-0.00023,0.00260,0.00340,-0.00278,235.297,0.6308,0.00005,0,1,1,0,0.309,0.936,0.015,nan,nan,nan,nan,nan,nan,0,0.3510,0.0000,0.14286,0.78839,2.3145,0.23424,0.0000,0.0000,5.298,0.00000,0.0000
0.2458,move->d,0.1660,0.240820,-0.712838,-1.108144,0.246785,1.459588,0.705432,1.684798,0.256855,0.236187,-0.706841,-1.106504,0.236248,1.468939,0.700034,1.681345,0.243753,0.239930,0.003844,0.353466,2.643033,0.956993,2.640781,-0.00001,-0.09998,-0.00021,0.00014,0.00293,-0.00141,240.321,0.6077,0.00005,0,1,1,0,0.327,0.898,0.078,nan,nan,nan,nan,nan,nan,0,0.3422,0.0000,0.14297,0.81378,2.3609,0.23942,0.0000,0.0000,5.313,0.00000,0.0000
0.2509,move->d,0.1676,0.245445,-0.713734,-1.108420,0.248776,1.457684,0.706383,1.685232,0.259450,0.240820,-0.707731,-1.106783,0.238307,1.466932,0.700750,1.681660,0.244678,0.239957,0.009110,0.353530,2.645257,0.958016,2.643259,-0.00002,-0.09998,-0.00023,0.00336,0.00350,-0.00273,245.587,0.6977,0.00005,0,1,1,0,0.353,0.857,0.144,nan,nan,nan,nan,nan,nan,0,0.3337,0.0000,0.14309,0.84241,2.4072,0.24466,0.0000,0.0000,5.329,0.00000,0.0000
0.2558,move->d,0.1693,0.250063,-0.714658,-1.108699,0.250825,1.455713,0.707367,1.685679,0.262121,0.245445,-0.708621,-1.106888,0.240175,1.465152,0.701238,1.681904,0.247296,0.240018,0.014216,0.353570,2.645062,0.957969,2.642560,-0.00004,-0.09998,-0.00024,0.00312,0.00352,-0.00165,250.693,0.6964,0.00005,0,1,1,0,0.377,0.815,0.200,nan,nan,nan,nan,nan,nan,0,0.3253,0.0000,0.14321,0.86779,2.4534,0.24995,0.0000,0.0000,5.345,0.00000,0.0000
0.2608,move->d,0.1709,0.254673,-0.715612,-1.108986,0.252939,1.453670,0.708379,1.686138,0.264872,0.250063,-0.709180,-1.107045,0.241396,1.464226,0.702024,1.682305,0.249722,0.239992,0.019318,0.353457,2.643947,0.957169,2.641348,-0.00003,-0.09998,-0.00019,0.00123,0.00273,-0.00105,255.795,0.7104,0.00005,0,1,1,0,0.387,0.781,0.240,nan,nan,nan,nan,nan,nan,0,0.3172,0.0000,0.14334,0.89428,2.4996,0.25529,0.0000,0.0000,5.360,0.00000,0.0000
0.2658,move->d,0.1724,0.259276,-0.716597,-1.109277,0.255111,1.451557,0.709422,1.686612,0.267705,0.254673,-0.710227,-1.107237,0.243351,1.462307,0.702827,1.682724,0.251956,0.240032,0.024527,0.353473,2.644374,0.957305,2.641563,-0.00005,-0.09998,-0.00019,0.00179,0.00273,-0.00078,261.004,0.7400,0.00005,0,1,1,0,0.387,0.765,0.262,nan,nan,nan,nan,nan,nan,0,0.3093,0.0000,0.14347,0.92082,2.5457,0.26070,0.0000,0.0000,5.376,0.00000,0.0000
0.2708,move->d,0.1739,0.263871,-0.717612,-1.109571,0.257343,1.449370,0.710495,1.687100,0.270624,0.259276,-0.711134,-1.107499,0.245568,1.460439,0.703769,1.683056,0.254591,0.240053,0.029864,0.353440,2.644546,0.957265,2.641738,-0.00005,-0.09998,-0.00017,0.00193,0.00257,-0.00085,266.340,0.7514,0.00006,0,1,1,0,0.386,0.768,0.271,nan,nan,nan,nan,nan,nan,0,0.3015,0.0000,0.14360,0.94819,2.5917,0.26617,0.0000,0.0000,5.391,0.00000,0.0000
0.2758,move->d,0.1754,0.268458,-0.718660,-1.109867,0.259636,1.447107,0.711599,1.687604,0.273627,0.263871,-0.712147,-1.107795,0.247610,1.458345,0.704729,1.683510,0.257192,0.240065,0.035168,0.353483,2.644652,0.957418,2.641767,-0.00006,-0.09998,-0.00019,0.00218,0.00278,-0.00073,271.644,0.7696,0.00006,0,1,1,0,0.392,0.784,0.272,nan,nan,nan,nan,nan,nan,0,0.2940,0.0000,0.14374,0.97548,2.6376,0.27170,0.0000,0.0000,5.407,0.00000,0.0000
0.2808,move->d,0.1768,0.273039,-0.719740,-1.110161,0.261985,1.444770,0.712735,1.688125,0.276721,0.268458,-0.713107,-1.108057,0.249652,1.456355,0.705357,1.683719,0.258658,0.240126,0.040338,0.353560,2.646141,0.958236,2.643219,-0.00008,-0.09998,-0.00021,0.00447,0.00339,-0.00120,276.814,0.8577,0.00006,0,1,1,0,0.411,0.806,0.272,nan,nan,nan,nan,nan,nan,0,0.2867,0.0000,0.14389,1.00335,2.6835,0.27730,0.0000,0.0000,5.422,0.00000,0.0000
0.2858,move->d,0.1782,0.277611,-0.720850,-1.110457,0.264390,1.442358,0.713901,1.688659,0.279899,0.273039,-0.714067,-1.108319,0.251537,1.454680,0.706073,1.684068,0.260735,0.240160,0.045479,0.353530,2.646647,0.958350,2.643507,-0.00009,-0.09998,-0.00020,0.00509,0.00332,-0.00095,281.955,0.9160,0.00006,0,1,1,0,0.440,0.831,0.270,nan,nan,nan,nan,nan,nan,0,0.2795,0.0000,0.14404,1.03014,2.7292,0.28297,0.0000,0.0000,5.438,0.00000,0.0000
0.2908,move->d,0.1796,0.282176,-0.721996,-1.110759,0.266866,1.439861,0.715091,1.689208,0.283156,0.277611,-0.714520,-1.108441,0.252933,1.453388,0.707556,1.684644,0.264487,0.240065,0.050890,0.353433,2.643916,0.956923,2.641216,-0.00005,-0.09998,-0.00016,0.00096,0.00232,-0.00084,287.366,0.8830,0.00007,0,1,1,0,0.479,0.851,0.262,nan,nan,nan,nan,nan,nan,0,0.2725,0.0000,0.14419,1.05865,2.7749,0.28871,0.0000,0.0000,5.453,0.00000,0.0000
0.2958,move->d,0.1809,0.286734,-0.723177,-1.111059,0.269401,1.437281,0.716311,1.689776,0.286499,0.282176,-0.715568,-1.108773,0.255097,1.450962,0.708761,1.685168,0.267472,0.240057,0.056307,0.353522,2.643720,0.957107,2.641135,-0.00005,-0.09998,-0.00019,0.00094,0.00275,-0.00099,292.783,0.8986,0.00007,0,1,1,0,0.517,0.863,0.243,nan,nan,nan,nan,nan,nan,0,0.2657,0.0000,0.14435,1.08701,2.8206,0.29453,0.0000,0.0000,5.468,0.00000,0.0000
0.3008,move->d,0.1822,0.291284,-0.724391,-1.111358,0.271993,1.434620,0.717561,1.690360,0.289937,0.286734,-0.716772,-1.109209,0.257820,1.448501,0.710017,1.685674,0.269776,0.240062,0.061813,0.353486,2.645223,0.957643,2.642939,-0.00005,-0.09998,-0.00017,0.00297,0.00286,-0.00214,298.289,0.9582,0.00007,0,1,1,0,0.536,0.870,0.214,nan,nan,nan,nan,nan,nan,0,0.2591,0.0000,0.14452,1.11614,2.8661,0.30043,0.0000,0.0000,5.484,0.00000,0.0000
0.3058,move->d,0.1835,0.295827,-0.725639,-1.111655,0.274645,1.431875,0.718839,1.690960,0.293447,0.291284,-0.717435,-1.109401,0.259286,1.446895,0.710750,1.686005,0.273179,0.240056,0.066915,0.353533,2.643386,0.957067,2.640756,-0.00005,-0.09998,-0.00018,0.00057,0.00286,-0.00078,303.391,0.9602,0.00007,0,1,1,0,0.536,0.872,0.177,nan,nan,nan,nan,nan,nan,0,0.2526,0.0000,0.14469,1.14266,2.9116,0.30641,0.0000,0.0000,5.499,0.00000,0.0000
0.3108,move->d,0.1847,0.300362,-0.726921,-1.111949,0.277355,1.429047,0.720146,1.691577,0.297043,0.295827,-0.718657,-1.109750,0.261922,1.444435,0.712025,1.686459,0.276443,0.240081,0.072388,0.353523,2.643477,0.957107,2.640883,-0.00006,-0.09998,-0.00018,0.00070,0.00288,-0.00089,308.864,0.9743,0.00007,0,1,1,0,0.530,0.862,0.133,nan,nan,nan,nan,nan,nan,0,0.2463,0.0000,0.14487,1.17091,2.9570,0.31247,0.0000,0.0000,5.514,0.00000,0.0000
0.3158,move->d,0.1859,0.304890,-0.728237,-1.112235,0.280114,1.426137,0.721487,1.692213,0.300731,0.300362,-0.720036,-1.110117,0.264836,1.441171,0.712670,1.686826,0.278485,0.240155,0.077710,0.353710,2.645981,0.958651,2.643181,-0.00008,-0.09998,-0.00023,0.00470,0.00421,-0.00139,314.186,1.0633,0.00008,0,1,1,0,0.526,0.840,0.088,nan,nan,nan,nan,nan,nan,0,0.2401,0.0000,0.14505,1.19918,3.0024,0.31861,0.0000,0.0000,5.529,0.00000,0.0000
0.3208,move->d,0.1871,0.309410,-0.729589,-1.112522,0.282942,1.423133,0.722847,1.692864,0.304490,0.304890,-0.720489,-1.110309,0.265796,1.440263,0.714293,1.687437,0.282848,0.240045,0.083019,0.353580,2.641772,0.956628,2.639227,-0.00004,-0.09998,-0.00019,-0.00149,0.00299,-0.00036,319.495,1.0246,0.00008,0,1,1,0,0.528,0.815,0.049,nan,nan,nan,nan,nan,nan,0,0.2341,0.0000,0.14524,1.22749,3.0476,0.32484,0.0000,0.0000,5.545,0.00000,0.0000
0.3258,move->d,0.1882,0.313922,-0.730975,-1.112802,0.285817,1.420047,0.724243,1.693533,0.308343,0.309410,-0.722374,-1.110710,0.269618,1.436249,0.715428,1.688065,0.285745,0.240126,0.088634,0.353678,2.644669,0.958023,2.641955,-0.00007,-0.09998,-0.00022,0.00278,0.00383,-0.00108,325.110,1.0740,0.00008,0,1,1,0,0.535,0.794,0.025,nan,nan,nan,nan,nan,nan,0,0.2282,0.0000,0.14544,1.25574,3.0928,0.33116,0.0000,0.0000,5.560,0.00000,0.0000
0.3308,move->d,0.1893,0.318428,-0.732396,-1.113077,0.288749,1.416872,0.725666,1.694219,0.312281,0.313922,-0.722374,-1.110710,0.269618,1.436249,0.715428,1.688065,0.285745,0.240126,0.093146,0.353678,2.644669,0.958023,2.641955,-0.00007,-0.09998,-0.00021,0.00278,0.00383,-0.00108,329.622,1.2948,0.00008,0,1,1,0,0.538,0.782,0.015,nan,nan,nan,nan,nan,nan,0,0.2225,0.0000,0.14564,1.28425,3.1379,0.33758,0.0000,0.0000,5.575,0.00000,0.0000
0.3358,move->d,0.1904,0.322925,-0.733854,-1.113347,0.291736,1.413607,0.727118,1.694923,0.316307,0.318428,-0.724591,-1.111199,0.274680,1.431118,0.717679,1.689025,0.291994,0.240143,0.099435,0.353698,2.645122,0.958225,2.642523,-0.00007,-0.09998,-0.00021,0.00343,0.00394,-0.00148,335.910,1.1624,0.00009,0,1,1,0,0.523,0.774,0.017,nan,nan,nan,nan,nan,nan,0,0.2170,0.0000,0.14584,1.31329,3.1830,0.34408,0.0000,0.0000,5.590,0.00000,0.0000
0.3408,move->d,0.1915,0.327415,-0.735347,-1.113610,0.294777,1.410251,0.728597,1.695644,0.320418,0.322925,-0.724591,-1.111199,0.274680,1.431118,0.717679,1.689025,0.291994,0.240143,0.103933,0.353698,2.645122,0.958225,2.642523,-0.00007,-0.09998,-0.00021,0.00343,0.00394,-0.00148,340.408,1.3931,0.00009,0,1,1,0,0.491,0.768,0.030,nan,nan,nan,nan,nan,nan,0,0.2116,0.0000,0.14606,1.34200,3.2279,0.35068,0.0000,0.0000,5.605,0.00000,0.0000
0.3458,move->d,0.1925,0.331898,-0.736881,-1.113869,0.297880,1.406794,0.730100,1.696384,0.324609,0.327415,-0.725464,-1.111426,0.276443,1.428866,0.719355,1.689810,0.296113,0.240047,0.109406,0.353710,2.642842,0.957311,2.640589,-0.00004,-0.09998,-0.00021,0.00025,0.00359,-0.00134,345.881,1.3926,0.00009,0,1,1,0,0.460,0.766,0.046,nan,nan,nan,nan,nan,nan,0,0.2063,0.0000,0.14627,1.37185,3.2728,0.35738,0.0000,0.0000,5.620,0.00000,0.0000
0.3508,move->d,0.1935,0.336373,-0.738449,-1.114115,0.301028,1.403249,0.731636,1.697143,0.328885,0.331898,-0.727436,-1.111845,0.279864,1.425114,0.720420,1.690439,0.299307,0.240147,0.114847,0.353803,2.644793,0.958385,2.642028,-0.00007,-0.09998,-0.00023,0.00325,0.00440,-0.00102,351.323,1.4497,0.00010,0,1,1,0,0.444,0.769,0.057,nan,nan,nan,nan,nan,nan,0,0.2011,0.0000,0.14650,1.39950,3.3176,0.36419,0.0000,0.0000,5.635,0.00000,0.0000
0.3558,move->d,0.1945,0.340841,-0.740056,-1.114362,0.304240,1.399603,0.733191,1.697916,0.333248,0.336373,-0.728082,-1.111984,0.282202,1.423019,0.722252,1.691259,0.303722,0.239996,0.120503,0.353585,2.642915,0.956900,2.640867,-0.00002,-0.09998,-0.00017,-0.00007,0.00283,-0.00177,356.978,1.4417,0.00010,0,1,1,0,0.445,0.778,0.062,nan,nan,nan,nan,nan,nan,0,0.1961,0.0000,0.14673,1.43027,3.3624,0.37109,0.0000,0.0000,5.650,0.00000,0.0000
0.3608,move->d,0.1954,0.345301,-0.741702,-1.114592,0.307492,1.395866,0.734784,1.698712,0.337707,0.340841,-0.729879,-1.112368,0.286217,1.418516,0.722933,1.691748,0.306323,0.240090,0.126016,0.353780,2.646734,0.959001,2.644419,-0.00005,-0.09998,-0.00022,0.00580,0.00442,-0.00263,362.491,1.5427,0.00010,0,1,1,0,0.465,0.797,0.067,nan,nan,nan,nan,nan,nan,0,0.1912,0.0000,0.14697,1.45957,3.4070,0.37810,0.0000,0.0000,5.664,0.00000,0.0000
0.3658,move->d,0.1964,0.349754,-0.743387,-1.114821,0.310812,1.392021,0.736391,1.699523,0.342233,0.345301,-0.730595,-1.112543,0.287368,1.417295,0.724992,1.692638,0.311768,0.239948,0.131421,0.353578,2.641588,0.956339,2.639462,-0.00001,-0.09998,-0.00016,-0.00195,0.00258,-0.00113,367.896,1.4862,0.00010,0,1,1,0,0.509,0.823,0.077,nan,nan,nan,nan,nan,nan,0,0.1864,0.0000,0.14721,1.48860,3.4516,0.38522,0.0000,0.0000,5.679,0.00000,0.0000
0.3708,move->d,0.1973,0.354199,-0.745113,-1.115038,0.314180,1.388075,0.738029,1.700355,0.346854,0.349754,-0.732427,-1.112996,0.291470,1.412931,0.726807,1.693510,0.316079,0.239931,0.137345,0.353571,2.643114,0.956964,2.641301,-0.00001,-0.09999,-0.00016,0.00019,0.00283,-0.00231,373.820,1.4985,0.00011,0,1,1,0,0.564,0.844,0.094,nan,nan,nan,nan,nan,nan,0,0.1817,0.0000,0.14746,1.51952,3.4961,0.39244,0.0000,0.0000,5.694,0.00000,0.0000
0.3758,move->d,0.1982,0.358636,-0.746878,-1.115246,0.317599,1.384029,0.739693,1.701205,0.351558,0.354199,-0.733859,-1.113223,0.294472,1.409737,0.728151,1.694209,0.320146,0.239930,0.142845,0.353532,2.643112,0.956818,2.641202,-0.00001,-0.09999,-0.00015,0.00005,0.00258,-0.00212,379.320,1.5303,0.00011,0,1,1,0,0.606,0.848,0.112,nan,nan,nan,nan,nan,nan,0,0.1772,0.0000,0.14772,1.54889,3.5406,0.39978,0.0000,0.0000,5.709,0.00000,0.0000
0.3809,move->d,0.1990,0.363067,-0.748684,-1.115444,0.321065,1.379881,0.741387,1.702075,0.356380,0.358636,-0.735639,-1.113590,0.297893,1.406142,0.729809,1.695081,0.320949,0.239928,0.148501,0.353446,2.647944,0.958436,2.646944,-0.00001,-0.09999,-0.00012,0.00648,0.00276,-0.00571,384.975,1.7538,0.00011,0,1,1,0,0.620,0.836,0.132,nan,nan,nan,nan,nan,nan,0,0.1728,0.0000,0.14799,1.58249,3.5849,0.40723,0.0000,0.0000,5.724,0.00000,0.0000
0.3858,move->d,0.1999,0.367489,-0.750531,-1.115635,0.324586,1.375625,0.743101,1.702961,0.361260,0.363067,-0.736930,-1.113834,0.300720,1.403489,0.731747,1.695902,0.328314,0.239861,0.154154,0.353234,2.643268,0.956004,2.641828,0.00001,-0.09999,-0.00006,-0.00058,0.00106,-0.00312,390.628,1.6081,0.00012,0,1,1,0,0.604,0.818,0.154,nan,nan,nan,nan,nan,nan,0,0.1684,0.0000,0.14826,1.60982,3.6292,0.41480,0.0000,0.0000,5.738,0.00000,0.0000
0.3908,move->d,0.2007,0.371904,-0.752413,-1.115809,0.328143,1.371278,0.744850,1.703865,0.366228,0.367489,-0.739164,-1.114113,0.304926,1.399300,0.732340,1.696268,0.331194,0.240065,0.159498,0.353261,2.646892,0.957584,2.644617,-0.00004,-0.09999,-0.00007,0.00460,0.00184,-0.00277,395.972,1.7227,0.00012,0,1,1,0,0.570,0.801,0.174,nan,nan,nan,nan,nan,nan,0,0.1642,0.0000,0.14854,1.63769,3.6734,0.42249,0.0000,0.0000,5.753,0.00000,0.0000
0.3958,move->d,0.2015,0.376312,-0.754336,-1.115967,0.331754,1.366816,0.746620,1.704789,0.371253,0.371904,-0.741067,-1.114358,0.306427,1.396770,0.734452,1.697228,0.336779,0.240104,0.164802,0.353313,2.642475,0.955988,2.639554,-0.00005,-0.09999,-0.00008,-0.00139,0.00148,0.00013,401.276,1.6873,0.00012,0,1,1,0,0.528,0.782,0.192,nan,nan,nan,nan,nan,nan,0,0.1601,0.0000,0.14883,1.66583,3.7176,0.43029,0.0000,0.0000,5.767,0.00000,0.0000
0.4008,move->d,0.2023,0.380712,-0.756299,-1.116121,0.335413,1.362252,0.748414,1.705727,0.376387,0.376312,-0.743056,-1.114620,0.312152,1.391918,0.736477,1.698153,0.341666,0.240070,0.171068,0.352916,2.645750,0.956090,2.643461,-0.00004,-0.09999,0.00002,0.00202,-0.00016,-0.00233,407.542,1.6952,0.00013,0,1,1,0,0.477,0.759,0.199,nan,nan,nan,nan,nan,nan,0,0.1561,0.0000,0.14913,1.69795,3.7616,0.43820,0.0000,0.0000,5.782,0.00000,0.0000
0.4058,move->d,0.2030,0.385105,-0.758318,-1.116239,0.339116,1.357556,0.750243,1.706706,0.381612,0.380712,-0.744261,-1.114689,0.314456,1.386978,0.737384,1.698642,0.344877,0.240078,0.176488,0.353614,2.646086,0.958231,2.644112,-0.00004,-0.09999,-0.00015,0.00440,0.00342,-0.00308,412.963,1.8054,0.00013,0,1,1,0,0.409,0.728,0.187,nan,nan,nan,nan,nan,nan,0,0.1522,0.0000,0.14943,1.73296,3.8056,0.44624,0.0000,0.0000,5.796,0.00000,0.0000
0.4108,move->d,0.2038,0.389490,-0.760377,-1.116334,0.342867,1.352744,0.752096,1.707704,0.386920,0.385105,-0.746442,-1.114986,0.318121,1.382318,0.739129,1.699549,0.350235,0.240125,0.182207,0.353709,2.645803,0.958451,2.643490,-0.00005,-0.09999,-0.00017,0.00433,0.00396,-0.00230,418.682,1.7977,0.00014,0,1,1,0,0.336,0.699,0.155,nan,nan,nan,nan,nan,nan,0,0.1484,0.0000,0.14974,1.76393,3.8495,0.45441,0.0000,0.0000,5.811,0.00000,0.0000
0.4158,move->d,0.2045,0.393868,-0.762484,-1.116409,0.346664,1.347813,0.753977,1.708730,0.392317,0.389490,-0.748502,-1.115213,0.322170,1.377239,0.740927,1.700439,0.355349,0.240140,0.188084,0.353812,2.646419,0.959020,2.644198,-0.00005,-0.09999,-0.00020,0.00549,0.00462,-0.00271,424.559,1.8089,0.00014,0,1,1,0,0.285,0.686,0.115,nan,nan,nan,nan,nan,nan,0,0.1447,0.0000,0.15006,1.79656,3.8934,0.46271,0.0000,0.0000,5.825,0.00000,0.0000
0.4208,move->d,0.2052,0.398238,-0.764638,-1.116458,0.350503,1.342761,0.755886,1.709781,0.397806,0.393868,-0.750020,-1.115405,0.324963,1.373871,0.741905,1.700771,0.358176,0.240231,0.193367,0.353932,2.647583,0.959936,2.645285,-0.00008,-0.09999,-0.00022,0.00754,0.00560,-0.00297,429.842,1.9561,0.00014,0,1,1,0,0.279,0.686,0.085,nan,nan,nan,nan,nan,nan,0,0.1411,0.0000,0.15038,1.82924,3.9371,0.47115,0.0000,0.0000,5.840,0.00000,0.0000
0.4259,move->d,0.2059,0.402600,-0.766838,-1.116488,0.354392,1.337583,0.757818,1.710855,0.403374,0.398238,-0.752342,-1.115702,0.329152,1.368670,0.744453,1.702010,0.365437,0.240188,0.199490,0.353887,2.645742,0.959132,2.643435,-0.00006,-0.09999,-0.00021,0.00492,0.00519,-0.00229,435.964,1.8546,0.00015,0,1,1,0,0.335,0.689,0.070,nan,nan,nan,nan,nan,nan,0,0.1376,0.0000,0.15072,1.86150,3.9808,0.47971,0.0000,0.0000,5.854,0.00000,0.0000
0.4308,move->d,0.2066,0.406956,-0.769085,-1.116500,0.358325,1.332284,0.759774,1.711951,0.409029,0.402600,-0.754611,-1.115841,0.333306,1.363800,0.746442,1.703092,0.370848,0.240201,0.205358,0.353790,2.646202,0.958994,2.643847,-0.00007,-0.09999,-0.00018,0.00525,0.00470,-0.00236,441.832,1.8636,0.00015,0,1,1,0,0.445,0.691,0.067,nan,nan,nan,nan,nan,nan,0,0.1341,0.0000,0.15106,1.89369,4.0244,0.48841,0.0000,0.0000,5.868,0.00000,0.0000
0.4358,move->d,0.2072,0.411303,-0.771384,-1.116488,0.362303,1.326855,0.761757,1.713075,0.414774,0.406956,-0.756077,-1.116068,0.335784,1.360327,0.747978,1.703930,0.374443,0.240159,0.210789,0.353828,2.646201,0.959159,2.644055,-0.00006,-0.09999,-0.00019,0.00541,0.00499,-0.00278,447.263,1.9816,0.00016,0,1,1,0,0.564,0.692,0.082,nan,nan,nan,nan,nan,nan,0,0.1308,0.0000,0.15141,1.92794,4.0680,0.49725,0.0000,0.0000,5.883,0.00000,0.0000
0.4408,move->d,0.2078,0.415643,-0.773729,-1.116453,0.366323,1.321301,0.763765,1.714222,0.420601,0.411303,-0.758660,-1.116156,0.340200,1.354515,0.749933,1.705204,0.380778,0.240182,0.216708,0.353846,2.646280,0.959184,2.643746,-0.00006,-0.09999,-0.00019,0.00551,0.00499,-0.00203,453.182,1.9478,0.00016,0,1,1,0,0.653,0.694,0.108,nan,nan,nan,nan,nan,nan,0,0.1275,0.0000,0.15176,1.95995,4.1114,0.50623,0.0000,0.0000,5.897,0.00000,0.0000
0.4459,move->d,0.2085,0.419976,-0.776123,-1.116404,0.370394,1.315615,0.765790,1.715388,0.426502,0.415643,-0.759934,-1.116208,0.342905,1.351600,0.752045,1.706356,0.387219,0.240030,0.222335,0.353518,2.642944,0.956811,2.640438,-0.00003,-0.09999,-0.00012,-0.00013,0.00266,-0.00087,458.809,1.9127,0.00017,0,1,1,0,0.701,0.698,0.128,nan,nan,nan,nan,nan,nan,0,0.1243,0.0000,0.15213,1.99233,4.1548,0.51535,0.0000,0.0000,5.911,0.00000,0.0000
0.4508,move->d,0.2091,0.424301,-0.778578,-1.116323,0.374508,1.309782,0.767844,1.716592,0.432518,0.419976,-0.762482,-1.116243,0.347373,1.345370,0.754453,1.707124,0.390936,0.240112,0.228501,0.353768,2.645726,0.958671,2.644317,-0.00004,-0.09999,-0.00017,0.00446,0.00439,-0.00408,464.975,2.0378,0.00017,0,1,1,0,0.706,0.707,0.134,nan,nan,nan,nan,nan,nan,0,0.1212,0.0000,0.15251,2.03229,4.1982,0.52460,0.0000,0.0000,5.925,0.00000,0.0000
0.4558,move->d,0.2097,0.428619,-0.781082,-1.116210,0.378656,1.303820,0.769929,1.717822,0.438614,0.424301,-0.765187,-1.116278,0.351876,1.338772,0.755832,1.708468,0.397359,0.240154,0.234270,0.353930,2.646347,0.959362,2.644070,-0.00005,-0.09999,-0.00020,0.00575,0.00526,-0.00257,470.745,2.0145,0.00018,0,1,1,0,0.672,0.722,0.128,nan,nan,nan,nan,nan,nan,0,0.1182,0.0000,0.15289,2.06435,4.2414,0.53403,0.0000,0.0000,5.939,0.00000,0.0000
0.4608,move->d,0.2102,0.432929,-0.783642,-1.116075,0.382855,1.297711,0.772031,1.719080,0.444808,0.428619,-0.766967,-1.116295,0.354581,1.335177,0.758398,1.709515,0.401600,0.240090,0.240012,0.353790,2.645593,0.958564,2.644130,-0.00004,-0.09999,-0.00017,0.00422,0.00428,-0.00392,476.486,2.1207,0.00018,0,1,1,0,0.599,0.736,0.131,nan,nan,nan,nan,nan,nan,0,0.1152,0.0000,0.15328,2.10224,4.2846,0.54359,0.0000,0.0000,5.953,0.00000,0.0000
0.4658,move->d,0.2108,0.437232,-0.786258,-1.115905,0.387086,1.291463,0.774167,1.720370,0.451082,0.432929,-0.769481,-1.116295,0.359189,1.328929,0.759567,1.710283,0.407744,0.240212,0.245741,0.353985,2.646183,0.959488,2.644003,-0.00006,-0.09999,-0.00021,0.00570,0.00558,-0.00270,482.215,2.1236,0.00019,0,1,1,0,0.515,0.739,0.148,nan,nan,nan,nan,nan,nan,0,0.1123,0.0000,0.15369,2.13609,4.3277,0.55331,0.0000,0.0000,5.967,0.00000,0.0000
0.4708,move->d,0.2114,0.441527,-0.788925,-1.115708,0.391358,1.285074,0.776324,1.721685,0.457445,0.437232,-0.772518,-1.116330,0.363954,1.322663,0.762098,1.711679,0.414533,0.240251,0.251852,0.353879,2.646236,0.959205,2.643889,-0.00007,-0.09999,-0.00018,0.00549,0.00505,-0.00239,488.326,2.0941,0.00019,0,1,1,0,0.471,0.715,0.163,nan,nan,nan,nan,nan,nan,0,0.1095,0.0000,0.15410,2.17141,4.3707,0.56318,0.0000,0.0000,5.981,0.00000,0.0000
0.4759,move->d,0.2119,0.445814,-0.791644,-1.115492,0.395681,1.278540,0.778495,1.723019,0.463889,0.441527,-0.773931,-1.116295,0.366886,1.319364,0.764280,1.713023,0.420991,0.240067,0.257500,0.353465,2.643521,0.956783,2.641236,-0.00003,-0.09999,-0.00010,0.00042,0.00229,-0.00152,493.973,2.0887,0.00020,0,1,1,0,0.482,0.674,0.175,nan,nan,nan,nan,nan,nan,0,0.1068,0.0000,0.15452,2.20646,4.4136,0.57321,0.0000,0.0000,5.995,0.00000,0.0000
0.4808,move->d,0.2124,0.450095,-0.794424,-1.115242,0.400043,1.271852,0.780692,1.724387,0.470421,0.445814,-0.776497,-1.116278,0.371336,1.312592,0.766409,1.714524,0.428059,0.240000,0.263564,0.353537,2.643157,0.956855,2.640778,-0.00002,-0.09999,-0.00011,0.00013,0.00262,-0.00120,500.037,2.0529,0.00021,0,1,1,0,0.534,0.639,0.194,nan,nan,nan,nan,nan,nan,0,0.1041,0.0000,0.15495,2.24379,4.4565,0.58339,0.0000,0.0000,6.009,0.00000,0.0000
0.4858,move->d,0.2129,0.454367,-0.797260,-1.114959,0.404443,1.265014,0.782912,1.725783,0.477069,0.450095,-0.778975,-1.116278,0.375385,1.306431,0.768294,1.716112,0.431585,0.239926,0.269397,0.353514,2.646734,0.958136,2.644830,-0.00000,-0.09999,-0.00011,0.00497,0.00290,-0.00346,505.870,2.2251,0.00021,0,1,1,0,0.609,0.621,0.218,nan,nan,nan,nan,nan,nan,0,0.1015,0.0000,0.15539,2.28370,4.4993,0.59374,0.0000,0.0000,6.023,0.00000,0.0000
