t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w
0.2360,move->d,0.1626,0.230622,0.000767,-0.523237,0.029103,1.570483,-0.000256,1.570770,0.029591,0.225994,0.000227,-0.523564,0.017244,1.570796,-0.000593,1.570814,0.015760,0.244435,-0.170557,0.237048,-3.140135,0.523555,-3.139651,0.00003,-0.09996,0.00001,0.00252,-0.00000,-0.00242,229.420,0.6179,0.00005,0,1,1,0,-0.227,1.121,-0.014,nan,nan,nan,nan,nan,nan,0,0.3603,0.0000,0.12636,0.88094,2.2588,0.22893,0.0000,0.0000,5.257,0.00000,0.0000
0.2410,move->d,0.1644,0.235243,0.000835,-0.523160,0.032185,1.570408,-0.000288,1.570769,0.032748,0.230622,0.000227,-0.523564,0.017244,1.570796,-0.000593,1.570814,0.015760,0.244435,-0.165929,0.237048,-3.140135,0.523555,-3.139651,0.00003,-0.09996,0.00001,0.00252,-0.00000,-0.00242,234.047,0.7924,0.00005,0,1,1,0,-0.228,1.075,-0.014,nan,nan,nan,nan,nan,nan,0,0.3513,0.0000,0.12636,0.91242,2.3051,0.23421,0.0000,0.0000,5.273,0.00000,0.0000
0.2460,move->d,0.1661,0.239855,0.000904,-0.523072,0.035376,1.570323,-0.000322,1.570768,0.036018,0.235243,0.000262,-0.523581,0.019809,1.570796,-0.000611,1.570866,0.018256,0.244410,-0.160768,0.237038,-3.140076,0.523522,-3.139535,0.00004,-0.09997,0.00002,0.00262,-0.00007,-0.00259,239.208,0.8303,0.00005,0,1,1,0,-0.234,1.022,-0.010,nan,nan,nan,nan,nan,nan,0,0.3425,0.0000,0.12636,0.94404,2.3512,0.23956,0.0000,0.0000,5.289,0.00000,0.0000
0.2510,move->d,0.1677,0.244461,0.000975,-0.522971,0.038677,1.570225,-0.000357,1.570768,0.039395,0.239855,0.000297,-0.523581,0.025011,1.570831,-0.000663,1.570814,0.023702,0.244399,-0.155074,0.237023,-3.140165,0.523544,-3.139782,0.00004,-0.09997,0.00002,0.00246,-0.00002,-0.00218,244.901,0.7057,0.00006,0,1,1,0,-0.243,0.974,-0.002,nan,nan,nan,nan,nan,nan,0,0.3340,0.0000,0.12636,0.97506,2.3973,0.24499,0.0000,0.0000,5.304,0.00000,0.0000
0.2560,move->d,0.1694,0.249059,0.001049,-0.522858,0.042088,1.570115,-0.000395,1.570767,0.042875,0.244461,0.000297,-0.523564,0.026791,1.570796,-0.000646,1.570831,0.026599,0.244393,-0.150088,0.237024,-3.140827,0.523546,-3.141072,0.00004,-0.09997,0.00002,0.00132,-0.00002,-0.00027,249.887,0.7332,0.00006,0,1,1,0,-0.252,0.943,0.008,nan,nan,nan,nan,nan,nan,0,0.3256,0.0000,0.12637,1.00518,2.4434,0.25050,0.0000,0.0000,5.320,0.00000,0.0000
0.2610,move->d,0.1710,0.253649,0.001124,-0.522731,0.045608,1.569992,-0.000435,1.570766,0.046464,0.249059,0.000297,-0.523564,0.026791,1.570796,-0.000646,1.570831,0.026599,0.244393,-0.145490,0.237024,-3.140827,0.523546,-3.141072,0.00004,-0.09997,0.00002,0.00132,-0.00002,-0.00027,254.485,0.9325,0.00006,0,1,1,0,-0.260,0.930,0.018,nan,nan,nan,nan,nan,nan,0,0.3175,0.0000,0.12637,1.03662,2.4893,0.25608,0.0000,0.0000,5.335,0.00000,0.0000
0.2660,move->d,0.1725,0.258232,0.001200,-0.522591,0.049239,1.569855,-0.000478,1.570764,0.050166,0.253649,0.000419,-0.523459,0.032550,1.570814,-0.000646,1.570831,0.032306,0.244357,-0.139661,0.236975,-3.140797,0.523428,-3.140890,0.00005,-0.09997,0.00004,0.00137,-0.00026,-0.00060,260.314,0.8112,0.00006,0,1,1,0,-0.264,0.928,0.030,nan,nan,nan,nan,nan,nan,0,0.3095,0.0000,0.12637,1.06852,2.5352,0.26175,0.0000,0.0000,5.351,0.00000,0.0000
0.2710,move->d,0.1740,0.262808,0.001271,-0.522436,0.052982,1.569704,-0.000521,1.570762,0.053996,0.258232,0.000471,-0.523320,0.036757,1.570814,-0.000611,1.570831,0.034627,0.244330,-0.134170,0.236926,-3.139744,0.523287,-3.138661,0.00006,-0.09997,0.00006,0.00319,-0.00054,-0.00401,265.805,0.8903,0.00006,0,1,1,0,-0.262,0.932,0.042,nan,nan,nan,nan,nan,nan,0,0.3018,0.0000,0.12638,1.10266,2.5810,0.26750,0.0000,0.0000,5.366,0.00000,0.0000
0.2760,move->d,0.1755,0.267376,0.001341,-0.522265,0.056835,1.569537,-0.000565,1.570759,0.057935,0.262808,0.000471,-0.523320,0.036757,1.570814,-0.000611,1.570831,0.034627,0.244330,-0.129594,0.236926,-3.139744,0.523287,-3.138661,0.00006,-0.09997,0.00006,0.00319,-0.00054,-0.00401,270.381,1.1098,0.00007,0,1,1,0,-0.258,0.937,0.053,nan,nan,nan,nan,nan,nan,0,0.2943,0.0000,0.12638,1.13403,2.6268,0.27335,0.0000,0.0000,5.381,0.00000,0.0000
0.2810,move->d,0.1769,0.271936,0.001413,-0.522078,0.060796,1.569354,-0.000613,1.570755,0.061976,0.267376,0.000593,-0.523180,0.043092,1.570814,-0.000716,1.570831,0.041940,0.244285,-0.123707,0.236867,-3.140203,0.523158,-3.139667,0.00008,-0.09997,0.00008,0.00240,-0.00080,-0.00245,276.268,0.9165,0.00007,0,1,1,0,-0.253,0.947,0.063,nan,nan,nan,nan,nan,nan,0,0.2869,0.0000,0.12639,1.16409,2.6724,0.27930,0.0000,0.0000,5.397,0.00000,0.0000
0.2860,move->d,0.1783,0.276489,0.001487,-0.521872,0.064868,1.569153,-0.000665,1.570750,0.066115,0.271936,0.000663,-0.523075,0.045693,1.570761,-0.000663,1.570814,0.045885,0.244280,-0.118563,0.236852,-3.141034,0.523123,-3.141149,0.00008,-0.09997,0.00008,0.00096,-0.00087,-0.00032,281.412,0.9219,0.00007,0,1,1,0,-0.248,0.965,0.071,nan,nan,nan,nan,nan,nan,0,0.2797,0.0000,0.12639,1.19427,2.7180,0.28533,0.0000,0.0000,5.412,0.00000,0.0000
0.2910,move->d,0.1797,0.281035,0.001559,-0.521647,0.069050,1.568933,-0.000719,1.570746,0.070364,0.276489,0.000663,-0.523075,0.045693,1.570761,-0.000663,1.570814,0.045885,0.244280,-0.114010,0.236852,-3.141034,0.523123,-3.141149,0.00008,-0.09997,0.00008,0.00096,-0.00087,-0.00032,285.965,1.1591,0.00007,0,1,1,0,-0.242,0.991,0.079,nan,nan,nan,nan,nan,nan,0,0.2727,0.0000,0.12640,1.22565,2.7635,0.29147,0.0000,0.0000,5.427,0.00000,0.0000
0.2960,move->d,0.1810,0.285573,0.001628,-0.521402,0.073343,1.568694,-0.000776,1.570741,0.074727,0.281035,0.000785,-0.522883,0.052360,1.570692,-0.000716,1.570831,0.051976,0.244229,-0.108055,0.236795,-3.140652,0.522990,-3.140362,0.00009,-0.09997,0.00010,0.00162,-0.00113,-0.00151,291.920,1.0535,0.00008,0,1,1,0,-0.234,1.019,0.085,nan,nan,nan,nan,nan,nan,0,0.2659,0.0000,0.12641,1.25794,2.8090,0.29770,0.0000,0.0000,5.443,0.00000,0.0000
0.3010,move->d,0.1823,0.290103,0.001689,-0.521137,0.077748,1.568434,-0.000833,1.570735,0.079215,0.285573,0.000873,-0.522604,0.057142,1.570569,-0.000733,1.570814,0.054838,0.244214,-0.102496,0.236749,-3.139537,0.522852,-3.138059,0.00010,-0.09997,0.00011,0.00355,-0.00140,-0.00501,297.478,1.1395,0.00008,0,1,1,0,-0.225,1.040,0.086,nan,nan,nan,nan,nan,nan,0,0.2593,0.0000,0.12642,1.29201,2.8543,0.30404,0.0000,0.0000,5.458,0.00000,0.0000
0.3060,move->d,0.1836,0.294626,0.001747,-0.520848,0.082263,1.568151,-0.000892,1.570729,0.083811,0.290103,0.000873,-0.522604,0.057142,1.570569,-0.000733,1.570814,0.054838,0.244214,-0.097966,0.236749,-3.139537,0.522852,-3.138059,0.00010,-0.09997,0.00011,0.00355,-0.00140,-0.00501,302.008,1.3967,0.00008,0,1,1,0,-0.215,1.053,0.082,nan,nan,nan,nan,nan,nan,0,0.2528,0.0000,0.12642,1.32338,2.8996,0.31049,0.0000,0.0000,5.473,0.00000,0.0000
0.3110,move->d,0.1848,0.299142,0.001802,-0.520537,0.086891,1.567846,-0.000956,1.570722,0.088516,0.294626,0.001047,-0.522237,0.064211,1.570290,-0.000768,1.570814,0.062046,0.244196,-0.091924,0.236719,-3.139603,0.522772,-3.138046,0.00010,-0.09997,0.00012,0.00344,-0.00156,-0.00510,308.050,1.2470,0.00008,0,1,1,0,-0.207,1.060,0.073,nan,nan,nan,nan,nan,nan,0,0.2465,0.0000,0.12643,1.35516,2.9448,0.31705,0.0000,0.0000,5.488,0.00000,0.0000
0.3160,move->d,0.1860,0.303650,0.001853,-0.520200,0.091630,1.567516,-0.001024,1.570715,0.093321,0.299142,0.001134,-0.522045,0.068417,1.570133,-0.000716,1.570831,0.067317,0.244172,-0.086482,0.236698,-3.140280,0.522721,-3.139187,0.00011,-0.09997,0.00012,0.00227,-0.00167,-0.00349,313.492,1.2146,0.00009,0,1,1,0,-0.204,1.067,0.058,nan,nan,nan,nan,nan,nan,0,0.2403,0.0000,0.12644,1.38583,2.9900,0.32373,0.0000,0.0000,5.503,0.00000,0.0000
0.3210,move->d,0.1872,0.308150,0.001899,-0.519836,0.096481,1.567159,-0.001096,1.570708,0.098232,0.303650,0.001134,-0.522045,0.068417,1.570133,-0.000716,1.570831,0.067317,0.244172,-0.081974,0.236698,-3.140280,0.522721,-3.139187,0.00010,-0.09997,0.00012,0.00227,-0.00167,-0.00349,318.000,1.4899,0.00009,0,1,1,0,-0.205,1.075,0.038,nan,nan,nan,nan,nan,nan,0,0.2343,0.0000,0.12645,1.41730,3.0350,0.33051,0.0000,0.0000,5.518,0.00000,0.0000
0.3260,move->d,0.1883,0.312643,0.001942,-0.519443,0.101444,1.566773,-0.001174,1.570703,0.103238,0.308150,0.001222,-0.521923,0.071558,1.569924,-0.000681,1.570814,0.071942,0.244182,-0.076774,0.236727,-3.141188,0.522826,-3.140812,0.00010,-0.09997,0.00011,0.00069,-0.00146,-0.00115,323.200,1.5063,0.00009,0,1,1,0,-0.207,1.080,0.018,nan,nan,nan,nan,nan,nan,0,0.2284,0.0000,0.12647,1.44747,3.0800,0.33741,0.0000,0.0000,5.533,0.00000,0.0000
0.3310,move->d,0.1894,0.317128,0.001978,-0.519020,0.106520,1.566358,-0.001257,1.570698,0.108347,0.312643,0.001292,-0.521627,0.076149,1.569609,-0.000663,1.570814,0.077161,0.244188,-0.071285,0.236736,3.141589,0.522844,-3.141467,0.00010,-0.09997,0.00011,-0.00002,-0.00143,-0.00025,328.688,1.4941,0.00009,0,1,1,0,-0.210,1.075,-0.002,nan,nan,nan,nan,nan,nan,0,0.2227,0.0000,0.12648,1.47870,3.1249,0.34443,0.0000,0.0000,5.548,0.00000,0.0000
0.3360,move->d,0.1905,0.321606,0.002000,-0.518567,0.111711,1.565913,-0.001342,1.570693,0.113591,0.317128,0.001379,-0.521330,0.081699,1.569295,-0.000681,1.570831,0.079395,0.244170,-0.065611,0.236732,-3.139698,0.522844,-3.137553,0.00010,-0.09997,0.00011,0.00328,-0.00142,-0.00618,334.362,1.6588,0.00010,0,1,1,0,-0.213,1.055,-0.020,nan,nan,nan,nan,nan,nan,0,0.2172,0.0000,0.12649,1.51487,3.1698,0.35156,0.0000,0.0000,5.563,0.00000,0.0000
0.3410,move->d,0.1916,0.326077,0.002021,-0.518084,0.117012,1.565439,-0.001434,1.570687,0.118901,0.321606,0.001484,-0.520998,0.083427,1.569156,-0.000768,1.570866,0.085661,0.244163,-0.060775,0.236683,3.140948,0.522628,3.140500,0.00010,-0.09997,0.00012,-0.00113,-0.00186,0.00155,339.198,1.6206,0.00010,0,1,1,0,-0.218,1.024,-0.036,nan,nan,nan,nan,nan,nan,0,0.2117,0.0000,0.12651,1.54063,3.2145,0.35883,0.0000,0.0000,5.578,0.00000,0.0000
0.3460,move->d,0.1926,0.330540,0.002026,-0.517565,0.122429,1.564928,-0.001529,1.570684,0.124346,0.326077,0.001553,-0.520318,0.095435,1.568248,-0.000803,1.570814,0.094353,0.244184,-0.053747,0.236754,-3.140403,0.522913,-3.138789,0.00009,-0.09997,0.00010,0.00205,-0.00128,-0.00441,346.226,1.4065,0.00010,0,1,1,0,-0.226,0.987,-0.046,nan,nan,nan,nan,nan,nan,0,0.2064,0.0000,0.12652,1.57729,3.2592,0.36621,0.0000,0.0000,5.593,0.00000,0.0000
0.3510,move->d,0.1936,0.334995,0.002018,-0.517011,0.127961,1.564383,-0.001629,1.570681,0.129894,0.330540,0.001553,-0.520318,0.095435,1.568248,-0.000803,1.570814,0.094353,0.244184,-0.049284,0.236754,-3.140403,0.522913,-3.138789,0.00009,-0.09997,0.00010,0.00205,-0.00128,-0.00441,350.689,1.7185,0.00011,0,1,1,0,-0.234,0.950,-0.050,nan,nan,nan,nan,nan,nan,0,0.2013,0.0000,0.12654,1.60898,3.3038,0.37372,0.0000,0.0000,5.608,0.00000,0.0000
0.3560,move->d,0.1946,0.339443,0.001998,-0.516422,0.133606,1.563802,-0.001734,1.570679,0.135546,0.334995,0.001553,-0.520318,0.095435,1.568248,-0.000803,1.570814,0.094353,0.244184,-0.044828,0.236754,-3.140403,0.522913,-3.138789,0.00009,-0.09997,0.00009,0.00205,-0.00128,-0.00441,355.144,2.0364,0.00011,0,1,1,0,-0.235,0.916,-0.046,nan,nan,nan,nan,nan,nan,0,0.1962,0.0000,0.12655,1.64084,3.3484,0.38137,0.0000,0.0000,5.623,0.00000,0.0000
0.3610,move->d,0.1956,0.343884,0.001964,-0.515797,0.139366,1.563185,-0.001844,1.570677,0.141303,0.339443,0.001606,-0.519794,0.101264,1.567812,-0.000873,1.570866,0.099955,0.244159,-0.039155,0.236720,-3.140257,0.522781,-3.138475,0.00010,-0.09997,0.00010,0.00231,-0.00155,-0.00489,360.817,2.0392,0.00011,0,1,1,0,-0.229,0.894,-0.036,nan,nan,nan,nan,nan,nan,0,0.1913,0.0000,0.12657,1.67312,3.3928,0.38914,0.0000,0.0000,5.638,0.00000,0.0000
0.3660,move->d,0.1965,0.348317,0.001914,-0.515135,0.145244,1.562531,-0.001961,1.570674,0.147170,0.343884,0.001641,-0.518974,0.110270,1.567096,-0.000855,1.570866,0.108280,0.244139,-0.032779,0.236687,-3.139988,0.522675,-3.137655,0.00010,-0.09997,0.00011,0.00277,-0.00176,-0.00626,367.194,1.8920,0.00011,0,1,1,0,-0.219,0.886,-0.019,nan,nan,nan,nan,nan,nan,0,0.1866,0.0000,0.12659,1.70672,3.4372,0.39705,0.0000,0.0000,5.652,0.00000,0.0000
0.3710,move->d,0.1974,0.352742,0.001847,-0.514433,0.151240,1.561837,-0.002085,1.570673,0.153137,0.348317,0.001641,-0.518380,0.116797,1.566520,-0.000855,1.570831,0.115279,0.244141,-0.026947,0.236686,-3.140355,0.522692,-3.138199,0.00010,-0.09997,0.00011,0.00214,-0.00173,-0.00554,373.025,1.8272,0.00012,0,1,1,0,-0.208,0.883,-0.000,nan,nan,nan,nan,nan,nan,0,0.1819,0.0000,0.12661,1.73871,3.4815,0.40509,0.0000,0.0000,5.667,0.00000,0.0000
0.3760,move->d,0.1983,0.357160,0.001763,-0.513690,0.157353,1.561100,-0.002217,1.570673,0.159205,0.352742,0.001641,-0.518380,0.116797,1.566520,-0.000855,1.570831,0.115279,0.244141,-0.022522,0.236686,-3.140355,0.522692,-3.138199,0.00010,-0.09997,0.00011,0.00214,-0.00173,-0.00554,377.450,2.1691,0.00012,0,1,1,0,-0.198,0.881,0.013,nan,nan,nan,nan,nan,nan,0,0.1773,0.0000,0.12663,1.77096,3.5258,0.41327,0.0000,0.0000,5.682,0.00000,0.0000
0.3810,move->d,0.1992,0.361571,0.001666,-0.512907,0.163583,1.560324,-0.002360,1.570672,0.165353,0.357160,0.001710,-0.517804,0.119974,1.566241,-0.000838,1.570814,0.121056,0.244135,-0.017399,0.236613,3.141265,0.522411,-3.141130,0.00010,-0.09997,0.00012,-0.00058,-0.00229,-0.00124,382.573,2.1858,0.00012,0,1,1,0,-0.196,0.876,0.021,nan,nan,nan,nan,nan,nan,0,0.1729,0.0000,0.12666,1.80055,3.5700,0.42158,0.0000,0.0000,5.696,0.00000,0.0000
0.3860,move->d,0.2000,0.365974,0.001539,-0.512077,0.169935,1.559500,-0.002507,1.570674,0.171630,0.361571,0.001763,-0.517403,0.126816,1.565508,-0.000908,1.570866,0.124739,0.244126,-0.011532,0.236691,-3.140149,0.522694,-3.137433,0.00010,-0.09997,0.00010,0.00249,-0.00172,-0.00687,388.440,2.3270,0.00013,0,1,1,0,-0.202,0.864,0.021,nan,nan,nan,nan,nan,nan,0,0.1686,0.0000,0.12668,1.83760,3.6140,0.43003,0.0000,0.0000,5.711,0.00000,0.0000
0.3910,move->d,0.2008,0.370369,0.001381,-0.511202,0.176409,1.558628,-0.002658,1.570679,0.177995,0.365974,0.001693,-0.516827,0.132244,1.564915,-0.000995,1.570814,0.130620,0.244149,-0.006005,0.236710,-3.140438,0.522771,-3.138027,0.00009,-0.09998,0.00010,0.00199,-0.00157,-0.00597,393.966,2.3497,0.00013,0,1,1,0,-0.211,0.848,0.011,nan,nan,nan,nan,nan,nan,0,0.1644,0.0000,0.12671,1.86915,3.6581,0.43863,0.0000,0.0000,5.726,0.00000,0.0000
0.3960,move->d,0.2016,0.374757,0.001200,-0.510286,0.183002,1.557714,-0.002819,1.570681,0.184462,0.370369,0.001710,-0.516059,0.138405,1.564600,-0.001065,1.570866,0.136677,0.244048,-0.000322,0.236545,-3.140383,0.522273,-3.137890,0.00011,-0.09998,0.00014,0.00209,-0.00256,-0.00619,399.649,2.3674,0.00014,0,1,1,0,-0.216,0.828,-0.005,nan,nan,nan,nan,nan,nan,0,0.1603,0.0000,0.12673,1.90213,3.7020,0.44737,0.0000,0.0000,5.740,0.00000,0.0000
0.4010,move->d,0.2024,0.379138,0.000995,-0.509315,0.189717,1.556744,-0.002991,1.570690,0.190995,0.374757,0.001641,-0.514924,0.148650,1.562995,-0.001361,1.570814,0.149994,0.244163,0.006184,0.236729,3.141017,0.522825,-3.141506,0.00008,-0.09998,0.00009,-0.00101,-0.00146,-0.00074,406.155,1.9749,0.00014,0,1,1,0,-0.215,0.811,-0.017,nan,nan,nan,nan,nan,nan,0,0.1563,0.0000,0.12676,1.93115,3.7459,0.45625,0.0000,0.0000,5.755,0.00000,0.0000
0.4060,move->d,0.2032,0.383510,0.000758,-0.508294,0.196554,1.555723,-0.003170,1.570701,0.197625,0.379138,0.001641,-0.514924,0.148650,1.562995,-0.001361,1.570814,0.149994,0.244163,0.010564,0.236729,3.141017,0.522825,-3.141506,0.00008,-0.09998,0.00009,-0.00101,-0.00146,-0.00074,410.535,2.3530,0.00014,0,1,1,0,-0.208,0.807,-0.021,nan,nan,nan,nan,nan,nan,0,0.1524,0.0000,0.12679,1.96430,3.7897,0.46527,0.0000,0.0000,5.769,0.00000,0.0000
0.4110,move->d,0.2039,0.387876,0.000489,-0.507222,0.203517,1.554648,-0.003361,1.570714,0.204351,0.383510,0.001571,-0.514122,0.155771,1.562139,-0.001431,1.570831,0.157097,0.244150,0.016443,0.236737,3.140909,0.522862,-3.141558,0.00008,-0.09998,0.00008,-0.00120,-0.00139,-0.00074,416.414,2.3367,0.00015,0,1,1,0,-0.198,0.812,-0.018,nan,nan,nan,nan,nan,nan,0,0.1485,0.0000,0.12682,1.99814,3.8334,0.47443,0.0000,0.0000,5.784,0.00000,0.0000
0.4160,move->d,0.2046,0.392234,0.000182,-0.506105,0.210607,1.553526,-0.003561,1.570726,0.211200,0.387876,0.001553,-0.513040,0.162996,1.561616,-0.001571,1.570814,0.161373,0.244063,0.022307,0.236556,-3.140591,0.522336,-3.138172,0.00010,-0.09998,0.00013,0.00173,-0.00244,-0.00583,422.278,2.4624,0.00015,0,1,1,0,-0.184,0.820,-0.011,nan,nan,nan,nan,nan,nan,0,0.1448,0.0000,0.12686,2.03534,3.8770,0.48374,0.0000,0.0000,5.798,0.00000,0.0000
0.4210,move->d,0.2053,0.396584,-0.000164,-0.504929,0.217826,1.552340,-0.003772,1.570744,0.218148,0.392234,0.001309,-0.511242,0.177151,1.559347,-0.001885,1.570831,0.174882,0.244135,0.029617,0.236715,-3.140440,0.522810,-3.137676,0.00009,-0.09998,0.00009,0.00199,-0.00149,-0.00667,429.588,2.0808,0.00015,0,1,1,0,-0.164,0.832,-0.006,nan,nan,nan,nan,nan,nan,0,0.1412,0.0000,0.12689,2.07057,3.9206,0.49321,0.0000,0.0000,5.812,0.00000,0.0000
0.4260,move->d,0.2060,0.400927,-0.000549,-0.503695,0.225174,1.551095,-0.003996,1.570767,0.225190,0.396584,0.001257,-0.510561,0.182317,1.558509,-0.002025,1.570831,0.180013,0.244156,0.035050,0.236768,-3.140495,0.522978,-3.137691,0.00008,-0.09998,0.00007,0.00189,-0.00115,-0.00670,435.021,2.1849,0.00016,0,1,1,0,-0.142,0.855,-0.006,nan,nan,nan,nan,nan,nan,0,0.1377,0.0000,0.12693,2.10513,3.9641,0.50284,0.0000,0.0000,5.827,0.00000,0.0000
0.4310,move->d,0.2067,0.405263,-0.000975,-0.502405,0.232652,1.549789,-0.004233,1.570794,0.232325,0.400927,0.001257,-0.510561,0.182317,1.558509,-0.002025,1.570831,0.180013,0.244156,0.039393,0.236768,-3.140495,0.522978,-3.137691,0.00008,-0.09998,0.00007,0.00189,-0.00115,-0.00670,439.364,2.5884,0.00016,0,1,1,0,-0.122,0.889,-0.008,nan,nan,nan,nan,nan,nan,0,0.1342,0.0000,0.12697,2.13969,4.0075,0.51263,0.0000,0.0000,5.841,0.00000,0.0000
0.4360,move->d,0.2073,0.409591,-0.001440,-0.501056,0.240264,1.548422,-0.004489,1.570824,0.239533,0.405263,0.001030,-0.508798,0.194063,1.556746,-0.002182,1.570866,0.194238,0.244137,0.046219,0.236761,3.140933,0.522938,-3.140785,0.00008,-0.09998,0.00007,-0.00115,-0.00123,-0.00227,446.190,2.2110,0.00017,0,1,1,0,-0.099,0.926,-0.011,nan,nan,nan,nan,nan,nan,0,0.1309,0.0000,0.12701,2.17233,4.0509,0.52256,0.0000,0.0000,5.855,0.00000,0.0000
0.4410,move->d,0.2080,0.413911,-0.001953,-0.499649,0.248010,1.546992,-0.004758,1.570858,0.246832,0.409591,0.001030,-0.508798,0.194063,1.556746,-0.002182,1.570866,0.194238,0.244137,0.050547,0.236761,3.140933,0.522938,-3.140785,0.00008,-0.09998,0.00007,-0.00115,-0.00123,-0.00227,450.518,2.6471,0.00017,0,1,1,0,-0.069,0.948,-0.009,nan,nan,nan,nan,nan,nan,0,0.1276,0.0000,0.12705,2.20751,4.0941,0.53265,0.0000,0.0000,5.870,0.00000,0.0000
0.4460,move->d,0.2086,0.418224,-0.002390,-0.498166,0.255860,1.545496,-0.005109,1.570897,0.254342,0.413911,0.000873,-0.507402,0.202929,1.555402,-0.002409,1.570831,0.198758,0.244134,0.056722,0.236751,-3.139930,0.522931,-3.135931,0.00008,-0.09998,0.00007,0.00287,-0.00124,-0.00965,456.693,2.7544,0.00018,0,1,1,0,-0.035,0.950,-0.004,nan,nan,nan,nan,nan,nan,0,0.1244,0.0000,0.12710,2.25437,4.1373,0.54290,0.0000,0.0000,5.884,0.00000,0.0000
0.4510,move->d,0.2092,0.422530,-0.002420,-0.496566,0.263710,1.543936,-0.005709,1.570941,0.262192,0.418224,0.000716,-0.506058,0.211342,1.554041,-0.002601,1.570866,0.207939,0.244113,0.062809,0.236748,-3.140598,0.522919,-3.136981,0.00008,-0.09998,0.00007,0.00172,-0.00127,-0.00822,462.779,2.6587,0.00093,0,1,1,0,-0.006,0.943,-0.000,nan,nan,nan,nan,nan,nan,0,0.1213,0.0000,0.12714,2.30623,4.1804,0.55335,0.0000,0.0000,5.895,0.00000,0.0000
0.4560,move->d,0.2098,0.426828,-0.002450,-0.494918,0.271560,1.542333,-0.006331,1.570987,0.270042,0.422530,0.000471,-0.504976,0.217939,1.552924,-0.002775,1.570831,0.213960,0.244126,0.068480,0.236764,-3.140458,0.522993,-3.136567,0.00008,-0.09998,0.00007,0.00196,-0.00112,-0.00891,468.450,2.7635,0.00590,0,1,1,0,0.011,0.939,-0.003,nan,nan,nan,nan,nan,nan,0,0.1183,0.0000,0.12719,2.30981,4.2235,0.56402,0.0000,0.0000,5.890,0.00000,0.0000
0.4610,move->d,0.2104,0.431118,-0.002437,-0.493213,0.279410,1.540684,-0.007002,1.571035,0.277892,0.426828,0.000349,-0.504138,0.223071,1.551999,-0.002985,1.570831,0.222372,0.244136,0.073834,0.236794,3.140740,0.523098,-3.140482,0.00008,-0.09998,0.00006,-0.00149,-0.00091,-0.00306,473.804,2.7783,0.01041,0,1,1,0,0.012,0.946,-0.012,nan,nan,nan,nan,nan,nan,0,0.1153,0.0000,0.12724,2.31407,4.2665,0.57475,0.0000,0.0000,5.886,0.00000,0.0000
0.4660,move->d,0.2109,0.435401,-0.002473,-0.491467,0.287260,1.538995,-0.007671,1.571084,0.285742,0.431118,-0.000209,-0.502376,0.233368,1.550009,-0.002967,1.570814,0.227364,0.244158,0.080350,0.236858,-3.140067,0.523271,-3.134927,0.00007,-0.09998,0.00005,0.00263,-0.00056,-0.01180,480.320,2.8950,0.01619,0,1,1,0,-0.009,0.967,-0.021,nan,nan,nan,nan,nan,nan,0,0.1124,0.0000,0.12729,2.31722,4.3093,0.58553,0.0000,0.0000,5.877,0.00000,0.0000
0.4710,move->d,0.2115,0.439677,-0.002427,-0.489671,0.295110,1.537272,-0.008409,1.571127,0.293592,0.435401,-0.000733,-0.500962,0.236387,1.549434,-0.003124,1.570831,0.236632,0.244179,0.085137,0.236656,3.139471,0.522429,3.140517,0.00007,-0.09998,0.00009,-0.00369,-0.00225,0.00004,485.106,2.9148,0.02014,0,1,1,0,-0.040,0.988,-0.027,nan,nan,nan,nan,nan,nan,0,0.1096,0.0000,0.12734,2.32142,4.3522,0.59636,0.0000,0.0000,5.875,0.00000,0.0000
0.4760,move->d,0.2120,0.443945,-0.002406,-0.487817,0.302960,1.535497,-0.009162,1.571180,0.301442,0.439677,-0.001065,-0.499950,0.247243,1.547391,-0.003543,1.570814,0.244538,0.244187,0.091668,0.236914,3.140835,0.523499,-3.139611,0.00006,-0.09998,0.00003,-0.00133,-0.00011,-0.00471,491.637,2.8106,0.02553,0,1,1,0,-0.060,0.982,-0.027,nan,nan,nan,nan,nan,nan,0,0.1069,0.0000,0.12739,2.32579,4.3949,0.60725,0.0000,0.0000,5.868,0.00000,0.0000
