t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,force_reference_accel_m_s2,force_reference_reversal_reset,mass_z_eff,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
35.8057,scan,legacy_symmetric,15.7600,0.353697,-0.119619,-0.503624,0.026562,1.545453,0.107237,1.082818,1.494273,0.353950,-0.121108,-0.508571,0.026337,1.554390,0.108333,1.080760,1.492379,0.203633,-0.045203,0.385204,3.124961,-0.552055,-3.135362,0.02750,-0.01703,0.04445,0.00057,-0.00461,0.00091,0.02750,-0.01703,0.04445,0.00057,-0.00461,0.00091,0.03260,-0.00070,0.05543,-0.01014,-0.06320,0.00875,0.201,0.4269,0.00006,0,0,0,0,-0.406,1.210,3.270,0.2304,67.13,69.16,0.46,-0.05249,768.2,2.000,-0.02878,0.3000,-1.000000,1.0000,-0.100000,0,1.9218,0,0.005622,0.000678,-0.246,1.289,2.319,-0.064299,1,1.0000,1.0000,0.12652,0.36836,0.1892,0.00000,0.9907,0.0000,0.275,-0.00058,1.6992,0.353697,0.353950,,0,
35.8115,scan,legacy_symmetric,15.7650,0.353611,-0.119524,-0.502772,0.026607,1.544014,0.107074,1.083366,1.494482,0.353950,-0.121056,-0.507996,0.026389,1.553395,0.108210,1.081354,1.492571,0.203684,-0.045195,0.385325,3.124923,-0.552241,-3.135346,0.02668,-0.01700,0.04311,0.00052,-0.00489,0.00092,0.02668,-0.01700,0.04311,0.00052,-0.00489,0.00092,0.03606,0.00626,0.08539,0.02184,0.13202,-0.00224,0.273,0.4551,0.00006,0,0,0,0,-0.371,1.227,3.133,0.2355,67.27,69.47,0.47,-0.05092,767.0,2.000,-0.02880,0.3000,-1.000000,1.0000,-0.100000,0,1.9419,0,0.005748,0.005015,-0.050,1.431,2.294,-0.091518,1,1.0000,1.0000,0.12643,0.35703,0.1834,0.00000,0.9908,0.0000,0.267,-0.00058,1.6970,0.353611,0.353635,,0,
35.8172,scan,legacy_symmetric,15.7700,0.353526,-0.119428,-0.501946,0.026650,1.542618,0.106913,1.083900,1.494689,0.353635,-0.120934,-0.506948,0.026424,1.551475,0.108036,1.081912,1.492693,0.203881,-0.045520,0.385657,3.125043,-0.551943,-3.135338,0.02582,-0.01695,0.04173,0.00067,-0.00445,0.00081,0.02582,-0.01695,0.04173,0.00067,-0.00445,0.00081,0.01993,-0.03296,0.03361,-0.01012,-0.03021,0.00714,0.198,0.4275,0.00005,0,0,0,0,-0.336,1.245,3.001,0.2397,67.41,69.71,0.48,-0.04929,765.7,2.000,-0.02882,0.3000,-1.000000,1.0000,-0.100000,0,1.9587,0,0.005749,0.000889,-0.049,1.432,2.294,-0.039502,1,1.0000,1.0000,0.12634,0.34659,0.1779,0.00000,0.9909,0.0000,0.259,-0.00058,1.6949,0.353526,0.353635,,0,
35.8230,scan,legacy_symmetric,15.7750,0.353440,-0.119329,-0.501150,0.026689,1.541272,0.106754,1.084410,1.494890,0.353635,-0.120847,-0.505587,0.026477,1.549364,0.107634,1.083029,1.493077,0.204033,-0.045561,0.385904,3.125084,-0.552342,-3.135513,0.02496,-0.01692,0.04031,0.00073,-0.00504,0.00104,0.02496,-0.01692,0.04031,0.00073,-0.00504,0.00104,0.02410,-0.00647,0.03908,-0.00593,0.06319,-0.02435,0.184,0.3865,0.00005,0,0,0,0,-0.301,1.265,2.877,0.2431,67.56,69.89,0.49,-0.04763,764.4,2.000,-0.02884,0.3000,-1.000000,1.0000,-0.100000,0,1.9724,0,0.005751,0.000339,-0.200,1.356,2.159,-0.045997,1,1.0000,1.0000,0.12626,0.33397,0.1714,0.00000,0.9910,0.0000,0.251,-0.00058,1.6927,0.353440,0.353635,,0,
35.8288,scan,legacy_symmetric,15.7800,0.353355,-0.119229,-0.500381,0.026726,1.539970,0.106595,1.084906,1.495090,0.353635,-0.120672,-0.504714,0.026581,1.547845,0.107565,1.083291,1.493182,0.204230,-0.045523,0.386183,3.125149,-0.551970,-3.135330,0.02408,-0.01688,0.03890,0.00080,-0.00449,0.00072,0.02408,-0.01688,0.03890,0.00080,-0.00449,0.00072,0.03686,0.00722,0.05235,-0.00983,-0.06973,0.04058,0.227,0.3766,0.00005,0,0,0,0,-0.269,1.284,2.762,0.2457,67.71,70.01,0.49,-0.04597,763.0,2.000,-0.02886,0.3000,-1.000000,1.0000,-0.100000,0,1.9829,0,0.005800,0.000790,0.000,1.477,2.211,-0.063800,1,1.0000,1.0000,0.12617,0.32352,0.1706,0.00000,0.9910,0.0000,0.244,-0.00058,1.6906,0.353355,0.353635,,0,
35.8345,scan,legacy_symmetric,15.7850,0.353270,-0.119127,-0.499640,0.026760,1.538715,0.106438,1.085384,1.495287,0.353635,-0.120672,-0.504714,0.026581,1.547845,0.107565,1.083291,1.493182,0.204230,-0.045523,0.386183,3.125149,-0.551970,-3.135330,0.02321,-0.01684,0.03750,0.00080,-0.00449,0.00072,0.02321,-0.01684,0.03750,0.00080,-0.00449,0.00072,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.286,0.4512,0.00005,0,0,0,0,-0.237,1.305,2.652,0.2478,67.85,70.10,0.50,-0.04432,761.6,2.000,-0.02888,0.3000,-1.000000,1.0000,-0.100000,0,1.9913,0,0.005743,0.000699,0.037,1.592,1.834,0.000000,1,1.0000,1.0000,0.12609,0.31205,0.1704,0.00000,0.9911,0.0000,0.236,-0.00058,1.6884,0.353270,0.353635,,0,
35.8401,scan,legacy_symmetric,15.7900,0.353185,-0.119022,-0.498927,0.026791,1.537507,0.106284,1.085843,1.495477,0.353635,-0.120620,-0.503789,0.026546,1.546205,0.107181,1.083989,1.493496,0.204359,-0.045593,0.386426,3.125224,-0.551981,-3.135629,0.02235,-0.01681,0.03611,0.00090,-0.00450,0.00111,0.02235,-0.01681,0.03611,0.00090,-0.00450,0.00111,0.02393,-0.01305,0.04513,-0.01194,0.00192,-0.04833,0.306,0.4291,0.00005,0,0,0,0,-0.203,1.330,2.545,0.2495,67.99,70.15,0.50,-0.04268,760.2,2.000,-0.02890,0.3000,-1.000000,1.0000,-0.100000,0,1.9979,0,0.005558,0.000896,0.161,1.739,1.711,-0.051142,1,1.0000,1.0000,0.12602,0.30052,0.1703,0.00000,0.9911,0.0000,0.228,-0.00058,1.6862,0.353185,0.353122,,0,
35.8458,scan,legacy_symmetric,15.7950,0.353100,-0.118915,-0.498240,0.026818,1.536343,0.106131,1.086286,1.495665,0.353122,-0.120550,-0.502986,0.026616,1.544826,0.107076,1.084303,1.493600,0.204524,-0.046103,0.386666,3.125294,-0.551732,-3.135600,0.02149,-0.01677,0.03472,0.00099,-0.00413,0.00101,0.02149,-0.01677,0.03472,0.00099,-0.00413,0.00101,0.02635,-0.08125,0.03819,-0.00924,-0.03976,0.01049,0.263,0.4193,0.00005,0,0,0,0,-0.167,1.359,2.436,0.2506,68.13,70.17,0.50,-0.04105,758.9,2.000,-0.02890,0.3000,-0.954920,1.0000,-0.095492,0,2.0026,0,0.005769,0.000377,0.102,1.493,1.594,-0.047400,1,1.0000,1.0000,0.12594,0.28987,0.1702,0.00000,0.9912,0.0000,0.221,-0.00057,1.6840,0.353100,0.353122,,0,
35.8514,scan,legacy_symmetric,15.8000,0.353015,-0.118807,-0.497581,0.026844,1.535227,0.105980,1.086710,1.495850,0.353122,-0.120358,-0.501608,0.026669,1.542609,0.106814,1.085071,1.493967,0.204753,-0.046099,0.386994,3.125241,-0.551684,-3.135569,0.02062,-0.01673,0.03331,0.00092,-0.00406,0.00100,0.02062,-0.01673,0.03331,0.00092,-0.00406,0.00100,0.04035,0.00073,0.05791,0.00808,-0.00832,0.00050,0.192,0.3590,0.00004,0,0,0,0,-0.129,1.389,2.328,0.2513,68.25,70.16,0.50,-0.03940,757.8,2.000,-0.02871,0.3000,-0.592602,1.0000,-0.059260,0,2.0051,0,0.005592,0.000289,0.287,1.736,1.555,-0.070449,1,1.0000,1.0000,0.12587,0.27844,0.1700,0.00000,0.9912,0.0000,0.213,-0.00057,1.6818,0.353015,0.353122,,0,
35.8567,scan,legacy_symmetric,15.8050,0.352930,-0.118697,-0.496951,0.026867,1.534159,0.105830,1.087115,1.496031,0.353122,-0.120358,-0.501608,0.026669,1.542609,0.106814,1.085071,1.493967,0.204753,-0.046099,0.386994,3.125241,-0.551684,-3.135569,0.01973,-0.01669,0.03186,0.00092,-0.00406,0.00100,0.01973,-0.01669,0.03186,0.00092,-0.00406,0.00100,0.04035,0.00073,0.05791,0.00808,-0.00832,0.00050,0.168,0.4230,0.00004,0,0,0,0,-0.089,1.421,2.221,0.2513,68.37,70.12,0.50,-0.03769,756.7,2.000,-0.02835,0.3000,-0.235471,1.0000,-0.023547,0,2.0053,0,0.005269,0.005495,0.287,1.736,1.555,-0.070449,1,1.0000,1.0000,0.12580,0.26652,0.1699,0.00000,0.9913,0.0000,0.205,-0.00057,1.6796,0.352930,0.353122,,0,
35.8625,scan,legacy_symmetric,15.8100,0.352845,-0.118584,-0.496351,0.026887,1.533140,0.105682,1.087500,1.496208,0.353122,-0.120166,-0.500316,0.026791,1.540253,0.106430,1.086223,1.494456,0.204908,-0.046087,0.387328,3.125235,-0.551808,-3.135596,0.01885,-0.01666,0.03043,0.00091,-0.00424,0.00105,0.01885,-0.01666,0.03043,0.00091,-0.00424,0.00105,0.01417,0.00105,0.03033,0.00042,0.01124,-0.00275,0.222,0.3492,0.00004,0,0,0,0,-0.047,1.453,2.117,0.2509,68.48,70.04,0.50,-0.03602,755.7,2.000,-0.02788,0.3000,-0.004452,1.0000,-0.000445,0,2.0034,0,0.005847,0.000442,0.112,1.478,1.477,-0.033240,1,1.0000,1.0000,0.12574,0.25449,0.1697,0.00000,0.9913,0.0000,0.197,-0.00057,1.6773,0.352845,0.352826,,0,
35.8682,scan,legacy_symmetric,15.8150,0.352760,-0.118470,-0.495776,0.026904,1.532164,0.105536,1.087868,1.496380,0.352826,-0.120131,-0.499635,0.026791,1.539101,0.106238,1.086677,1.494683,0.205011,-0.046410,0.387497,3.125214,-0.551805,-3.135715,0.01808,-0.01663,0.02918,0.00089,-0.00424,0.00124,0.01808,-0.01663,0.02918,0.00089,-0.00424,0.00124,0.01815,-0.05694,0.02987,0.00320,-0.00051,-0.02307,0.262,0.3415,0.00004,0,0,0,0,-0.009,1.481,2.018,0.2499,68.58,69.92,0.50,-0.03454,754.6,2.000,-0.02741,0.3000,0.000000,1.0000,0.000000,0,1.9996,0,0.005625,0.000392,0.173,1.521,1.457,-0.035703,1,1.0000,1.0000,0.12567,0.24415,0.1696,0.00000,0.9914,0.0000,0.191,-0.00057,1.6751,0.352760,0.352826,,0,
35.8737,scan,legacy_symmetric,15.8200,0.352675,-0.118355,-0.495221,0.026919,1.531223,0.105391,1.088224,1.496551,0.352826,-0.120026,-0.498972,0.026808,1.537810,0.106116,1.086939,1.494840,0.205159,-0.046411,0.387744,3.125232,-0.551450,-3.135712,0.01738,-0.01659,0.02807,0.00091,-0.00370,0.00122,0.01738,-0.01659,0.02807,0.00091,-0.00370,0.00122,0.02799,-0.00016,0.04691,-0.00251,-0.06744,0.00245,0.236,0.3235,0.00004,0,0,0,0,0.026,1.505,1.923,0.2486,68.66,69.78,0.50,-0.03324,753.6,2.000,-0.02696,0.3000,0.000000,1.0000,0.000000,0,1.9943,0,0.005555,0.000672,0.198,1.627,1.137,-0.054613,1,1.0000,1.0000,0.12561,0.23601,0.1694,0.00000,0.9914,0.0000,0.185,-0.00057,1.6729,0.352675,0.352826,,0,
35.8794,scan,legacy_symmetric,15.8250,0.352591,-0.118233,-0.494771,0.026926,1.530458,0.105253,1.088506,1.496707,0.352826,-0.119956,-0.498274,0.026861,1.537234,0.105976,1.087340,1.495101,0.205230,-0.046401,0.387729,3.125083,-0.551984,-3.135687,0.01430,-0.01651,0.02303,0.00072,-0.00451,0.00130,0.01430,-0.01651,0.02303,0.00072,-0.00451,0.00130,0.01194,0.00158,-0.00247,0.02057,0.08919,-0.00891,0.139,0.3444,0.00003,0,0,0,0,0.058,1.525,1.828,0.2468,68.74,69.62,0.49,-0.02732,752.7,2.000,0.00009,0.3000,0.196698,0.8829,0.017367,1,1.9873,0,0.005667,0.000351,0.183,1.530,1.172,-0.004136,1,1.0000,1.0000,0.12556,0.19309,0.1692,0.00000,0.9915,0.0000,0.159,-0.00057,1.6706,0.352591,0.352826,,0,
35.8850,scan,legacy_symmetric,15.8300,0.352506,-0.118108,-0.494410,0.026925,1.529842,0.105121,1.088727,1.496851,0.352826,-0.119834,-0.497716,0.026878,1.536361,0.105767,1.087794,1.495258,0.205294,-0.046412,0.387831,3.125144,-0.552140,-3.135723,0.01163,-0.01642,0.01869,0.00080,-0.00474,0.00131,0.01163,-0.01642,0.01869,0.00080,-0.00474,0.00131,0.01123,-0.00188,0.01814,-0.00927,0.02762,-0.00078,0.158,0.3382,0.00003,0,0,0,0,0.086,1.540,1.732,0.2448,68.80,69.46,0.49,-0.02223,752.5,2.000,0.00026,0.3000,0.393478,0.8880,0.034941,0,1.9792,0,0.005613,0.000335,0.177,1.456,0.919,-0.021357,1,1.0000,1.0000,0.12551,0.15727,0.1691,0.00000,0.9915,0.0000,0.137,-0.00056,1.6684,0.352506,0.352465,,0,
35.8913,scan,legacy_symmetric,15.8350,0.352422,-0.117980,-0.494128,0.026917,1.529359,0.104995,1.088894,1.496985,0.352465,-0.119834,-0.497716,0.026878,1.536361,0.105767,1.087794,1.495258,0.205294,-0.046773,0.387831,3.125144,-0.552140,-3.135723,0.00925,-0.01635,0.01483,0.00080,-0.00474,0.00131,0.00925,-0.01635,0.01483,0.00080,-0.00474,0.00131,0.01123,-0.00188,0.01814,-0.00927,0.02762,-0.00078,0.238,0.3735,0.00002,0,0,0,0,0.111,1.550,1.635,0.2424,68.86,69.57,0.48,-0.01770,758.5,2.000,0.00058,0.3000,0.715693,0.8939,0.063975,0,1.9698,0,0.006248,0.006509,0.177,1.456,0.919,-0.021357,1,1.0000,1.0000,0.12547,0.12634,0.1689,0.00000,0.9915,0.0000,0.120,-0.00056,1.6661,0.352422,0.352465,,0,
35.8969,scan,legacy_symmetric,15.8400,0.352337,-0.117848,-0.493915,0.026905,1.528994,0.104872,1.089015,1.497110,0.352465,-0.119625,-0.496686,0.026930,1.534616,0.105505,1.088300,1.495677,0.205483,-0.046758,0.388114,3.125046,-0.551954,-3.135707,0.00711,-0.01628,0.01136,0.00067,-0.00446,0.00136,0.00711,-0.01628,0.01136,0.00067,-0.00446,0.00136,0.01642,-0.02996,0.02442,0.00729,-0.01606,-0.00305,0.161,0.3012,0.00002,0,0,0,0,0.133,1.557,1.541,0.2400,68.92,69.67,0.48,-0.01362,764.5,2.000,0.00102,0.3000,1.000000,0.9001,0.090007,0,1.9599,0,0.005620,0.000634,0.387,1.691,1.207,-0.029806,1,1.0000,1.0000,0.12544,0.09982,0.1688,0.00000,0.9915,0.0000,0.105,-0.00056,1.6638,0.352337,0.352465,,0,
35.9025,scan,legacy_symmetric,15.8450,0.352253,-0.117713,-0.493763,0.026886,1.528733,0.104755,1.089096,1.497226,0.352465,-0.119468,-0.495848,0.026965,1.532748,0.105208,1.088981,1.496026,0.205622,-0.046766,0.388449,3.125076,-0.551631,-3.135792,0.00518,-0.01621,0.00822,0.00071,-0.00398,0.00147,0.00518,-0.01621,0.00822,0.00071,-0.00398,0.00147,0.02324,-0.00129,0.05631,-0.00398,-0.05419,-0.01164,0.197,0.2151,0.00002,0,0,0,0,0.155,1.562,1.453,0.2372,68.98,69.48,0.47,-0.00993,764.5,2.000,0.00145,0.3000,1.000000,0.9070,0.090695,0,1.9489,0,0.005658,0.000332,0.163,1.414,0.768,-0.060145,1,1.0000,1.0000,0.12542,0.07756,0.1686,0.00000,0.9915,0.0000,0.095,-0.00056,1.6615,0.352253,0.352465,,0,
35.9083,scan,legacy_symmetric,15.8500,0.352169,-0.117576,-0.493669,0.026863,1.528570,0.104641,1.089137,1.497335,0.352465,-0.119381,-0.495394,0.027000,1.532033,0.105086,1.089260,1.496201,0.205691,-0.046759,0.388548,3.125047,-0.551660,-3.135782,0.00342,-0.01615,0.00537,0.00067,-0.00402,0.00147,0.00342,-0.01615,0.00537,0.00067,-0.00402,0.00147,0.01351,0.00143,0.01919,0.00483,0.00556,-0.00094,0.199,0.1891,0.00002,0,0,0,0,0.174,1.565,1.368,0.2343,69.01,69.27,0.47,-0.00659,764.5,2.000,0.00189,0.3000,1.000000,0.9143,0.091426,0,1.9372,0,0.005779,0.000990,0.223,1.587,0.932,-0.023401,1,1.0000,1.0000,0.12540,0.05935,0.1684,0.00000,0.9916,0.0000,0.087,-0.00055,1.6592,0.352169,0.352465,,0,
35.9138,scan,legacy_symmetric,15.8550,0.352085,-0.117437,-0.493627,0.026835,1.528496,0.104532,1.089143,1.497435,0.352465,-0.119311,-0.494871,0.026965,1.531282,0.104894,1.089434,1.496341,0.205791,-0.046795,0.388658,3.125084,-0.551620,-3.135910,0.00182,-0.01610,0.00278,0.00072,-0.00396,0.00164,0.00182,-0.01610,0.00278,0.00072,-0.00396,0.00164,0.01630,-0.00589,0.01803,-0.00508,-0.00653,-0.01773,0.197,0.1554,0.00001,0,0,0,0,0.189,1.567,1.291,0.2317,69.04,69.08,0.46,-0.00354,764.5,2.000,0.00231,0.3000,1.000000,0.9208,0.092080,0,1.9267,0,0.005510,0.000369,0.117,1.647,1.194,-0.023975,1,1.0000,1.0000,0.12539,0.04753,0.1683,0.00000,0.9916,0.0000,0.082,-0.00055,1.6569,0.352085,0.352183,,0,
35.9194,scan,legacy_symmetric,15.8600,0.352001,-0.117295,-0.493634,0.026804,1.528503,0.104426,1.089115,1.497530,0.352183,-0.119136,-0.494487,0.027000,1.530863,0.104824,1.089522,1.496410,0.205863,-0.047048,0.388703,3.125092,-0.551679,-3.135769,0.00038,-0.01605,0.00043,0.00073,-0.00405,0.00142,0.00038,-0.01605,0.00043,0.00073,-0.00405,0.00142,0.01285,-0.04524,0.00790,-0.00134,0.01049,0.02592,0.136,0.1356,0.00001,0,0,0,0,0.200,1.570,1.226,0.2294,69.06,68.92,0.46,-0.00078,764.5,2.000,0.00274,0.3000,1.000000,0.9265,0.092653,0,1.9175,0,0.005577,0.000338,0.154,1.623,1.175,-0.014070,1,1.0000,1.0000,0.12539,0.04445,0.1681,0.00000,0.9916,0.0000,0.080,-0.00055,1.6546,0.352001,0.352183,,0,
35.9253,scan,legacy_symmetric,15.8650,0.351917,-0.117153,-0.493683,0.026770,1.528583,0.104321,1.089058,1.497621,0.352183,-0.119014,-0.494173,0.026983,1.530305,0.104737,1.089714,1.496585,0.205916,-0.047038,0.388792,3.125006,-0.551632,-3.135731,-0.00092,-0.01600,-0.00168,0.00062,-0.00398,0.00143,-0.00092,-0.01600,-0.00168,0.00062,-0.00398,0.00143,0.00961,0.00197,0.01630,0.01356,-0.00843,-0.00131,0.131,0.1032,0.00001,0,0,0,0,0.205,1.574,1.176,0.2277,69.07,68.79,0.46,0.00169,764.5,2.000,0.00316,0.3000,1.000000,0.9308,0.093078,0,1.9107,0,0.005897,0.000762,0.012,1.634,1.273,-0.018889,1,1.0000,1.0000,0.12539,0.04877,0.1679,0.00000,0.9916,0.0000,0.081,-0.00054,1.6523,0.351917,0.352183,,0,
35.9308,scan,legacy_symmetric,15.8700,0.351833,-0.117008,-0.493770,0.026732,1.528727,0.104221,1.088975,1.497705,0.352183,-0.118944,-0.493998,0.027000,1.530060,0.104615,1.089819,1.496672,0.205940,-0.047042,0.388819,3.125048,-0.551677,-3.135765,-0.00208,-0.01595,-0.00356,0.00067,-0.00405,0.00145,-0.00208,-0.01595,-0.00356,0.00067,-0.00405,0.00145,0.00404,-0.00077,0.00460,-0.00625,0.00763,-0.00196,0.162,0.1027,0.00001,0,0,0,0,0.206,1.580,1.137,0.2259,69.07,68.67,0.45,0.00391,764.5,2.000,0.00357,0.3000,1.000000,0.9352,0.093518,0,1.9037,0,0.005540,0.000401,0.257,1.705,0.923,-0.006044,1,1.0000,1.0000,0.12539,0.05727,0.1677,0.00000,0.9916,0.0000,0.082,-0.00054,1.6499,0.351833,0.351857,,0,
35.9364,scan,legacy_symmetric,15.8750,0.351749,-0.116863,-0.493892,0.026692,1.528929,0.104122,1.088869,1.497786,0.351857,-0.118822,-0.493841,0.026983,1.529799,0.104545,1.089888,1.496742,0.205969,-0.047361,0.388862,3.125043,-0.551647,-3.135719,-0.00312,-0.01591,-0.00525,0.00067,-0.00400,0.00138,-0.00312,-0.01591,-0.00525,0.00067,-0.00400,0.00138,0.02345,-0.25453,0.03395,0.00366,-0.02434,0.03460,0.175,0.1039,0.00001,0,0,0,0,0.206,1.587,1.102,0.2240,69.06,68.53,0.45,0.00589,764.5,2.000,0.00398,0.3000,1.000000,0.9399,0.093992,0,1.8961,0,0.005534,0.004687,0.328,1.534,0.800,-0.044633,1,1.0000,1.0000,0.12540,0.06721,0.1676,0.00000,0.9915,0.0000,0.085,-0.00053,1.6476,0.351749,0.351857,,0,
35.9421,scan,legacy_symmetric,15.8800,0.351665,-0.116717,-0.494045,0.026651,1.529183,0.104024,1.088741,1.497865,0.351857,-0.118490,-0.493544,0.026983,1.529519,0.104406,1.089888,1.496899,0.206032,-0.047318,0.388890,3.125016,-0.551674,-3.135523,-0.00406,-0.01587,-0.00678,0.00063,-0.00404,0.00111,-0.00406,-0.01587,-0.00678,0.00063,-0.00404,0.00111,0.00625,0.00419,0.00285,0.00224,0.00276,0.01799,0.079,0.0933,0.00001,0,0,0,0,0.211,1.591,1.068,0.2223,69.05,68.40,0.44,0.00769,764.5,2.000,0.00439,0.3000,1.000000,0.9443,0.094431,0,1.8891,0,0.005738,0.000321,0.366,1.550,0.934,-0.005648,1,1.0000,1.0000,0.12541,0.07756,0.1674,0.00000,0.9915,0.0000,0.089,-0.00053,1.6452,0.351665,0.351857,,0,
35.9481,scan,legacy_symmetric,15.8850,0.351582,-0.116570,-0.494226,0.026607,1.529486,0.103928,1.088594,1.497939,0.351857,-0.118368,-0.493544,0.026983,1.529484,0.104249,1.089906,1.496986,0.206029,-0.047323,0.388897,3.125090,-0.551670,-3.135563,-0.00491,-0.01584,-0.00817,0.00073,-0.00404,0.00111,-0.00491,-0.01584,-0.00817,0.00073,-0.00404,0.00111,-0.00044,-0.00071,0.00119,-0.01077,-0.00088,-0.00032,0.113,0.0946,0.00002,0,0,0,0,0.218,1.595,1.036,0.2205,69.04,68.27,0.44,0.00932,764.5,2.000,0.00479,0.3000,1.000000,0.9489,0.094886,0,1.8818,0,0.005983,0.000470,0.315,1.680,0.767,-0.000787,1,1.0000,1.0000,0.12543,0.08737,0.1672,0.00000,0.9915,0.0000,0.092,-0.00053,1.6428,0.351582,0.351857,,0,
35.9540,scan,legacy_symmetric,15.8900,0.351498,-0.116422,-0.494433,0.026562,1.529832,0.103834,1.088429,1.498012,0.351857,-0.118159,-0.493527,0.026983,1.529484,0.104179,1.089958,1.496986,0.206021,-0.047295,0.388885,3.125155,-0.551745,-3.135419,-0.00570,-0.01580,-0.00944,0.00081,-0.00415,0.00085,-0.00570,-0.01580,-0.00944,0.00081,-0.00415,0.00085,-0.00145,0.00492,-0.00216,-0.00993,0.01333,0.03173,0.204,0.0910,0.00002,0,0,0,0,0.228,1.598,1.003,0.2186,69.01,68.14,0.44,0.01082,764.5,2.000,0.00519,0.3000,1.000000,0.9535,0.095349,0,1.8744,0,0.005864,0.000724,0.382,1.538,0.732,0.002661,1,1.0000,1.0000,0.12545,0.09702,0.1670,0.00000,0.9915,0.0000,0.096,-0.00052,1.6405,0.351498,0.351489,,0,
35.9597,scan,legacy_symmetric,15.8950,0.351415,-0.116275,-0.494664,0.026516,1.530219,0.103740,1.088247,1.498083,0.351489,-0.117984,-0.493579,0.027000,1.529484,0.104161,1.089976,1.497109,0.206010,-0.047615,0.388893,3.125067,-0.551713,-3.135255,-0.00643,-0.01577,-0.01063,0.00070,-0.00410,0.00067,-0.00643,-0.01577,-0.01063,0.00070,-0.00410,0.00067,-0.00184,-0.05288,0.00130,0.01244,-0.00523,0.01953,0.114,0.0895,0.00002,0,0,0,0,0.239,1.599,0.968,0.2165,68.98,67.99,0.43,0.01221,764.5,2.000,0.00558,0.3000,1.000000,0.9587,0.095868,0,1.8661,0,0.005772,0.000456,0.307,1.548,0.443,-0.000840,1,1.0000,1.0000,0.12547,0.10600,0.1668,0.00000,0.9915,0.0000,0.100,-0.00052,1.6381,0.351415,0.351489,,0,
35.9654,scan,legacy_symmetric,15.9000,0.351332,-0.116126,-0.494918,0.026468,1.530645,0.103648,1.088050,1.498151,0.351489,-0.117827,-0.493544,0.026965,1.529484,0.104039,1.089976,1.497196,0.206013,-0.047614,0.388885,3.125078,-0.551755,-3.135242,-0.00712,-0.01574,-0.01175,0.00071,-0.00416,0.00064,-0.00712,-0.01574,-0.01175,0.00071,-0.00416,0.00064,0.00059,0.00029,-0.00151,-0.00183,0.00779,0.00338,0.095,0.0990,0.00002,0,0,0,0,0.250,1.600,0.928,0.2144,68.95,67.83,0.43,0.01354,764.5,2.000,0.00597,0.3000,1.000000,0.9640,0.096405,0,1.8575,0,0.005724,0.000720,0.330,1.644,0.560,0.000977,1,1.0000,1.0000,0.12549,0.11478,0.1666,0.00000,0.9915,0.0000,0.104,-0.00051,1.6357,0.351332,0.351489,,0,
35.9711,scan,legacy_symmetric,15.9050,0.351248,-0.115978,-0.495195,0.026418,1.531108,0.103557,1.087838,1.498216,0.351489,-0.117705,-0.493666,0.027000,1.529589,0.103934,1.089958,1.497248,0.205989,-0.047598,0.388877,3.125157,-0.551731,-3.135214,-0.00779,-0.01571,-0.01284,0.00081,-0.00413,0.00054,-0.00779,-0.01571,-0.01284,0.00081,-0.00413,0.00054,-0.00409,0.00271,-0.00142,-0.01139,-0.00418,0.01183,0.165,0.1093,0.00002,0,0,0,0,0.261,1.600,0.884,0.2122,68.90,67.67,0.42,0.01481,764.5,2.000,0.00636,0.3000,1.000000,0.9694,0.096944,0,1.8489,0,0.005605,0.000486,0.330,1.644,0.560,0.003389,1,1.0000,1.0000,0.12552,0.12316,0.1664,0.00000,0.9915,0.0000,0.109,-0.00051,1.6333,0.351248,0.351489,,0,
