t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,damping_passivity_z,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,fz_dot,fz_predicted,fz_error_predicted,vz_surface,vz_surface_raw,vz_surface_observed,vz_integral,vz_feedback,vz_unclamped,vz_achieved_tool,surface_confidence,passivity_scale,passivity_energy_j,contact_present,active_reference_reset,sensor_stale,safety_stop,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
2.6889,scan,force_tracking_v2,0.0753,0.406590,-0.016187,-0.376865,0.003889,1.313561,0.015204,1.182775,1.571229,0.406265,-0.016633,-0.391128,0.001239,1.343066,0.018850,1.167329,1.566974,0.220521,0.007053,0.415421,3.127984,-0.548324,-3.137061,-0.01293,0.00240,-0.02115,0.00002,0.00064,-0.00014,-0.01293,0.00240,-0.02115,0.00002,0.00064,-0.00014,0.01730,-0.00319,0.03704,-0.00383,0.00025,-0.01580,0.586,1.7517,0.00003,0,0,0,0,0.116,0.999,0.367,0.0000,25.00,25.00,0.00,0.00,0.02481,80.0,1.200,0.00000,0,0.006467,0.000497,0.322,1.171,0.724,0.8041,0.3792,0.8208,0.000000,0.000000,0.000000,0.000000,0.004006,0.024811,-0.040658,0.0000,1.0000,0.001181,0,0,0,0,1.0000,1.0000,0.11115,0.20288,0.1052,0.00000,0.9929,0.0000,0.161,0.00040,0.0000,0.406590,0.406265,,0,
2.6958,scan,force_tracking_v2,0.0822,0.406626,-0.016055,-0.377500,0.003735,1.314701,0.015187,1.182274,1.571177,0.406265,-0.016650,-0.390029,0.001309,1.341163,0.018780,1.168219,1.567044,0.220667,0.007056,0.415653,3.128020,-0.548413,-3.137095,-0.01301,0.00250,-0.02127,0.00007,0.00050,-0.00011,-0.01301,0.00250,-0.02127,0.00007,0.00050,-0.00011,0.02305,0.00035,0.03642,-0.00484,0.01397,-0.00248,0.586,1.5815,0.00003,0,0,1,0,0.135,0.992,0.389,0.0000,25.00,25.00,0.00,0.00,0.02496,80.0,1.200,0.00000,0,0.006864,0.001018,0.212,0.872,0.397,1.0998,0.4059,0.7941,0.000000,0.000000,0.000000,0.000000,0.004063,0.024961,-0.043090,0.0000,1.0000,0.001317,0,0,0,0,1.0000,1.0000,0.11123,0.20609,0.1059,0.00000,0.9929,0.0000,0.172,0.00040,0.0000,0.406626,0.406265,,0,
2.7023,scan,force_tracking_v2,0.0887,0.406672,-0.015995,-0.378101,0.003530,1.315781,0.015269,1.181800,1.571009,0.406265,-0.016633,-0.389208,0.001414,1.339488,0.018780,1.169213,1.567149,0.220732,0.007095,0.415858,3.127970,-0.548553,-3.136994,-0.01304,0.00157,-0.02133,0.00000,0.00029,-0.00023,-0.01304,0.00157,-0.02133,0.00000,0.00029,-0.00023,0.00966,0.00600,0.03087,0.00631,0.02116,0.01133,0.575,1.4202,0.00003,0,0,0,0,0.149,1.004,0.393,0.1852,25.02,25.00,0.37,0.00,0.02502,80.0,1.200,0.00000,0,0.006472,0.000835,0.191,1.138,0.325,1.0324,0.4082,0.7918,0.000000,0.000000,0.000000,0.000000,0.002278,0.025022,-0.031307,0.0000,1.0000,0.001445,0,0,0,0,1.0000,1.0000,0.11131,0.20924,0.1062,0.00000,0.9929,0.0000,0.162,0.00038,0.0000,0.406672,0.406034,,0,
2.7088,scan,force_tracking_v2,0.0953,0.406731,-0.015917,-0.378712,0.003301,1.316879,0.015349,1.181319,1.570831,0.406034,-0.016598,-0.388109,0.001484,1.337376,0.018727,1.170086,1.567236,0.220894,0.006884,0.416158,3.127976,-0.548415,-3.136960,-0.01307,0.00310,-0.02137,0.00001,0.00050,-0.00028,-0.01307,0.00310,-0.02137,0.00001,0.00050,-0.00028,0.02292,-0.02987,0.04233,-0.00066,-0.01952,0.00530,0.782,1.2373,0.00003,0,0,1,0,0.148,1.016,0.389,0.3561,25.07,25.00,0.71,0.00,0.02508,80.0,1.200,0.00000,0,0.006591,0.000348,0.073,1.070,0.338,0.8409,0.4013,0.7987,0.000000,0.000000,0.000000,0.000000,0.001705,0.025079,-0.048401,0.0000,1.0000,0.001577,0,0,0,0,1.0000,1.0000,0.11138,0.20977,0.1061,0.00000,0.9929,0.0000,0.166,0.00034,0.0000,0.406731,0.406034,,0,
2.7161,scan,force_tracking_v2,0.1025,0.406805,-0.015862,-0.379380,0.002992,1.318080,0.015502,1.180793,1.570549,0.406034,-0.016598,-0.387219,0.001518,1.335578,0.018710,1.171064,1.567306,0.220981,0.006894,0.416388,3.127948,-0.548485,-3.136944,-0.01306,0.00315,-0.02135,-0.00003,0.00039,-0.00029,-0.01306,0.00315,-0.02135,-0.00003,0.00039,-0.00029,0.01299,0.00148,0.03442,0.00357,0.01053,0.00015,0.796,1.0714,0.00003,0,0,1,0,0.156,1.018,0.408,0.3313,25.11,25.00,0.66,0.00,0.02507,80.0,1.200,0.00000,0,0.007208,0.000865,0.223,0.985,0.569,1.0780,0.4244,0.7756,0.000000,0.000000,0.000000,0.000000,0.001793,0.025067,-0.036124,0.0000,1.0000,0.001717,0,0,0,0,1.0000,1.0000,0.11146,0.21365,0.1111,0.00000,0.9929,0.0000,0.181,0.00030,0.0000,0.406805,0.406034,,0,
2.7228,scan,force_tracking_v2,0.1092,0.406888,-0.015816,-0.380005,0.002667,1.319201,0.015673,1.180301,1.570243,0.406034,-0.016598,-0.386311,0.001606,1.333833,0.018640,1.172093,1.567410,0.221058,0.006908,0.416590,3.127955,-0.548679,-3.136946,-0.01308,0.00325,-0.02137,-0.00002,0.00010,-0.00029,-0.01308,0.00325,-0.02137,-0.00002,0.00010,-0.00029,0.01159,0.00221,0.03031,-0.00108,0.02906,0.00023,0.807,0.9026,0.00003,0,0,0,0,0.137,1.016,0.399,0.3098,25.14,25.00,0.62,0.00,0.02509,80.0,1.200,0.00000,0,0.006721,0.000902,-0.055,0.995,0.240,0.7787,0.4102,0.7898,0.000000,0.000000,0.000000,0.000000,0.001715,0.025093,-0.031877,0.0000,1.0000,0.001851,0,0,0,0,1.0000,1.0000,0.11155,0.21702,0.1236,0.00000,0.9928,0.0000,0.170,0.00025,0.0000,0.406888,0.406034,,0,
2.7298,scan,force_tracking_v2,0.1162,0.406986,-0.015789,-0.380659,0.002268,1.320375,0.015910,1.179786,1.569841,0.406034,-0.016563,-0.385543,0.001606,1.332332,0.018623,1.172966,1.567463,0.221125,0.006915,0.416769,3.127926,-0.548819,-3.136920,-0.01310,0.00336,-0.02140,-0.00005,-0.00011,-0.00030,-0.01310,0.00336,-0.02140,-0.00005,-0.00011,-0.00030,0.00976,0.00098,0.02617,0.00356,0.02056,0.00161,0.826,0.7523,0.00003,0,0,1,0,0.142,1.013,0.397,0.2888,25.17,25.00,0.58,0.00,0.02513,80.0,1.200,0.00000,0,0.007019,0.001114,0.252,0.989,0.423,0.6517,0.4066,0.7934,0.000000,0.000000,0.000000,0.000000,0.001799,0.025126,-0.027402,0.0000,1.0000,0.001991,0,0,0,0,1.0000,1.0000,0.11162,0.22335,0.1447,0.00000,0.9928,0.0000,0.177,0.00018,0.0000,0.406986,0.406034,,0,
2.7359,scan,force_tracking_v2,0.1223,0.407082,-0.015775,-0.381226,0.001891,1.321393,0.016143,1.179340,1.569452,0.406034,-0.016598,-0.384618,0.001623,1.330430,0.018535,1.173996,1.567533,0.221215,0.006896,0.417016,3.127957,-0.548873,-3.137026,-0.01313,0.00352,-0.02145,-0.00001,-0.00019,-0.00017,-0.01313,0.00352,-0.02145,-0.00001,-0.00019,-0.00017,0.01394,-0.00295,0.03843,-0.00414,0.00834,-0.01402,0.877,0.5761,0.00003,0,0,0,0,0.143,1.026,0.386,0.2718,25.19,25.00,0.54,0.00,0.02519,80.0,1.200,0.00000,0,0.006077,0.000748,0.140,1.178,0.280,0.3814,0.3913,0.8087,0.000000,0.000000,0.000000,0.000000,0.001604,0.025188,-0.040088,0.0000,1.0000,0.002114,0,0,0,0,1.0000,1.0000,0.11171,0.22772,0.1577,0.00000,0.9928,0.0000,0.154,0.00011,0.0000,0.407082,0.406034,,0,
2.7422,scan,force_tracking_v2,0.1286,0.407190,-0.015775,-0.381816,0.001447,1.322455,0.016434,1.178876,1.568980,0.406034,-0.016581,-0.383711,0.001693,1.328580,0.018466,1.174711,1.567602,0.221356,0.006906,0.417297,3.127997,-0.548648,-3.137031,-0.01317,0.00361,-0.02152,0.00004,0.00015,-0.00019,-0.01317,0.00361,-0.02152,0.00004,0.00015,-0.00019,0.02305,0.00165,0.04582,-0.00537,-0.03681,0.00267,0.888,0.4117,0.00003,0,0,1,0,0.157,1.031,0.380,0.2551,25.21,25.00,0.51,0.00,0.02527,80.0,1.200,0.00000,0,0.006340,0.000986,0.282,1.016,0.384,0.2360,0.3834,0.8166,0.000000,0.000000,0.000000,0.000000,0.001693,0.025268,-0.051094,0.0000,1.0000,0.002245,0,0,0,0,1.0000,1.0000,0.11178,0.23441,0.1767,0.00000,0.9928,0.0000,0.161,0.00003,0.0000,0.407190,0.406034,,0,
2.7492,scan,force_tracking_v2,0.1356,0.407312,-0.015787,-0.382461,0.000918,1.323652,0.016790,1.178332,1.568406,0.406034,-0.016598,-0.383030,0.001745,1.327131,0.018466,1.175724,1.567690,0.221378,0.006923,0.417457,3.127939,-0.548892,-3.136999,-0.01237,0.00370,-0.02225,-0.00004,-0.00022,-0.00019,-0.01237,0.00370,-0.02225,-0.00004,-0.00022,-0.00019,0.00334,0.00259,0.02408,0.00733,0.03691,0.00016,0.918,0.2679,0.00003,0,0,1,0,0.139,1.018,0.346,0.2379,25.23,25.00,0.48,0.00,0.02547,80.0,1.200,0.00000,0,0.006970,0.001306,-0.072,0.885,0.105,-0.3896,0.3402,0.8598,0.000000,0.000000,0.000000,0.000000,0.001977,0.025470,-0.022257,0.0000,1.0000,0.002398,0,0,0,0,1.0000,1.0000,0.11185,0.24426,0.1911,0.00000,0.9928,0.0000,0.178,-0.00006,0.0000,0.407312,0.406323,,0,
2.7559,scan,force_tracking_v2,0.1423,0.407443,-0.015815,-0.383081,0.000360,1.324804,0.017179,1.177807,1.567788,0.406323,-0.016563,-0.382105,0.001798,1.325298,0.018396,1.176596,1.567759,0.221492,0.007222,0.417704,3.127968,-0.548859,-3.136995,-0.01242,0.00242,-0.02241,0.00000,-0.00017,-0.00022,-0.01242,0.00242,-0.02241,0.00000,-0.00017,-0.00022,0.01576,0.04127,0.03418,-0.00344,-0.00463,0.00272,0.729,0.0994,0.00003,0,0,0,0,0.133,1.012,0.345,0.4517,25.27,25.00,0.90,0.00,0.02562,80.0,1.200,0.00000,0,0.006678,0.000751,0.164,1.021,0.479,-0.3571,0.3399,0.8601,0.000000,0.000000,0.000000,0.000000,0.001640,0.025623,-0.036911,0.0000,1.0000,0.002545,0,0,0,0,1.0000,1.0000,0.11194,0.25283,0.1957,0.00000,0.9928,0.0000,0.172,-0.00016,0.0000,0.407443,0.406323,,0,
2.7631,scan,force_tracking_v2,0.1495,0.407583,-0.015846,-0.383757,-0.000231,1.326059,0.017591,1.177237,1.567132,0.406323,-0.016581,-0.381599,0.001798,1.324443,0.018448,1.176963,1.567794,0.221566,0.007232,0.417810,3.127887,-0.548876,-3.136952,-0.01260,0.00253,-0.02266,-0.00010,-0.00019,-0.00023,-0.01260,0.00253,-0.02266,-0.00010,-0.00019,-0.00023,0.01070,0.00147,0.01519,0.01002,0.00245,0.00012,0.724,0.0849,0.00003,0,0,0,0,0.097,0.986,0.295,0.4204,25.31,25.00,0.84,0.00,0.02593,80.0,1.200,0.00000,0,0.007191,0.001032,-0.152,0.816,-0.077,-1.1987,0.2770,0.9230,0.000000,0.000000,0.000000,0.000000,0.001918,0.025932,-0.018526,0.0000,1.0000,0.002717,0,0,0,0,1.0000,1.0000,0.11202,0.25354,0.1941,0.00000,0.9929,0.0000,0.187,-0.00028,0.0000,0.407583,0.406323,,0,
2.7695,scan,force_tracking_v2,0.1560,0.407710,-0.015876,-0.384376,-0.000762,1.327208,0.017965,1.176713,1.566537,0.406323,-0.016581,-0.380726,0.001798,1.322960,0.018378,1.177905,1.567847,0.221637,0.007219,0.417948,3.127903,-0.549208,-3.137014,-0.01278,0.00264,-0.02299,-0.00008,-0.00069,-0.00014,-0.01278,0.00264,-0.02299,-0.00008,-0.00069,-0.00014,0.01064,-0.00197,0.02067,-0.00234,0.04987,-0.00810,0.752,0.1776,0.00003,0,0,1,0,0.081,0.978,0.251,0.3940,25.34,25.00,0.79,0.00,0.02631,80.0,1.200,0.00000,0,0.006476,0.000806,0.087,1.013,0.059,-1.8462,0.2230,0.9770,0.000000,0.000000,0.000000,0.000000,0.001855,0.026312,-0.023206,0.0000,1.0000,0.002884,0,0,0,0,1.0000,1.0000,0.11210,0.25716,0.1956,0.00000,0.9929,0.0000,0.171,-0.00040,0.0000,0.407710,0.406323,,0,
2.7768,scan,force_tracking_v2,0.1632,0.407851,-0.015911,-0.385078,-0.001351,1.328511,0.018379,1.176117,1.565876,0.406323,-0.016563,-0.379888,0.001833,1.321249,0.018326,1.178778,1.567934,0.221728,0.007226,0.418175,3.127890,-0.549209,-3.137020,-0.01294,0.00275,-0.02340,-0.00010,-0.00069,-0.00013,-0.01294,0.00275,-0.02340,-0.00010,-0.00069,-0.00013,0.01297,0.00098,0.03236,0.00158,0.00017,-0.00185,0.787,0.3414,0.00003,0,0,0,0,0.055,0.965,0.237,0.3666,25.37,25.00,0.73,0.00,0.02675,80.0,1.200,0.00000,0,0.007224,0.001024,-0.069,0.898,0.316,-1.8561,0.2090,0.9910,0.000000,0.000000,0.000000,0.000000,0.002099,0.026745,-0.034360,0.0000,1.0000,0.003075,0,0,0,0,1.0000,1.0000,0.11218,0.25978,0.1956,0.00000,0.9929,0.0000,0.194,-0.00051,0.0000,0.407851,0.406908,,0,
2.7836,scan,force_tracking_v2,0.1700,0.407985,-0.015947,-0.385751,-0.001906,1.329762,0.018772,1.175546,1.565251,0.406908,-0.016528,-0.378998,0.001955,1.319574,0.018309,1.179528,1.567986,0.221849,0.007851,0.418398,3.127916,-0.549176,-3.136911,-0.01316,0.00287,-0.02379,-0.00006,-0.00064,-0.00031,-0.01316,0.00287,-0.02379,-0.00006,-0.00064,-0.00031,0.01775,0.09175,0.03267,-0.00318,-0.00496,0.01800,0.633,0.5121,0.00003,0,0,0,0,0.059,0.965,0.213,0.3423,25.39,25.00,0.68,0.00,0.02719,80.0,1.200,0.00000,0,0.006832,0.001041,0.186,1.015,0.073,-2.0499,0.1824,1.0176,0.000000,0.000000,0.000000,0.000000,0.002053,0.027191,-0.036096,0.0000,1.0000,0.003264,0,0,0,0,1.0000,1.0000,0.11227,0.26251,0.1967,0.00000,0.9929,0.0000,0.187,-0.00063,0.0000,0.407985,0.406908,,0,
2.7901,scan,force_tracking_v2,0.1765,0.408113,-0.015983,-0.386400,-0.002428,1.330967,0.019144,1.174994,1.564659,0.406908,-0.016563,-0.378352,0.001902,1.318352,0.018239,1.180279,1.568039,0.221899,0.007816,0.418531,3.127911,-0.549351,-3.137049,-0.01334,0.00298,-0.02419,-0.00007,-0.00091,-0.00010,-0.01334,0.00298,-0.02419,-0.00007,-0.00091,-0.00010,0.00755,-0.00524,0.02002,0.00051,0.02636,-0.02118,0.654,0.6538,0.00003,0,0,0,0,0.050,0.946,0.195,0.3209,25.41,25.00,0.64,0.00,0.02763,80.0,1.200,0.00000,0,0.006465,0.000865,-0.043,0.779,0.134,-2.1387,0.1628,1.0372,0.000000,0.000000,0.000000,0.000000,0.001992,0.027632,-0.021070,0.0000,1.0000,0.003449,0,0,0,0,1.0000,1.0000,0.11236,0.26583,0.1969,0.00000,0.9929,0.0000,0.180,-0.00075,0.0000,0.408113,0.406908,,0,
2.7976,scan,force_tracking_v2,0.1840,0.408257,-0.016027,-0.387163,-0.003033,1.332389,0.019577,1.174342,1.563969,0.406908,-0.016528,-0.377689,0.001937,1.316799,0.018204,1.181064,1.568056,0.221966,0.007826,0.418760,3.127953,-0.549247,-3.137021,-0.01343,0.00308,-0.02458,-0.00001,-0.00075,-0.00017,-0.01343,0.00308,-0.02458,-0.00001,-0.00075,-0.00017,0.00924,0.00134,0.03172,-0.00485,-0.01445,0.00690,0.715,0.8118,0.00003,0,0,1,0,0.067,0.974,0.223,0.2976,25.42,25.00,0.60,0.00,0.02801,80.0,1.200,0.00000,0,0.007536,0.001198,0.214,1.242,0.488,-1.3595,0.2028,0.9972,0.000000,0.000000,0.000000,0.000000,0.002211,0.028010,-0.031860,0.0000,1.0000,0.003660,0,0,0,0,1.0000,1.0000,0.11245,0.26813,0.1974,0.00000,0.9929,0.0000,0.212,-0.00085,0.0000,0.408257,0.407599,,0,
2.8044,scan,force_tracking_v2,0.1908,0.408387,-0.016070,-0.387854,-0.003577,1.333680,0.019968,1.173748,1.563347,0.407599,-0.016563,-0.376869,0.001955,1.315140,0.018151,1.181989,1.568109,0.222041,0.008505,0.418966,3.127965,-0.549335,-3.137091,-0.01347,0.00168,-0.02479,0.00000,-0.00088,-0.00008,-0.01347,0.00168,-0.02479,0.00000,-0.00088,-0.00008,0.01042,0.09408,0.02857,-0.00155,0.01221,-0.00871,1.042,0.9883,0.00003,0,0,1,0,0.080,0.984,0.267,0.2781,25.43,25.00,0.56,0.00,0.02819,80.0,1.200,0.00000,0,0.006792,0.000751,0.132,0.958,0.523,-0.4263,0.2603,0.9397,0.000000,0.000000,0.000000,0.000000,0.001867,0.028193,-0.028744,0.0000,1.0000,0.003840,0,0,0,0,1.0000,1.0000,0.11254,0.26961,0.1830,0.00000,0.9929,0.0000,0.192,-0.00098,0.0000,0.408387,0.407599,,0,
2.8109,scan,force_tracking_v2,0.1974,0.408508,-0.016113,-0.388521,-0.004099,1.334929,0.020345,1.173173,1.562747,0.407599,-0.016563,-0.376258,0.002025,1.313622,0.018134,1.182600,1.568143,0.222128,0.008522,0.419221,3.127990,-0.549039,-3.137058,-0.01341,0.00183,-0.02493,0.00003,-0.00044,-0.00015,-0.01341,0.00183,-0.02493,0.00003,-0.00044,-0.00015,0.01349,0.00257,0.03941,-0.00305,-0.04581,0.00712,1.083,1.1493,0.00003,0,0,0,0,0.098,1.001,0.293,0.2604,25.44,25.00,0.52,0.00,0.02828,80.0,1.200,0.00000,0,0.006564,0.000893,0.195,1.107,0.331,0.0832,0.2939,0.9061,0.000000,0.000000,0.000000,0.000000,0.001732,0.028283,-0.040623,0.0000,1.0000,0.004008,0,0,0,0,1.0000,1.0000,0.11263,0.26927,0.1838,0.00000,0.9929,0.0000,0.186,-0.00109,0.0000,0.408508,0.407599,,0,
2.8181,scan,force_tracking_v2,0.2046,0.408641,-0.016162,-0.389251,-0.004669,1.336301,0.020759,1.172540,1.562089,0.407599,-0.016563,-0.375717,0.002059,1.312435,0.018047,1.183333,1.568178,0.222161,0.008513,0.419368,3.128059,-0.549128,-3.137120,-0.01334,0.00198,-0.02499,0.00012,-0.00057,-0.00011,-0.01334,0.00198,-0.02499,0.00012,-0.00057,-0.00011,0.00448,-0.00118,0.02031,-0.00814,0.01224,-0.00365,1.104,1.2888,0.00003,0,0,0,0,0.109,1.000,0.318,0.2423,25.44,25.00,0.48,0.00,0.02830,80.0,1.200,0.00000,0,0.007203,0.000839,0.115,0.931,0.398,0.5134,0.3253,0.8747,0.000000,0.000000,0.000000,0.000000,0.001820,0.028296,-0.019674,0.0000,1.0000,0.004186,0,0,0,0,1.0000,1.0000,0.11272,0.26949,0.1846,0.00000,0.9929,0.0000,0.204,-0.00120,0.0000,0.408641,0.407599,,0,
2.8248,scan,force_tracking_v2,0.2112,0.408764,-0.016209,-0.389924,-0.005191,1.337565,0.021140,1.171955,1.561483,0.407599,-0.016563,-0.374809,0.002059,1.310830,0.018012,1.184171,1.568231,0.222264,0.008508,0.419550,3.128045,-0.549268,-3.137148,-0.01330,0.00214,-0.02495,0.00010,-0.00078,-0.00006,-0.01330,0.00214,-0.02495,0.00010,-0.00078,-0.00006,0.01593,-0.00083,0.02808,0.00175,0.02157,-0.00543,1.094,1.4594,0.00003,0,0,0,0,0.104,1.009,0.340,0.2267,25.44,25.00,0.45,0.00,0.02824,80.0,1.200,0.00000,0,0.006642,0.000989,0.024,1.080,0.429,0.8423,0.3522,0.8478,0.000000,0.000000,0.000000,0.000000,0.001623,0.028244,-0.032275,0.0000,1.0000,0.004345,0,0,0,0,1.0000,1.0000,0.11282,0.26908,0.1854,0.00000,0.9929,0.0000,0.188,-0.00132,0.0000,0.408764,0.408473,,0,
2.8322,scan,force_tracking_v2,0.2187,0.408890,-0.016264,-0.390674,-0.005775,1.338977,0.021569,1.171303,1.560802,0.408473,-0.016598,-0.374111,0.002077,1.309416,0.017959,1.184782,1.568248,0.222361,0.009366,0.419752,3.128092,-0.549165,-3.137222,-0.01323,0.00056,-0.02492,0.00016,-0.00062,0.00002,-0.01323,0.00056,-0.02492,0.00016,-0.00062,0.00002,0.01312,0.11696,0.02744,-0.00549,-0.01415,-0.00673,1.747,1.6128,0.00003,0,0,0,0,0.094,1.013,0.349,0.2105,25.44,25.00,0.42,0.00,0.02817,80.0,1.200,0.00000,0,0.007447,0.001082,0.042,1.015,0.327,0.8904,0.3619,0.8381,0.000000,0.000000,0.000000,0.000000,0.001792,0.028165,-0.028939,0.0000,1.0000,0.004521,0,0,0,0,1.0000,1.0000,0.11290,0.26820,0.1692,0.00000,0.9929,0.0000,0.210,-0.00143,0.0000,0.408890,0.408473,,0,
2.8386,scan,force_tracking_v2,0.2250,0.409004,-0.016313,-0.391311,-0.006268,1.340175,0.021933,1.170747,1.560225,0.408473,-0.016581,-0.373500,0.002129,1.308264,0.017942,1.185498,1.568318,0.222407,0.009385,0.419875,3.128065,-0.549340,-3.137178,-0.01313,0.00073,-0.02484,0.00013,-0.00089,-0.00003,-0.01313,0.00073,-0.02484,0.00013,-0.00089,-0.00003,0.00698,0.00289,0.01863,0.00343,0.02659,0.00455,1.757,1.7597,0.00003,0,0,1,0,0.101,1.021,0.367,0.1975,25.44,25.00,0.40,0.00,0.02805,80.0,1.200,0.00000,0,0.006337,0.000809,0.204,1.076,0.507,1.1232,0.3842,0.8158,0.000000,0.000000,0.000000,0.000000,0.001487,0.028052,-0.019500,0.0000,1.0000,0.004666,0,0,0,0,1.0000,1.0000,0.11300,0.26743,0.1702,0.00000,0.9929,0.0000,0.178,-0.00155,0.0000,0.409004,0.408473,,0,
2.8450,scan,force_tracking_v2,0.2315,0.409115,-0.016365,-0.391957,-0.006770,1.341392,0.022304,1.170181,1.559635,0.408473,-0.016563,-0.372959,0.002129,1.307304,0.017855,1.186091,1.568388,0.222451,0.009374,0.419970,3.128080,-0.549515,-3.137248,-0.01302,0.00089,-0.02469,0.00015,-0.00115,0.00007,-0.01302,0.00089,-0.02469,0.00015,-0.00115,0.00007,0.00652,-0.00170,0.01396,-0.00195,0.02571,-0.00908,1.737,1.8834,0.00003,0,0,0,0,0.114,1.023,0.396,0.1852,25.43,25.00,0.37,0.00,0.02787,80.0,1.200,0.00000,0,0.006473,0.000470,0.199,1.004,0.563,1.4989,0.4183,0.7817,0.000000,0.000000,0.000000,0.000000,0.001443,0.027866,-0.015327,0.0000,1.0000,0.004807,0,0,0,0,1.0000,1.0000,0.11309,0.26633,0.1711,0.00000,0.9929,0.0000,0.181,-0.00165,0.0000,0.409115,0.408473,,0,
2.8515,scan,force_tracking_v2,0.2380,0.409227,-0.016418,-0.392603,-0.007271,1.342609,0.022677,1.169614,1.559043,0.408473,-0.016511,-0.372191,0.002182,1.305908,0.017820,1.186772,1.568492,0.222546,0.009398,0.420140,3.128036,-0.549569,-3.137189,-0.01294,0.00097,-0.02459,0.00009,-0.00123,0.00001,-0.01294,0.00097,-0.02459,0.00009,-0.00123,0.00001,0.01453,0.00380,0.02598,0.00570,0.00817,0.00551,1.745,2.0331,0.00003,0,0,0,0,0.125,1.013,0.386,0.5536,25.59,25.00,1.11,0.00,0.02774,80.0,1.200,0.00000,0,0.006505,0.000428,0.163,0.914,0.160,1.1438,0.4027,0.7973,0.000000,0.000000,0.000000,0.000000,0.001277,0.027736,-0.029702,0.0000,1.0000,0.004951,0,0,0,0,1.0000,1.0000,0.11317,0.26517,0.1715,0.00000,0.9929,0.0000,0.181,-0.00176,0.0000,0.409227,0.409072,,0,
2.8586,scan,force_tracking_v2,0.2450,0.409340,-0.016478,-0.393299,-0.007812,1.343921,0.023081,1.169006,1.558401,0.409072,-0.016528,-0.371511,0.002182,1.304599,0.017750,1.187086,1.568510,0.222688,0.009977,0.420355,3.128093,-0.549256,-3.137282,-0.01294,-0.00005,-0.02456,0.00017,-0.00076,0.00011,-0.01294,-0.00005,-0.02456,0.00017,-0.00076,0.00011,0.02002,0.08188,0.03046,-0.00674,-0.04434,-0.00891,2.230,2.1778,0.00003,0,0,0,0,0.130,0.987,0.351,0.9538,25.91,25.00,1.91,0.00,0.02770,80.0,1.200,0.00000,0,0.007048,0.000442,0.126,0.827,0.123,0.3840,0.3563,0.8437,0.000000,0.000000,0.000000,0.000000,0.000996,0.027700,-0.035509,0.0000,1.0000,0.005116,0,0,0,0,1.0000,1.0000,0.11325,0.26389,0.1608,0.00000,0.9929,0.0000,0.196,-0.00186,0.0000,0.409340,0.409072,,0,
2.8664,scan,force_tracking_v2,0.2528,0.409465,-0.016547,-0.394063,-0.008403,1.345362,0.023526,1.168337,1.557696,0.409072,-0.016581,-0.370882,0.002251,1.303464,0.017698,1.187697,1.568597,0.222755,0.009978,0.420484,3.128089,-0.549362,-3.137334,-0.01289,0.00014,-0.02452,0.00016,-0.00092,0.00019,-0.01289,0.00014,-0.02452,0.00016,-0.00092,0.00019,0.00945,0.00016,0.01798,0.00048,0.01488,-0.00771,2.213,2.3180,0.00003,0,0,0,0,0.131,0.994,0.357,0.8826,26.14,25.00,1.77,0.00,0.02764,80.0,1.200,0.00000,0,0.007759,0.001057,0.115,1.125,0.515,0.4377,0.3631,0.8369,0.000000,0.000000,0.000000,0.000000,0.001084,0.027642,-0.020263,0.0000,1.0000,0.005295,0,0,0,0,1.0000,1.0000,0.11335,0.26334,0.1617,0.00000,0.9930,0.0000,0.215,-0.00198,0.0000,0.409465,0.409072,,0,
