t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
5.8870,scan,legacy_symmetric,2.9450,0.441721,0.002014,-0.319406,-0.006180,1.207935,0.005151,1.232105,1.577412,0.441250,0.001902,-0.320355,-0.006266,1.209915,0.004695,1.231609,1.576591,0.229208,0.041514,0.431855,3.129211,-0.550357,-3.139239,0.00626,0.01798,0.01029,0.00030,-0.00125,0.00114,0.00626,0.01798,0.01029,0.00030,-0.00125,0.00114,0.00512,-0.00033,0.01128,-0.00108,-0.01116,-0.00037,0.804,0.0890,0.00003,0,0,0,0,0.379,0.871,0.119,0.4793,111.85,118.61,0.96,-0.01184,1488.4,0.000,-0.01090,0.2000,-0.009662,0.2012,0,0.006225,0.000641,0.256,0.749,-0.070,-0.012301,1,1.0000,1.0000,0.10367,0.10942,0.1695,0.00000,0.9919,0.0000,0.108,-0.00050,1.7939,0.441721,0.441709,,0,
5.8930,scan,legacy_symmetric,2.9500,0.441806,0.002116,-0.319181,-0.006231,1.207517,0.005100,1.232290,1.577443,0.441709,0.002059,-0.320076,-0.006336,1.209496,0.004660,1.231749,1.576643,0.229258,0.041985,0.431901,3.129167,-0.550357,-3.139174,0.00614,0.01687,0.01010,0.00024,-0.00125,0.00108,0.00614,0.01687,0.01010,0.00024,-0.00125,0.00108,0.00827,0.07892,0.00757,0.00626,0.00005,0.00693,0.417,0.0894,0.00003,0,0,0,0,0.379,0.868,0.127,0.4823,112.24,118.73,0.96,-0.01163,1485.4,0.000,-0.01072,0.2000,-0.025425,0.1962,0,0.006023,0.000705,0.307,0.844,0.213,-0.009900,1,1.0000,1.0000,0.10364,0.10657,0.1692,0.00000,0.9919,0.0000,0.103,-0.00049,1.7922,0.441806,0.441709,,0,
5.8995,scan,legacy_symmetric,2.9550,0.441890,0.002217,-0.318958,-0.006282,1.207105,0.005050,1.232473,1.577474,0.441709,0.002077,-0.319919,-0.006423,1.209077,0.004590,1.231941,1.576643,0.229274,0.041948,0.431966,3.129201,-0.550288,-3.139301,0.00604,0.01686,0.00994,0.00029,-0.00115,0.00125,0.00604,0.01686,0.00994,0.00029,-0.00115,0.00125,0.00253,-0.00568,0.01012,-0.00441,-0.01073,-0.01687,0.537,0.0894,0.00003,0,0,0,0,0.377,0.865,0.133,0.4848,112.62,118.82,0.97,-0.01144,1482.5,0.000,-0.01055,0.2000,-0.041095,0.1919,0,0.006492,0.000717,0.406,1.039,0.041,-0.010010,1,1.0000,1.0000,0.10361,0.10514,0.1690,0.00000,0.9919,0.0000,0.102,-0.00049,1.7905,0.441890,0.441709,,0,
5.9055,scan,legacy_symmetric,2.9600,0.441975,0.002319,-0.318738,-0.006333,1.206698,0.005000,1.232655,1.577505,0.441709,0.002199,-0.319727,-0.006440,1.208675,0.004573,1.232010,1.576661,0.229319,0.041969,0.432036,3.129195,-0.550148,-3.139213,0.00594,0.01685,0.00978,0.00028,-0.00094,0.00112,0.00594,0.01685,0.00978,0.00028,-0.00094,0.00112,0.00740,0.00336,0.01163,0.00081,-0.02315,0.01411,0.602,0.0900,0.00003,0,0,0,0,0.375,0.866,0.136,0.4872,112.98,118.89,0.97,-0.01125,1479.5,0.000,-0.01038,0.2000,-0.053777,0.1880,0,0.006002,0.000681,0.321,0.927,0.160,-0.013740,1,1.0000,1.0000,0.10358,0.10404,0.1688,0.00000,0.9919,0.0000,0.102,-0.00049,1.7888,0.441975,0.441709,,0,
5.9115,scan,legacy_symmetric,2.9650,0.442059,0.002421,-0.318523,-0.006384,1.206300,0.004950,1.232832,1.577535,0.441709,0.002321,-0.319395,-0.006528,1.208082,0.004468,1.232429,1.576713,0.229336,0.041952,0.432082,3.129209,-0.550306,-3.139273,0.00585,0.01684,0.00963,0.00030,-0.00117,0.00120,0.00585,0.01684,0.00963,0.00030,-0.00117,0.00120,0.00287,-0.00279,0.00776,-0.00200,0.02656,-0.00892,0.703,0.0793,0.00003,0,0,0,0,0.372,0.869,0.139,0.4894,113.33,118.95,0.98,-0.01108,1476.6,0.000,-0.01021,0.2000,-0.064065,0.1844,0,0.005952,0.000702,0.298,0.820,0.162,-0.008150,1,1.0000,1.0000,0.10355,0.10206,0.1687,0.00000,0.9919,0.0000,0.101,-0.00049,1.7871,0.442059,0.441998,,0,
5.9174,scan,legacy_symmetric,2.9700,0.442143,0.002523,-0.318311,-0.006436,1.205907,0.004900,1.233007,1.577566,0.441998,0.002443,-0.319133,-0.006615,1.207663,0.004398,1.232621,1.576783,0.229372,0.042234,0.432124,3.129173,-0.550342,-3.139295,0.00576,0.01683,0.00948,0.00025,-0.00123,0.00126,0.00576,0.01683,0.00948,0.00025,-0.00123,0.00126,0.00606,0.04682,0.00689,0.00511,0.00588,-0.00683,0.504,0.0781,0.00003,0,0,0,0,0.368,0.872,0.141,0.4912,113.66,118.98,0.98,-0.01090,1473.6,0.000,-0.01005,0.2000,-0.073883,0.1813,0,0.005977,0.000682,0.375,0.976,0.104,-0.008517,1,1.0000,1.0000,0.10352,0.10052,0.1686,0.00000,0.9919,0.0000,0.101,-0.00049,1.7854,0.442143,0.441998,,0,
5.9235,scan,legacy_symmetric,2.9750,0.442228,0.002625,-0.318102,-0.006487,1.205520,0.004851,1.233179,1.577595,0.441998,0.002443,-0.319011,-0.006632,1.207349,0.004346,1.232761,1.576748,0.229386,0.042214,0.432172,3.129251,-0.550290,-3.139367,0.00567,0.01682,0.00934,0.00035,-0.00115,0.00131,0.00567,0.01682,0.00934,0.00035,-0.00115,0.00131,0.00237,-0.00343,0.00832,-0.01133,-0.00891,-0.00535,0.609,0.0826,0.00003,0,0,0,0,0.365,0.876,0.142,0.4927,113.98,118.98,0.99,-0.01074,1470.7,0.000,-0.00989,0.2000,-0.078493,0.1789,0,0.006075,0.000887,0.375,0.976,0.104,-0.008373,1,1.0000,1.0000,0.10349,0.09925,0.1684,0.00000,0.9919,0.0000,0.100,-0.00049,1.7837,0.442228,0.441998,,0,
5.9295,scan,legacy_symmetric,2.9800,0.442312,0.002726,-0.317896,-0.006538,1.205140,0.004802,1.233347,1.577625,0.441998,0.002548,-0.318749,-0.006702,1.207017,0.004346,1.232866,1.576800,0.229434,0.042222,0.432200,3.129175,-0.550324,-3.139317,0.00559,0.01680,0.00919,0.00025,-0.00120,0.00129,0.00559,0.01680,0.00919,0.00025,-0.00120,0.00129,0.00780,0.00142,0.00444,0.01051,0.00567,0.00178,0.683,0.0858,0.00003,0,0,0,0,0.362,0.881,0.141,0.4938,114.27,118.95,0.99,-0.01057,1467.8,0.000,-0.00973,0.2000,-0.075838,0.1770,0,0.005972,0.000704,0.251,0.732,0.091,-0.007850,1,1.0000,1.0000,0.10347,0.09777,0.1683,0.00000,0.9919,0.0000,0.100,-0.00049,1.7819,0.442312,0.441998,,0,
5.9354,scan,legacy_symmetric,2.9850,0.442396,0.002828,-0.317695,-0.006589,1.204766,0.004751,1.233513,1.577656,0.441998,0.002670,-0.318505,-0.006702,1.206651,0.004311,1.233058,1.576800,0.229464,0.042242,0.432229,3.129208,-0.550394,-3.139234,0.00550,0.01679,0.00905,0.00030,-0.00131,0.00114,0.00550,0.01679,0.00905,0.00030,-0.00131,0.00114,0.00512,0.00334,0.00492,-0.00487,0.01181,0.01693,0.749,0.0866,0.00003,0,0,0,0,0.357,0.881,0.139,0.4945,114.55,118.89,0.99,-0.01040,1464.9,0.000,-0.00957,0.2000,-0.067060,0.1758,0,0.005897,0.000673,0.251,0.732,0.091,-0.006829,1,1.0000,1.0000,0.10344,0.09617,0.1681,0.00000,0.9919,0.0000,0.099,-0.00049,1.7802,0.442396,0.442277,,0,
5.9413,scan,legacy_symmetric,2.9900,0.442480,0.002930,-0.317497,-0.006641,1.204399,0.004703,1.233674,1.577685,0.442277,0.002740,-0.318174,-0.006807,1.206127,0.004189,1.233337,1.576853,0.229504,0.042484,0.432274,3.129232,-0.550482,-3.139380,0.00541,0.01678,0.00890,0.00033,-0.00144,0.00134,0.00541,0.01678,0.00890,0.00033,-0.00144,0.00134,0.00658,0.04058,0.00753,-0.00335,0.01478,-0.02246,0.591,0.0780,0.00003,0,0,0,0,0.351,0.878,0.136,0.4948,114.82,118.79,0.99,-0.01023,1461.9,0.000,-0.00942,0.2000,-0.053422,0.1753,0,0.005937,0.000656,0.387,0.880,0.057,-0.009409,1,1.0000,1.0000,0.10341,0.09445,0.1680,0.00000,0.9919,0.0000,0.099,-0.00049,1.7784,0.442480,0.442277,,0,
5.9472,scan,legacy_symmetric,2.9950,0.442564,0.003031,-0.317303,-0.006692,1.204038,0.004654,1.233833,1.577714,0.442277,0.002845,-0.317929,-0.006912,1.205778,0.004119,1.233476,1.576905,0.229543,0.042466,0.432305,3.129206,-0.550518,-3.139433,0.00532,0.01677,0.00876,0.00029,-0.00149,0.00144,0.00532,0.01677,0.00876,0.00029,-0.00149,0.00144,0.00659,-0.00292,0.00529,0.00359,0.00593,-0.01114,0.691,0.0790,0.00003,0,0,0,0,0.346,0.874,0.133,0.4952,115.06,118.70,0.99,-0.01006,1459.0,0.000,-0.00926,0.2000,-0.041512,0.1747,0,0.005935,0.000647,0.345,0.836,0.243,-0.007993,1,1.0000,1.0000,0.10338,0.09291,0.1679,0.00000,0.9918,0.0000,0.098,-0.00049,1.7767,0.442564,0.442277,,0,
5.9531,scan,legacy_symmetric,3.0000,0.442648,0.003141,-0.317113,-0.006721,1.203684,0.004583,1.233989,1.577772,0.442277,0.002845,-0.317929,-0.006912,1.205778,0.004119,1.233476,1.576905,0.229543,0.042466,0.432305,3.129206,-0.550518,-3.139433,0.00524,0.01780,0.00862,0.00029,-0.00149,0.00144,0.00524,0.01780,0.00862,0.00029,-0.00149,0.00144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.776,0.0997,0.00003,0,0,0,0,0.343,0.871,0.132,0.4954,115.29,118.60,0.99,-0.00989,1456.1,0.000,-0.00911,0.2000,-0.038885,0.1744,0,0.005839,0.000648,0.306,0.820,0.204,0.000000,1,1.0000,1.0000,0.10336,0.09272,0.1680,0.00000,0.9918,0.0000,0.102,-0.00049,1.7749,0.442648,0.442277,,0,
5.9590,scan,legacy_symmetric,3.0050,0.442732,0.003252,-0.316925,-0.006747,1.203335,0.004509,1.234142,1.577834,0.442277,0.003019,-0.317528,-0.007086,1.205132,0.004049,1.233773,1.576940,0.229598,0.042444,0.432369,3.129175,-0.550571,-3.139469,0.00515,0.01797,0.00848,0.00025,-0.00157,0.00152,0.00515,0.01797,0.00848,0.00025,-0.00157,0.00152,0.00952,-0.00378,0.01096,0.00459,0.00908,-0.00914,0.881,0.0830,0.00003,0,0,0,0,0.340,0.868,0.132,0.4951,115.49,118.46,0.99,-0.00972,1453.2,0.000,-0.00896,0.2000,-0.039454,0.1749,0,0.005869,0.000685,0.419,1.004,-0.024,-0.014362,1,1.0000,1.0000,0.10333,0.09147,0.1680,0.00000,0.9918,0.0000,0.103,-0.00049,1.7731,0.442732,0.442617,,0,
5.9650,scan,legacy_symmetric,3.0100,0.442815,0.003354,-0.316741,-0.006799,1.202993,0.004461,1.234292,1.577861,0.442617,0.003019,-0.317528,-0.007086,1.205132,0.004049,1.233773,1.576940,0.229598,0.042784,0.432369,3.129175,-0.550571,-3.139469,0.00506,0.01673,0.00833,0.00025,-0.00157,0.00152,0.00506,0.01673,0.00833,0.00025,-0.00157,0.00152,0.00000,0.05671,0.00000,0.00000,0.00000,0.00000,0.625,0.1030,0.00003,0,0,0,0,0.339,0.868,0.129,0.4943,115.68,118.28,0.99,-0.00956,1450.4,0.000,-0.00882,0.2000,-0.030780,0.1762,0,0.005997,0.000689,0.447,0.998,-0.000,0.000641,1,1.0000,1.0000,0.10330,0.08862,0.1676,0.00000,0.9918,0.0000,0.097,-0.00048,1.7713,0.442815,0.442617,,0,
5.9723,scan,legacy_symmetric,3.0150,0.442899,0.003455,-0.316561,-0.006851,1.202658,0.004413,1.234438,1.577889,0.442617,0.003159,-0.317126,-0.007086,1.204487,0.003944,1.234087,1.577027,0.229651,0.042799,0.432431,3.129186,-0.550641,-3.139447,0.00497,0.01672,0.00819,0.00027,-0.00168,0.00148,0.00497,0.01672,0.00819,0.00027,-0.00168,0.00148,0.00737,0.00203,0.00865,-0.00141,0.00989,0.00394,0.696,0.0856,0.00003,0,0,0,0,0.342,0.871,0.124,0.4932,115.85,118.08,0.99,-0.00939,1447.5,0.000,-0.00867,0.2000,-0.016807,0.1780,0,0.007377,0.000947,0.392,0.742,0.081,-0.011202,1,1.0000,1.0000,0.10328,0.08704,0.1673,0.00000,0.9918,0.0000,0.096,-0.00048,1.7695,0.442899,0.442617,,0,
5.9779,scan,legacy_symmetric,3.0200,0.442983,0.003565,-0.316384,-0.006879,1.202328,0.004342,1.234583,1.577947,0.442617,0.003246,-0.316899,-0.007156,1.204103,0.003892,1.234175,1.577062,0.229698,0.042790,0.432485,3.129176,-0.550571,-3.139473,0.00489,0.01778,0.00806,0.00025,-0.00157,0.00152,0.00489,0.01778,0.00806,0.00025,-0.00157,0.00152,0.00829,-0.00158,0.00946,0.00156,-0.01221,-0.00541,0.788,0.0828,0.00003,0,0,0,0,0.346,0.871,0.117,0.4918,116.00,117.85,0.98,-0.00922,1444.6,0.000,-0.00853,0.2000,-0.006546,0.1804,0,0.005608,0.000837,0.429,0.802,0.042,-0.012417,1,1.0000,1.0000,0.10325,0.08718,0.1674,0.00000,0.9918,0.0000,0.100,-0.00048,1.7677,0.442983,0.442617,,0,
5.9835,scan,legacy_symmetric,3.0250,0.443067,0.003677,-0.316209,-0.006905,1.202002,0.004268,1.234726,1.578009,0.442617,0.003316,-0.316830,-0.007261,1.203806,0.003805,1.234314,1.577062,0.229701,0.042756,0.432540,3.129219,-0.550485,-3.139580,0.00480,0.01797,0.00792,0.00031,-0.00144,0.00165,0.00480,0.01797,0.00792,0.00031,-0.00144,0.00165,0.00049,-0.00562,0.00920,-0.00603,-0.01447,-0.01415,0.903,0.0847,0.00003,0,0,0,0,0.352,0.870,0.112,0.4905,116.13,117.62,0.98,-0.00906,1441.8,0.000,-0.00839,0.2000,-0.002233,0.1826,0,0.005599,0.000458,0.508,0.925,0.284,-0.008161,1,1.0000,1.0000,0.10323,0.08637,0.1675,0.00000,0.9918,0.0000,0.101,-0.00048,1.7659,0.443067,0.442617,,0,
5.9892,scan,legacy_symmetric,3.0300,0.443150,0.003789,-0.316038,-0.006927,1.201683,0.004191,1.234865,1.578075,0.442617,0.003351,-0.316777,-0.007226,1.203736,0.003700,1.234419,1.577132,0.229695,0.042755,0.432534,3.129257,-0.550573,-3.139634,0.00472,0.01812,0.00779,0.00036,-0.00157,0.00170,0.00472,0.01812,0.00779,0.00036,-0.00157,0.00170,-0.00099,-0.00022,-0.00104,-0.00580,0.01547,-0.00603,0.988,0.0994,0.00003,0,0,0,0,0.361,0.869,0.111,0.4892,116.24,117.41,0.98,-0.00890,1438.9,0.000,-0.00825,0.2000,-0.001945,0.1847,0,0.005656,0.000439,0.440,0.938,0.285,0.001399,1,1.0000,1.0000,0.10321,0.08510,0.1674,0.00000,0.9918,0.0000,0.101,-0.00047,1.7641,0.443150,0.443089,,0,
5.9953,scan,legacy_symmetric,3.0350,0.443234,0.003890,-0.315869,-0.006980,1.201369,0.004145,1.235003,1.578100,0.443089,0.003491,-0.316585,-0.007295,1.203247,0.003630,1.234611,1.577167,0.229722,0.043226,0.432613,3.129263,-0.550468,-3.139626,0.00463,0.01668,0.00764,0.00037,-0.00142,0.00168,0.00463,0.01668,0.00764,0.00037,-0.00142,0.00168,0.00438,0.07754,0.01298,-0.00078,-0.01717,0.00178,0.600,0.0897,0.00003,0,0,0,0,0.370,0.872,0.116,0.4878,116.34,117.18,0.98,-0.00875,1436.1,0.000,-0.00811,0.2000,-0.005086,0.1870,0,0.006155,0.000543,0.394,1.021,0.206,-0.012481,1,1.0000,1.0000,0.10318,0.08221,0.1670,0.00000,0.9918,0.0000,0.094,-0.00047,1.7623,0.443234,0.443089,,0,
6.0017,scan,legacy_symmetric,3.0400,0.443317,0.003991,-0.315704,-0.007032,1.201061,0.004099,1.235138,1.578127,0.443089,0.003683,-0.316323,-0.007348,1.202776,0.003560,1.234925,1.577254,0.229739,0.043246,0.432652,3.129222,-0.550573,-3.139552,0.00456,0.01666,0.00751,0.00031,-0.00158,0.00161,0.00456,0.01666,0.00751,0.00031,-0.00158,0.00161,0.00260,0.00315,0.00618,0.00538,0.01643,0.00826,0.663,0.0807,0.00003,0,0,0,0,0.378,0.877,0.121,0.4860,116.42,116.92,0.97,-0.00860,1433.2,0.000,-0.00798,0.2000,-0.011765,0.1900,0,0.006318,0.000460,0.372,0.857,0.014,-0.006589,1,1.0000,1.0000,0.10316,0.08071,0.1667,0.00000,0.9918,0.0000,0.094,-0.00047,1.7604,0.443317,0.443089,,0,
6.0076,scan,legacy_symmetric,3.0450,0.443400,0.004092,-0.315541,-0.007084,1.200758,0.004052,1.235270,1.578155,0.443089,0.003805,-0.316201,-0.007348,1.202462,0.003508,1.235065,1.577289,0.229753,0.043264,0.432701,3.129237,-0.550522,-3.139489,0.00448,0.01665,0.00739,0.00033,-0.00150,0.00150,0.00448,0.01665,0.00739,0.00033,-0.00150,0.00150,0.00232,0.00310,0.00813,-0.00204,-0.00871,0.01186,0.728,0.0803,0.00003,0,0,0,0,0.383,0.880,0.124,0.4840,116.48,116.64,0.97,-0.00845,1430.4,0.000,-0.00784,0.2000,-0.017843,0.1934,0,0.005927,0.000393,0.250,0.688,0.155,-0.008108,1,1.0000,1.0000,0.10314,0.07970,0.1666,0.00000,0.9918,0.0000,0.094,-0.00047,1.7586,0.443400,0.443089,,0,
6.0137,scan,legacy_symmetric,3.0500,0.443484,0.004203,-0.315381,-0.007111,1.200459,0.003979,1.235401,1.578214,0.443089,0.003875,-0.316114,-0.007453,1.202305,0.003473,1.235152,1.577359,0.229761,0.043249,0.432717,3.129161,-0.550539,-3.139538,0.00441,0.01779,0.00728,0.00024,-0.00152,0.00163,0.00441,0.01779,0.00728,0.00024,-0.00152,0.00163,0.00158,-0.00281,0.00282,0.01150,0.00318,-0.01580,0.826,0.0887,0.00003,0,0,0,0,0.383,0.877,0.126,0.4817,116.52,116.35,0.96,-0.00832,1427.6,0.000,-0.00772,0.2000,-0.022728,0.1972,0,0.006108,0.000909,0.204,0.705,0.128,-0.003261,1,1.0000,1.0000,0.10311,0.08005,0.1668,0.00000,0.9918,0.0000,0.099,-0.00047,1.7567,0.443484,0.443089,,0,
6.0196,scan,legacy_symmetric,3.0550,0.443567,0.004314,-0.315223,-0.007136,1.200165,0.003905,1.235529,1.578276,0.443089,0.003927,-0.315939,-0.007470,1.201921,0.003351,1.235309,1.577394,0.229786,0.043230,0.432772,3.129233,-0.550487,-3.139635,0.00434,0.01795,0.00717,0.00033,-0.00145,0.00172,0.00434,0.01795,0.00717,0.00033,-0.00145,0.00172,0.00381,-0.00295,0.00869,-0.00959,-0.00812,-0.00938,0.928,0.0838,0.00003,0,0,0,0,0.379,0.874,0.128,0.4792,116.54,116.03,0.96,-0.00818,1424.7,0.000,-0.00759,0.2000,-0.026633,0.2014,0,0.005873,0.000418,0.368,1.137,0.079,-0.009434,1,1.0000,1.0000,0.10309,0.07933,0.1668,0.00000,0.9918,0.0000,0.099,-0.00046,1.7548,0.443567,0.443565,,0,
6.0256,scan,legacy_symmetric,3.0600,0.443650,0.004415,-0.315068,-0.007188,1.199875,0.003858,1.235657,1.578303,0.443565,0.004189,-0.315660,-0.007470,1.201380,0.003299,1.235466,1.577446,0.229838,0.043758,0.432852,3.129232,-0.550383,-3.139434,0.00427,0.01662,0.00704,0.00033,-0.00129,0.00142,0.00427,0.01662,0.00704,0.00033,-0.00129,0.00142,0.00869,0.08759,0.01328,0.00024,-0.01730,0.03329,0.484,0.0696,0.00003,0,0,0,0,0.374,0.873,0.128,0.4764,116.55,115.70,0.95,-0.00805,1421.9,0.000,-0.00747,0.2000,-0.026424,0.2061,0,0.006032,0.000413,0.287,0.834,0.064,-0.014874,1,1.0000,1.0000,0.10307,0.07677,0.1664,0.00000,0.9918,0.0000,0.093,-0.00045,1.7530,0.443650,0.443565,,0,
6.0313,scan,legacy_symmetric,3.0650,0.443734,0.004516,-0.314916,-0.007240,1.199591,0.003811,1.235781,1.578330,0.443565,0.004241,-0.315486,-0.007522,1.201153,0.003246,1.235658,1.577498,0.229848,0.043748,0.432854,3.129209,-0.550523,-3.139479,0.00420,0.01660,0.00693,0.00030,-0.00150,0.00151,0.00420,0.01660,0.00693,0.00030,-0.00150,0.00151,0.00171,-0.00183,0.00032,0.00332,0.02423,-0.00998,0.577,0.0732,0.00002,0,0,0,0,0.368,0.873,0.127,0.4735,116.54,115.35,0.95,-0.00791,1419.1,0.000,-0.00734,0.2000,-0.024314,0.2109,0,0.005713,0.000343,0.252,0.755,0.207,-0.001193,1,1.0000,1.0000,0.10305,0.07528,0.1662,0.00000,0.9918,0.0000,0.092,-0.00045,1.7511,0.443734,0.443565,,0,
6.0375,scan,legacy_symmetric,3.0700,0.443817,0.004616,-0.314766,-0.007291,1.199312,0.003764,1.235903,1.578358,0.443565,0.004311,-0.315276,-0.007522,1.200787,0.003211,1.235798,1.577516,0.229881,0.043757,0.432899,3.129225,-0.550506,-3.139450,0.00413,0.01659,0.00682,0.00032,-0.00147,0.00145,0.00413,0.01659,0.00682,0.00032,-0.00147,0.00145,0.00576,0.00159,0.00772,-0.00242,-0.00297,0.00664,0.652,0.0685,0.00002,0,0,0,0,0.361,0.871,0.129,0.4707,116.51,115.02,0.94,-0.00778,1416.3,0.000,-0.00723,0.2000,-0.029414,0.2155,0,0.006184,0.000747,0.410,0.841,0.357,-0.009574,1,1.0000,1.0000,0.10303,0.07428,0.1661,0.00000,0.9918,0.0000,0.092,-0.00046,1.7492,0.443817,0.443899,,0,
6.0436,scan,legacy_symmetric,3.0750,0.443900,0.004717,-0.314619,-0.007343,1.199037,0.003716,1.236023,1.578385,0.443899,0.004433,-0.315154,-0.007610,1.200577,0.003176,1.235885,1.577551,0.229899,0.044089,0.432923,3.129192,-0.550506,-3.139433,0.00407,0.01658,0.00671,0.00027,-0.00147,0.00145,0.00407,0.01658,0.00671,0.00027,-0.00147,0.00145,0.00312,0.05707,0.00410,0.00493,0.00004,-0.00021,0.402,0.0725,0.00002,0,0,0,0,0.356,0.868,0.134,0.4677,116.46,114.67,0.94,-0.00766,1413.5,0.000,-0.00711,0.2000,-0.046145,0.2204,0,0.006078,0.001023,0.355,0.901,0.070,-0.004482,1,1.0000,1.0000,0.10301,0.07331,0.1660,0.00000,0.9918,0.0000,0.092,-0.00046,1.7473,0.443900,0.443899,,0,
6.0493,scan,legacy_symmetric,3.0800,0.443982,0.004817,-0.314474,-0.007395,1.198767,0.003670,1.236140,1.578412,0.443899,0.004451,-0.314980,-0.007662,1.200333,0.003107,1.236025,1.577586,0.229920,0.044065,0.432937,3.129203,-0.550576,-3.139533,0.00401,0.01656,0.00662,0.00029,-0.00158,0.00159,0.00401,0.01656,0.00662,0.00029,-0.00158,0.00159,0.00336,-0.00398,0.00245,-0.00156,0.01159,-0.01562,0.509,0.0742,0.00002,0,0,0,0,0.352,0.866,0.138,0.4646,116.40,114.30,0.93,-0.00755,1410.8,0.000,-0.00700,0.2000,-0.061280,0.2257,0,0.005724,0.000673,0.341,0.879,0.019,-0.003894,1,1.0000,1.0000,0.10299,0.07215,0.1658,0.00000,0.9918,0.0000,0.091,-0.00046,1.7453,0.443982,0.443899,,0,
6.0554,scan,legacy_symmetric,3.0850,0.444065,0.004918,-0.314332,-0.007447,1.198502,0.003625,1.236255,1.578438,0.443899,0.004520,-0.314788,-0.007662,1.200071,0.003019,1.236164,1.577638,0.229944,0.044065,0.432954,3.129231,-0.550647,-3.139561,0.00395,0.01655,0.00652,0.00033,-0.00168,0.00161,0.00395,0.01655,0.00652,0.00033,-0.00168,0.00161,0.00407,-0.00004,0.00268,-0.00404,0.01163,-0.00211,0.593,0.0747,0.00002,0,0,0,0,0.349,0.866,0.138,0.4612,116.32,113.92,0.92,-0.00744,1408.0,0.000,-0.00689,0.2000,-0.062233,0.2314,0,0.006082,0.000708,0.316,0.964,0.100,-0.004418,1,1.0000,1.0000,0.10297,0.07102,0.1657,0.00000,0.9917,0.0000,0.091,-0.00046,1.7434,0.444065,0.443899,,0,
6.0614,scan,legacy_symmetric,3.0900,0.444148,0.005018,-0.314192,-0.007498,1.198240,0.003577,1.236368,1.578466,0.443899,0.004782,-0.314491,-0.007732,1.199582,0.003019,1.236287,1.577690,0.230004,0.044110,0.433019,3.129157,-0.550577,-3.139355,0.00389,0.01654,0.00642,0.00023,-0.00158,0.00136,0.00389,0.01654,0.00642,0.00023,-0.00158,0.00136,0.00935,0.00706,0.01020,0.00999,-0.01094,0.02630,0.632,0.0619,0.00002,0,0,0,0,0.346,0.866,0.137,0.4577,116.23,113.52,0.92,-0.00732,1405.2,0.000,-0.00678,0.2000,-0.056871,0.2372,0,0.005986,0.000337,0.406,0.707,0.151,-0.013509,1,1.0000,1.0000,0.10295,0.07036,0.1656,0.00000,0.9917,0.0000,0.091,-0.00046,1.7415,0.444148,0.444181,,0,
6.0675,scan,legacy_symmetric,3.0950,0.444231,0.005118,-0.314055,-0.007549,1.197983,0.003530,1.236479,1.578493,0.444181,0.004852,-0.314386,-0.007784,1.199390,0.002915,1.236461,1.577708,0.230002,0.044370,0.433028,3.129216,-0.550665,-3.139441,0.00383,0.01653,0.00632,0.00031,-0.00171,0.00144,0.00383,0.01653,0.00632,0.00031,-0.00171,0.00144,-0.00035,0.04282,0.00157,-0.00835,0.01443,-0.00907,0.455,0.0659,0.00002,0,0,0,0,0.344,0.864,0.136,0.4540,116.12,113.12,0.91,-0.00721,1402.4,0.000,-0.00667,0.2000,-0.051908,0.2433,0,0.006117,0.000383,0.294,0.750,0.113,-0.000670,1,1.0000,1.0000,0.10293,0.06913,0.1655,0.00000,0.9917,0.0000,0.090,-0.00046,1.7395,0.444231,0.444181,,0,
