t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,damping_passivity_z,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,fz_dot,fz_predicted,fz_error_predicted,vz_surface,vz_surface_raw,vz_surface_observed,vz_integral,vz_feedback,vz_unclamped,vz_achieved_tool,surface_confidence,passivity_scale,passivity_energy_j,contact_present,active_reference_reset,sensor_stale,safety_stop,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.9781,move->d,none,0.6111,0.432197,-0.019601,-0.481722,-0.000294,1.500118,0.023167,1.102617,1.561411,0.432500,-0.019530,-0.488343,-0.000454,1.512380,0.023353,1.096678,1.561267,0.206088,0.033047,0.391995,3.127485,-0.549670,-3.137034,0.00707,-0.01291,0.01280,-0.00063,0.00040,-0.00026,0.00707,-0.01291,0.01280,-0.00063,0.00040,-0.00026,0.00092,0.00166,0.00071,0.00009,0.02143,0.00858,1.344,0.6772,0.00002,0,0,0,0,0.118,1.025,0.427,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006417,0.001242,0.074,0.847,0.359,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.001071,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12372,0.10983,0.1270,0.02794,0.0000,0.0000,0.097,-0.02835,2.9651,0.432197,0.432165,-0.012705,1,-0.012705
0.9844,move->d,none,0.6161,0.432132,-0.019601,-0.481468,-0.000279,1.499668,0.023153,1.102814,1.561432,0.432165,-0.019530,-0.488256,-0.000419,1.512240,0.023353,1.096765,1.561267,0.206095,0.032721,0.392010,3.127504,-0.549705,-3.137011,0.00718,-0.01252,0.01299,-0.00060,0.00032,-0.00033,0.00718,-0.01252,0.01299,-0.00060,0.00032,-0.00033,0.00120,-0.05118,0.00230,-0.00263,0.00551,0.00511,1.384,0.6946,0.00002,0,0,0,0,0.123,1.013,0.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006373,0.001233,0.180,0.990,0.300,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003187,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12370,0.11147,0.1285,0.02849,0.0000,0.0000,0.097,-0.02828,2.9554,0.432132,0.432165,-0.012847,1,-0.012847
0.9907,move->d,none,0.6211,0.432067,-0.019602,-0.481212,-0.000267,1.499214,0.023141,1.103013,1.561450,0.432165,-0.019530,-0.488064,-0.000401,1.511874,0.023387,1.096905,1.561267,0.206126,0.032733,0.392069,3.127482,-0.549670,-3.136963,0.00724,-0.01281,0.01309,-0.00065,0.00039,-0.00040,0.00724,-0.01281,0.01309,-0.00065,0.00039,-0.00040,0.00463,0.00181,0.00894,0.00288,-0.00529,0.00545,1.374,0.6993,0.00002,0,0,0,0,0.136,1.020,0.404,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006222,0.000807,0.240,1.138,0.393,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.010015,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12367,0.11247,0.1299,0.02904,0.0000,0.0000,0.098,-0.02822,2.9456,0.432067,0.432165,-0.012989,1,-0.012989
0.9966,move->d,none,0.6261,0.432002,-0.019603,-0.480953,-0.000257,1.498756,0.023130,1.103214,1.561465,0.432165,-0.019495,-0.487872,-0.000471,1.511577,0.023353,1.097009,1.561302,0.206158,0.032716,0.392111,3.127445,-0.549670,-3.137005,0.00730,-0.01305,0.01323,-0.00073,0.00039,-0.00028,0.00730,-0.01305,0.01323,-0.00073,0.00039,-0.00028,0.00563,-0.00290,0.00741,0.00554,0.00003,-0.01082,1.383,0.7083,0.00002,0,0,0,0,0.152,1.029,0.404,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005880,0.001010,0.255,1.097,0.451,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.009291,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12364,0.11363,0.1313,0.02961,0.0000,0.0000,0.100,-0.02815,2.9356,0.432002,0.432165,-0.013130,1,-0.013130
1.0025,move->d,none,0.6311,0.431935,-0.019604,-0.480690,-0.000250,1.498292,0.023121,1.103418,1.561476,0.432165,-0.019548,-0.487732,-0.000454,1.511316,0.023405,1.097131,1.561267,0.206176,0.032719,0.392150,3.127439,-0.549669,-3.136991,0.00740,-0.01333,0.01338,-0.00075,0.00039,-0.00031,0.00740,-0.01333,0.01338,-0.00075,0.00039,-0.00031,0.00312,0.00047,0.00659,0.00089,-0.00015,0.00186,1.404,0.7196,0.00002,0,0,0,0,0.157,1.018,0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005983,0.001136,0.118,0.846,0.391,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.007246,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12361,0.11490,0.1327,0.03017,0.0000,0.0000,0.101,-0.02809,2.9255,0.431935,0.431980,-0.013272,1,-0.013272
1.0088,move->d,none,0.6361,0.431868,-0.019605,-0.480424,-0.000238,1.497821,0.023109,1.103624,1.561494,0.431980,-0.019530,-0.487662,-0.000454,1.511158,0.023387,1.097219,1.561267,0.206182,0.032533,0.392174,3.127458,-0.549670,-3.136991,0.00751,-0.01323,0.01355,-0.00073,0.00039,-0.00033,0.00751,-0.01323,0.01355,-0.00073,0.00039,-0.00033,0.00102,-0.03059,0.00395,-0.00263,0.00004,0.00166,1.441,0.7372,0.00002,0,0,0,0,0.155,1.009,0.410,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006290,0.001350,0.106,0.981,0.488,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004258,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12358,0.11651,0.1341,0.03075,0.0000,0.0000,0.102,-0.02802,2.9153,0.431868,0.431980,-0.013413,1,-0.013413
1.0169,move->d,none,0.6411,0.431800,-0.019606,-0.480157,-0.000229,1.497348,0.023098,1.103830,1.561508,0.431980,-0.019495,-0.487383,-0.000454,1.510722,0.023353,1.097480,1.561267,0.206209,0.032532,0.392220,3.127494,-0.549775,-3.136988,0.00759,-0.01350,0.01369,-0.00068,0.00018,-0.00038,0.00759,-0.01350,0.01369,-0.00068,0.00018,-0.00038,0.00314,-0.00015,0.00544,-0.00366,0.01242,0.00259,1.451,0.7392,0.00002,0,0,0,0,0.157,1.012,0.414,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.008061,0.000935,0.181,1.064,0.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006286,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12355,0.11727,0.1355,0.03133,0.0000,0.0000,0.103,-0.02796,2.9049,0.431800,0.431980,-0.013553,1,-0.013553
1.0244,move->d,none,0.6461,0.431732,-0.019608,-0.479886,-0.000222,1.496869,0.023090,1.104039,1.561519,0.431980,-0.019530,-0.487226,-0.000419,1.510460,0.023387,1.097603,1.561249,0.206230,0.032540,0.392255,3.127497,-0.549792,-3.136964,0.00767,-0.01379,0.01384,-0.00069,0.00014,-0.00043,0.00767,-0.01379,0.01384,-0.00069,0.00014,-0.00043,0.00330,0.00127,0.00551,-0.00041,0.00268,0.00403,1.477,0.7513,0.00002,0,0,0,0,0.152,0.995,0.410,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007525,0.002249,0.108,0.872,0.368,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006406,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12352,0.11855,0.1369,0.03192,0.0000,0.0000,0.105,-0.02789,2.8944,0.431732,0.431980,-0.013693,1,-0.013693
1.0344,move->d,none,0.6511,0.431663,-0.019609,-0.479614,-0.000219,1.496387,0.023083,1.104250,1.561527,0.431980,-0.019495,-0.486964,-0.000454,1.509867,0.023387,1.097812,1.561249,0.206275,0.032538,0.392364,3.127484,-0.549670,-3.136949,0.00771,-0.01406,0.01385,-0.00072,0.00039,-0.00045,0.00771,-0.01406,0.01385,-0.00072,0.00039,-0.00045,0.00408,-0.00022,0.00979,0.00101,-0.01101,0.00073,1.430,0.7448,0.00002,0,0,0,0,0.164,1.016,0.425,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.010016,0.001121,0.224,1.138,0.496,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.010478,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12349,0.11915,0.1383,0.03251,0.0000,0.0000,0.106,-0.02782,2.8838,0.431663,0.431980,-0.013833,1,-0.013833
1.0426,move->d,none,0.6561,0.431593,-0.019611,-0.479337,-0.000219,1.495901,0.023078,1.104462,1.561531,0.431980,-0.019548,-0.486860,-0.000419,1.509570,0.023387,1.097987,1.561249,0.206281,0.032536,0.392413,3.127506,-0.549652,-3.136979,0.00783,-0.01433,0.01398,-0.00069,0.00042,-0.00042,0.00783,-0.01433,0.01398,-0.00069,0.00042,-0.00042,0.00078,-0.00026,0.00650,-0.00248,-0.00227,-0.00237,1.458,0.7553,0.00002,0,0,0,0,0.162,1.028,0.457,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.008186,0.001594,0.124,1.055,0.612,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.005958,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12346,0.12041,0.1397,0.03310,0.0000,0.0000,0.107,-0.02775,2.8730,0.431593,0.431713,-0.013972,1,-0.013972
1.0498,move->d,none,0.6611,0.431522,-0.019613,-0.479060,-0.000209,1.495412,0.023067,1.104674,1.561545,0.431713,-0.019548,-0.486598,-0.000419,1.509116,0.023387,1.098283,1.561249,0.206300,0.032269,0.392464,3.127508,-0.549757,-3.136973,0.00792,-0.01408,0.01411,-0.00070,0.00021,-0.00043,0.00792,-0.01408,0.01411,-0.00070,0.00021,-0.00043,0.00241,-0.03389,0.00640,-0.00021,0.01333,0.00075,1.452,0.7572,0.00002,0,0,0,0,0.159,1.040,0.463,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007149,0.000873,0.148,1.091,0.414,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.007113,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12343,0.12124,0.1411,0.03370,0.0000,0.0000,0.107,-0.02768,2.8621,0.431522,0.431713,-0.014111,1,-0.014111
1.0560,move->d,none,0.6661,0.431451,-0.019614,-0.478779,-0.000203,1.494918,0.023058,1.104889,1.561557,0.431713,-0.019478,-0.486441,-0.000419,1.508750,0.023353,1.098371,1.561249,0.206335,0.032275,0.392538,3.127548,-0.549636,-3.136941,0.00798,-0.01437,0.01419,-0.00065,0.00045,-0.00054,0.00798,-0.01437,0.01419,-0.00065,0.00045,-0.00054,0.00601,0.00097,0.01275,-0.00573,-0.02091,0.00916,1.441,0.7642,0.00002,0,0,0,0,0.157,1.048,0.456,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006260,0.001294,0.148,1.078,0.359,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.013997,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12340,0.12240,0.1425,0.03431,0.0000,0.0000,0.108,-0.02761,2.8510,0.431451,0.431713,-0.014249,1,-0.014249
1.0626,move->d,none,0.6711,0.431379,-0.019616,-0.478496,-0.000200,1.494420,0.023052,1.105104,1.561564,0.431713,-0.019530,-0.486144,-0.000419,1.508296,0.023387,1.098685,1.561267,0.206356,0.032273,0.392579,3.127495,-0.549792,-3.136951,0.00807,-0.01464,0.01434,-0.00075,0.00014,-0.00047,0.00807,-0.01464,0.01434,-0.00075,0.00014,-0.00047,0.00315,-0.00022,0.00606,0.00652,0.02330,-0.00551,1.469,0.7665,0.00002,0,0,0,0,0.145,1.041,0.449,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006569,0.001154,0.047,0.939,0.418,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006820,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12337,0.12315,0.1439,0.03492,0.0000,0.0000,0.110,-0.02754,2.8398,0.431379,0.431713,-0.014387,1,-0.014387
1.0699,move->d,none,0.6761,0.431307,-0.019619,-0.478212,-0.000200,1.493920,0.023047,1.105321,1.561568,0.431713,-0.019530,-0.485812,-0.000367,1.507703,0.023353,1.098894,1.561249,0.206412,0.032276,0.392672,3.127581,-0.549741,-3.136954,0.00809,-0.01493,0.01438,-0.00061,0.00024,-0.00056,0.00809,-0.01493,0.01438,-0.00061,0.00024,-0.00056,0.00736,0.00036,0.01235,-0.00957,-0.00674,0.00543,1.439,0.7610,0.00002,0,0,0,0,0.144,1.041,0.437,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007259,0.000823,0.187,1.068,0.381,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.014367,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12334,0.12372,0.1452,0.03553,0.0000,0.0000,0.111,-0.02747,2.8285,0.431307,0.431244,-0.014524,1,-0.014524
1.0775,move->d,none,0.6811,0.431233,-0.019619,-0.477924,-0.000182,1.493413,0.023030,1.105542,1.561594,0.431244,-0.019530,-0.485812,-0.000367,1.507703,0.023353,1.098894,1.561249,0.206412,0.031807,0.392672,3.127581,-0.549741,-3.136954,0.00822,-0.01427,0.01461,-0.00062,0.00024,-0.00056,0.00822,-0.01427,0.01461,-0.00062,0.00024,-0.00056,0.00000,-0.06636,0.00000,0.00000,0.00000,0.00000,1.492,0.7897,0.00002,0,0,0,0,0.150,1.047,0.428,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007609,0.001339,0.196,1.089,0.408,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000769,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12330,0.12587,0.1466,0.03615,0.0000,0.0000,0.110,-0.02739,2.8171,0.431233,0.431244,-0.014660,1,-0.014660
1.0839,move->d,none,0.6861,0.431159,-0.019620,-0.477633,-0.000166,1.492901,0.023015,1.105764,1.561616,0.431244,-0.019530,-0.485586,-0.000471,1.507266,0.023353,1.099034,1.561249,0.206453,0.031780,0.392748,3.127528,-0.549670,-3.137016,0.00827,-0.01450,0.01469,-0.00073,0.00038,-0.00039,0.00827,-0.01450,0.01469,-0.00073,0.00038,-0.00039,0.00638,-0.00423,0.01165,0.00708,-0.01098,-0.01394,1.472,0.7938,0.00002,0,0,0,0,0.148,1.041,0.416,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006405,0.001312,0.097,0.964,0.337,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.013310,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12327,0.12682,0.1480,0.03677,0.0000,0.0000,0.111,-0.02732,2.8055,0.431159,0.431244,-0.014796,1,-0.014796
1.0902,move->d,none,0.6911,0.431085,-0.019621,-0.477341,-0.000154,1.492387,0.023003,1.105987,1.561635,0.431244,-0.019530,-0.485289,-0.000419,1.506673,0.023353,1.099331,1.561249,0.206488,0.031793,0.392836,3.127561,-0.549671,-3.136981,0.00834,-0.01480,0.01475,-0.00068,0.00038,-0.00049,0.00834,-0.01480,0.01475,-0.00068,0.00038,-0.00049,0.00539,0.00199,0.01375,-0.00437,0.00006,0.00811,1.444,0.7891,0.00002,0,0,0,0,0.148,1.038,0.422,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006325,0.001182,0.165,1.041,0.534,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.014518,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12324,0.12735,0.1493,0.03741,0.0000,0.0000,0.112,-0.02725,2.7937,0.431085,0.431244,-0.014932,1,-0.014932
1.0979,move->d,none,0.6961,0.431009,-0.019623,-0.477046,-0.000146,1.491868,0.022992,1.106212,1.561649,0.431244,-0.019548,-0.485062,-0.000401,1.506359,0.023353,1.099453,1.561249,0.206524,0.031793,0.392874,3.127571,-0.549706,-3.136986,0.00840,-0.01509,0.01490,-0.00068,0.00031,-0.00050,0.00840,-0.01509,0.01490,-0.00068,0.00031,-0.00050,0.00458,0.00003,0.00486,-0.00117,0.00454,0.00005,1.466,0.8005,0.00002,0,0,0,0,0.154,1.039,0.411,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007749,0.001214,0.191,1.052,0.319,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006536,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12321,0.12854,0.1507,0.03804,0.0000,0.0000,0.114,-0.02717,2.7819,0.431009,0.430763,-0.015067,1,-0.015067
1.1041,move->d,none,0.7011,0.430933,-0.019623,-0.476748,-0.000118,1.491342,0.022969,1.106439,1.561686,0.430763,-0.019530,-0.484975,-0.000367,1.506237,0.023387,1.099610,1.561267,0.206517,0.031334,0.392872,3.127537,-0.549828,-3.136908,0.00855,-0.01445,0.01514,-0.00075,0.00006,-0.00062,0.00855,-0.01445,0.01514,-0.00075,0.00006,-0.00062,-0.00103,-0.07389,-0.00019,0.00465,0.01965,0.00976,1.573,0.8233,0.00002,0,0,0,0,0.155,1.035,0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006205,0.001205,0.142,0.994,0.303,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000153,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12317,0.13047,0.1520,0.03868,0.0000,0.0000,0.113,-0.02710,2.7698,0.430933,0.430763,-0.015201,1,-0.015201
1.1106,move->d,none,0.7061,0.430857,-0.019623,-0.476448,-0.000094,1.490812,0.022948,1.106669,1.561719,0.430763,-0.019548,-0.484678,-0.000367,1.505818,0.023387,1.099714,1.561267,0.206574,0.031329,0.392932,3.127539,-0.549810,-3.136924,0.00857,-0.01473,0.01525,-0.00076,0.00010,-0.00059,0.00857,-0.01473,0.01525,-0.00076,0.00010,-0.00059,0.00886,-0.00073,0.00930,-0.00027,-0.00272,-0.00240,1.552,0.8294,0.00002,0,0,0,0,0.149,1.035,0.395,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006495,0.001269,0.088,1.060,0.447,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.012563,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12314,0.13140,0.1533,0.03932,0.0000,0.0000,0.114,-0.02702,2.7577,0.430857,0.430763,-0.015335,1,-0.015335
1.1169,move->d,none,0.7111,0.430779,-0.019624,-0.476144,-0.000074,1.490277,0.022929,1.106901,1.561748,0.430763,-0.019530,-0.484591,-0.000401,1.505504,0.023353,1.099837,1.561249,0.206588,0.031314,0.392999,3.127577,-0.549706,-3.136964,0.00867,-0.01498,0.01536,-0.00070,0.00030,-0.00056,0.00867,-0.01498,0.01536,-0.00070,0.00030,-0.00056,0.00207,-0.00222,0.00982,-0.00474,-0.01547,-0.00299,1.551,0.8418,0.00002,0,0,0,0,0.150,1.045,0.421,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006266,0.000796,0.191,1.139,0.679,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.009482,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12311,0.13271,0.1547,0.03998,0.0000,0.0000,0.116,-0.02694,2.7454,0.430779,0.430763,-0.015468,1,-0.015468
1.1237,move->d,none,0.7161,0.430701,-0.019625,-0.475837,-0.000056,1.489736,0.022912,1.107135,1.561773,0.430763,-0.019548,-0.484364,-0.000367,1.505242,0.023353,1.099976,1.561249,0.206616,0.031319,0.393016,3.127595,-0.549811,-3.136957,0.00875,-0.01528,0.01555,-0.00068,0.00009,-0.00059,0.00875,-0.01528,0.01555,-0.00068,0.00009,-0.00059,0.00453,0.00077,0.00285,-0.00255,0.01678,0.00259,1.587,0.8574,0.00002,0,0,0,0,0.157,1.050,0.453,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006815,0.001379,0.208,1.042,0.599,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004793,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12307,0.13396,0.1560,0.04063,0.0000,0.0000,0.117,-0.02687,2.7330,0.430701,0.430606,-0.015600,1,-0.015600
1.1312,move->d,none,0.7211,0.430623,-0.019626,-0.475530,-0.000036,1.489194,0.022893,1.107371,1.561803,0.430606,-0.019530,-0.483945,-0.000367,1.504544,0.023353,1.100221,1.561249,0.206687,0.031164,0.393121,3.127600,-0.549776,-3.136938,0.00874,-0.01526,0.01558,-0.00069,0.00016,-0.00064,0.00874,-0.01526,0.01558,-0.00069,0.00016,-0.00064,0.00930,-0.02038,0.01383,-0.00050,-0.00460,0.00293,1.542,0.8484,0.00002,0,0,0,0,0.165,1.044,0.437,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007446,0.001189,0.195,0.989,0.202,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.016887,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12304,0.13438,0.1573,0.04130,0.0000,0.0000,0.117,-0.02679,2.7204,0.430623,0.430606,-0.015732,1,-0.015732
1.1382,move->d,none,0.7261,0.430543,-0.019627,-0.475220,-0.000018,1.488646,0.022876,1.107609,1.561828,0.430606,-0.019530,-0.483823,-0.000367,1.504282,0.023387,1.100343,1.561267,0.206703,0.031174,0.393164,3.127550,-0.549758,-3.136900,0.00885,-0.01556,0.01573,-0.00079,0.00020,-0.00067,0.00885,-0.01556,0.01573,-0.00079,0.00020,-0.00067,0.00241,0.00143,0.00651,0.00659,-0.00277,0.00178,1.564,0.8645,0.00002,0,0,0,0,0.178,1.066,0.434,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007010,0.001713,0.252,1.253,0.474,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006794,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12300,0.13576,0.1586,0.04197,0.0000,0.0000,0.119,-0.02671,2.7078,0.430543,0.430606,-0.015863,1,-0.015863
1.1456,move->d,none,0.7311,0.430463,-0.019628,-0.474907,-0.000004,1.488094,0.022861,1.107848,1.561849,0.430606,-0.019548,-0.483578,-0.000349,1.503863,0.023335,1.100570,1.561267,0.206729,0.031162,0.393216,3.127613,-0.549811,-3.136958,0.00893,-0.01583,0.01586,-0.00069,0.00009,-0.00062,0.00893,-0.01583,0.01586,-0.00069,0.00009,-0.00062,0.00341,-0.00151,0.00674,-0.00701,0.00686,-0.00320,1.578,0.8719,0.00002,0,0,0,0,0.194,1.070,0.423,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007472,0.001429,0.259,1.023,0.353,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.007541,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12297,0.13671,0.1599,0.04264,0.0000,0.0000,0.121,-0.02663,2.6949,0.430463,0.430606,-0.015994,1,-0.015994
1.1526,move->d,none,0.7361,0.430383,-0.019630,-0.474592,0.000006,1.487540,0.022849,1.108087,1.561866,0.430606,-0.019530,-0.483317,-0.000367,1.503165,0.023387,1.100936,1.561232,0.206754,0.031170,0.393336,3.127594,-0.549740,-3.136893,0.00902,-0.01613,0.01586,-0.00073,0.00023,-0.00073,0.00902,-0.01613,0.01586,-0.00073,0.00023,-0.00073,0.00341,0.00117,0.01681,0.00239,-0.00998,0.00771,1.537,0.8635,0.00002,0,0,0,0,0.192,1.066,0.423,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006969,0.001296,0.119,1.018,0.463,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.016104,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12293,0.13712,0.1612,0.04332,0.0000,0.0000,0.122,-0.02655,2.6820,0.430383,0.430407,-0.016123,1,-0.016123
1.1594,move->d,none,0.7411,0.430302,-0.019631,-0.474276,0.000022,1.486986,0.022833,1.108327,1.561890,0.430407,-0.019548,-0.482933,-0.000349,1.502362,0.023335,1.101216,1.561249,0.206820,0.030960,0.393477,3.127646,-0.549602,-3.136954,0.00902,-0.01600,0.01582,-0.00066,0.00050,-0.00067,0.00902,-0.01600,0.01582,-0.00066,0.00050,-0.00067,0.01000,-0.03159,0.02117,-0.00663,-0.02081,-0.00497,1.458,0.8492,0.00002,0,0,0,0,0.192,1.058,0.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006817,0.001425,0.193,1.008,0.326,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.023639,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12290,0.13739,0.1625,0.04400,0.0000,0.0000,0.121,-0.02647,2.6689,0.430302,0.430407,-0.016252,1,-0.016252
1.1655,move->d,none,0.7461,0.430220,-0.019633,-0.473956,0.000034,1.486427,0.022819,1.108569,1.561910,0.430407,-0.019495,-0.482845,-0.000367,1.502048,0.023387,1.101460,1.561267,0.206812,0.030980,0.393525,3.127570,-0.549618,-3.136854,0.00917,-0.01633,0.01596,-0.00080,0.00047,-0.00079,0.00917,-0.01633,0.01596,-0.00080,0.00047,-0.00079,-0.00124,0.00302,0.00723,0.00963,0.00243,0.00892,1.496,0.8630,0.00002,0,0,0,0,0.178,1.043,0.398,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006027,0.000711,0.038,0.927,0.300,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.005484,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12286,0.13867,0.1638,0.04468,0.0000,0.0000,0.123,-0.02639,2.6556,0.430220,0.430407,-0.016380,1,-0.016380
1.1727,move->d,none,0.7511,0.430137,-0.019635,-0.473634,0.000043,1.485862,0.022807,1.108813,1.561925,0.430407,-0.019530,-0.482601,-0.000349,1.501751,0.023353,1.101582,1.561249,0.206849,0.030968,0.393553,3.127632,-0.549689,-3.136912,0.00923,-0.01659,0.01614,-0.00071,0.00033,-0.00074,0.00923,-0.01659,0.01614,-0.00071,0.00033,-0.00074,0.00563,-0.00199,0.00428,-0.00810,0.01080,-0.00402,1.534,0.8780,0.00002,0,0,0,0,0.160,1.031,0.413,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007212,0.001408,0.094,1.015,0.589,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006612,nan,nan,nan,0,0,0,0,1.0000,1.0000,0.12283,0.13993,0.1651,0.04536,0.0000,0.0000,0.125,-0.02631,2.6423,0.430137,0.430407,-0.016508,1,-0.016508
