t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,force_reference_accel_m_s2,force_reference_reversal_reset,mass_z_eff,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
12.7016,scan,legacy_symmetric,8.7500,0.480568,-0.164772,-0.816000,-0.036026,2.009145,0.185431,0.948397,1.350410,0.480974,-0.164672,-0.817652,-0.038170,2.011946,0.185773,0.946719,1.347377,0.153879,0.073927,0.308870,3.129303,-0.550082,-3.138192,0.00599,-0.00853,0.00972,0.00083,0.00038,-0.00047,0.00599,-0.00853,0.00972,0.00083,0.00038,-0.00047,0.00416,-0.02902,0.00810,0.02357,-0.00075,-0.01467,0.147,0.1563,0.00001,0,0,0,0,0.453,2.481,1.255,0.0818,37.93,37.71,0.16,-0.01150,330.7,1.000,-0.00949,0.2000,-0.525516,1.0000,-0.052552,0,1.3270,0,0.005846,0.000354,0.459,2.409,1.196,-0.009389,1,1.0000,1.0000,0.14573,0.12384,0.2290,0.00000,0.3509,0.0192,0.071,-0.00781,0.2624,0.480568,0.480974,,0,
12.7067,scan,legacy_symmetric,8.7550,0.480454,-0.164919,-0.815852,-0.035620,2.008895,0.185487,0.948463,1.350715,0.480974,-0.164777,-0.817582,-0.037891,2.011614,0.185825,0.946771,1.347743,0.153914,0.073987,0.308963,3.129170,-0.549901,-3.138207,0.00606,-0.00855,0.00983,0.00066,0.00066,-0.00034,0.00606,-0.00855,0.00983,0.00066,0.00066,-0.00034,0.00668,0.01165,0.01792,0.02214,-0.03511,-0.01645,0.165,0.1528,0.00001,0,0,0,0,0.456,2.482,1.259,0.0826,37.93,37.75,0.17,-0.01164,330.6,1.000,-0.00960,0.2000,-0.544442,1.0000,-0.054444,0,1.3302,0,0.005185,0.000395,0.524,2.536,1.339,-0.018641,1,1.0000,1.0000,0.14573,0.12396,0.2282,0.00000,0.3491,0.0185,0.072,-0.00774,0.2656,0.480454,0.480974,,0,
12.7120,scan,legacy_symmetric,8.7600,0.480340,-0.165065,-0.815701,-0.035217,2.008640,0.185541,0.948530,1.351017,0.480974,-0.164969,-0.817442,-0.037472,2.011370,0.185895,0.946789,1.348127,0.153952,0.074060,0.309018,3.129090,-0.549854,-3.138249,0.00614,-0.00858,0.00996,0.00055,0.00073,-0.00021,0.00614,-0.00858,0.00996,0.00055,0.00073,-0.00021,0.00774,0.01490,0.01129,0.01383,-0.00950,-0.01694,0.200,0.1482,0.00001,0,0,0,0,0.459,2.482,1.263,0.0832,37.93,37.78,0.17,-0.01179,330.6,1.000,-0.00972,0.2000,-0.565077,1.0000,-0.056508,0,1.3330,0,0.005280,0.000734,0.529,2.413,1.319,-0.013507,1,1.0000,1.0000,0.14573,0.12391,0.2275,0.00000,0.3474,0.0178,0.073,-0.00767,0.2688,0.480340,0.480478,,0,
12.7181,scan,legacy_symmetric,8.7650,0.480227,-0.165210,-0.815546,-0.034816,2.008382,0.185596,0.948598,1.351320,0.480478,-0.165056,-0.817320,-0.037071,2.011073,0.185895,0.946841,1.348267,0.153986,0.073617,0.309088,3.129325,-0.549783,-3.138255,0.00622,-0.00860,0.01010,0.00085,0.00083,-0.00039,0.00622,-0.00860,0.01010,0.00085,0.00083,-0.00039,0.00574,-0.07439,0.01159,-0.03346,-0.01195,0.01958,0.320,0.1576,0.00001,0,0,0,0,0.462,2.480,1.267,0.0839,37.93,37.82,0.17,-0.01196,330.5,1.000,-0.00985,0.2000,-0.586907,1.0000,-0.058691,0,1.3356,0,0.006039,0.000801,0.322,2.357,1.229,-0.013662,1,1.0000,1.0000,0.14573,0.12407,0.2268,0.00000,0.3457,0.0171,0.073,-0.00760,0.2720,0.480227,0.480478,,0,
12.7234,scan,legacy_symmetric,8.7700,0.480114,-0.165354,-0.815388,-0.034417,2.008119,0.185649,0.948668,1.351621,0.480478,-0.165213,-0.817216,-0.036634,2.010794,0.185947,0.946911,1.348738,0.154016,0.073704,0.309152,3.129198,-0.549724,-3.138268,0.00631,-0.00863,0.01024,0.00069,0.00092,-0.00027,0.00631,-0.00863,0.01024,0.00069,0.00092,-0.00027,0.00545,0.01583,0.01178,0.01974,-0.01074,-0.01441,0.249,0.1479,0.00001,0,0,0,0,0.463,2.477,1.269,0.0857,37.94,37.91,0.17,-0.01212,330.4,1.000,-0.00999,0.2000,-0.593738,1.0000,-0.059374,0,1.3427,0,0.005387,0.000700,0.500,2.646,1.039,-0.012725,1,1.0000,1.0000,0.14573,0.12414,0.2261,0.00000,0.3440,0.0164,0.074,-0.00753,0.2753,0.480114,0.480478,,0,
12.7287,scan,legacy_symmetric,8.7750,0.480001,-0.165497,-0.815227,-0.034020,2.007853,0.185703,0.948738,1.351920,0.480478,-0.165440,-0.817024,-0.036320,2.010602,0.186017,0.946911,1.348982,0.154054,0.073744,0.309186,3.129149,-0.549750,-3.138361,0.00638,-0.00865,0.01037,0.00063,0.00088,-0.00009,0.00638,-0.00865,0.01037,0.00063,0.00088,-0.00009,0.00710,0.00769,0.00631,0.00776,0.00495,-0.02234,0.198,0.1512,0.00001,0,0,0,0,0.464,2.479,1.265,0.0874,37.95,38.01,0.17,-0.01226,330.3,1.000,-0.01011,0.2000,-0.575972,1.0000,-0.057597,0,1.3497,0,0.005298,0.000705,0.516,2.717,1.179,-0.009009,1,1.0000,1.0000,0.14573,0.12392,0.2253,0.00000,0.3425,0.0156,0.075,-0.00746,0.2785,0.480001,0.480478,,0,
12.7342,scan,legacy_symmetric,8.7800,0.479889,-0.165638,-0.815064,-0.033627,2.007583,0.185755,0.948809,1.352217,0.480478,-0.165440,-0.817024,-0.036320,2.010602,0.186017,0.946911,1.348982,0.154054,0.073744,0.309186,3.129149,-0.549750,-3.138361,0.00644,-0.00867,0.01046,0.00063,0.00088,-0.00009,0.00644,-0.00867,0.01046,0.00063,0.00088,-0.00009,0.00710,0.00769,0.00631,0.00776,0.00495,-0.02234,0.185,0.1683,0.00001,0,0,0,0,0.466,2.487,1.259,0.0891,37.97,38.10,0.18,-0.01238,330.2,1.000,-0.01021,0.2000,-0.543441,1.0000,-0.054344,0,1.3564,0,0.005412,0.006029,0.516,2.717,1.179,-0.009009,1,1.0000,1.0000,0.14573,0.12380,0.2246,0.00000,0.3409,0.0149,0.075,-0.00739,0.2818,0.479889,0.480478,,0,
12.7401,scan,legacy_symmetric,8.7850,0.479777,-0.165779,-0.814898,-0.033235,2.007312,0.185807,0.948881,1.352514,0.480478,-0.165667,-0.816709,-0.035483,2.009956,0.186139,0.947051,1.349541,0.154130,0.073896,0.309329,3.129230,-0.549642,-3.138293,0.00648,-0.00870,0.01054,0.00073,0.00104,-0.00026,0.00648,-0.00870,0.01054,0.00073,0.00104,-0.00026,0.00681,0.01347,0.01273,-0.00608,-0.00964,0.00985,0.270,0.1533,0.00001,0,0,0,0,0.468,2.498,1.252,0.0908,37.99,38.18,0.18,-0.01246,330.2,1.000,-0.01030,0.2000,-0.511962,1.0000,-0.051196,0,1.3630,0,0.005943,0.000786,0.449,2.401,1.329,-0.014272,1,1.0000,1.0000,0.14573,0.12384,0.2238,0.00000,0.3395,0.0141,0.076,-0.00732,0.2850,0.479777,0.479692,,0,
12.7461,scan,legacy_symmetric,8.7900,0.479666,-0.165927,-0.814734,-0.032813,2.007038,0.185858,0.948953,1.352836,0.479692,-0.165789,-0.816692,-0.035325,2.009816,0.186209,0.947103,1.349820,0.154140,0.073151,0.309366,3.129029,-0.549579,-3.138316,0.00652,-0.00736,0.01061,0.00048,0.00114,-0.00007,0.00652,-0.00736,0.01061,0.00048,0.00114,-0.00007,0.00639,-0.48186,0.02411,0.11093,-0.04026,-0.08284,0.596,0.1543,0.00001,0,0,0,0,0.470,2.506,1.249,0.0924,38.01,38.27,0.18,-0.01253,330.1,1.000,-0.01037,0.2000,-0.494022,1.0000,-0.049402,0,1.3695,0,0.005978,0.005256,0.449,2.401,1.329,-0.029129,1,1.0000,1.0000,0.14572,0.13043,0.2218,0.00000,0.3381,0.0133,0.072,-0.00725,0.2883,0.479666,0.479692,,0,
12.7524,scan,legacy_symmetric,8.7950,0.479555,-0.166071,-0.814567,-0.032403,2.006762,0.185909,0.949027,1.353150,0.479692,-0.165928,-0.816482,-0.034802,2.009433,0.186227,0.947138,1.349960,0.154194,0.073214,0.309453,3.129352,-0.549504,-3.138335,0.00656,-0.00771,0.01067,0.00089,0.00125,-0.00029,0.00656,-0.00771,0.01067,0.00089,0.00125,-0.00029,0.00511,0.00596,0.00816,-0.02595,-0.00719,0.01411,0.468,0.1648,0.00001,0,0,0,0,0.472,2.509,1.249,0.0939,38.04,38.35,0.19,-0.01260,330.0,1.000,-0.01045,0.2000,-0.493096,1.0000,-0.049310,0,1.3756,0,0.006320,0.000938,0.553,2.423,1.335,-0.009559,1,1.0000,1.0000,0.14572,0.12822,0.2208,0.00000,0.3365,0.0126,0.074,-0.00718,0.2916,0.479555,0.479692,,0,
12.7579,scan,legacy_symmetric,8.8000,0.479445,-0.166210,-0.814396,-0.032019,2.006484,0.185959,0.949100,1.353441,0.479692,-0.165998,-0.816360,-0.034558,2.009275,0.186314,0.947225,1.350396,0.154209,0.073294,0.309474,3.129027,-0.549568,-3.138251,0.00659,-0.00877,0.01072,0.00047,0.00115,-0.00016,0.00659,-0.00877,0.01072,0.00047,0.00115,-0.00016,0.00243,0.01329,0.00358,0.04604,0.01094,-0.01413,0.389,0.1578,0.00001,0,0,0,0,0.474,2.508,1.250,0.0955,38.07,38.44,0.19,-0.01268,329.9,1.000,-0.01052,0.2000,-0.499416,1.0000,-0.049942,0,1.3819,0,0.005482,0.000430,0.409,2.362,1.176,-0.004179,1,1.0000,1.0000,0.14572,0.12292,0.2211,0.00000,0.3350,0.0118,0.077,-0.00711,0.2949,0.479445,0.479692,,0,
12.7635,scan,legacy_symmetric,8.8050,0.479335,-0.166347,-0.814223,-0.031637,2.006204,0.186008,0.949174,1.353730,0.479692,-0.166278,-0.816046,-0.033947,2.008734,0.186401,0.947347,1.350990,0.154273,0.073400,0.309587,3.128897,-0.549525,-3.138311,0.00664,-0.00879,0.01078,0.00031,0.00122,0.00003,0.00664,-0.00879,0.01078,0.00031,0.00122,0.00003,0.01163,0.01908,0.02024,0.02003,-0.00779,-0.02305,0.299,0.1404,0.00001,0,0,0,0,0.474,2.503,1.251,0.0971,38.10,38.52,0.19,-0.01276,329.9,1.000,-0.01060,0.2000,-0.506707,1.0000,-0.050671,0,1.3885,0,0.005655,0.000529,0.381,2.312,1.377,-0.023126,1,1.0000,1.0000,0.14572,0.12287,0.2208,0.00000,0.3338,0.0110,0.077,-0.00704,0.2982,0.479335,0.479138,,0,
12.7692,scan,legacy_symmetric,8.8100,0.479225,-0.166491,-0.814052,-0.031222,2.005923,0.186056,0.949249,1.354048,0.479138,-0.166452,-0.815767,-0.033423,2.008333,0.186471,0.947435,1.351216,0.154326,0.072924,0.309662,3.129059,-0.549542,-3.138297,0.00669,-0.00736,0.01088,0.00051,0.00119,-0.00012,0.00669,-0.00736,0.01088,0.00051,0.00119,-0.00012,0.00931,-0.08377,0.01332,-0.02432,0.00302,0.01743,0.639,0.1440,0.00001,0,0,0,0,0.472,2.495,1.255,0.0992,38.14,38.63,0.20,-0.01285,329.8,1.000,-0.01069,0.2000,-0.526988,1.0000,-0.052699,0,1.3968,0,0.005648,0.000492,0.453,2.546,1.453,-0.017129,1,1.0000,1.0000,0.14572,0.12994,0.2186,0.00000,0.3325,0.0102,0.074,-0.00697,0.3015,0.479225,0.479138,,0,
12.7746,scan,legacy_symmetric,8.8150,0.479117,-0.166633,-0.813879,-0.030815,2.005638,0.186104,0.949324,1.354361,0.479138,-0.166452,-0.815767,-0.033423,2.008333,0.186471,0.947435,1.351216,0.154326,0.072924,0.309662,3.129059,-0.549542,-3.138297,0.00675,-0.00751,0.01098,0.00051,0.00119,-0.00012,0.00675,-0.00751,0.01098,0.00051,0.00119,-0.00012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.599,0.1623,0.00001,0,0,0,0,0.470,2.490,1.263,0.1011,38.18,38.73,0.20,-0.01297,329.7,1.000,-0.01079,0.2000,-0.564367,1.0000,-0.056437,0,1.4042,0,0.005402,0.000398,0.459,2.730,1.299,0.000000,1,1.0000,1.0000,0.14572,0.12884,0.2174,0.00000,0.3311,0.0094,0.075,-0.00690,0.3049,0.479117,0.479138,,0,
12.7800,scan,legacy_symmetric,8.8200,0.479008,-0.166774,-0.813703,-0.030414,2.005351,0.186152,0.949399,1.354669,0.479138,-0.166557,-0.815575,-0.033161,2.008141,0.186436,0.947539,1.351531,0.154342,0.072964,0.309679,3.128993,-0.549684,-3.138348,0.00683,-0.00768,0.01110,0.00043,0.00098,0.00001,0.00683,-0.00768,0.01110,0.00043,0.00098,0.00001,0.01221,0.03065,0.01261,0.04338,0.10971,-0.06688,0.524,0.1622,0.00001,0,0,0,0,0.467,2.491,1.270,0.1032,38.22,38.84,0.21,-0.01312,329.6,1.000,-0.01091,0.2000,-0.598804,1.0000,-0.059880,0,1.4127,0,0.005379,0.004477,0.439,2.573,1.150,-0.016796,1,1.0000,1.0000,0.14572,0.12789,0.2168,0.00000,0.3298,0.0086,0.076,-0.00683,0.3082,0.479008,0.479138,,0,
12.7860,scan,legacy_symmetric,8.8250,0.478900,-0.166907,-0.813520,-0.030042,2.005059,0.186199,0.949475,1.354953,0.479138,-0.166661,-0.815383,-0.032690,2.007827,0.186541,0.947592,1.351740,0.154387,0.073053,0.309745,3.129093,-0.549654,-3.138251,0.00690,-0.00889,0.01122,0.00056,0.00102,-0.00021,0.00690,-0.00889,0.01122,0.00056,0.00102,-0.00021,0.00451,0.00888,0.00660,-0.00854,-0.00298,0.01505,0.388,0.1678,0.00001,0,0,0,0,0.464,2.496,1.273,0.1053,38.27,38.96,0.21,-0.01327,329.6,1.000,-0.01104,0.2000,-0.613041,1.0000,-0.061304,0,1.4214,0,0.006056,0.000548,0.435,2.619,1.169,-0.007889,1,1.0000,1.0000,0.14572,0.12238,0.2172,0.00000,0.3286,0.0078,0.079,-0.00676,0.3116,0.478900,0.478694,,0,
12.7920,scan,legacy_symmetric,8.8300,0.478792,-0.167048,-0.813340,-0.029638,2.004765,0.186246,0.949551,1.355265,0.478694,-0.166941,-0.814877,-0.031817,2.007286,0.186628,0.947696,1.352368,0.154471,0.072754,0.309826,3.129112,-0.549815,-3.138229,0.00699,-0.00749,0.01136,0.00058,0.00078,-0.00026,0.00699,-0.00749,0.01136,0.00058,0.00078,-0.00026,0.01386,-0.04912,0.01340,-0.00265,0.02657,0.00513,0.600,0.1481,0.00001,0,0,0,0,0.463,2.502,1.273,0.1077,38.32,39.08,0.22,-0.01342,329.5,1.000,-0.01116,0.2000,-0.616622,1.0000,-0.061662,0,1.4306,0,0.005970,0.000459,0.579,2.410,1.414,-0.019189,1,1.0000,1.0000,0.14572,0.12942,0.2156,0.00000,0.3276,0.0070,0.076,-0.00670,0.3150,0.478792,0.478694,,0,
12.7974,scan,legacy_symmetric,8.8350,0.478685,-0.167186,-0.813157,-0.029243,2.004468,0.186291,0.949627,1.355570,0.478694,-0.167011,-0.814824,-0.031538,2.007094,0.186698,0.947818,1.352683,0.154478,0.072828,0.309864,3.128974,-0.549819,-3.138154,0.00707,-0.00777,0.01149,0.00040,0.00078,-0.00027,0.00707,-0.00777,0.01149,0.00040,0.00078,-0.00027,0.00142,0.01493,0.00768,0.02396,0.00081,0.00057,0.503,0.1480,0.00001,0,0,0,0,0.463,2.503,1.275,0.1098,38.37,39.19,0.22,-0.01357,329.4,1.000,-0.01129,0.2000,-0.624460,1.0000,-0.062446,0,1.4393,0,0.005445,0.000951,0.508,2.211,1.226,-0.007129,1,1.0000,1.0000,0.14572,0.12797,0.2144,0.00000,0.3264,0.0061,0.078,-0.00663,0.3184,0.478685,0.478694,,0,
12.8032,scan,legacy_symmetric,8.8400,0.478577,-0.167317,-0.812967,-0.028878,2.004167,0.186337,0.949704,1.355849,0.478694,-0.167168,-0.814615,-0.031049,2.006745,0.186750,0.947923,1.352944,0.154517,0.072906,0.309930,3.129089,-0.549835,-3.138141,0.00714,-0.00896,0.01159,0.00055,0.00075,-0.00038,0.00714,-0.00896,0.01159,0.00055,0.00075,-0.00038,0.00644,0.01294,0.01098,-0.01634,0.00268,0.01222,0.376,0.1504,0.00001,0,0,0,0,0.466,2.498,1.274,0.1132,38.44,39.37,0.23,-0.01371,329.4,1.000,-0.01141,0.2000,-0.622007,1.0000,-0.062201,0,1.4527,0,0.005779,0.000750,0.635,2.384,1.017,-0.012587,1,1.0000,1.0000,0.14572,0.12245,0.2148,0.00000,0.3254,0.0053,0.081,-0.00656,0.3218,0.478577,0.478694,,0,
12.8086,scan,legacy_symmetric,8.8450,0.478470,-0.167448,-0.812774,-0.028515,2.003862,0.186381,0.949782,1.356129,0.478694,-0.167272,-0.814440,-0.030700,2.006413,0.186820,0.947976,1.353276,0.154560,0.072977,0.310005,3.129008,-0.549763,-3.138109,0.00720,-0.00898,0.01170,0.00045,0.00086,-0.00036,0.00720,-0.00898,0.01170,0.00045,0.00086,-0.00036,0.00741,0.01238,0.01299,0.01193,-0.01243,-0.00171,0.290,0.1474,0.00001,0,0,0,0,0.473,2.490,1.269,0.1163,38.50,39.54,0.23,-0.01383,329.3,1.000,-0.01152,0.2000,-0.596148,1.0000,-0.059615,0,1.4651,0,0.005411,0.000370,0.648,2.480,1.224,-0.014818,1,1.0000,1.0000,0.14572,0.12280,0.2145,0.00000,0.3245,0.0044,0.082,-0.00649,0.3252,0.478470,0.478391,,0,
12.8143,scan,legacy_symmetric,8.8500,0.478364,-0.167584,-0.812583,-0.028125,2.003556,0.186425,0.949861,1.356431,0.478391,-0.167325,-0.814371,-0.030526,2.006273,0.186820,0.948063,1.353520,0.154565,0.072713,0.310027,3.128915,-0.549801,-3.138107,0.00725,-0.00783,0.01178,0.00033,0.00080,-0.00029,0.00725,-0.00783,0.01178,0.00033,0.00080,-0.00029,0.00104,-0.04990,0.00413,0.01490,0.00730,-0.00877,0.493,0.1495,0.00001,0,0,0,0,0.483,2.483,1.262,0.1191,38.57,39.68,0.24,-0.01392,329.2,1.000,-0.01161,0.2000,-0.562442,1.0000,-0.056244,0,1.4764,0,0.005713,0.000775,0.529,2.436,1.256,-0.004605,1,1.0000,1.0000,0.14571,0.12820,0.2126,0.00000,0.3237,0.0036,0.079,-0.00643,0.3286,0.478364,0.478391,,0,
12.8199,scan,legacy_symmetric,8.8550,0.478257,-0.167713,-0.812386,-0.027768,2.003248,0.186468,0.949940,1.356705,0.478391,-0.167517,-0.814109,-0.030055,2.005837,0.186855,0.948115,1.353712,0.154625,0.072768,0.310121,3.129120,-0.549734,-3.138169,0.00728,-0.00903,0.01183,0.00059,0.00091,-0.00036,0.00728,-0.00903,0.01183,0.00059,0.00091,-0.00036,0.01074,0.00984,0.01701,-0.03140,-0.01223,0.00807,0.386,0.1558,0.00001,0,0,0,0,0.493,2.476,1.256,0.1217,38.65,39.82,0.24,-0.01399,329.1,1.000,-0.01168,0.2000,-0.532387,1.0000,-0.053239,0,1.4868,0,0.005578,0.000809,0.457,2.462,1.205,-0.020008,1,1.0000,1.0000,0.14571,0.12213,0.2124,0.00000,0.3228,0.0027,0.083,-0.00637,0.3320,0.478257,0.478391,,0,
12.8254,scan,legacy_symmetric,8.8600,0.478151,-0.167841,-0.812188,-0.027412,2.002938,0.186511,0.950020,1.356980,0.478391,-0.167604,-0.813987,-0.029601,2.005505,0.186872,0.948202,1.354044,0.154658,0.072850,0.310197,3.129189,-0.549667,-3.138138,0.00730,-0.00905,0.01187,0.00068,0.00101,-0.00046,0.00730,-0.00905,0.01187,0.00068,0.00101,-0.00046,0.00557,0.01388,0.01279,-0.00987,-0.01147,0.01143,0.288,0.1525,0.00001,0,0,0,0,0.500,2.471,1.250,0.1245,38.73,39.96,0.25,-0.01403,329.1,1.000,-0.01173,0.2000,-0.499196,1.0000,-0.049920,0,1.4979,0,0.005483,0.000409,0.531,2.622,1.099,-0.013672,1,1.0000,1.0000,0.14571,0.12221,0.2121,0.00000,0.3221,0.0018,0.083,-0.00630,0.3355,0.478151,0.478391,,0,
12.8307,scan,legacy_symmetric,8.8650,0.478046,-0.167968,-0.811988,-0.027059,2.002626,0.186554,0.950101,1.357252,0.478391,-0.167778,-0.813847,-0.029182,2.005139,0.186925,0.948307,1.354445,0.154692,0.072925,0.310280,3.129123,-0.549589,-3.138168,0.00731,-0.00907,0.01188,0.00059,0.00112,-0.00036,0.00731,-0.00907,0.01188,0.00059,0.00112,-0.00036,0.02730,0.05972,0.06568,0.04464,-0.06117,-0.05091,0.247,0.1452,0.00001,0,0,0,0,0.506,2.472,1.241,0.1272,38.81,40.10,0.25,-0.01404,329.0,1.000,-0.01177,0.2000,-0.455787,1.0000,-0.045579,0,1.5086,0,0.005294,0.004438,0.630,2.671,1.135,-0.069624,1,1.0000,1.0000,0.14571,0.12180,0.2113,0.00000,0.3215,0.0010,0.083,-0.00624,0.3389,0.478046,0.478098,,0,
12.8363,scan,legacy_symmetric,8.8700,0.477940,-0.168094,-0.811788,-0.026709,2.002315,0.186596,0.950182,1.357524,0.478098,-0.167988,-0.813533,-0.028362,2.004546,0.187012,0.948429,1.355021,0.154765,0.072780,0.310406,3.129195,-0.549520,-3.138109,0.00730,-0.00909,0.01187,0.00069,0.00123,-0.00051,0.00730,-0.00909,0.01187,0.00069,0.00123,-0.00051,0.00749,-0.01497,0.01296,-0.00627,-0.00704,0.00996,0.300,0.1278,0.00001,0,0,0,0,0.513,2.476,1.234,0.1309,38.89,40.29,0.26,-0.01403,328.9,1.000,-0.01178,0.2000,-0.417931,1.0000,-0.041793,0,1.5234,0,0.005638,0.000344,0.445,2.444,1.477,-0.015127,1,1.0000,1.0000,0.14571,0.12145,0.2105,0.00000,0.3208,0.0001,0.083,-0.00618,0.3424,0.477940,0.478098,,0,
12.8417,scan,legacy_symmetric,8.8750,0.477836,-0.168220,-0.811590,-0.026360,2.002005,0.186636,0.950262,1.357792,0.478098,-0.168040,-0.813306,-0.028170,2.004354,0.187134,0.948569,1.355405,0.154782,0.072859,0.310417,3.128819,-0.549693,-3.137966,0.00729,-0.00912,0.01185,0.00021,0.00097,-0.00043,0.00729,-0.00912,0.01185,0.00021,0.00097,-0.00043,0.00335,0.01596,0.00225,0.06462,0.03516,-0.01067,0.231,0.1214,0.00001,0,0,0,0,0.518,2.478,1.231,0.1343,38.99,40.47,0.27,-0.01401,328.8,1.000,-0.01179,0.2000,-0.407411,1.0000,-0.040741,0,1.5373,0,0.005420,0.000830,0.444,2.192,1.318,-0.003494,1,1.0000,1.0000,0.14571,0.12075,0.2096,0.00000,0.3203,0.0000,0.083,-0.00612,0.3458,0.477836,0.478098,,0,
12.8469,scan,legacy_symmetric,8.8800,0.477731,-0.168345,-0.811391,-0.026014,2.001695,0.186677,0.950341,1.358059,0.478098,-0.168180,-0.813166,-0.027716,2.004092,0.187134,0.948691,1.355737,0.154801,0.072932,0.310461,3.128882,-0.549749,-3.137982,0.00729,-0.00914,0.01184,0.00029,0.00088,-0.00045,0.00729,-0.00914,0.01184,0.00029,0.00088,-0.00045,0.00366,0.01368,0.00808,-0.00999,0.01037,0.00320,0.216,0.1196,0.00001,0,0,0,0,0.520,2.474,1.234,0.1377,39.08,40.64,0.28,-0.01400,328.8,1.000,-0.01180,0.2000,-0.421071,1.0000,-0.042107,0,1.5508,0,0.005172,0.000642,0.555,2.271,1.368,-0.008650,1,1.0000,1.0000,0.14571,0.12011,0.2088,0.00000,0.3197,0.0000,0.083,-0.00606,0.3493,0.477731,0.478098,,0,
12.8524,scan,legacy_symmetric,8.8850,0.477627,-0.168469,-0.811192,-0.025671,2.001385,0.186717,0.950421,1.358324,0.478098,-0.168320,-0.813009,-0.027437,2.003795,0.187169,0.948761,1.355894,0.154834,0.072968,0.310524,3.128947,-0.549709,-3.138025,0.00729,-0.00916,0.01185,0.00037,0.00094,-0.00044,0.00729,-0.00916,0.01185,0.00037,0.00094,-0.00044,0.00619,0.00682,0.01195,-0.01042,-0.00762,-0.00175,0.255,0.1241,0.00001,0,0,0,0,0.521,2.464,1.239,0.1408,39.18,40.80,0.28,-0.01401,328.7,1.000,-0.01183,0.2000,-0.445496,1.0000,-0.044550,0,1.5632,0,0.005476,0.000809,0.470,2.371,1.239,-0.013352,1,1.0000,1.0000,0.14571,0.11968,0.2081,0.00000,0.3192,0.0000,0.083,-0.00601,0.3528,0.477627,0.477821,,0,
12.8580,scan,legacy_symmetric,8.8900,0.477523,-0.168593,-0.810993,-0.025330,2.001075,0.186757,0.950499,1.358586,0.477821,-0.168424,-0.812782,-0.027053,2.003690,0.187187,0.948831,1.356173,0.154853,0.072760,0.310510,3.128939,-0.549942,-3.137990,0.00731,-0.00919,0.01187,0.00036,0.00059,-0.00049,0.00731,-0.00919,0.01187,0.00036,0.00059,-0.00049,0.00328,-0.03658,-0.00254,0.00101,0.04099,0.00546,0.175,0.1321,0.00001,0,0,0,0,0.520,2.452,1.243,0.1443,39.29,40.98,0.29,-0.01404,328.6,1.000,-0.01186,0.2000,-0.462688,1.0000,-0.046269,0,1.5772,0,0.005641,0.000746,0.393,2.329,1.071,0.000055,1,1.0000,1.0000,0.14571,0.11897,0.2073,0.00000,0.3188,0.0000,0.083,-0.00595,0.3563,0.477523,0.477821,,0,
12.8633,scan,legacy_symmetric,8.8950,0.477420,-0.168715,-0.810793,-0.024993,2.000764,0.186796,0.950578,1.358847,0.477821,-0.168564,-0.812643,-0.026808,2.003306,0.187256,0.948935,1.356383,0.154888,0.072802,0.310602,3.128903,-0.549822,-3.138013,0.00732,-0.00921,0.01189,0.00032,0.00077,-0.00042,0.00732,-0.00921,0.01189,0.00032,0.00077,-0.00042,0.00621,0.00748,0.01630,0.00551,-0.02117,-0.00752,0.209,0.1278,0.00001,0,0,0,0,0.517,2.440,1.241,0.1479,39.40,41.16,0.30,-0.01406,328.6,1.000,-0.01189,0.2000,-0.456732,1.0000,-0.045673,0,1.5915,0,0.005260,0.000358,0.532,2.380,1.100,-0.017058,1,1.0000,1.0000,0.14570,0.11872,0.2065,0.00000,0.3183,0.0000,0.084,-0.00589,0.3598,0.477420,0.477821,,0,
