t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
2.8042,scan,legacy_symmetric,0.5900,0.407258,-0.035510,-0.498589,-0.018484,1.526350,0.047491,1.095002,1.524625,0.407360,-0.034802,-0.493666,-0.021345,1.516901,0.049480,1.098126,1.521822,0.204699,0.002488,0.391569,3.129189,-0.549014,-3.137353,-0.02935,0.01044,-0.04792,0.00038,0.00078,-0.00174,-0.02935,0.01044,-0.04792,0.00038,0.00078,-0.00174,-0.03367,0.01660,-0.04697,-0.02030,0.02125,0.04913,0.674,0.4472,0.00006,0,0,0,0,0.405,0.943,0.105,0.7490,26.49,25.00,1.50,0.05630,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005448,0.000660,0.205,0.725,0.355,0.057803,0,1.0000,1.0000,0.12525,0.41087,0.2095,0.00000,0.9883,0.0000,0.286,-0.00560,0.3297,0.407258,0.407360,,0,
2.8095,scan,legacy_symmetric,0.5950,0.407258,-0.035561,-0.499567,-0.018263,1.527992,0.047408,1.094336,1.524798,0.407360,-0.034889,-0.494801,-0.021014,1.518576,0.049393,1.097393,1.521892,0.204539,0.002547,0.391361,3.129356,-0.548833,-3.137339,-0.02935,0.00950,-0.04795,0.00060,0.00105,-0.00189,-0.02935,0.00950,-0.04795,0.00060,0.00105,-0.00189,-0.02830,0.01054,-0.03677,-0.02525,-0.03227,0.01793,0.667,0.4454,0.00006,0,0,0,0,0.407,0.936,0.097,0.7499,26.49,25.00,1.50,0.05631,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005329,0.000340,0.160,0.861,0.070,0.046237,0,1.0000,1.0000,0.12535,0.40913,0.2092,0.00000,0.9882,0.0000,0.285,-0.00555,0.3405,0.407258,0.407346,,0,
2.8149,scan,legacy_symmetric,0.6000,0.407258,-0.035612,-0.500544,-0.018017,1.529632,0.047309,1.093671,1.525000,0.407346,-0.034837,-0.495377,-0.020892,1.519641,0.049375,1.096713,1.522014,0.204499,0.002583,0.391231,3.129300,-0.548644,-3.137247,-0.02935,0.01059,-0.04796,0.00052,0.00133,-0.00198,-0.02935,0.01059,-0.04796,0.00052,0.00133,-0.00198,-0.00740,0.00655,-0.02393,0.00908,-0.03480,0.01146,0.669,0.4785,0.00006,0,0,0,0,0.402,0.927,0.093,0.7503,26.49,25.00,1.50,0.05633,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005454,0.000402,0.250,0.914,0.133,0.024338,0,1.0000,1.0000,0.12546,0.40985,0.2089,0.00000,0.9881,0.0000,0.286,-0.00550,0.3514,0.407258,0.407346,,0,
2.8206,scan,legacy_symmetric,0.6050,0.407258,-0.035664,-0.501519,-0.017792,1.531269,0.047224,1.093010,1.525179,0.407346,-0.034872,-0.496302,-0.020682,1.520880,0.049323,1.096137,1.522102,0.204374,0.002630,0.391100,3.129362,-0.548388,-3.137220,-0.02935,0.00963,-0.04800,0.00060,0.00172,-0.00207,-0.02935,0.00963,-0.04800,0.00060,0.00172,-0.00207,-0.02297,0.00859,-0.02413,-0.00960,-0.04702,0.01083,0.681,0.5015,0.00006,0,0,0,0,0.394,0.919,0.091,0.7503,26.49,25.00,1.50,0.05635,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005707,0.000634,0.312,0.867,0.192,0.032656,0,1.0000,1.0000,0.12556,0.40785,0.2085,0.00000,0.9880,0.0000,0.285,-0.00545,0.3624,0.407258,0.407346,,0,
2.8262,scan,legacy_symmetric,0.6100,0.407258,-0.035717,-0.502497,-0.017564,1.532908,0.047138,1.092347,1.525362,0.407346,-0.034994,-0.497436,-0.020368,1.522782,0.049288,1.095788,1.522171,0.204127,0.002696,0.390762,3.129440,-0.548813,-3.137161,-0.02939,0.00970,-0.04800,0.00070,0.00108,-0.00222,-0.02939,0.00970,-0.04800,0.00070,0.00108,-0.00222,-0.04517,0.01216,-0.06191,-0.01257,0.07770,0.01826,0.669,0.4862,0.00006,0,0,0,0,0.383,0.911,0.088,0.7510,26.50,25.00,1.50,0.05638,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005525,0.000708,0.147,0.739,-0.310,0.076497,0,1.0000,1.0000,0.12566,0.40884,0.2088,0.00000,0.9879,0.0000,0.285,-0.00540,0.3735,0.407258,0.407346,,0,
2.8326,scan,legacy_symmetric,0.6150,0.407257,-0.035769,-0.503474,-0.017335,1.534545,0.047052,1.091685,1.525546,0.407346,-0.034994,-0.498414,-0.020141,1.524406,0.049148,1.094950,1.522329,0.204013,0.002739,0.390553,3.129517,-0.548633,-3.137184,-0.02939,0.00976,-0.04803,0.00080,0.00135,-0.00225,-0.02939,0.00976,-0.04803,0.00080,0.00135,-0.00225,-0.01888,0.00715,-0.03465,-0.01079,-0.03003,0.00288,0.670,0.4871,0.00006,0,0,0,0,0.370,0.902,0.082,0.7513,26.50,25.00,1.50,0.05641,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.006384,0.001053,0.425,0.993,0.263,0.039478,0,1.0000,1.0000,0.12576,0.40831,0.2085,0.00000,0.9878,0.0000,0.286,-0.00535,0.3847,0.407257,0.407346,,0,
2.8381,scan,legacy_symmetric,0.6200,0.407257,-0.035822,-0.504450,-0.017104,1.536180,0.046964,1.091026,1.525733,0.407346,-0.035029,-0.499758,-0.019792,1.526727,0.049079,1.093815,1.522555,0.203848,0.002831,0.390235,3.129504,-0.548485,-3.137097,-0.02940,0.00983,-0.04807,0.00078,0.00157,-0.00237,-0.02940,0.00983,-0.04807,0.00078,0.00157,-0.00237,-0.02612,0.01447,-0.05034,0.00170,-0.02334,0.01277,0.623,0.4479,0.00006,0,0,0,0,0.359,0.895,0.078,0.7512,26.50,25.00,1.50,0.05644,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005597,0.000336,0.230,0.807,0.156,0.056717,0,1.0000,1.0000,0.12586,0.40794,0.2083,0.00000,0.9877,0.0000,0.286,-0.00530,0.3960,0.407257,0.407327,,0,
2.8439,scan,legacy_symmetric,0.6250,0.407256,-0.035875,-0.505423,-0.016871,1.537812,0.046876,1.090370,1.525923,0.407327,-0.035099,-0.500787,-0.019495,1.527722,0.049061,1.093449,1.522660,0.203689,0.002884,0.390174,3.129579,-0.548090,-3.137018,-0.02940,0.00990,-0.04811,0.00088,0.00216,-0.00255,-0.02940,0.00990,-0.04811,0.00088,0.00216,-0.00255,-0.02937,0.00974,-0.01135,-0.01140,-0.07272,0.02159,0.666,0.4846,0.00006,0,0,0,0,0.348,0.887,0.077,0.7506,26.50,25.00,1.50,0.05647,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005755,0.000654,0.285,0.671,0.111,0.025085,0,1.0000,1.0000,0.12596,0.40696,0.2079,0.00000,0.9876,0.0000,0.286,-0.00525,0.4073,0.407256,0.407327,,0,
2.8495,scan,legacy_symmetric,0.6300,0.407256,-0.035929,-0.506400,-0.016638,1.539446,0.046788,1.089712,1.526113,0.407327,-0.035151,-0.501363,-0.019373,1.529467,0.048956,1.092733,1.522835,0.203603,0.002899,0.389825,3.129515,-0.548551,-3.137095,-0.02944,0.00997,-0.04812,0.00080,0.00147,-0.00238,-0.02944,0.00997,-0.04812,0.00080,0.00147,-0.00238,-0.01455,0.00267,-0.05905,0.00886,0.07807,-0.01875,0.648,0.4781,0.00006,0,0,0,0,0.338,0.876,0.078,0.7497,26.50,25.00,1.50,0.05651,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005602,0.000365,0.288,0.746,0.023,0.057994,0,1.0000,1.0000,0.12606,0.40793,0.2082,0.00000,0.9875,0.0000,0.286,-0.00520,0.4187,0.407256,0.407327,,0,
2.8549,scan,legacy_symmetric,0.6350,0.407257,-0.035981,-0.507378,-0.016382,1.541080,0.046688,1.089054,1.526330,0.407327,-0.035151,-0.501730,-0.019338,1.530165,0.048887,1.092402,1.522904,0.203556,0.002900,0.389720,3.129518,-0.548555,-3.137149,-0.02945,0.01108,-0.04814,0.00080,0.00147,-0.00230,-0.02945,0.01108,-0.04814,0.00080,0.00147,-0.00230,-0.00906,0.00014,-0.02049,-0.00046,0.00077,-0.01018,0.689,0.5318,0.00006,0,0,0,0,0.329,0.864,0.078,0.7483,26.50,25.00,1.50,0.05654,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005434,0.000641,0.434,0.964,0.125,0.022215,0,1.0000,1.0000,0.12616,0.40911,0.2081,0.00000,0.9874,0.0000,0.287,-0.00515,0.4303,0.407257,0.407327,,0,
2.8607,scan,legacy_symmetric,0.6400,0.407257,-0.036034,-0.508355,-0.016148,1.542713,0.046601,1.088397,1.526520,0.407327,-0.035221,-0.503301,-0.019007,1.532800,0.048747,1.091354,1.523184,0.203317,0.002972,0.389331,3.129502,-0.548585,-3.137167,-0.02947,0.01011,-0.04817,0.00078,0.00142,-0.00226,-0.02947,0.01011,-0.04817,0.00078,0.00142,-0.00226,-0.04507,0.01356,-0.07337,0.00234,0.00566,-0.00492,0.671,0.4744,0.00006,0,0,0,0,0.324,0.857,0.079,0.7466,26.50,25.00,1.49,0.05657,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005738,0.001076,0.434,0.964,0.125,0.086234,0,1.0000,1.0000,0.12626,0.40770,0.2081,0.00000,0.9872,0.0000,0.287,-0.00510,0.4418,0.407257,0.407301,,0,
2.8666,scan,legacy_symmetric,0.6450,0.407257,-0.036087,-0.509333,-0.015888,1.544346,0.046500,1.087740,1.526741,0.407301,-0.035221,-0.503301,-0.019007,1.532800,0.048747,1.091354,1.523184,0.203317,0.002946,0.389331,3.129502,-0.548585,-3.137167,-0.02948,0.01132,-0.04818,0.00078,0.00142,-0.00226,-0.02948,0.01132,-0.04818,0.00078,0.00142,-0.00226,0.00000,-0.00388,0.00000,0.00000,0.00000,0.00000,0.741,0.5680,0.00006,0,0,0,0,0.324,0.854,0.083,0.7454,26.50,25.00,1.49,0.05659,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005931,0.000358,0.332,0.868,0.455,-0.000038,0,1.0000,1.0000,0.12636,0.40903,0.2080,0.00000,0.9871,0.0000,0.288,-0.00505,0.4535,0.407257,0.407301,,0,
2.8723,scan,legacy_symmetric,0.6500,0.407258,-0.036140,-0.510313,-0.015652,1.545979,0.046413,1.087083,1.526933,0.407301,-0.035343,-0.504941,-0.018466,1.535872,0.048642,1.090220,1.523480,0.203052,0.003072,0.388826,3.129532,-0.548896,-3.137069,-0.02950,0.01024,-0.04819,0.00082,0.00095,-0.00243,-0.02950,0.01024,-0.04819,0.00082,0.00095,-0.00243,-0.04645,0.02191,-0.08861,-0.00491,0.05448,0.01975,0.657,0.4855,0.00006,0,0,0,0,0.326,0.854,0.094,0.7439,26.49,25.00,1.49,0.05660,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005691,0.000325,0.615,1.050,0.230,0.100031,0,1.0000,1.0000,0.12646,0.40801,0.2081,0.00000,0.9870,0.0000,0.287,-0.00499,0.4652,0.407258,0.407301,,0,
2.8777,scan,legacy_symmetric,0.6550,0.407259,-0.036195,-0.511291,-0.015415,1.547611,0.046325,1.086427,1.527129,0.407301,-0.035343,-0.505971,-0.018274,1.537513,0.048677,1.089574,1.523550,0.202895,0.003142,0.388593,3.129500,-0.548862,-3.136921,-0.02950,0.01031,-0.04818,0.00078,0.00101,-0.00263,-0.02950,0.01031,-0.04818,0.00078,0.00101,-0.00263,-0.02896,0.01297,-0.04301,0.00504,-0.00620,0.02428,0.641,0.4851,0.00006,0,0,0,0,0.333,0.858,0.103,0.7439,26.49,25.00,1.49,0.05659,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005390,0.000316,0.358,0.879,-0.413,0.051923,0,1.0000,1.0000,0.12656,0.40769,0.2078,0.00000,0.9869,0.0000,0.287,-0.00494,0.4770,0.407259,0.407301,,0,
2.8834,scan,legacy_symmetric,0.6600,0.407259,-0.036249,-0.512271,-0.015177,1.549241,0.046237,1.085771,1.527326,0.407301,-0.035413,-0.506564,-0.018012,1.538665,0.048625,1.089138,1.523742,0.202801,0.003202,0.388400,3.129478,-0.548992,-3.136889,-0.02950,0.01038,-0.04817,0.00075,0.00081,-0.00266,-0.02950,0.01038,-0.04817,0.00075,0.00081,-0.00266,-0.01766,0.01123,-0.03624,0.00347,0.02431,0.00378,0.627,0.5126,0.00006,0,0,0,0,0.341,0.862,0.104,0.7436,26.49,25.00,1.49,0.05659,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005720,0.000708,0.293,0.785,0.210,0.040239,0,1.0000,1.0000,0.12666,0.40762,0.2077,0.00000,0.9867,0.0000,0.287,-0.00489,0.4889,0.407259,0.407286,,0,
2.8890,scan,legacy_symmetric,0.6650,0.407261,-0.036304,-0.513249,-0.014938,1.550870,0.046149,1.085117,1.527523,0.407286,-0.035448,-0.507454,-0.017767,1.540148,0.048607,1.088492,1.523952,0.202677,0.003260,0.388190,3.129393,-0.548944,-3.136804,-0.02950,0.01045,-0.04817,0.00064,0.00088,-0.00272,-0.02950,0.01045,-0.04817,0.00064,0.00088,-0.00272,-0.02088,0.00974,-0.03535,0.01215,-0.00785,0.00684,0.621,0.5210,0.00006,0,0,0,0,0.346,0.864,0.103,0.7428,26.49,25.00,1.49,0.05659,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005609,0.000393,0.318,0.853,0.158,0.041146,0,1.0000,1.0000,0.12676,0.40717,0.2075,0.00000,0.9866,0.0000,0.287,-0.00484,0.5008,0.407261,0.407286,,0,
2.8945,scan,legacy_symmetric,0.6700,0.407262,-0.036360,-0.514231,-0.014699,1.552501,0.046060,1.084460,1.527722,0.407286,-0.035517,-0.508537,-0.017401,1.542121,0.048555,1.088143,1.524056,0.202433,0.003347,0.387815,3.129485,-0.549494,-3.136684,-0.02952,0.01051,-0.04815,0.00076,0.00006,-0.00297,-0.02952,0.01051,-0.04815,0.00076,0.00006,-0.00297,-0.04676,0.01681,-0.07203,-0.01562,0.10527,0.03223,0.581,0.5013,0.00006,0,0,0,0,0.348,0.866,0.106,0.7422,26.49,25.00,1.48,0.05658,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005512,0.000658,0.295,1.108,0.396,0.086003,0,1.0000,1.0000,0.12686,0.40811,0.2078,0.00000,0.9865,0.0000,0.287,-0.00479,0.5128,0.407262,0.407286,,0,
2.9006,scan,legacy_symmetric,0.6750,0.407264,-0.036415,-0.515213,-0.014459,1.554130,0.045972,1.083804,1.527921,0.407286,-0.035570,-0.509462,-0.017122,1.543726,0.048555,1.087532,1.524248,0.202288,0.003430,0.387566,3.129414,-0.549568,-3.136573,-0.02952,0.01058,-0.04813,0.00067,-0.00005,-0.00308,-0.02952,0.01058,-0.04813,0.00067,-0.00005,-0.00308,-0.02520,0.01430,-0.04329,0.01047,0.01302,0.01287,0.551,0.5028,0.00006,0,0,0,0,0.349,0.873,0.117,0.7430,26.49,25.00,1.49,0.05656,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.006030,0.000958,0.381,1.013,0.643,0.050209,0,1.0000,1.0000,0.12696,0.40783,0.2076,0.00000,0.9863,0.0000,0.287,-0.00474,0.5248,0.407264,0.407286,,0,
2.9063,scan,legacy_symmetric,0.6800,0.407266,-0.036472,-0.516196,-0.014218,1.555760,0.045883,1.083146,1.528122,0.407286,-0.035605,-0.510334,-0.016860,1.545402,0.048555,1.087113,1.524353,0.202111,0.003506,0.387256,3.129406,-0.549956,-3.136437,-0.02951,0.01064,-0.04809,0.00067,-0.00064,-0.00328,-0.02951,0.01064,-0.04809,0.00067,-0.00064,-0.00328,-0.02988,0.01290,-0.05222,0.00067,0.06523,0.02214,0.521,0.5001,0.00006,0,0,0,0,0.348,0.880,0.134,0.7438,26.49,25.00,1.49,0.05652,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005726,0.000729,0.037,0.561,-0.127,0.060256,0,1.0000,1.0000,0.12706,0.40815,0.2076,0.00000,0.9862,0.0000,0.287,-0.00468,0.5369,0.407266,0.407277,,0,
2.9128,scan,legacy_symmetric,0.6850,0.407269,-0.036528,-0.517178,-0.013977,1.557386,0.045793,1.082491,1.528323,0.407277,-0.035709,-0.511748,-0.016458,1.547828,0.048503,1.085996,1.524772,0.201925,0.003607,0.386910,3.129221,-0.549862,-3.136376,-0.02948,0.01071,-0.04804,0.00043,-0.00049,-0.00323,-0.02948,0.01071,-0.04804,0.00043,-0.00049,-0.00323,-0.02913,0.01579,-0.05407,0.02479,-0.01468,-0.00569,0.478,0.4545,0.00006,0,0,0,0,0.343,0.881,0.144,0.7450,26.49,25.00,1.49,0.05647,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.006501,0.000856,0.465,0.880,-0.262,0.061469,0,1.0000,1.0000,0.12715,0.40721,0.2071,0.00000,0.9861,0.0000,0.287,-0.00463,0.5490,0.407269,0.407277,,0,
2.9187,scan,legacy_symmetric,0.6900,0.407272,-0.036585,-0.518162,-0.013736,1.559012,0.045705,1.081835,1.528524,0.407277,-0.035779,-0.512725,-0.016162,1.549713,0.048433,1.085525,1.524842,0.201725,0.003668,0.386559,3.129333,-0.550306,-3.136327,-0.02948,0.01077,-0.04799,0.00058,-0.00116,-0.00339,-0.02948,0.01077,-0.04799,0.00058,-0.00116,-0.00339,-0.03282,0.00989,-0.05769,-0.01622,0.07285,0.01777,0.463,0.4396,0.00006,0,0,0,0,0.340,0.879,0.143,0.7457,26.49,25.00,1.49,0.05642,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005957,0.000694,0.520,0.865,0.056,0.066427,0,1.0000,1.0000,0.12725,0.40756,0.2072,0.00000,0.9859,0.0000,0.287,-0.00458,0.5612,0.407272,0.407277,,0,
2.9243,scan,legacy_symmetric,0.6950,0.407275,-0.036642,-0.519145,-0.013495,1.560636,0.045617,1.081179,1.528725,0.407277,-0.035849,-0.513685,-0.015952,1.551510,0.048381,1.084827,1.525051,0.201575,0.003718,0.386266,3.129252,-0.550452,-3.136328,-0.02946,0.01084,-0.04795,0.00047,-0.00138,-0.00333,-0.02946,0.01084,-0.04795,0.00047,-0.00138,-0.00333,-0.02674,0.00903,-0.05245,0.01218,0.02613,-0.00787,0.468,0.4298,0.00006,0,0,0,0,0.342,0.877,0.140,0.7469,26.49,25.00,1.49,0.05638,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005575,0.000675,0.345,0.731,0.493,0.058773,0,1.0000,1.0000,0.12735,0.40721,0.2069,0.00000,0.9858,0.0000,0.286,-0.00453,0.5734,0.407275,0.407277,,0,
2.9298,scan,legacy_symmetric,0.7000,0.407279,-0.036700,-0.520128,-0.013255,1.562258,0.045530,1.080524,1.528926,0.407277,-0.035867,-0.514139,-0.015813,1.552453,0.048381,1.084391,1.525173,0.201517,0.003762,0.386113,3.129187,-0.550507,-3.136268,-0.02944,0.01091,-0.04790,0.00039,-0.00146,-0.00336,-0.02944,0.01091,-0.04790,0.00039,-0.00146,-0.00336,-0.01003,0.00762,-0.02658,0.00956,0.00957,0.00450,0.478,0.4689,0.00006,0,0,0,0,0.345,0.871,0.145,0.7485,26.49,25.00,1.50,0.05633,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005468,0.000388,0.439,0.716,0.494,0.027976,0,1.0000,1.0000,0.12745,0.40664,0.2066,0.00000,0.9856,0.0000,0.286,-0.00448,0.5857,0.407279,0.407277,,0,
2.9361,scan,legacy_symmetric,0.7050,0.407283,-0.036757,-0.521104,-0.013014,1.563871,0.045443,1.079877,1.529125,0.407277,-0.036024,-0.515361,-0.015551,1.553762,0.048328,1.083535,1.525418,0.201396,0.003807,0.386055,3.129152,-0.549747,-3.136365,-0.02937,0.01098,-0.04786,0.00034,-0.00032,-0.00319,-0.02937,0.01098,-0.04786,0.00034,-0.00032,-0.00319,-0.01989,0.00739,-0.00954,0.00556,-0.12478,-0.01900,0.497,0.4868,0.00006,0,0,0,0,0.350,0.863,0.162,0.7507,26.49,25.00,1.50,0.05626,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.006362,0.000682,0.435,0.870,0.746,0.018595,0,1.0000,1.0000,0.12755,0.40394,0.2054,0.00000,0.9855,0.0000,0.286,-0.00443,0.5980,0.407283,0.407277,,0,
2.9417,scan,legacy_symmetric,0.7100,0.407287,-0.036814,-0.522081,-0.012774,1.565482,0.045357,1.079229,1.529324,0.407277,-0.035989,-0.515884,-0.015429,1.555472,0.048258,1.082837,1.525627,0.201317,0.003850,0.385702,3.129024,-0.550241,-3.136323,-0.02934,0.01106,-0.04776,0.00018,-0.00107,-0.00315,-0.02934,0.01106,-0.04776,0.00018,-0.00107,-0.00315,-0.06041,0.03240,-0.26760,0.08066,0.37453,-0.01897,0.509,0.4812,0.00006,0,0,0,0,0.357,0.856,0.192,0.7532,26.50,25.00,1.51,0.05616,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005577,0.004917,0.428,0.819,0.809,0.259988,0,1.0000,1.0000,0.12764,0.40401,0.2053,0.00000,0.9853,0.0000,0.285,-0.00438,0.6103,0.407287,0.407277,,0,
2.9476,scan,legacy_symmetric,0.7150,0.407292,-0.036872,-0.523057,-0.012535,1.567091,0.045272,1.078581,1.529522,0.407277,-0.036216,-0.517804,-0.014923,1.558701,0.048136,1.081860,1.525959,0.200969,0.003946,0.385172,3.129030,-0.550588,-3.136372,-0.02927,0.01112,-0.04762,0.00019,-0.00158,-0.00308,-0.02927,0.01112,-0.04762,0.00019,-0.00158,-0.00308,-0.03335,0.00920,-0.05092,-0.00078,0.03326,-0.00444,0.472,0.3885,0.00006,0,0,0,0,0.365,0.850,0.235,0.7561,26.50,25.00,1.51,0.05600,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005857,0.000358,0.598,0.933,0.995,0.060934,0,1.0000,1.0000,0.12774,0.40334,0.2049,0.00000,0.9852,0.0000,0.285,-0.00433,0.6226,0.407292,0.407277,,0,
2.9532,scan,legacy_symmetric,0.7200,0.407298,-0.036929,-0.524029,-0.012296,1.568691,0.045188,1.077937,1.529719,0.407277,-0.036303,-0.518712,-0.014678,1.560237,0.048066,1.081162,1.526203,0.200847,0.003998,0.384952,3.128969,-0.550526,-3.136401,-0.02916,0.01119,-0.04744,0.00011,-0.00149,-0.00299,-0.02916,0.01119,-0.04744,0.00011,-0.00149,-0.00299,-0.02316,0.00991,-0.04184,0.00993,-0.01170,-0.01162,0.479,0.3927,0.00006,0,0,0,0,0.378,0.848,0.285,0.7584,26.50,25.00,1.52,0.05579,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005598,0.000716,0.676,0.930,0.321,0.047868,0,1.0000,1.0000,0.12784,0.40133,0.2039,0.00000,0.9850,0.0000,0.284,-0.00428,0.6350,0.407298,0.407277,,0,
2.9594,scan,legacy_symmetric,0.7250,0.407304,-0.036987,-0.524993,-0.012057,1.570279,0.045105,1.077301,1.529915,0.407277,-0.036285,-0.519218,-0.014556,1.560918,0.047979,1.080533,1.526448,0.200837,0.004031,0.384922,3.128887,-0.550079,-3.136433,-0.02900,0.01126,-0.04723,0.00000,-0.00082,-0.00288,-0.02900,0.01126,-0.04723,0.00000,-0.00082,-0.00288,-0.00191,0.00593,-0.00550,0.01310,-0.08125,-0.01346,0.503,0.4454,0.00006,0,0,0,0,0.397,0.848,0.330,0.7601,26.51,25.00,1.52,0.05553,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.006195,0.001424,0.677,0.929,0.322,0.005741,0,1.0000,1.0000,0.12793,0.39808,0.2023,0.00000,0.9849,0.0000,0.283,-0.00423,0.6474,0.407304,0.407277,,0,
2.9651,scan,legacy_symmetric,0.7300,0.407310,-0.037044,-0.525953,-0.011819,1.571858,0.045023,1.076668,1.530110,0.407277,-0.036373,-0.520160,-0.014329,1.562541,0.047909,1.079992,1.526640,0.200675,0.004077,0.384657,3.128860,-0.550227,-3.136459,-0.02885,0.01132,-0.04697,-0.00003,-0.00104,-0.00282,-0.02885,0.01132,-0.04697,-0.00003,-0.00104,-0.00282,-0.02398,0.00679,-0.03909,0.00331,0.02176,-0.00600,0.516,0.4434,0.00006,0,0,0,0,0.420,0.851,0.371,0.7625,26.51,25.00,1.52,0.05523,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005704,0.000376,0.625,0.965,1.188,0.045926,0,1.0000,1.0000,0.12803,0.39595,0.2012,0.00000,0.9847,0.0000,0.281,-0.00418,0.6598,0.407310,0.407277,,0,
2.9710,scan,legacy_symmetric,0.7350,0.407317,-0.037102,-0.526906,-0.011582,1.573426,0.044941,1.076041,1.530305,0.407277,-0.036477,-0.521208,-0.013963,1.564059,0.047857,1.079486,1.526849,0.200500,0.004159,0.384443,3.128890,-0.550201,-3.136411,-0.02867,0.01138,-0.04667,0.00001,-0.00101,-0.00292,-0.02867,0.01138,-0.04667,0.00001,-0.00101,-0.00292,-0.03436,0.01621,-0.04224,-0.00508,-0.00501,0.01246,0.486,0.4468,0.00006,0,0,0,0,0.444,0.857,0.421,0.7646,26.51,25.00,1.53,0.05488,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005966,0.001222,0.625,0.965,1.188,0.054132,0,1.0000,1.0000,0.12812,0.39309,0.1997,0.00000,0.9846,0.0000,0.280,-0.00413,0.6723,0.407317,0.407277,,0,
2.9764,scan,legacy_symmetric,0.7400,0.407324,-0.037160,-0.527853,-0.011345,1.574981,0.044860,1.075417,1.530501,0.407277,-0.036512,-0.522307,-0.013701,1.565735,0.047839,1.079102,1.526989,0.200283,0.004235,0.384169,3.128883,-0.550399,-3.136304,-0.02846,0.01144,-0.04631,-0.00000,-0.00130,-0.00307,-0.02846,0.01144,-0.04631,-0.00000,-0.00130,-0.00307,-0.03515,0.01227,-0.04432,0.00080,0.03200,0.01672,0.466,0.4406,0.00006,0,0,0,0,0.468,0.865,0.480,0.7654,26.52,25.00,1.53,0.05447,80.0,1.750,0.00000,0.2625,1.000000,1.0000,0,0.005311,0.000360,0.614,0.983,0.755,0.056280,0,1.0000,1.0000,0.12822,0.39037,0.1982,0.00000,0.9844,0.0000,0.278,-0.00408,0.6848,0.407324,0.407278,,0,
