t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.6046,move->d,none,0.4086,0.329843,-0.073446,-0.542974,-0.007042,1.601427,0.079165,1.064844,1.498177,0.329558,-0.073356,-0.545066,-0.008168,1.605738,0.079971,1.062975,1.496480,0.197092,-0.074236,0.378176,3.129099,-0.549652,-3.137382,0.00405,0.01329,0.00709,0.00016,-0.00024,-0.00066,0.00405,0.01329,0.00709,0.00016,-0.00024,-0.00066,0.00676,0.00188,0.01254,-0.00413,-0.01160,0.00739,0.670,0.2339,0.00001,0,0,0,0,0.375,0.952,0.087,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006262,0.001313,0.282,0.847,0.015,-0.014200,0,1.0000,1.0000,0.12984,0.05933,0.1189,0.01452,0.0000,0.0000,0.078,0.07413,4.0000,0.329843,0.329558,0.011889,1,0.011889
0.6104,move->d,none,0.4136,0.329904,-0.073448,-0.542838,-0.006996,1.601193,0.079137,1.064938,1.498239,0.329558,-0.073391,-0.544979,-0.008116,1.605616,0.079971,1.062993,1.496515,0.197111,-0.074229,0.378197,3.129098,-0.549637,-3.137389,0.00412,0.01367,0.00723,0.00016,-0.00020,-0.00065,0.00412,0.01367,0.00723,0.00016,-0.00020,-0.00065,0.00302,0.00110,0.00322,0.00002,-0.00242,-0.00122,0.709,0.2400,0.00001,0,0,0,0,0.374,0.948,0.086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005778,0.000788,0.478,1.027,0.143,-0.004309,0,1.0000,1.0000,0.12983,0.06077,0.1214,0.01489,0.0000,0.0000,0.080,0.07407,4.0000,0.329904,0.329558,0.012136,1,0.012136
0.6162,move->d,none,0.4186,0.329966,-0.073451,-0.542699,-0.006947,1.600954,0.079108,1.065032,1.498305,0.329558,-0.073409,-0.544909,-0.008116,1.605441,0.079971,1.063063,1.496550,0.197122,-0.074230,0.378230,3.129071,-0.549602,-3.137406,0.00421,0.01406,0.00735,0.00012,-0.00013,-0.00059,0.00421,0.01406,0.00735,0.00012,-0.00013,-0.00059,0.00196,-0.00026,0.00606,0.00428,-0.00626,-0.00564,0.750,0.2434,0.00001,0,0,0,0,0.375,0.947,0.086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005814,0.001062,0.369,1.013,0.169,-0.006197,0,1.0000,1.0000,0.12982,0.06215,0.1238,0.01526,0.0000,0.0000,0.082,0.07401,4.0000,0.329966,0.329805,0.012383,1,0.012383
0.6227,move->d,none,0.4236,0.330029,-0.073453,-0.542558,-0.006906,1.600711,0.079083,1.065129,1.498362,0.329805,-0.073426,-0.544752,-0.008063,1.605214,0.079971,1.063132,1.496585,0.197149,-0.073973,0.378264,3.129072,-0.549604,-3.137393,0.00427,0.01394,0.00748,0.00012,-0.00014,-0.00062,0.00427,0.01394,0.00748,0.00012,-0.00014,-0.00062,0.00421,0.03941,0.00510,-0.00017,0.00033,0.00204,0.641,0.2441,0.00001,0,0,0,0,0.376,0.948,0.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006499,0.001017,0.369,1.013,0.169,-0.006145,0,1.0000,1.0000,0.12980,0.06252,0.1263,0.01564,0.0000,0.0000,0.082,0.07395,4.0000,0.330029,0.329805,0.012632,1,0.012632
0.6284,move->d,none,0.4286,0.330093,-0.073456,-0.542415,-0.006862,1.600465,0.079056,1.065227,1.498423,0.329805,-0.073409,-0.544578,-0.008029,1.604935,0.079971,1.063290,1.496602,0.197167,-0.073960,0.378298,3.129079,-0.549658,-3.137348,0.00435,0.01432,0.00760,0.00013,-0.00024,-0.00072,0.00435,0.01432,0.00760,0.00013,-0.00024,-0.00072,0.00298,0.00199,0.00566,-0.00104,0.00881,0.00798,0.667,0.2420,0.00001,0,0,0,0,0.377,0.950,0.091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005664,0.000599,0.369,0.928,0.042,-0.006358,0,1.0000,1.0000,0.12979,0.06361,0.1288,0.01603,0.0000,0.0000,0.084,0.07388,4.0000,0.330093,0.329805,0.012883,1,0.012883
0.6338,move->d,none,0.4336,0.330159,-0.073458,-0.542269,-0.006814,1.600216,0.079027,1.065326,1.498488,0.329805,-0.073391,-0.544421,-0.008029,1.604673,0.079971,1.063377,1.496637,0.197194,-0.073956,0.378341,3.129051,-0.549641,-3.137329,0.00441,0.01472,0.00771,0.00009,-0.00021,-0.00073,0.00441,0.01472,0.00771,0.00009,-0.00021,-0.00073,0.00531,0.00083,0.00843,0.00472,-0.00342,0.00091,0.693,0.2411,0.00001,0,0,0,0,0.378,0.952,0.094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005387,0.000925,0.486,1.069,0.117,-0.009957,0,1.0000,1.0000,0.12977,0.06483,0.1313,0.01641,0.0000,0.0000,0.086,0.07382,4.0000,0.330159,0.329805,0.013134,1,0.013134
0.6394,move->d,none,0.4386,0.330226,-0.073461,-0.542121,-0.006762,1.599962,0.078996,1.065428,1.498558,0.329805,-0.073409,-0.544368,-0.007976,1.604411,0.079971,1.063377,1.496637,0.197223,-0.073950,0.378416,3.129104,-0.549434,-3.137331,0.00447,0.01511,0.00775,0.00017,0.00021,-0.00079,0.00447,0.01511,0.00775,0.00017,0.00021,-0.00079,0.00489,0.00111,0.01288,-0.00752,-0.03521,0.00447,0.700,0.2404,0.00001,0,0,0,0,0.380,0.956,0.095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005627,0.000691,0.363,0.980,-0.008,-0.013528,0,1.0000,1.0000,0.12976,0.06621,0.1339,0.01681,0.0000,0.0000,0.088,0.07375,4.0000,0.330226,0.329805,0.013387,1,0.013387
0.6449,move->d,none,0.4436,0.330294,-0.073465,-0.541970,-0.006707,1.599704,0.078962,1.065531,1.498632,0.329805,-0.073356,-0.544194,-0.007941,1.604202,0.079971,1.063499,1.496672,0.197242,-0.073929,0.378433,3.129089,-0.549523,-3.137250,0.00455,0.01548,0.00792,0.00015,0.00003,-0.00094,0.00455,0.01548,0.00792,0.00015,0.00003,-0.00094,0.00388,0.00414,0.00338,0.00259,0.01801,0.01469,0.747,0.2429,0.00001,0,0,0,0,0.381,0.960,0.094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005479,0.001265,0.204,0.891,0.079,-0.004862,0,1.0000,1.0000,0.12975,0.06753,0.1364,0.01721,0.0000,0.0000,0.090,0.07369,4.0000,0.330294,0.329805,0.013640,1,0.013640
0.6511,move->d,none,0.4486,0.330364,-0.073468,-0.541816,-0.006648,1.599440,0.078927,1.065636,1.498711,0.329805,-0.073356,-0.544194,-0.007941,1.604202,0.079971,1.063499,1.496672,0.197242,-0.073929,0.378433,3.129089,-0.549523,-3.137250,0.00467,0.01590,0.00812,0.00015,0.00003,-0.00094,0.00467,0.01590,0.00812,0.00015,0.00003,-0.00094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.827,0.2577,0.00001,0,0,0,0,0.379,0.961,0.093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006182,0.001278,0.325,0.896,0.131,0.000000,0,1.0000,1.0000,0.12973,0.06945,0.1390,0.01761,0.0000,0.0000,0.092,0.07362,4.0000,0.330364,0.330168,0.013895,1,0.013895
0.6568,move->d,none,0.4536,0.330434,-0.073471,-0.541657,-0.006602,1.599169,0.078898,1.065744,1.498775,0.330168,-0.073356,-0.544194,-0.007941,1.604202,0.079971,1.063499,1.496672,0.197242,-0.073567,0.378433,3.129089,-0.549523,-3.137250,0.00479,0.01559,0.00832,0.00015,0.00004,-0.00094,0.00479,0.01559,0.00832,0.00015,0.00004,-0.00094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.689,0.2728,0.00001,0,0,0,0,0.374,0.960,0.093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005701,0.006919,0.325,0.896,0.131,0.000000,0,1.0000,1.0000,0.12972,0.07006,0.1415,0.01802,0.0000,0.0000,0.092,0.07355,4.0000,0.330434,0.330168,0.014151,1,0.014151
0.6621,move->d,none,0.4586,0.330506,-0.073474,-0.541497,-0.006552,1.598893,0.078867,1.065854,1.498844,0.330168,-0.073391,-0.544002,-0.007906,1.603958,0.079971,1.063639,1.496724,0.197263,-0.073562,0.378455,3.129057,-0.549611,-3.137257,0.00487,0.01600,0.00848,0.00010,-0.00014,-0.00090,0.00487,0.01600,0.00848,0.00010,-0.00014,-0.00090,0.00177,0.03132,0.00189,0.00229,0.00756,-0.00197,0.734,0.2744,0.00001,0,0,0,0,0.370,0.958,0.094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005367,0.000631,0.400,0.904,0.160,-0.002210,0,1.0000,1.0000,0.12970,0.07130,0.1441,0.01843,0.0000,0.0000,0.094,0.07348,4.0000,0.330506,0.330168,0.014408,1,0.014408
0.6679,move->d,none,0.4636,0.330580,-0.073477,-0.541332,-0.006498,1.598611,0.078834,1.065966,1.498918,0.330168,-0.073391,-0.544002,-0.007906,1.603958,0.079971,1.063639,1.496724,0.197263,-0.073562,0.378455,3.129057,-0.549611,-3.137257,0.00499,0.01643,0.00868,0.00010,-0.00014,-0.00090,0.00499,0.01643,0.00868,0.00010,-0.00014,-0.00090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.812,0.2902,0.00001,0,0,0,0,0.367,0.954,0.097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005765,0.000842,0.394,0.910,0.150,0.000000,0,1.0000,1.0000,0.12968,0.07324,0.1467,0.01885,0.0000,0.0000,0.096,0.07341,4.0000,0.330580,0.330168,0.014666,1,0.014666
0.6732,move->d,none,0.4686,0.330654,-0.073481,-0.541165,-0.006440,1.598324,0.078799,1.066080,1.498997,0.330168,-0.073356,-0.543862,-0.007854,1.603800,0.079919,1.063743,1.496724,0.197275,-0.073556,0.378463,3.129139,-0.549704,-3.137239,0.00509,0.01685,0.00887,0.00024,-0.00032,-0.00103,0.00509,0.01685,0.00887,0.00024,-0.00032,-0.00103,0.00240,0.00126,0.00152,-0.01342,0.01763,0.01163,0.879,0.2973,0.00001,0,0,0,0,0.365,0.949,0.099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005323,0.000888,0.333,0.863,-0.008,-0.002541,0,1.0000,1.0000,0.12967,0.07476,0.1492,0.01928,0.0000,0.0000,0.099,0.07333,4.0000,0.330654,0.330168,0.014924,1,0.014924
0.6788,move->d,none,0.4736,0.330730,-0.073484,-0.540995,-0.006378,1.598033,0.078761,1.066196,1.499081,0.330168,-0.073391,-0.543757,-0.007854,1.603521,0.079901,1.063761,1.496742,0.197309,-0.073568,0.378532,3.129157,-0.549549,-3.137300,0.00515,0.01731,0.00894,0.00027,-0.00001,-0.00093,0.00515,0.01731,0.00894,0.00027,-0.00001,-0.00093,0.02482,-0.00925,0.05096,-0.01050,-0.11531,-0.03898,0.913,0.2978,0.00001,0,0,0,0,0.363,0.945,0.099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005529,0.005084,0.438,1.083,-0.008,-0.056517,0,1.0000,1.0000,0.12965,0.07622,0.1518,0.01971,0.0000,0.0000,0.101,0.07326,4.0000,0.330730,0.330507,0.015184,1,0.015184
0.6841,move->d,none,0.4786,0.330808,-0.073487,-0.540820,-0.006327,1.597735,0.078730,1.066314,1.499151,0.330507,-0.073409,-0.543740,-0.007802,1.603434,0.079901,1.063848,1.496794,0.197302,-0.073215,0.378544,3.129138,-0.549568,-3.137285,0.00529,0.01704,0.00913,0.00024,-0.00005,-0.00094,0.00529,0.01704,0.00913,0.00024,-0.00005,-0.00094,-0.00065,0.03723,0.00129,0.00163,0.00206,0.00064,0.788,0.3095,0.00001,0,0,0,0,0.364,0.944,0.096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005382,0.000986,0.436,1.016,0.041,-0.000385,0,1.0000,1.0000,0.12963,0.07680,0.1544,0.02015,0.0000,0.0000,0.100,0.07318,4.0000,0.330808,0.330507,0.015444,1,0.015444
0.6898,move->d,none,0.4836,0.330886,-0.073491,-0.540644,-0.006273,1.597434,0.078696,1.066434,1.499226,0.330507,-0.073339,-0.543496,-0.007732,1.603067,0.079919,1.063900,1.496847,0.197357,-0.073181,0.378609,3.129122,-0.549500,-3.137163,0.00531,0.01741,0.00921,0.00021,0.00009,-0.00117,0.00531,0.01741,0.00921,0.00021,0.00009,-0.00117,0.00904,0.00569,0.01071,0.00240,-0.01123,0.01870,0.779,0.3055,0.00001,0,0,0,0,0.366,0.944,0.092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005702,0.000627,0.333,0.848,0.107,-0.013797,0,1.0000,1.0000,0.12962,0.07796,0.1571,0.02059,0.0000,0.0000,0.102,0.07311,4.0000,0.330886,0.330507,0.015706,1,0.015706
0.6951,move->d,none,0.4886,0.330966,-0.073495,-0.540464,-0.006215,1.597128,0.078660,1.066556,1.499307,0.330507,-0.073356,-0.543496,-0.007714,1.602910,0.079901,1.064023,1.496864,0.197347,-0.073181,0.378642,3.129142,-0.549468,-3.137185,0.00545,0.01786,0.00935,0.00024,0.00016,-0.00115,0.00545,0.01786,0.00935,0.00024,0.00016,-0.00115,-0.00195,-0.00018,0.00666,-0.00335,-0.00653,-0.00234,0.841,0.3138,0.00001,0,0,0,0,0.367,0.943,0.089,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005264,0.000855,0.352,0.869,0.135,-0.004666,0,1.0000,1.0000,0.12960,0.07966,0.1597,0.02104,0.0000,0.0000,0.104,0.07303,4.0000,0.330966,0.330507,0.015968,1,0.015968
0.7008,move->d,none,0.4936,0.331047,-0.073499,-0.540281,-0.006152,1.596817,0.078622,1.066681,1.499392,0.330507,-0.073391,-0.543373,-0.007679,1.602666,0.079884,1.064040,1.496917,0.197381,-0.073183,0.378696,3.129140,-0.549366,-3.137225,0.00552,0.01831,0.00946,0.00024,0.00036,-0.00107,0.00552,0.01831,0.00946,0.00024,0.00036,-0.00107,0.00567,-0.00020,0.00911,0.00027,-0.01730,-0.00691,0.882,0.3173,0.00001,0,0,0,0,0.367,0.940,0.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005691,0.000678,0.321,0.906,0.118,-0.010731,0,1.0000,1.0000,0.12958,0.08119,0.1623,0.02150,0.0000,0.0000,0.107,0.07295,4.0000,0.331047,0.330507,0.016231,1,0.016231
0.7062,move->d,none,0.4986,0.331130,-0.073503,-0.540095,-0.006086,1.596500,0.078582,1.066807,1.499482,0.330507,-0.073409,-0.543286,-0.007610,1.602544,0.079849,1.064145,1.496969,0.197383,-0.073173,0.378703,3.129164,-0.549441,-3.137232,0.00564,0.01874,0.00967,0.00028,0.00021,-0.00109,0.00564,0.01874,0.00967,0.00028,0.00021,-0.00109,0.00053,0.00182,0.00133,-0.00399,0.01437,0.00098,0.963,0.3281,0.00001,0,0,0,0,0.367,0.937,0.089,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005369,0.000819,0.456,0.933,0.172,-0.001394,0,1.0000,1.0000,0.12956,0.08291,0.1649,0.02196,0.0000,0.0000,0.109,0.07287,4.0000,0.331130,0.330507,0.016494,1,0.016494
0.7115,move->d,none,0.5036,0.331213,-0.073506,-0.539907,-0.006015,1.596182,0.078539,1.066933,1.499577,0.330507,-0.073409,-0.543112,-0.007540,1.602003,0.079831,1.064337,1.497039,0.197416,-0.073157,0.378818,3.129182,-0.549271,-3.137215,0.00570,0.01917,0.00965,0.00031,0.00055,-0.00114,0.00570,0.01917,0.00965,0.00031,0.00055,-0.00114,0.00589,0.00284,0.02063,-0.00253,-0.03042,0.00478,0.965,0.3153,0.00001,0,0,0,0,0.368,0.934,0.089,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005336,0.000584,0.365,0.912,-0.183,-0.020642,0,1.0000,1.0000,0.12954,0.08389,0.1676,0.02242,0.0000,0.0000,0.111,0.07278,4.0000,0.331213,0.330507,0.016759,1,0.016759
0.7169,move->d,none,0.5086,0.331298,-0.073511,-0.539716,-0.005939,1.595859,0.078493,1.067062,1.499678,0.330507,-0.073356,-0.542972,-0.007487,1.601706,0.079814,1.064389,1.497056,0.197450,-0.073140,0.378880,3.129227,-0.549171,-3.137156,0.00577,0.01959,0.00975,0.00039,0.00076,-0.00131,0.00577,0.01959,0.00975,0.00039,0.00076,-0.00131,0.00693,0.00358,0.01266,-0.00787,-0.02061,0.01679,1.006,0.3165,0.00001,0,0,0,0,0.370,0.932,0.086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005429,0.001100,0.423,1.111,0.229,-0.014384,0,1.0000,1.0000,0.12952,0.08543,0.1702,0.02289,0.0000,0.0000,0.113,0.07270,4.0000,0.331298,0.331240,0.017023,1,0.017023
0.7227,move->d,none,0.5136,0.331385,-0.073515,-0.539520,-0.005894,1.595532,0.078464,1.067195,1.499745,0.331240,-0.073409,-0.542832,-0.007470,1.601427,0.079779,1.064459,1.497091,0.197479,-0.072421,0.378934,3.129250,-0.549104,-3.137237,0.00585,0.01862,0.00986,0.00043,0.00089,-0.00118,0.00585,0.01862,0.00986,0.00043,0.00089,-0.00118,0.00454,0.11438,0.00856,-0.00299,-0.01057,-0.01093,0.638,0.3190,0.00001,0,0,0,0,0.372,0.934,0.085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005797,0.000616,0.341,0.942,0.251,-0.008517,0,1.0000,1.0000,0.12951,0.08443,0.1729,0.02337,0.0000,0.0000,0.109,0.07261,4.0000,0.331385,0.331240,0.017289,1,0.017289
0.7279,move->d,none,0.5186,0.331473,-0.073519,-0.539320,-0.005844,1.595197,0.078432,1.067330,1.499817,0.331240,-0.073391,-0.542815,-0.007418,1.601322,0.079762,1.064511,1.497109,0.197480,-0.072408,0.378957,3.129288,-0.549073,-3.137208,0.00598,0.01906,0.01004,0.00049,0.00096,-0.00128,0.00598,0.01906,0.01004,0.00049,0.00096,-0.00128,0.00029,0.00257,0.00440,-0.00619,-0.00604,0.00924,0.691,0.3318,0.00001,0,0,0,0,0.373,0.936,0.090,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005150,0.000572,0.261,0.837,0.251,-0.003879,0,1.0000,1.0000,0.12949,0.08630,0.1756,0.02385,0.0000,0.0000,0.112,0.07253,4.0000,0.331473,0.331240,0.017555,1,0.017555
0.7332,move->d,none,0.5236,0.331562,-0.073523,-0.539118,-0.005790,1.594860,0.078398,1.067466,1.499895,0.331240,-0.073409,-0.542640,-0.007348,1.600956,0.079779,1.064616,1.497161,0.197515,-0.072389,0.379027,3.129274,-0.548988,-3.137172,0.00604,0.01949,0.01013,0.00047,0.00113,-0.00134,0.00604,0.01949,0.01013,0.00047,0.00113,-0.00134,0.00698,0.00375,0.01408,0.00232,-0.01696,0.00593,0.696,0.3299,0.00001,0,0,0,0,0.371,0.936,0.097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005281,0.000815,0.338,0.915,-0.003,-0.015612,0,1.0000,1.0000,0.12947,0.08759,0.1782,0.02433,0.0000,0.0000,0.114,0.07244,4.0000,0.331562,0.331240,0.017822,1,0.017822
0.7393,move->d,none,0.5286,0.331652,-0.073527,-0.538913,-0.005731,1.594515,0.078360,1.067604,1.499979,0.331240,-0.073391,-0.542536,-0.007365,1.600886,0.079727,1.064703,1.497196,0.197519,-0.072399,0.379016,3.129275,-0.549113,-3.137207,0.00617,0.01998,0.01037,0.00047,0.00088,-0.00127,0.00617,0.01998,0.01037,0.00047,0.00088,-0.00127,0.00059,-0.00175,-0.00189,-0.00019,0.02163,-0.00610,0.800,0.3453,0.00001,0,0,0,0,0.368,0.935,0.100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006110,0.001173,0.308,0.916,-0.087,0.001291,0,1.0000,1.0000,0.12945,0.08948,0.1809,0.02482,0.0000,0.0000,0.117,0.07235,4.0000,0.331652,0.331240,0.018089,1,0.018089
0.7451,move->d,none,0.5336,0.331744,-0.073531,-0.538704,-0.005667,1.594166,0.078321,1.067744,1.500068,0.331240,-0.073391,-0.542379,-0.007295,1.600624,0.079709,1.064808,1.497301,0.197543,-0.072379,0.379056,3.129236,-0.549117,-3.137184,0.00626,0.02042,0.01052,0.00040,0.00087,-0.00128,0.00626,0.02042,0.01052,0.00040,0.00087,-0.00128,0.00426,0.00346,0.00701,0.00591,0.00077,0.00057,0.849,0.3500,0.00001,0,0,0,0,0.364,0.934,0.099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005851,0.001377,0.347,1.032,0.193,-0.008164,0,1.0000,1.0000,0.12943,0.09101,0.1836,0.02531,0.0000,0.0000,0.119,0.07226,4.0000,0.331744,0.331240,0.018357,1,0.018357
0.7510,move->d,none,0.5386,0.331837,-0.073536,-0.538494,-0.005598,1.593812,0.078278,1.067886,1.500163,0.331240,-0.073391,-0.542204,-0.007226,1.600310,0.079692,1.064895,1.497318,0.197577,-0.072368,0.379111,3.129289,-0.549069,-3.137164,0.00633,0.02088,0.01064,0.00049,0.00097,-0.00138,0.00633,0.02088,0.01064,0.00049,0.00097,-0.00138,0.00510,0.00175,0.00841,-0.00678,-0.00728,0.00716,0.894,0.3520,0.00001,0,0,0,0,0.359,0.934,0.099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005858,0.000635,0.194,0.845,0.089,-0.009821,0,1.0000,1.0000,0.12941,0.09251,0.1862,0.02581,0.0000,0.0000,0.121,0.07217,4.0000,0.331837,0.331240,0.018625,1,0.018625
0.7568,move->d,none,0.5436,0.331932,-0.073540,-0.538280,-0.005524,1.593452,0.078233,1.068031,1.500263,0.331240,-0.073409,-0.542117,-0.007173,1.600153,0.079727,1.064930,1.497388,0.197596,-0.072347,0.379141,3.129221,-0.549033,-3.137118,0.00643,0.02132,0.01081,0.00038,0.00104,-0.00141,0.00643,0.02132,0.01081,0.00038,0.00104,-0.00141,0.00329,0.00368,0.00510,0.01003,-0.00605,0.00174,0.961,0.3633,0.00001,0,0,0,0,0.351,0.934,0.099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005838,0.000649,0.236,0.932,0.106,-0.006033,0,1.0000,1.0000,0.12939,0.09439,0.1889,0.02632,0.0000,0.0000,0.124,0.07208,4.0000,0.331932,0.331797,0.018893,1,0.018893
0.7629,move->d,none,0.5486,0.332027,-0.073545,-0.538062,-0.005472,1.593086,0.078198,1.068178,1.500339,0.331797,-0.073391,-0.541890,-0.007138,1.599908,0.079709,1.065087,1.497475,0.197618,-0.071776,0.379153,3.129168,-0.549175,-3.137087,0.00653,0.02066,0.01102,0.00029,0.00076,-0.00142,0.00653,0.02066,0.01102,0.00029,0.00076,-0.00142,0.00404,0.10307,0.00223,0.00811,0.02567,0.00068,0.759,0.3699,0.00001,0,0,0,0,0.343,0.933,0.099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006092,0.001267,0.425,1.033,0.100,-0.002975,0,1.0000,1.0000,0.12936,0.09412,0.1916,0.02684,0.0000,0.0000,0.122,0.07198,4.0000,0.332027,0.331797,0.019162,1,0.019162
0.7687,move->d,none,0.5536,0.332125,-0.073549,-0.537842,-0.005415,1.592716,0.078161,1.068327,1.500421,0.331797,-0.073426,-0.541733,-0.007086,1.599594,0.079692,1.065157,1.497545,0.197652,-0.071771,0.379215,3.129160,-0.549092,-3.137114,0.00660,0.02114,0.01113,0.00028,0.00093,-0.00136,0.00660,0.02114,0.01113,0.00028,0.00093,-0.00136,0.00571,0.00075,0.01029,0.00114,-0.01390,-0.00518,0.776,0.3729,0.00001,0,0,0,0,0.337,0.934,0.099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005759,0.000972,0.343,0.876,-0.024,-0.011753,0,1.0000,1.0000,0.12934,0.09562,0.1943,0.02735,0.0000,0.0000,0.124,0.07189,4.0000,0.332125,0.331797,0.019432,1,0.019432
0.7741,move->d,none,0.5586,0.332223,-0.073554,-0.537618,-0.005353,1.592341,0.078122,1.068479,1.500509,0.331797,-0.073426,-0.541558,-0.007016,1.599332,0.079639,1.065227,1.497545,0.197685,-0.071769,0.379256,3.129261,-0.549081,-3.137129,0.00667,0.02163,0.01129,0.00045,0.00095,-0.00144,0.00667,0.02163,0.01129,0.00045,0.00095,-0.00144,0.00605,0.00041,0.00759,-0.01620,-0.00205,0.00717,0.825,0.3791,0.00001,0,0,0,0,0.333,0.934,0.096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005446,0.001064,0.269,0.816,0.111,-0.009624,0,1.0000,1.0000,0.12932,0.09724,0.1970,0.02787,0.0000,0.0000,0.126,0.07179,4.0000,0.332223,0.331797,0.019701,1,0.019701
0.7804,move->d,none,0.5636,0.332323,-0.073559,-0.537393,-0.005286,1.591960,0.078079,1.068632,1.500602,0.331797,-0.073426,-0.541384,-0.006946,1.599123,0.079639,1.065314,1.497667,0.197710,-0.071744,0.379277,3.129182,-0.549136,-3.137085,0.00677,0.02208,0.01148,0.00031,0.00084,-0.00145,0.00677,0.02208,0.01148,0.00031,0.00084,-0.00145,0.00414,0.00401,0.00347,0.01099,0.00894,0.00028,0.889,0.3886,0.00001,0,0,0,0,0.328,0.931,0.095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006270,0.001375,0.239,0.920,0.188,-0.005081,0,1.0000,1.0000,0.12930,0.09893,0.1997,0.02840,0.0000,0.0000,0.129,0.07169,4.0000,0.332323,0.331797,0.019971,1,0.019971
